system,candidate_id,Q90,effective_route_fraction,jensen_shannon,pearson,normalized_RMSE,centroid_offset_kpc
A2163,local_control,0.5228271173126605,0.0,0.09141538379654411,0.46189086722366,0.6523464821994867,54.230901058404406
A2163,no_gate_baseline,0.5228271173126605,0.8,0.08234041940439837,0.5101347980984164,0.6298820486037184,49.1917916010778
A2163,gate_reference,0.5228271173126605,0.7999330884240199,0.08234108888971346,0.5101315847084186,0.6298835260297005,49.19220359519394
A2163,Q0_low,0.5228271173126605,0.7999913276284061,0.0823405061751955,0.5101343816206761,0.6298822400881569,49.191844999303925
A2163,Q0_high,0.5228271173126605,0.7995616918898437,0.08234480516950099,0.5101137460494624,0.629891727827148,49.19449042386092
A2163,gate_soft,0.5228271173126605,0.7927496353459246,0.0824130473190217,0.5097857864049363,0.6300425416592424,49.236444357509754
A2163,gate_sharp,0.5228271173126605,0.7999993879864307,0.08234042552784862,0.510134768707453,0.6298820621168322,49.19179536941598
A2163,width_40,0.5228271173126605,0.7999330884240199,0.08539553291495171,0.49180019652550033,0.6410360507678873,51.16644631338056
A2163,width_60,0.5228271173126605,0.7999330884240199,0.08001341373771048,0.5249138744327396,0.6213713190459317,47.12988894598184
A2163,fraction_0p7,0.5228271173126605,0.6999414523710172,0.0833577719471919,0.505172551513115,0.6321685312685638,49.80980748782679
A2163,fraction_0p9,0.5228271173126605,0.8999247244770223,0.08135674676706195,0.5147770377312005,0.627753284522336,48.578498254754805
A2163,cancellation_0p4,0.5228271173126605,0.7999330884240199,0.07969885093011204,0.5214291125158895,0.6228383008991498,45.918604202355404
A2163,cancellation_0p6,0.5228271173126605,0.7999330884240199,0.08515998205770667,0.5000273571569503,0.6373367607545127,52.26104095502117
A2163,tidal_0p8,0.5228271173126605,0.7999330884240199,0.08267816015207598,0.5105010390458234,0.6305540996100321,49.8267655531326
A2163,tidal_1p2,0.5228271173126605,0.7999330884240199,0.08221606335715856,0.5084895949703231,0.6300860249193603,48.70275722824016
A3192,local_control,0.5149562986748896,0.0,0.030783643168385253,0.9353688062238732,0.3545249991879388,16.457039705610313
A3192,no_gate_baseline,0.5149562986748896,0.8,0.015532876971228276,0.9516758440912015,0.24723123611041942,8.804296013618083
A3192,gate_reference,0.5149562986748896,0.7999289032238748,0.015533798645678408,0.9516772947300465,0.2472373371288781,8.804949514252275
A3192,Q0_low,0.5149562986748896,0.7999907851450148,0.01553299642504981,0.9516760321212863,0.24723202681689263,8.804380713357896
A3192,Q0_high,0.5149562986748896,0.7995342900209244,0.015538915704090203,0.9516853421981205,0.24727121506441488,8.808576841798349
A3192,gate_soft,0.5149562986748896,0.7925283918181556,0.015630165494199627,0.9518270477131333,0.24787691155778563,8.87302037737716
A3192,gate_sharp,0.5149562986748896,0.7999993296719365,0.015532885660766984,0.9516758577694443,0.24723129362932975,8.804302175035307
A3192,width_40,0.5149562986748896,0.7999289032238748,0.014568636752868687,0.9433644711211148,0.24010063481889202,8.565155874036359
A3192,width_60,0.5149562986748896,0.7999289032238748,0.017840049594907488,0.9532161333020598,0.2664492937521606,9.086759973672468
A3192,fraction_0p7,0.5149562986748896,0.6999377903208903,0.016907279249794852,0.9534709134112962,0.25660830925189,9.731884837243474
A3192,fraction_0p9,0.5149562986748896,0.899920016126859,0.014315680699370715,0.9494341303998737,0.23950270296115395,7.895520319315371
A3192,cancellation_0p4,0.5149562986748896,0.7999289032238748,0.016365967102014885,0.951176974811011,0.2537858439802928,8.163681737085117
A3192,cancellation_0p6,0.5149562986748896,0.7999289032238748,0.01480841576545058,0.9513133747407354,0.24174797892262992,9.417250235709332
A3192,tidal_0p8,0.5149562986748896,0.7999289032238748,0.01476098851266225,0.9584287615083589,0.23573101787417516,9.197040875718734
A3192,tidal_1p2,0.5149562986748896,0.7999289032238748,0.016284796683670395,0.9440932418210759,0.25818458490222906,8.316841530733491
ACT-CL J0102-4915,local_control,0.3558755194724353,0.0,0.1340612369060849,0.01779063861438237,0.7346806269374956,43.603418181740466
ACT-CL J0102-4915,no_gate_baseline,0.3558755194724353,0.8,0.14406141484055235,-0.028135497279644272,0.769853654735357,46.5397785806038
ACT-CL J0102-4915,gate_reference,0.3558755194724353,0.7996883921764047,0.144056456742041,-0.028123267360685926,0.7698365495794468,46.53857701661083
ACT-CL J0102-4915,Q0_low,0.3558755194724353,0.7999596019299322,0.14406077200033035,-0.028133911945417468,0.7698514370133084,46.53962280271975
ACT-CL J0102-4915,Q0_high,0.3558755194724353,0.7979622549796388,0.14402900850568792,-0.028055455775764244,0.7697418419555474,46.53192177170291
ACT-CL J0102-4915,gate_soft,0.3558755194724353,0.7845138173380093,0.1438161364861144,-0.027523369589373174,0.7690066177619483,46.48011471785479
ACT-CL J0102-4915,gate_sharp,0.3558755194724353,0.7999938465597505,0.14406131692201657,-0.02813525580515269,0.769853316928862,46.53975485244659
ACT-CL J0102-4915,width_40,0.3558755194724353,0.7996883921764047,0.1510113256554127,-0.08484286211798293,0.7917783428438657,47.11686655725888
ACT-CL J0102-4915,width_60,0.3558755194724353,0.7996883921764047,0.13745823176303767,0.03674648018018557,0.748318154388714,45.746319300304286
ACT-CL J0102-4915,fraction_0p7,0.3558755194724353,0.699727343154354,0.14251327484451135,-0.024010138171609376,0.764480214550356,46.15531943492911
ACT-CL J0102-4915,fraction_0p9,0.3558755194724353,0.8996494411984552,0.14569589779951259,-0.031869906843556194,0.77545192821217,46.926172310545454
ACT-CL J0102-4915,cancellation_0p4,0.3558755194724353,0.7996883921764047,0.14471503113310374,-0.03924027797938387,0.7718176517858105,46.816506905675
ACT-CL J0102-4915,cancellation_0p6,0.3558755194724353,0.7996883921764047,0.14343607609119374,-0.017402961680420125,0.7679701296796527,46.277001620038675
ACT-CL J0102-4915,tidal_0p8,0.3558755194724353,0.7996883921764047,0.14362368455149235,-0.024869451313866413,0.7691043239663099,46.62144480513142
ACT-CL J0102-4915,tidal_1p2,0.3558755194724353,0.7996883921764047,0.14456782643735974,-0.03168520545854547,0.7708850996741174,46.53417158225458
CL J0152.7-1357,local_control,0.4127752481254851,0.0,0.029513990481277497,0.8549828666986669,0.3694329878151918,22.284001891337933
CL J0152.7-1357,no_gate_baseline,0.4127752481254851,0.8,0.017697373414706435,0.8786493976768003,0.3061278855120604,24.48033883223765
CL J0152.7-1357,gate_reference,0.4127752481254851,0.7998278044490691,0.017698876425724094,0.8786500428327787,0.3061313405880612,24.479856104964426
CL J0152.7-1357,Q0_low,0.4127752481254851,0.7999776792748392,0.017697568214304394,0.8786494813752431,0.30612833309474746,24.480276258839694
CL J0152.7-1357,Q0_high,0.4127752481254851,0.7988728466157381,0.01770722051508638,0.8786535979998988,0.3061505914495349,24.477179078894817
CL J0152.7-1357,gate_soft,0.4127752481254851,0.7884315096951034,0.017799416454397053,0.8786899349607749,0.30637099492201036,24.44791680862989
CL J0152.7-1357,gate_sharp,0.4127752481254851,0.799997472874801,0.017697395469272934,0.8786494071540905,0.3061279361826519,24.480331747750363
CL J0152.7-1357,width_40,0.4127752481254851,0.7998278044490691,0.016798150862495108,0.8763296553355333,0.3064583017247599,25.52842193392233
CL J0152.7-1357,width_60,0.4127752481254851,0.7998278044490691,0.019672971961970966,0.8759542869735025,0.3150934073487803,23.407290912221377
CL J0152.7-1357,fraction_0p7,0.4127752481254851,0.6998493288929354,0.018651588435204033,0.8787961942870622,0.3089661174685998,24.20024706066604
CL J0152.7-1357,fraction_0p9,0.4127752481254851,0.8998062800052027,0.016908478513745072,0.8780804389682635,0.3049620330116673,24.760782369603085
CL J0152.7-1357,cancellation_0p4,0.4127752481254851,0.7998278044490691,0.017349154980047674,0.8868521270107027,0.2983265901783704,22.834622334353853
CL J0152.7-1357,cancellation_0p6,0.4127752481254851,0.7998278044490691,0.018150964056004887,0.8698245831381928,0.3148250673191659,26.137082242034495
CL J0152.7-1357,tidal_0p8,0.4127752481254851,0.7998278044490691,0.01774422295739799,0.8826794481210629,0.30136654406684105,25.129105627038193
CL J0152.7-1357,tidal_1p2,0.4127752481254851,0.7998278044490691,0.017660920695812703,0.8747942390543614,0.31047226073139783,23.884628304735863
MACS J0035.4-2015,local_control,0.37833759499953473,0.0,0.0711606360176818,0.5843955952578214,0.5548738902475467,32.09088162655623
MACS J0035.4-2015,no_gate_baseline,0.37833759499953473,0.8,0.07362170628164214,0.556381467461878,0.556748025231401,33.552443720042305
MACS J0035.4-2015,gate_reference,0.37833759499953473,0.799756039479931,0.0736201188542166,0.5563965518393786,0.556743689341991,33.551603113642265
MACS J0035.4-2015,Q0_low,0.37833759499953473,0.7999683743222256,0.07362150046499519,0.5563834230221041,0.5567474630232516,33.552334735791575
MACS J0035.4-2015,Q0_high,0.37833759499953473,0.7984038834770085,0.07361133060576204,0.5564801232167652,0.5567196986291835,33.54694813036615
MACS J0035.4-2015,gate_soft,0.37833759499953473,0.7862674462970403,0.07353321522816339,0.5572276037850753,0.5565074814404999,33.50547777138493
MACS J0035.4-2015,gate_sharp,0.37833759499953473,0.7999957378306042,0.07362167854333769,0.5563817310131334,0.5567479494608034,33.552429032093684
MACS J0035.4-2015,width_40,0.37833759499953473,0.799756039479931,0.07648312833133192,0.5343543019630926,0.564880799185157,34.568300189537524
MACS J0035.4-2015,width_60,0.37833759499953473,0.799756039479931,0.07186500869507376,0.5716651975133384,0.5519707017558207,32.32802466130388
MACS J0035.4-2015,fraction_0p7,0.37833759499953473,0.6997865345449396,0.073015885035977,0.5624018687685248,0.5551580147120179,33.226336189869265
MACS J0035.4-2015,fraction_0p9,0.37833759499953473,0.8997255444149224,0.07431795433871592,0.550074670193718,0.5587093740906397,33.91477774726507
MACS J0035.4-2015,cancellation_0p4,0.37833759499953473,0.799756039479931,0.07432846679052135,0.5494777130914038,0.5601633713362815,32.95061109585833
MACS J0035.4-2015,cancellation_0p6,0.37833759499953473,0.799756039479931,0.07304463204520184,0.5616789684902729,0.5539686221632871,34.191744403930734
MACS J0035.4-2015,tidal_0p8,0.37833759499953473,0.799756039479931,0.07272426367861383,0.5631599462912693,0.5539222496033847,33.67888543430234
MACS J0035.4-2015,tidal_1p2,0.37833759499953473,0.799756039479931,0.07463470276947307,0.5477228097595912,0.5602176691695575,33.587783791241385
MACS J0257.1-2325,local_control,0.4578163354950004,0.0,0.19064743949423302,-0.12927635042623004,0.8608757938328073,32.98221081184916
MACS J0257.1-2325,no_gate_baseline,0.4578163354950004,0.8,0.18436340619592856,-0.07158975830553929,0.8501439809612024,27.294767232749745
MACS J0257.1-2325,gate_reference,0.4578163354950004,0.7998861997851057,0.18436396829364993,-0.07159888456407855,0.850144256799062,27.295481407627715
MACS J0257.1-2325,Q0_low,0.4578163354950004,0.7999852496658426,0.1843634790471688,-0.07159094121133347,0.850144016693991,27.29485979945406
MACS J0257.1-2325,Q0_high,0.4578163354950004,0.7992547876302539,0.1843670888696312,-0.07164952215141575,0.850145793778818,27.29944454108146
MACS J0257.1-2325,gate_soft,0.4578163354950004,0.7905702987619054,0.18441032176021777,-0.0723461922070365,0.8501680534259932,27.35405438633229
MACS J0257.1-2325,gate_sharp,0.4578163354950004,0.7999986424320791,0.18436341290082553,-0.07158986717590451,0.8501439842496685,27.294775752235168
MACS J0257.1-2325,width_40,0.4578163354950004,0.7998861997851057,0.19370390150461939,-0.1226928030621898,0.8723756457446943,27.62760051881136
MACS J0257.1-2325,width_60,0.4578163354950004,0.7998861997851057,0.17583748164978946,-0.010731583571568476,0.8289175683623424,26.72089332107801
MACS J0257.1-2325,fraction_0p7,0.4578163354950004,0.6999004248119675,0.1848961063320796,-0.07962811375328985,0.850525107082757,27.935154348957983
MACS J0257.1-2325,fraction_0p9,0.4578163354950004,0.8998719747582439,0.18390913106623852,-0.0636203058835578,0.8500401643158956,26.68073938543965
MACS J0257.1-2325,cancellation_0p4,0.4578163354950004,0.7998861997851057,0.18459147704522408,-0.07344810347185964,0.85121319122466,28.26251462149562
MACS J0257.1-2325,cancellation_0p6,0.4578163354950004,0.7998861997851057,0.18418864359731962,-0.06979871849201137,0.8492266024839562,26.38057752741542
MACS J0257.1-2325,tidal_0p8,0.4578163354950004,0.7998861997851057,0.18434302235769714,-0.07068866019673987,0.8504207560439895,27.58425551466538
MACS J0257.1-2325,tidal_1p2,0.4578163354950004,0.7998861997851057,0.1845719546808604,-0.0732044989110672,0.8503591966487276,27.04351018585055
MACS J0553.4-3342,local_control,0.3759625635292242,0.0,0.004293851029300836,0.9638928862566055,0.13493174870919936,9.682105489089622
MACS J0553.4-3342,no_gate_baseline,0.3759625635292242,0.8,0.007487588253256773,0.9295398945776057,0.2173233120691017,7.9891510195423034
MACS J0553.4-3342,gate_reference,0.3759625635292242,0.7997498181736846,0.007485635130432606,0.9295540778909569,0.21728785757215274,7.989671481539774
MACS J0553.4-3342,Q0_low,0.3759625635292242,0.7999675676072827,0.007487335022255668,0.9295417332991509,0.21731871572728637,7.989218489399345
MACS J0553.4-3342,Q0_high,0.3759625635292242,0.7983632510268689,0.00747482246346847,0.9296326646996909,0.21709142078434995,7.992556128720679
MACS J0553.4-3342,gate_soft,0.3759625635292242,0.7860964205480724,0.00738004758438785,0.9303263845633291,0.21535806556140302,8.01808538440872
MACS J0553.4-3342,gate_sharp,0.3759625635292242,0.7999955737086508,0.007487553692271053,0.9295401455228126,0.21732268476863784,7.989160227651777
