system_label,variant,width_over_R80,route_fraction_multiplier,contrast_cap,return_length_over_R80,gate_mode,contrast_mode,R50_kpc,R80_kpc,concentration_R50_over_R80,extent_gate,effective_route_fraction,return_length_kpc,endpoint_width_kpc,route_map_normalization_error,route_centroid_x_arcsec,route_centroid_y_arcsec,travel_mode,sources_crossing_center,source_weight_crossing_center,maximum_travel_arcsec,median_travel_arcsec,maximum_carrier_weighted_annular_mean_error,minimum_light_weight,maximum_light_weight,empty_annuli,contrast_strength,minimum_light_weight_after_strength,maximum_light_weight_after_strength,grid_spacing_arcsec,carrier_convergence_minimum,carrier_convergence_maximum,maximum_annular_convergence_mean_fraction,delta_convergence_minimum,delta_convergence_maximum,raw_correction_RMS_arcsec,raw_correction_maximum_arcsec,maximum_independent_circular_mean_deflection_arcsec,normalized_curl_RMS,maximum_edge_correction_arcsec,maximum_edge_delta_convergence
MACS1115,eta0p28_q0p5_A10p0,0.28,0.5,10.0,0.36,cluster_logistic,tanh,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.17845245401413107,84.90284071321244,66.03554277694302,2.220446049250313e-16,2.749474544400773,1.902986488212408,constant,15,0.319542683314435,16.899224447890276,16.89922444789027,2.9262235996621366e-16,0.0,851.8488925370597,86.0,1.0,0.0,851.8488925370597,1.0,0.005772461352084527,1.3706856143382768,1.7693099928089571e-16,-0.08558734793894594,10.028042292778219,0.7947514951866113,8.200778340325712,0.00029481234397377154,2.923743803923136e-17,0.49836157602388664,0.0
MACS1115,eta0p28_q0p5_A20p0,0.28,0.5,20.0,0.36,cluster_logistic,tanh,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.17845245401413093,84.90284071321247,66.03554277694305,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,constant,15,0.31954268331443497,16.89922444789028,16.899224447890276,4.725506270050568e-16,0.0,851.8488925370597,86.0,1.0,0.0,851.8488925370597,1.0,0.005772461352084527,1.3706856143382768,1.7693099928089571e-16,-0.08581489259903224,10.028042292778219,0.8063775877441136,8.11758782215522,0.00029367890545847763,2.862668749049593e-17,0.5027747873083692,0.0
MACS1115,eta0p28_q0p75_A5p0,0.28,0.75,5.0,0.36,cluster_logistic,tanh,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.26767868102119663,84.90284071321244,66.03554277694302,0.0,2.749474544400773,1.902986488212408,constant,15,0.319542683314435,16.899224447890276,16.89922444789027,4.331265011735063e-16,0.0,851.8488925370597,86.0,1.0,0.0,851.8488925370597,1.0,0.005772461352084527,1.3706856143382768,1.7693099928089571e-16,-0.0909630017882175,10.028042292778219,0.7799915214741099,8.265130404288543,0.0002951086082704224,2.9018723911592995e-17,0.4893060078989565,0.0
MACS1115,eta0p28_q0p75_A10p0,0.28,0.75,10.0,0.36,cluster_logistic,tanh,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.2676786810211964,84.90284071321247,66.03554277694305,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,constant,15,0.31954268331443497,16.89922444789028,16.899224447890276,3.4611187872831794e-16,0.0,851.8488925370597,86.0,1.0,0.0,851.8488925370597,1.0,0.005772461352084527,1.3706856143382768,1.7693099928089571e-16,-0.09187149519987892,10.028042292778219,0.8157481879092385,8.213812625694574,0.0002948071586078571,2.9713331857208824e-17,0.5144430818236045,0.0
MACS1115,eta0p28_q0p75_A20p0,0.28,0.75,20.0,0.36,cluster_logistic,tanh,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.26767868102119663,84.90284071321244,66.03554277694302,0.0,2.749474544400773,1.902986488212408,constant,15,0.319542683314435,16.899224447890276,16.89922444789027,3.825181085541155e-16,0.0,851.8488925370597,86.0,1.0,0.0,851.8488925370597,1.0,0.005772461352084527,1.3706856143382768,1.7693099928089571e-16,-0.09210095644604316,10.028042292778219,0.8274773833830782,8.130808882736455,0.0002936731996237285,2.9186711470647193e-17,0.5189710025954839,0.0
MACS1115,eta0p28_q1p0_A5p0,0.28,1.0,5.0,0.36,cluster_logistic,tanh,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,66.03554277694305,0.0,2.7494745444007727,1.9029864882124086,constant,15,0.31954268331443497,16.89922444789028,16.899224447890276,3.0332237580348193e-16,0.0,851.8488925370597,86.0,1.0,0.0,851.8488925370597,1.0,0.005772461352084527,1.3706856143382768,1.7693099928089571e-16,-0.09934739654196287,10.028042292778219,0.8058644410646875,8.277650219990734,0.000295104078338132,2.856622310175342e-17,0.504993760396204,0.0
MACS1115,eta0p28_q1p0_A10p0,0.28,1.0,10.0,0.36,cluster_logistic,tanh,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,66.03554277694302,2.220446049250313e-16,2.749474544400773,1.902986488212408,constant,15,0.319542683314435,16.899224447890276,16.89922444789027,4.875995508271766e-16,0.0,851.8488925370597,86.0,1.0,0.0,851.8488925370597,1.0,0.005772461352084527,1.3706856143382768,1.7693099928089571e-16,-0.10044562535926484,10.028042292778219,0.8422923073558236,8.226889586007964,0.0002948014093498985,2.8536471172989153e-17,0.530634302934952,0.0
MACS1115,eta0p28_q1p0_A20p0,0.28,1.0,20.0,0.36,cluster_logistic,tanh,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,66.03554277694305,0.0,2.7494745444007727,1.9029864882124086,constant,15,0.31954268331443497,16.89922444789028,16.899224447890276,4.496850855033881e-16,0.0,851.8488925370597,86.0,1.0,0.0,851.8488925370597,1.0,0.005772461352084527,1.3706856143382768,1.7693099928089571e-16,-0.10072293252646465,10.028042292778219,0.8541279223404917,8.144087623765907,0.00029366678512562916,2.9443276679370685e-17,0.5353014396897403,0.0
MACS1931,eta0p18_q0p5_A5p0,0.18,0.5,5.0,0.36,cluster_logistic,tanh,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.26443925474929314,76.29497372493802,38.14748686246901,0.0,-2.1305475797008446,-2.734665166002414,constant,15,0.29871502298340263,15.270387208605918,15.270387208605914,6.635875506705987e-16,0.0,632.730400221692,118.0,1.0,0.0,632.730400221692,1.0,0.011036976671895366,2.7865009581230424,2.8439466457311376e-16,-0.8046504743610523,74.834711632185,4.143479800366185,52.532994312957086,0.001597770004481247,2.976971148452363e-17,0.6524746880196607,0.0
MACS1931,eta0p18_q0p5_A10p0,0.18,0.5,10.0,0.36,cluster_logistic,tanh,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.26443925474929314,76.29497372493802,38.14748686246901,0.0,-2.1305475797008446,-2.734665166002414,constant,15,0.29871502298340263,15.270387208605918,15.270387208605914,6.635875506705987e-16,0.0,632.730400221692,118.0,1.0,0.0,632.730400221692,1.0,0.011036976671895366,2.7865009581230424,2.8439466457311376e-16,-0.8115283162254191,74.834711632185,4.355968941020864,52.98845154039287,0.001574466813516251,3.190337517532803e-17,0.740043545690944,0.0
