system_label,variant_id,source_family,source_redshift,root_index,root_x_arcsec,root_y_arcsec,root_radius_arcsec,closure_arcsec,signed_jacobian_determinant,signed_magnification,parity,assigned,assigned_image_id,relative_to_faintest_assigned_abs_magnification,potentially_observable_surplus
RXJ2129,scalar_absolute_AQUAL,1,0.6786,0,-5.043773634124448,1.7885501144305507,5.351501096339089,0.0,0.41642970171793064,2.4013656947970334,positive,True,1a,1.0,False
RXJ2129,scalar_absolute_AQUAL,2,0.916,0,-4.122592462761512,4.196881647131246,5.882991090767103,4.965068306494546e-16,0.34365303624005455,2.9099117264934113,positive,True,2a,1.0,False
RXJ2129,scalar_absolute_AQUAL,3,1.5194,0,0.7215787414711685,5.254206591469543,5.303523619819667,0.0,0.3333840157464711,2.9995439276263056,positive,True,3c,1.0,False
RXJ2129,scalar_absolute_AQUAL,4,1.5202,0,-0.2869421085873095,6.270355021118776,6.276917066884824,5.551115123125783e-17,0.3399786408699939,2.941361249756848,positive,True,4b,1.0,False
RXJ2129,scalar_absolute_AQUAL,5,1.521,0,8.642271275122013,8.012383298274463,11.785038774279304,0.0,0.5786187199828136,1.7282537973014467,positive,True,5a,1.0,False
RXJ2129,scalar_absolute_AQUAL,6,3.0815,0,-5.466406634567675,7.53296309121481,9.307369898529341,4.440892098500626e-16,0.4642454660911982,2.1540328835512117,positive,True,6a,1.0,False
RXJ2129,scalar_absolute_AQUAL,7,3.427,0,-7.6479599858912515,3.0418228892139845,8.230673024433653,1.8041124150158794e-16,0.3423897416225201,2.920648250911927,positive,True,7b,1.0,False
RXJ2129,compound_absolute_P0673,1,0.6786,0,-4.99916562813091,1.6952927822151402,5.278794805153565,1.1102230246251565e-16,0.432447272016518,2.312420645728581,positive,True,1a,1.0,False
RXJ2129,compound_absolute_P0673,2,0.916,0,-4.317323550094238,4.486334605471247,6.226273430266868,2.220446049250313e-16,0.3939748790288745,2.5382329006990054,positive,True,2a,1.0,False
RXJ2129,compound_absolute_P0673,3,1.5194,0,0.7490924734169432,5.2334991600335465,5.286837711884274,2.220446049250313e-16,0.3585098866538152,2.789323355441021,positive,True,3c,1.0,False
RXJ2129,compound_absolute_P0673,4,1.5202,0,-0.3495014475613087,6.347951023349329,6.357565057212489,2.7755575615628914e-16,0.37697480668850164,2.6526971624029794,positive,True,4b,1.0,False
RXJ2129,compound_absolute_P0673,5,1.521,0,8.762616271377256,8.005312541653893,11.868802501051508,0.0,0.5946251763529004,1.6817316853844686,positive,True,5a,1.0,False
RXJ2129,compound_absolute_P0673,6,3.0815,0,-5.500069321792471,7.595826418869456,9.378024393768545,4.440892098500626e-16,0.50483010894269,1.9808644181195685,positive,True,6a,1.0,False
RXJ2129,compound_absolute_P0673,7,3.427,0,-7.656226497986762,2.7865359458816354,8.14755096738677,1.942890293094024e-16,0.3782134775787152,2.6440094266388914,positive,True,7b,1.0,False
