galaxy,rms_base,rms_massneg_gammalog,delta
NGC5985,40.79840930344115,66.90849114375395,26.1100818403128
UGC12506,67.37621359432588,77.13434490798907,9.758131313663199
UGC02487,105.73249409886012,109.26784241768242,3.535348318822301
ESO563-G021,57.65645376983528,59.76159178939202,2.1051380195567404
UGC06786,47.68541604902616,49.62601600153684,1.9405999525106807
