galaxy,status,n_points,alpha,gamma,alpha_eff,gamma_eff,alpha_scaling,gamma_scaling,shell_mode,shell_params,budget_factor,force_match,rms_velocity
NGC0247,ok,26,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 58.16, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,26.958389215862802
NGC0289,ok,28,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 284.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,84.16602126426181
NGC0300,ok,25,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 47.2, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,35.112829663457134
NGC0801,ok,13,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 239.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,52.43594998527804
NGC0891,ok,18,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 68.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,71.28535810734492
NGC1003,ok,36,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 120.96, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,49.97990306487805
NGC1090,ok,24,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 120.36, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,78.72007707044132
NGC1705,ok,14,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 24.0, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,55.62823295971746
NGC2366,ok,26,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 24.24, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,17.043718510389013
NGC2403,ok,73,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 83.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,250.1995544963674
NGC2683,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 138.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,138.00612859939528
NGC2841,ok,50,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 254.56, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,246.20835425776454
NGC2903,ok,34,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 99.84, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,225.6419716889929
NGC2915,ok,30,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 40.16, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,55.44462458205277
NGC2955,ok,24,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 141.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,72.21943007672137
NGC2976,ok,27,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 9.08, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,5.051902835469281
NGC2998,ok,13,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 169.12, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,125.73285102866932
NGC3109,ok,25,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 25.8, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,29.530752149809228
NGC3198,ok,43,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 176.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,140.53390849375688
NGC3521,ok,41,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 70.96, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,61.13978976765075
NGC3726,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 130.08, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,89.1793491604016
NGC3741,ok,21,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 28.0, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,25.32981635051836
NGC3769,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 148.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,72.69213153337725
NGC3877,ok,13,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 45.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,37.05781278335837
NGC3893,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 76.2, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,149.27291368368154
NGC3917,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 59.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,54.08911556898481
NGC3949,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 28.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,33.28100181045642
NGC3953,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 62.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,18.26639069797791
NGC3972,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 34.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,76.25704232510357
NGC3992,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 184.08, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,59.7729991669462
NGC4010,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 41.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,66.385861694761
NGC4013,ok,36,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 124.04, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,84.32929062999372
NGC4051,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 48.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,29.682131008832762
NGC4068,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 9.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,16.03449749955229
NGC4085,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 24.8, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,33.53583468853068
NGC4088,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 85.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,52.56029842986219
NGC4100,ok,24,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 91.04, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,100.45482367383407
NGC4138,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 74.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,119.53183159769264
NGC4157,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 118.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,119.14413517049208
NGC4183,ok,23,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 84.08, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,30.32678584423459
NGC4214,ok,14,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 22.52, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,55.02438747041338
NGC4217,ok,19,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 66.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,112.87450114847292
NGC4389,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 21.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,57.39781645079807
NGC4559,ok,32,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 83.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,51.0967584593552
NGC5005,ok,18,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 45.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,57.02955192190641
NGC5033,ok,22,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 178.36, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,211.56708618580316
NGC5055,ok,28,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 218.36, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,242.56482796084157
NGC5371,ok,19,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 184.96, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,42.063976897076344
NGC5585,ok,24,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 43.84, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,78.11855198800806
NGC5907,ok,19,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 201.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,55.467612717299886
NGC5985,ok,33,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 138.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,78.93094734489551
NGC6015,ok,44,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 116.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,94.56264943601407
NGC6195,ok,23,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 145.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,51.16126952602879
NGC6503,ok,31,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 94.0, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,67.33766173066563
NGC6674,ok,15,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 289.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,79.1929896535626
NGC6946,ok,58,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 81.6, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,94.61933356351179
NGC7331,ok,36,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 145.24, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,186.76064923104485
NGC7793,ok,46,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 31.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,64.26490582243146
NGC7814,ok,18,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 78.12, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,354.88477945792454
PGC51017,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 14.52, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,2.859602361666247
UGC00128,ok,22,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 215.0, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,64.85612367473848
UGC00191,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 39.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,55.27569300903705
UGC00731,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 43.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,35.89269313139874
UGC01230,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 146.16, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,40.542704599341384
UGC01281,ok,25,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 19.96, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,17.23626755183783
UGC02259,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 32.56, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,32.99747649646347
UGC02455,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 16.12, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,35.37808204018852
UGC02487,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 321.52, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,108.39957987329758
UGC02885,ok,19,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 296.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,92.66484382854586
UGC02916,ok,43,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 152.0, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,216.41211180538758
UGC02953,ok,115,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 249.56, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,360.4650277129345
UGC03205,ok,48,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 160.16, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,319.3375606582298
UGC03546,ok,30,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 116.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,102.44012536976176
UGC03580,ok,47,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 108.24, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,198.61417627541084
UGC04278,ok,25,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 26.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,25.95099914211754
UGC04305,ok,22,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 22.08, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,9.939109730970136
UGC04325,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 22.36, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,25.104314029593162
UGC04483,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 4.84, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,10.84715077975448
UGC04499,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 32.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,21.891845288980797
UGC05005,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 114.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,33.35049960808724
UGC05253,ok,73,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 213.16, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,213.05967742121078
UGC05414,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 16.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,25.41394465890213
UGC05716,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 49.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,34.41858183034488
UGC05721,ok,23,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 26.96, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,68.71406104424003
UGC05750,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 91.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,17.006766409086275
UGC05764,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 14.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,26.91030312184431
UGC05829,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 27.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,19.116673176105834
UGC05918,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 17.84, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,15.689217841865974
UGC05986,ok,15,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 37.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,65.1898232962471
UGC06399,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 31.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,25.511557409566716
UGC06446,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 40.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,36.16698328571781
UGC06614,ok,13,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 258.36, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,94.92989967917873
UGC06628,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 30.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,8.116263593253056
UGC06667,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 31.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,42.25792259510481
UGC06786,ok,45,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 136.2, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,596.0512036013716
