galaxy,rms_base,rms_massneg,delta
UGC05918,15.481097218823225,7.57684609218305,-7.904251126640174
UGC06667,42.11440533535206,34.81447327008801,-7.299932065264052
UGC07608,29.249452351569023,22.27072865585431,-6.978723695714713
UGC01281,15.81299392676941,8.919435648433081,-6.893558278336329
UGC07151,5.800920072579133,0.1794732746748339,-5.621446797904299
