variant,system,state,converged,iterations,maximumRelativeUpdate,maximumEquationResidual,wallSeconds,cpuSeconds,peakPythonHeapBytes,requestedMaximumIterations,executedMaximumIterations,iterationLimitAdjusted,nonlinearMethod,krylovMethod,lineSearch,modelDocumentSha256,modelPhysicsSha256,inputBundleSha256,scientificResultSha256,output,picardWarmupIterations,picardWarmupDamping
hybrid_picard40_newton,DDO53,succeeded,True,49,1.053705203943121e-09,2.1980165365234158e-11,232.53560290008318,230.9375,27478940,160,160,False,newton_krylov,gmres,armijo,02d5a4c8703c7f2c849b2937bb63e6e0f25b99decf3d7f174683ef2219c27b34,033a1c91c3ad93fb441fe27b05e12753b06a4fa91018238a953712c318bece5a,d7ba34c267abf391cae39650bdf1452a4261723d8a94ad077519ed103fc0d955,0b27077879b4ac6f53ac2c4bf0f3539023abc34b8d66f28f9809b982701ae03c,C:\Users\henry\Documents\Codex\2026-07-18\sigmagravity-frontiers-main\research\galaxy-cluster-unification\tmp\p0728-worker-cache\runs\DDO53,40,0.2
hybrid_picard40_newton,DDO101,succeeded,True,52,1.3811907339122568e-10,4.602660921185601e-12,234.07873710000422,232.359375,27479050,160,160,False,newton_krylov,gmres,armijo,02d5a4c8703c7f2c849b2937bb63e6e0f25b99decf3d7f174683ef2219c27b34,033a1c91c3ad93fb441fe27b05e12753b06a4fa91018238a953712c318bece5a,7457c0dd034be9bc8f2ba2a9bbf06fceb236921e60b94400b9570e35f69abdb8,6d3e6cfe8dca9fa2011342299e0392a624deb0386d28be3926014f59bc0bcab6,C:\Users\henry\Documents\Codex\2026-07-18\sigmagravity-frontiers-main\research\galaxy-cluster-unification\tmp\p0728-worker-cache\runs\DDO101,40,0.2
hybrid_picard40_newton,DDO50,succeeded,True,45,1.1452560464532055e-09,1.3489319397359794e-11,235.08789700001944,233.921875,27479096,160,160,False,newton_krylov,gmres,armijo,02d5a4c8703c7f2c849b2937bb63e6e0f25b99decf3d7f174683ef2219c27b34,033a1c91c3ad93fb441fe27b05e12753b06a4fa91018238a953712c318bece5a,142dac0537fc721abc6030bbad4f16f6a534ea6c55db69e3873dbf772a664b5f,6c82777791a14f0ed6f1cf7135a21f0127f6eb4dab0842127916e8fd2fd3df2a,C:\Users\henry\Documents\Codex\2026-07-18\sigmagravity-frontiers-main\research\galaxy-cluster-unification\tmp\p0728-worker-cache\runs\DDO50,40,0.2
hybrid_picard40_newton,NGC1569,failed_nonconvergence,False,46,1.7639931781587343e-08,2.4014926609997483e-10,229.31593909999356,227.796875,27479096,160,160,False,newton_krylov,gmres,armijo,02d5a4c8703c7f2c849b2937bb63e6e0f25b99decf3d7f174683ef2219c27b34,033a1c91c3ad93fb441fe27b05e12753b06a4fa91018238a953712c318bece5a,5e5f2358d7c93923665c40e39ddf89118f11b88d9f34bb79eb459636b1ea151e,a1747110d65e8133f1540c9005aefd543dd6947f7703652d88273cf04908c63e,C:\Users\henry\Documents\Codex\2026-07-18\sigmagravity-frontiers-main\research\galaxy-cluster-unification\tmp\p0728-worker-cache\runs\NGC1569,40,0.2
