model,scenario,galaxy,galaxy_index,objective_inner,optimizer_success,finite_fit,evaluations,any_parameter_at_boundary,disk_log_shift,bulge_log_shift,distance_z,inclination_z,disk_mass_to_light,bulge_mass_to_light,distance_scale,inclination_adjusted_deg,nfw_V200_km_s,nfw_concentration,message
fixed_RAR,invariant,IC2574,16,42.18641969407051,True,True,370,False,-0.8154335755596022,-1.4242956243377958e-08,-1.3143220005419434,-2.482454345149587,0.22122372568333262,0.6999999900299306,0.9349813028635324,57.62281958395289,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,IC4202,17,381.6996186858413,True,True,670,False,0.4467513539657767,-0.5259010457551504,-0.07982833982518121,0.0,0.7816127805614749,0.4137158101871992,0.9920804959652758,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,KK98-251,18,15.173687304054626,True,True,290,False,-0.08992211520269129,2.126624841118737e-08,-2.4899172604531112,-0.6013261540356536,0.4570011846941957,0.700000014886374,0.4737975405681588,55.99336922982173,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC0024,19,50.88718055228244,True,True,455,False,0.725079990098082,1.4134764905275308e-08,0.8618381780170783,1.1757233215571858,1.032448132307683,0.7000000098943354,1.0434177350007894,67.52716996467156,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC0055,20,38.87647410201653,True,True,345,False,-0.8330075085377737,-9.794841587770909e-09,-3.3089435249855113,-1.9820475332232534,0.21736991722544238,0.6999999931436108,0.8415547838889718,71.05385740033024,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC0100,21,29.53845921797448,True,True,410,False,-0.23608994019223276,-8.234187417031652e-09,-0.09317855948643494,0.004091795048045836,0.39485482205071687,0.6999999942360687,0.9724335179359337,89.00409179504804,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC0247,22,40.73680217363549,True,True,505,False,0.14741032652374964,-1.2700115196152227e-07,-1.1870787535625904,-0.291905153683959,0.5794146819564513,0.6999999110991992,0.9408626628306562,73.12428453894812,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC0289,23,58.00558739278213,True,True,510,False,0.39673323892766676,1.4481423541794071e-08,-1.6516422253282537,0.6062248877890337,0.7434796071524883,0.7000000101369965,0.661721466976144,49.03112443894517,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC0300,24,34.41651517545165,True,True,400,False,-0.08350172786154228,-1.071288932516321e-08,-0.33645876647917866,0.349263549547975,0.45994474861408896,0.6999999925009774,0.9839542250849226,45.49263549547975,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC0801,25,87.49527297550813,True,True,505,True,0.485688142224988,-1.9075072332982122e-07,-5.0,-0.387571054916455,0.8126465284462505,0.6999998664745064,0.6065306597126334,79.61242894508355,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC0891,26,64.74380533744011,True,True,600,False,-0.4148357468936275,-0.3997919585340386,2.243405718224958,-1.432750367181547e-07,0.33022437627776347,0.4693216604354818,1.1198435485918903,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC1003,27,52.05193096825946,True,True,545,False,-0.2173381045671403,-6.89566504793099e-09,-0.4881975286400256,0.8385853362931345,0.402328932404315,0.6999999951730345,0.8637609224540594,71.19292668146568,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC1090,28,50.75595078853439,True,True,565,False,0.24694178364666317,-4.742883071692809e-08,-1.3470341452307197,0.21233400406685204,0.6400522937940097,0.6999999667998192,0.7140812437809838,64.63700201220055,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC2403,29,114.29326691724636,True,True,605,False,-0.3049224551565596,0.0,2.1025576378248765,3.0092533810134814,0.3685902683622923,0.7,1.1123318911632725,72.02776014304044,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC2683,30,17.49825032542713,True,True,580,False,0.06316166603687272,0.02867438473848447,-0.10608949215731776,0.03778760930837402,0.5325995159090193,0.7203626168782348,0.9947149478944797,80.18893804654186,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC2841,31,80.83297725473545,True,True,575,False,0.36200870688479186,0.22285648382147424,1.6161720907873578,0.9319323021795742,0.7181057234167585,0.8747488519937954,1.1740637104022378,85.31932302179574,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC2903,32,136.19952690085202,True,True,755,False,-0.7878419971113203,2.3010745965842233e-07,1.5008923711026139,0.8573450208516439,0.227412625597218,0.7000001610752403,1.5687320966374094,68.57203506255493,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC2915,33,79.45181493705648,True,True,310,False,0.3935678133540295,5.1689955814530206e-08,1.9721377009224823,2.9361380914816513,0.741129898666187,0.70000003618297,1.1020252688288092,67.74455236592661,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC2955,34,58.43812652382778,True,True,625,False,-0.5111783085291585,0.12397000947562442,-0.8483721347767454,0.3644899428523728,0.29989421322683774,0.7923873452310778,0.9185822129548681,58.55142959996661,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC2976,35,32.519253377630584,True,True,390,False,-0.34626824758693253,-4.25888704575708e-08,-0.41383948747941707,0.05905075869832171,0.35366136202099535,0.6999999701877913,0.979407411850808,61.590507586983215,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC2998,36,38.92735637413048,True,True,480,False,0.25173605331248233,7.451201450687748e-11,-1.1760264331137356,-0.14450171465876654,0.6431282446679377,0.7000000000521583,0.8384964526587021,57.71099657068247,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC3109,37,31.05440284953166,True,True,315,False,-0.24573022885466037,2.0761921193963407e-08,0.0585218194552862,0.6048295009931905,0.39106659671749533,0.700000014533345,1.0030848441296445,73.02414750496595,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC3198,38,57.06446842327086,True,True,635,False,-0.045689900915236184,-2.020460490112236e-08,-0.06853336650872745,0.35063063532071087,0.4776690828764771,0.6999999858567767,0.9930714534552186,74.05189190596214,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC3521,39,71.97410402288239,True,True,600,False,0.26537781238503644,-5.5782575799679435e-09,-0.6949017350366558,0.44885957627858614,0.6519617605915381,0.6999999960952196,0.8125579447341827,77.24429788139292,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC3726,40,24.44545003025661,True,True,445,False,-0.07864563255152314,-1.645365221717785e-08,-1.8566432798332042,-0.4649115764730077,0.46218371607050457,0.6999999884824435,0.7726978996833599,52.070176847053986,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC3741,41,19.4191409950542,True,True,340,False,-0.2677324900450879,-3.829778889125695e-08,0.08491310251783707,0.3306050420206238,0.3825562144601713,0.6999999731915483,1.004507082063575,71.3224201680825,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC3769,42,17.876720541488396,True,True,410,False,-0.27332359434317965,-6.92688431974033e-09,-0.43648618184381877,0.016996383052083012,0.3804232710760966,0.6999999951511809,0.9411779209468053,70.03399276610416,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC3877,43,47.031122108224885,True,True,485,False,-0.12184656609403964,5.188125940629001e-09,-0.06874919606464797,0.05094268603346905,0.44264209534687954,0.7000000036316881,0.9904969427176205,76.05094268603347,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC3893,44,16.458997648013092,True,True,535,False,-0.12264318209873637,1.2332360942623049e-09,0.5883126865655447,0.4496201076081317,0.44228961998177224,0.7000000008632653,1.085141176758774,49.89924021521627,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC3917,45,32.29436112842323,True,True,595,False,0.05160015167038658,-3.760919767388195e-08,0.11941443118794942,0.11220275981590895,0.5264773180886043,0.699999973673562,1.0167236379052091,79.22440551963182,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC3953,46,13.05751963027238,True,True,505,False,0.09068719969978957,6.684824824816153e-09,-0.06325678521546586,0.04038485710938385,0.5474632291809942,0.7000000046793774,0.9912528165613983,62.04038485710938,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC3972,47,16.44964110650385,True,True,425,False,0.04375337332331063,-9.544267474751576e-09,0.1874956755872188,0.04028755420756416,0.5223623330704122,0.6999999933190127,1.0263830971114623,77.04028755420757,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC3992,48,21.12318412539454,True,True,460,False,0.33637810997233386,-6.013144960256456e-09,-0.5184700193831266,-0.09314222655190992,0.6999341144466265,0.6999999957907985,0.9509292107152205,55.813715546896184,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC4010,49,23.521142700648507,True,True,405,False,-0.25646745083568523,4.635563911706145e-09,-0.29625910621706014,0.0014558780942805054,0.3868900900239054,0.7000000032448948,0.9596879513039905,89.00145587809428,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC4013,50,56.50134576702374,True,True,600,False,-0.04092990018411855,0.17136921189069104,-1.1766585430676824,0.0021925985381607274,0.4799482080757168,0.8308502274758546,0.8492303607205485,89.00219259853816,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC4088,51,20.74381208230057,True,True,430,False,-0.32622061749338277,-2.7018958741188615e-08,-1.6679855067493168,-0.22394829932184726,0.36082298107257077,0.6999999810867291,0.793212079434402,68.5521034013563,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC4100,52,37.422191477007715,True,True,550,False,0.162565463830759,-7.688447339906954e-10,-0.019924091208600687,0.1622493968154178,0.5882626678916018,0.6999999994618086,0.9972365903751024,73.32449879363084,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC4157,53,26.562196569889874,True,True,425,False,-0.10125048861128552,-0.07135914954420502,-1.2990336097345347,-0.061270171006247084,0.45185331815591345,0.6517891926562003,0.8349183572289539,81.81618948698126,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC4183,54,41.13378634952468,True,True,445,False,0.3240441752610654,-1.607737458013289e-08,-1.613517414444261,-0.03180823140443415,0.6913541936371694,0.6999999887458379,0.7992354938617522,81.93638353719113,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC4217,55,59.97415825543254,True,True,660,False,0.748965214152468,-1.2633299002525145,-0.01970088287247548,0.03334996334130745,1.057405253993951,0.19789774042679079,0.9972675063432127,86.06669992668262,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC4559,56,39.07987754942578,True,True,420,False,-0.23106518994347136,2.5811972608410502e-08,-0.5398204929279535,0.11291303555518863,0.39684386194543647,0.7000000180683811,0.8504870038365889,67.1129130355552,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC5005,57,36.54440448631148,True,True,490,False,0.04154679782394367,-0.2173049083764034,-0.2508242092519397,0.08640057766285698,0.5212109718943103,0.563279203779568,0.9779834769934524,68.17280115532571,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC5033,58,34.71249047390347,True,True,570,False,0.08112360472647193,-0.5657283103036089,0.43429019348669856,0.12782089291789592,0.5422524691093724,0.3975624484364543,1.1388402728556513,66.1278208929179,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC5055,59,31.517806611930947,True,True,620,False,-0.08080399206157961,-5.134505638892174e-07,-0.44981767174188125,-1.1115226279710175,0.4611872332224906,0.6999996405846975,0.9864616406753859,48.330864232173894,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC5371,60,128.268118297579,True,True,625,True,1.4656574351017022,-6.440362009008367e-09,-5.0,-1.2080366610989415,2.1651946272817053,0.6999999954917465,0.2866852723168134,50.58392667780212,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC5585,61,41.723141787081985,True,True,505,False,-0.6256916425056933,6.480264279537615e-09,-0.07839932105651724,0.8013180654213896,0.26744567348009485,0.7000000045361849,0.9767329454009956,52.60263613084278,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC5907,62,105.49127088233476,True,True,630,True,0.4030354392754445,4.040975079216837e-08,-5.0,-0.35352382172871694,0.7481799603176572,0.7000000282868261,0.7709624520442524,87.29295235654257,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC5985,63,143.7803999882868,True,True,695,False,-0.10192449014597456,1.3194645334707749,1.434075721938189,0.9987465110924499,0.4515488709364939,2.618992205884536,1.429916227132083,61.9974930221849,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC6015,64,147.72403052831754,True,True,735,False,0.9367357655862218,1.6411767124264782e-07,-1.7399183856136662,1.6821652677859733,1.2758193313239283,0.7000001148823793,0.5933472226460408,63.364330535571945,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC6195,65,50.76908872811631,True,True,580,False,-0.5261035842437697,0.22138654395512639,-1.5462661253902639,-0.6345410267214029,0.29545144664100353,0.8734639683653986,0.8565277223556188,58.82729486639298,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC6503,66,36.217919303774146,True,True,645,False,-0.14990329529233656,0.0,1.0110749521142113,0.585336142536038,0.43039560748150796,0.7,1.0513438541008215,75.17067228507207,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC6674,67,53.47654656708144,True,True,730,False,1.2617130289455043,0.36312117326450655,-2.201859866118253,-0.9985589908178529,1.7657329059958946,1.0064670509783726,0.6449053157794831,48.00864605509288,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC6946,68,77.25808434317246,True,True,625,False,0.1277360334009511,-0.047622141981230263,-1.1415926302838106,1.4262185465485089,0.5681265151296967,0.6674458030611863,0.7094217835404688,40.852437093097016,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC7331,69,48.46581221786497,True,True,615,False,-0.2967063962675098,-0.1933344483882513,-0.2554687679802329,0.15831257144231936,0.3716311024434381,0.5769443915046624,0.9742686016620973,75.31662514288463,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC7793,70,65.86735882277797,True,True,450,False,-0.377895385001036,-4.2189027271547977e-08,-0.5498351699132212,0.8471728894899102,0.3426510949019009,0.6999999704676815,0.9729567927110873,54.62455600540919,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,NGC7814,71,30.605824821479146,True,True,620,False,0.83293973807829,-0.24634053310028048,1.214607121770122,-3.06783567378598e-07,1.1500352079536094,0.5471591999004892,1.057248198141641,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC00128,72,52.584965220195,True,True,765,False,1.4253313703435104,-5.067688187537667e-08,-2.455044072948689,-0.5850145949889142,2.079617930921174,0.6999999645261835,0.6912814855875858,51.14985405011086,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC00191,73,11.167451561073642,True,True,360,False,-0.011010472879977183,3.737880893482935e-09,0.23270221186111095,0.6083881836946645,0.4945249602600097,0.7000000026165166,1.071867456911678,48.04194091847332,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC00731,74,29.614799846151808,True,True,335,False,0.8451501246263579,3.555498813790333e-09,0.12968304355684002,0.540385259609117,1.1641636638022084,0.7000000024888491,1.0396716197643041,58.62115577882735,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC01281,75,29.67476632296972,True,True,340,False,-0.22824109370972107,-2.239379206563678e-08,-0.2343403994877238,-1.4897736277747972e-07,0.39796617121011074,0.6999999843243457,0.9893846957180435,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC02259,76,17.114730384644787,True,True,435,False,0.41886240536365693,-2.41702679647151e-08,0.39023870896380775,0.7642271244298882,0.7601155823722708,0.6999999830808126,1.1221127958662098,43.29268137328967,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC02487,77,39.11686626490968,True,True,780,False,0.3178886678087447,0.32343235962957023,-0.5482171868837395,1.31898459270462,0.6871116287120359,0.9673038783821064,0.9208019933436623,42.5949229635231,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC02885,78,37.257606283449284,True,True,540,False,-0.11215632595977017,0.3497470217763238,0.08043147224059591,0.45670609088448216,0.4469522530486986,0.9930960205673066,1.0080755802288575,65.82682436353792,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC02916,79,137.62839710640617,True,True,820,False,0.1713027281390048,-0.537298518367437,-1.4401626058095027,3.209586521685037,0.5934249937655843,0.40902726510770937,0.8058930943770588,66.04793260842519,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC02953,80,280.5830086154676,True,True,870,False,0.3128618424289348,-0.03622483254004906,-1.0945586047961047,3.867060040052263,0.6836663053125958,0.6750964047345022,0.7200982762904008,65.46824016020905,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC03205,81,138.62977541964287,True,True,625,False,0.1590924485070592,0.5664090377206249,-0.4653416617255618,0.979439950406808,0.5862231662918187,1.2333500608998849,0.9111312384346879,70.91775980162723,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC03546,82,58.235937735845596,True,True,640,False,0.023979525573922193,-0.40999765999423626,-0.3865431831659021,0.8467404054615169,0.5121346731744583,0.4645562621584827,0.9075809589288207,59.23370202730759,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC03580,83,90.80298492057067,True,True,545,False,-0.0026424873407720176,-1.2779024344304601,-1.3043561791355873,0.9020215500181532,0.49868050047781576,0.19503477980085182,0.7206048471243879,66.60808620007262,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC04278,84,40.980607015782056,True,True,355,False,0.120369722885969,-2.335107584946973e-08,0.022547758732257544,0.0,0.5639568950201793,0.699999983654247,1.0067800962470381,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC04325,85,16.381564214175558,True,True,430,False,0.3129316750760225,-1.5358187994590382e-08,0.9958659725892578,0.8505476603168073,0.6837140492074423,0.6999999892492684,1.348185739273639,43.55164298095042,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC04483,86,8.773051271908415,True,True,310,False,-0.19220124224971896,7.084456616320137e-09,-1.3631144865208193,-0.8993792745467739,0.41257039929572964,0.7000000049591195,0.8811595098215945,55.30186217635968,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC04499,87,10.1251528877932,True,True,370,False,-0.09475551524548792,-1.7573674831562076e-09,-0.5605055641960938,0.05992944947940791,0.45479764473348544,0.6999999987698428,0.8452256302176886,50.17978834843822,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC05005,88,19.500845869508005,True,True,320,False,-0.12633661523858555,-1.9233899457118274e-08,-0.8469616546759746,-0.38506950782555177,0.4406590658668154,0.6999999865362705,0.844710387532013,37.14930492174448,,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
fixed_RAR,invariant,UGC05253,89,98.42710852195042,True,True,915,False,-0.10770362627758752,-0.005244779920749612,-1.3365866637721646,2.130164094128338,0.44894683454452683,0.6963382649465439,0.7161577358672377,45.52065637651335,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC05716,90,9.4588753000582,True,True,425,False,0.35797082225627935,7.497041252724708e-09,-0.31141817591457355,0.1598954027381294,0.7152119416647617,0.7000000052479288,0.9254371766758256,55.598954027381296,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
fixed_RAR,invariant,UGC05721,91,36.29088005232449,True,True,365,False,-0.24638905882709158,-4.5731328817768356e-09,1.9157558224036308,1.0840949301438256,0.3908090351763091,0.699999996798807,1.774443362786562,66.42047465071913,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
