system_label,variant_id,source_family,image_id,observed_x_arcsec,observed_y_arcsec,assigned,assigned_root_index,assigned_root_x_arcsec,assigned_root_y_arcsec,assigned_distance_arcsec,assigned_signed_magnification
RXJ2129,scalar_absolute_AQUAL,1,1a,-5.748113029341908,4.227443603999998,True,0.0,-5.043773634124448,1.7885501144305507,2.5385616866878635,2.4013656947970334
RXJ2129,scalar_absolute_AQUAL,1,1b,-4.783674198960802,-0.969769187999997,False,,,,,
RXJ2129,scalar_absolute_AQUAL,1,1c,0.456839445991538,-8.935221672000038,False,,,,,
RXJ2129,scalar_absolute_AQUAL,2,2a,-6.776271782658472,11.277998675999983,True,0.0,-4.122592462761512,4.196881647131246,7.562025675001613,2.9099117264934113
RXJ2129,scalar_absolute_AQUAL,2,2b,-0.7772390574582798,-4.156659036000021,False,,,,,
RXJ2129,scalar_absolute_AQUAL,2,2c,0.24443970348725166,-5.292556488000027,False,,,,,
RXJ2129,scalar_absolute_AQUAL,3,3a,-2.0174375536347493,8.154932903999962,False,,,,,
RXJ2129,scalar_absolute_AQUAL,3,3b,2.98907637506174,5.134105511999998,False,,,,,
RXJ2129,scalar_absolute_AQUAL,3,3c,1.5634781039797112,3.965703875999982,True,0.0,0.7215787414711685,5.254206591469543,1.5391665875936635,2.9995439276263056
RXJ2129,scalar_absolute_AQUAL,3,3d,7.381071049134713,-15.531179832000019,False,,,,,
RXJ2129,scalar_absolute_AQUAL,4,4a,-3.4189158540684597,10.495438775999993,False,,,,,
RXJ2129,scalar_absolute_AQUAL,4,4b,3.486595771864287,3.41780230799999,True,0.0,-0.2869421085873095,6.270355021118776,4.730395873108769,2.941361249756848
RXJ2129,scalar_absolute_AQUAL,4,4c,6.864471675477358,-13.912761239999998,False,,,,,
RXJ2129,scalar_absolute_AQUAL,5,5a,5.239793645663579,14.528709863999984,True,0.0,8.642271275122013,8.012383298274463,7.35114725265011,1.7282537973014467
RXJ2129,scalar_absolute_AQUAL,5,5b,13.2029839889991,1.9107456839999704,False,,,,,
RXJ2129,scalar_absolute_AQUAL,5,5c,13.970143058665721,-3.314626776000029,False,,,,,
RXJ2129,scalar_absolute_AQUAL,6,6a,-9.90574798751465,17.874595907999986,True,0.0,-5.466406634567675,7.53296309121481,11.254204590516078,2.1540328835512117
RXJ2129,scalar_absolute_AQUAL,6,6b,0.8049590237318596,-5.299632900000001,False,,,,,
RXJ2129,scalar_absolute_AQUAL,6,6c,1.7125179231929197,-6.634811124000012,False,,,,,
RXJ2129,scalar_absolute_AQUAL,7,7a,-10.01842785083087,10.257536087999991,False,,,,,
RXJ2129,scalar_absolute_AQUAL,7,7b,-7.485830922116288,-2.1700512000000174,True,0.0,-7.6479599858912515,3.0418228892139845,5.214395205116393,2.920648250911927
RXJ2129,scalar_absolute_AQUAL,7,7c,3.7040355081620837,-19.321482528000033,False,,,,,
RXJ2129,tensor_absolute_P0669,1,1a,-5.748113029341908,4.227443603999998,True,0.0,-5.043346674800714,1.7859093791777394,2.5412172251642935,2.394941294551553
RXJ2129,tensor_absolute_P0669,1,1b,-4.783674198960802,-0.969769187999997,False,,,,,
RXJ2129,tensor_absolute_P0669,1,1c,0.456839445991538,-8.935221672000038,False,,,,,
RXJ2129,tensor_absolute_P0669,2,2a,-6.776271782658472,11.277998675999983,True,0.0,-4.125955835288491,4.201390891922867,7.556623078501698,2.8952145622627037
RXJ2129,tensor_absolute_P0669,2,2b,-0.7772390574582798,-4.156659036000021,False,,,,,
RXJ2129,tensor_absolute_P0669,2,2c,0.24443970348725166,-5.292556488000027,False,,,,,
RXJ2129,tensor_absolute_P0669,3,3a,-2.0174375536347493,8.154932903999962,False,,,,,
RXJ2129,tensor_absolute_P0669,3,3b,2.98907637506174,5.134105511999998,False,,,,,
RXJ2129,tensor_absolute_P0669,3,3c,1.5634781039797112,3.965703875999982,True,0.0,0.7205871087801777,5.2573079705404355,1.542305536144549,2.979696082946985
RXJ2129,tensor_absolute_P0669,3,3d,7.381071049134713,-15.531179832000019,False,,,,,
RXJ2129,tensor_absolute_P0669,4,4a,-3.4189158540684597,10.495438775999993,False,,,,,
RXJ2129,tensor_absolute_P0669,4,4b,3.486595771864287,3.41780230799999,True,0.0,-0.28915261212213744,6.274128960636945,4.734435320684013,2.9228381880664744
RXJ2129,tensor_absolute_P0669,4,4c,6.864471675477358,-13.912761239999998,False,,,,,
RXJ2129,tensor_absolute_P0669,5,5a,5.239793645663579,14.528709863999984,True,0.0,8.645036601686577,8.014115711984307,7.35089222849996,1.7276137243805267
RXJ2129,tensor_absolute_P0669,5,5b,13.2029839889991,1.9107456839999704,False,,,,,
RXJ2129,tensor_absolute_P0669,5,5c,13.970143058665721,-3.314626776000029,False,,,,,
RXJ2129,tensor_absolute_P0669,6,6a,-9.90574798751465,17.874595907999986,True,0.0,-5.454489095717498,7.508533594801688,11.281354245076843,2.156982227046318
RXJ2129,tensor_absolute_P0669,6,6b,0.8049590237318596,-5.299632900000001,False,,,,,
RXJ2129,tensor_absolute_P0669,6,6c,1.7125179231929197,-6.634811124000012,False,,,,,
RXJ2129,tensor_absolute_P0669,7,7a,-10.01842785083087,10.257536087999991,False,,,,,
RXJ2129,tensor_absolute_P0669,7,7b,-7.485830922116288,-2.1700512000000174,True,0.0,-7.649613173761832,3.0364029829669468,5.209029639509482,2.9041571403084063
RXJ2129,tensor_absolute_P0669,7,7c,3.7040355081620837,-19.321482528000033,False,,,,,
