system_label,variant_id,source_family,source_redshift,root_index,root_x_arcsec,root_y_arcsec,root_radius_arcsec,closure_arcsec,signed_jacobian_determinant,signed_magnification,parity,assigned,assigned_image_id,relative_to_faintest_assigned_abs_magnification,potentially_observable_surplus
RXJ2129,scalar_absolute_AQUAL,1,0.6786,0,-5.043773634124448,1.7885501144305507,5.351501096339089,0.0,0.41642970171793064,2.4013656947970334,positive,True,1a,1.0,False
RXJ2129,scalar_absolute_AQUAL,2,0.916,0,-4.122592462761512,4.196881647131246,5.882991090767103,4.965068306494546e-16,0.34365303624005455,2.9099117264934113,positive,True,2a,1.0,False
RXJ2129,scalar_absolute_AQUAL,3,1.5194,0,0.7215787414711685,5.254206591469543,5.303523619819667,0.0,0.3333840157464711,2.9995439276263056,positive,True,3c,1.0,False
RXJ2129,scalar_absolute_AQUAL,4,1.5202,0,-0.2869421085873095,6.270355021118776,6.276917066884824,5.551115123125783e-17,0.3399786408699939,2.941361249756848,positive,True,4b,1.0,False
RXJ2129,scalar_absolute_AQUAL,5,1.521,0,8.642271275122013,8.012383298274463,11.785038774279304,0.0,0.5786187199828136,1.7282537973014467,positive,True,5a,1.0,False
RXJ2129,scalar_absolute_AQUAL,6,3.0815,0,-5.466406634567675,7.53296309121481,9.307369898529341,4.440892098500626e-16,0.4642454660911982,2.1540328835512117,positive,True,6a,1.0,False
RXJ2129,scalar_absolute_AQUAL,7,3.427,0,-7.6479599858912515,3.0418228892139845,8.230673024433653,1.8041124150158794e-16,0.3423897416225201,2.920648250911927,positive,True,7b,1.0,False
RXJ2129,tensor_absolute_P0669,1,0.6786,0,-5.043346674800714,1.7859093791777394,5.350216630460717,1.1102230246251565e-16,0.4175467692151709,2.394941294551553,positive,True,1a,1.0,False
RXJ2129,tensor_absolute_P0669,2,0.916,0,-4.125955835288491,4.201390891922867,5.888564933961718,4.965068306494546e-16,0.34539754429062686,2.8952145622627037,positive,True,2a,1.0,False
RXJ2129,tensor_absolute_P0669,3,1.5194,0,0.7205871087801777,5.2573079705404355,5.30646142720817,0.0,0.3356046966410675,2.979696082946985,positive,True,3c,1.0,False
RXJ2129,tensor_absolute_P0669,4,1.5202,0,-0.28915261212213744,6.274128960636945,6.280788441573263,0.0,0.3421332060333875,2.9228381880664744,positive,True,4b,1.0,False
RXJ2129,tensor_absolute_P0669,5,1.521,0,8.645036601686577,8.014115711984307,11.788244504147949,0.0,0.5788330955512475,1.7276137243805267,positive,True,5a,1.0,False
RXJ2129,tensor_absolute_P0669,6,3.0815,0,-5.454489095717498,7.508533594801688,9.280599551729761,0.0,0.4636106813774532,2.156982227046318,positive,True,6a,1.0,False
RXJ2129,tensor_absolute_P0669,7,3.427,0,-7.649613173761832,3.0364029829669468,8.230208064390665,1.942890293094024e-16,0.34433398459072545,2.9041571403084063,positive,True,7b,1.0,False
