source_id,designation,ref_epoch,ra,dec,ra_error,dec_error,pmra,pmdec,pmra_error,pmdec_error,astrometric_params_solved,phot_g_mean_mag,ruwe,duplicated_source,visibility_periods_used,target_epoch,ra_epoch,dec_epoch,image_x_pixel,image_y_pixel,residual_pixel,residual_arcsec
5484995668777932544,Gaia DR3 5484995668777932544,2016.0,104.61124822790022,-56.00255410071991,0.15526362,0.1474884,-0.8045259491254835,7.454979321667241,0.18113431,0.1704474,95,18.84998,1.0591533,False,26,1998.9506900539013,104.6112550420459,-56.00258940690133,1094.0,164.0,0.8618334689136885,0.17208139243118853
5484996325909382400,Gaia DR3 5484996325909382400,2016.0,104.53297394228127,-55.977035164373525,0.009750991,0.009433396,5.478991463526521,12.252183032577058,0.011555973,0.011963816,31,13.380858,0.9609746,False,24,1998.9506900539013,104.53292756713213,-55.9770931897252,1885.0,622.0,2.777799744549463,0.5546403860824569
5484995535635409792,Gaia DR3 5484995535635409792,2016.0,104.54715692375773,-56.01016994346844,0.05273379,0.05072436,48.83872335928828,-65.73547108405562,0.06456528,0.06345998,31,17.059448,1.1197053,False,26,1998.9506900539013,104.54674318970741,-56.00985862557373,1744.0,32.0,1.4441525316957189,0.28835243408505123
5484996428988596224,Gaia DR3 5484996428988596224,2016.0,104.54612197495938,-55.96453291207124,0.013152768,0.013781881,-2.000361618632489,1.3239222281984164,0.01634276,0.017728562,31,14.37761,1.0049381,False,25,1998.9506900539013,104.54613890090212,-55.96453918206024,1751.0,849.0,1.765359551760688,0.35248750572612275
5484995359540280448,Gaia DR3 5484995359540280448,2016.0,104.59047778531574,-56.0066720528429,0.15675375,0.15782996,1.6120062115129947,5.4461519481032745,0.18691151,0.18369454,95,18.98714,0.9693437,False,26,1998.9506900539013,104.5904641305469,-56.006697845379726,1303.0,90.0,0.4816706851996163,0.09617468477629479
5484996394628863232,Gaia DR3 5484996394628863232,2016.0,104.56968842835924,-55.97029990871151,0.04842619,0.047271546,-1.5161527487325044,4.869497321686675,0.060130745,0.059317116,31,17.113522,0.9841959,False,25,1998.9506900539013,104.56970125910915,-55.970322970258486,1513.0,745.0,1.2895532608812903,0.25748375846477595
5484995531338985984,Gaia DR3 5484995531338985984,2016.0,104.5653470761897,-55.99583909434255,0.12976937,0.124444194,2.1517760928690537,0.8683765980585678,0.15584294,0.15169369,31,18.753998,0.9465996,False,25,1998.9506900539013,104.56532885431831,-55.995843206904155,1556.0,286.0,0.878115008562923,0.17533231052014994
5484996321612995584,Gaia DR3 5484996321612995584,2016.0,104.53117270005131,-55.97953309300105,0.08133814,0.078751914,0.7798983255282064,41.01386074522741,0.09917658,0.09650196,31,17.93481,0.97790676,False,24,1998.9506900539013,104.53116609842813,-55.97972733134103,1901.0,575.0,1.0185566386432061,0.20337414473898477
5484996355972710784,Gaia DR3 5484996355972710784,2016.0,104.54047177324225,-55.99201495146027,0.081110686,0.078213796,6.6939699181561,-14.00425838497113,0.10066749,0.0983662,31,17.962593,0.99943465,False,26,1998.9506900539013,104.54041509234833,-55.991948628420886,1807.0,356.0,0.6294206932520763,0.1256757752241211
5484995569995151232,Gaia DR3 5484995569995151232,2016.0,104.59593714487151,-55.99291745608458,0.040216032,0.040355608,-1.185010024120794,2.9063640524195886,0.048942678,0.048790053,31,16.72598,1.0142636,False,26,1998.9506900539013,104.59594717912569,-55.99293122039056,1248.0,336.0,1.1607376398950047,0.2317632773906901
5484995363836722048,Gaia DR3 5484995363836722048,2016.0,104.58326434965498,-56.00488562732364,0.039232302,0.038845334,0.3039072594332179,7.171683587435474,0.048086777,0.047795743,31,16.741814,0.9950073,False,26,1998.9506900539013,104.58326177547661,-56.00491959183928,1375.0,124.0,2.449950033263408,0.4891789751936701
5484995359540276096,Gaia DR3 5484995359540276096,2016.0,104.58757727715609,-56.00979332975308,0.06294566,0.061689552,1.115226206948202,4.004240197111796,0.077500634,0.074824795,31,17.52428,1.045836,False,26,1998.9506900539013,104.58756782968233,-56.00981229351203,1331.0,35.0,1.959444983785926,0.3912403420897527
5484996325907543296,Gaia DR3 5484996325907543296,2016.0,104.5298537086378,-55.980432563814894,0.08122769,0.0798503,-0.8378243042486293,5.169774396959765,0.10189366,0.099711,31,18.007406,1.0422636,False,24,1998.9506900539013,104.52986080075327,-55.9804570474499,1913.0,562.0,0.26387260175857946,0.052687167965629736
5484995501275667840,Gaia DR3 5484995501275667840,2016.0,104.52755205649274,-56.00597817999391,0.06366646,0.063114375,-4.68545598012366,14.376958390364925,0.08029533,0.0806294,31,17.533167,1.0107405,False,26,1998.9506900539013,104.5275917447203,-56.00604626811049,1936.0,99.0,2.8229428626713227,0.5636540655290059
5484995569995150976,Gaia DR3 5484995569995150976,2016.0,104.57936915313074,-56.00128783783968,0.06638139,0.06386637,-1.7869307541174544,10.39917010012924,0.08216359,0.07822352,31,17.504492,1.0949609,False,26,1998.9506900539013,104.57938428751827,-56.00133708747141,1413.0,186.0,1.6119771146159674,0.32186179401917103
5484997043167550976,Gaia DR3 5484997043167550976,2016.0,104.58048650685568,-55.94087706938362,0.13990325,0.13377616,4.6199832468947895,-1.8865778674529423,0.17480944,0.15320763,31,18.79113,0.9290264,False,26,1998.9506900539013,104.5804474390164,-55.94086813470284,1403.0,1275.0,1.099494805564828,0.2195349843525314
5485043944210485888,Gaia DR3 5485043944210485888,2016.0,104.55025955612074,-55.90118158613054,0.1270872,0.118079886,0.3267411695464046,5.962036886222513,0.16545466,0.13799775,31,18.604994,0.93299633,False,26,1998.9506900539013,104.55025679593636,-55.90120982185687,1709.0,1989.0,1.5422116192356798,0.3079317901127042
5484995776153587200,Gaia DR3 5484995776153587200,2016.0,104.65285487277716,-55.98252790303592,0.023593724,0.026407233,0.0084823918586388,0.7295869890145947,0.028327972,0.030246276,31,15.672774,0.89708865,False,27,1998.9506900539013,104.6528548009705,-55.98253135830112,677.0,522.0,2.579207983144342,0.5149877756181284
5485044051585968512,Gaia DR3 5485044051585968512,2016.0,104.58281909516388,-55.914839253433975,0.06797213,0.06758223,-0.1725907702943804,2.3116076462930115,0.08499523,0.08063598,31,17.637465,0.9946023,False,26,1998.9506900539013,104.58282055365822,-55.914850201021544,1379.0,1744.0,1.92949124613947,0.385259510445772
5484996424692225536,Gaia DR3 5484996424692225536,2016.0,104.53763215233144,-55.966291486234645,0.11119229,0.1121949,-0.6579847566988603,6.495462788087361,0.13673824,0.13425754,31,18.497536,1.0259298,False,25,1998.9506900539013,104.53763772008396,-55.966322248223065,1834.0,816.0,1.0479756518916805,0.2092482085185339
5484997111887064192,Gaia DR3 5484997111887064192,2016.0,104.59020484896529,-55.9186602986948,0.06847505,0.06731895,5.675349619910468,-13.892308840062594,0.0853769,0.07893823,31,17.653507,1.0309635,False,26,1998.9506900539013,104.59015688416861,-55.918594505839444,1305.0,1676.0,1.4231138183941814,0.28415165608039505
5484996428988599424,Gaia DR3 5484996428988599424,2016.0,104.55451447807184,-55.96821837222405,0.036037225,0.036149666,2.159360179582503,6.304162518506324,0.045232974,0.045277085,31,16.542814,0.9872895,False,24,1998.9506900539013,104.55449620503178,-55.96824822822981,1664.0,781.0,1.316977707825315,0.2629595692646645
5485043673628843648,Gaia DR3 5485043673628843648,2016.0,104.55707883855789,-55.92304277030974,0.14623645,0.14101194,-1.6278720749408928,3.280788586372805,0.17940879,0.16032164,31,18.846327,1.0226587,False,25,1998.9506900539013,104.55709259795364,-55.92305830786015,1639.0,1595.0,0.28189157116923924,0.05628499684812799
5484996665210433152,Gaia DR3 5484996665210433152,2016.0,104.577848442591,-55.93850151904484,0.11701917,0.112016745,-1.2122835482815275,-2.9201969463805177,0.14630075,0.12829705,31,18.528942,1.0079367,False,26,1998.9506900539013,104.57785869336287,-55.93848768922739,1429.0,1317.0,0.644573530506444,0.12870132647974994
5485044047289680512,Gaia DR3 5485044047289680512,2016.0,104.56881587182616,-55.9146936182623,0.14876154,0.1529941,-0.3838769131071277,5.540695817508669,0.18265305,0.17403974,95,18.783936,1.026066,False,25,1998.9506900539013,104.5688191158015,-55.91471985855127,1521.0,1745.0,0.4779465297645876,0.09543108653370426
5485043669332547328,Gaia DR3 5485043669332547328,2016.0,104.54325142982556,-55.920585011614136,0.09976245,0.09806758,-4.278842680166781,9.024318588062462,0.12431058,0.11285825,31,18.158363,1.0484592,False,24,1998.9506900539013,104.54328759394294,-55.92062775005988,1778.0,1639.0,0.49025152266919364,0.09788801166977432
5484996355972729472,Gaia DR3 5484996355972729472,2016.0,104.55932158058704,-55.97972220110532,0.06691837,0.06615873,-2.5265729521710902,-3.3680942828291647,0.08371659,0.08552374,31,17.681183,1.0138578,False,25,1998.9506900539013,104.55934296743142,-55.97970625008217,1614.0,576.0,2.3507303762630913,0.46936788946886016
5485044047289698176,Gaia DR3 5485044047289698176,2016.0,104.57779061529072,-55.90403947203487,0.13821954,0.1465493,2.532912214754701,-1.10672165148991,0.17568547,0.17137016,31,18.71607,1.0343316,False,26,1998.9506900539013,104.57776921664102,-55.90403423069029,1430.0,1937.0,0.422659805494616,0.08439204379691227
5485044051585967488,Gaia DR3 5485044051585967488,2016.0,104.5727699413324,-55.91791082457318,0.07313099,0.07170497,-5.718435800755884,9.425056590738754,0.09053664,0.08323132,31,17.715479,1.0326185,False,26,1998.9506900539013,104.57281826933438,-55.91795546088181,1479.0,1686.0,1.4204108010657048,0.2836119474215562
5484997047463884672,Gaia DR3 5484997047463884672,2016.0,104.57960796826988,-55.93504979370592,0.057712574,0.056562968,-8.57357254959702,5.352535657009335,0.07213805,0.06744848,31,17.320488,0.93735266,False,25,1998.9506900539013,104.57968045783377,-55.935075142883534,1411.0,1376.0,2.300304858507979,0.45929947878123534
5484997146246822272,Gaia DR3 5484997146246822272,2016.0,104.61564770154855,-55.90762968994249,0.0500264,0.0462129,-0.596132295720351,11.859873452745829,0.06559284,0.05344689,31,17.012342,0.99013674,False,25,1998.9506900539013,104.61565273828336,-55.9076858573476,1048.0,1869.0,1.556065482055127,0.3106979764938459
5484997146246825728,Gaia DR3 5484997146246825728,2016.0,104.6090301892123,-55.905534959504,0.018132355,0.016925637,-2.2938591708469,3.529479417976337,0.024064494,0.020070074,31,14.940935,0.98846936,False,25,1998.9506900539013,104.60904956903181,-55.90555167483416,1116.0,1907.0,2.385421372919551,0.47629460469261886
