source_id,designation,ref_epoch,ra,dec,ra_error,dec_error,pmra,pmdec,pmra_error,pmdec_error,astrometric_params_solved,phot_g_mean_mag,ruwe,duplicated_source,visibility_periods_used,target_epoch,ra_epoch,dec_epoch,image_x_pixel,image_y_pixel,residual_pixel,residual_arcsec
5485044051585967488,Gaia DR3 5485044051585967488,2016.0,104.5727699413324,-55.91791082457318,0.07313099,0.07170497,-5.718435800755884,9.425056590738754,0.09053664,0.08323132,31,17.715479,1.0326185,False,26,1998.9507078108918,104.57281826928404,-55.91795546083532,1481.0,1687.0,0.5830137043720953,0.11642946920147969
5484997111887064192,Gaia DR3 5484997111887064192,2016.0,104.59020484896529,-55.9186602986948,0.06847505,0.06731895,5.675349619910468,-13.892308840062594,0.0853769,0.07893823,31,17.653507,1.0309635,False,26,1998.9507078108918,104.59015688421857,-55.91859450590797,1306.0,1675.0,0.4072638454416707,0.08133173027346888
5485043944210485888,Gaia DR3 5485043944210485888,2016.0,104.55025955612074,-55.90118158613054,0.1270872,0.118079886,0.3267411695464046,5.962036886222513,0.16545466,0.13799775,31,18.604994,0.93299633,False,26,1998.9507078108918,104.55025679593925,-55.901209821827464,1709.0,1989.0,1.2263350122071026,0.2449025356757926
5485044047289680512,Gaia DR3 5485044047289680512,2016.0,104.56881587182616,-55.9146936182623,0.14876154,0.1529941,-0.3838769131071277,5.540695817508669,0.18265305,0.17403974,95,18.783936,1.026066,False,25,1998.9507078108918,104.56881911579812,-55.914719858523945,1521.0,1745.0,0.34358931450382796,0.06861574815649506
5485043673628843648,Gaia DR3 5485043673628843648,2016.0,104.55707883855789,-55.92304277030974,0.14623645,0.14101194,-1.6278720749408928,3.280788586372805,0.17940879,0.16032164,31,18.846327,1.0226587,False,25,1998.9507078108918,104.55709259793932,-55.92305830784397,1639.0,1595.0,0.3380982187269428,0.06751916095478291
5484996665210433152,Gaia DR3 5484996665210433152,2016.0,104.577848442591,-55.93850151904484,0.11701917,0.112016745,-1.2122835482815275,-2.9201969463805177,0.14630075,0.12829705,31,18.528942,1.0079367,False,26,1998.9507078108918,104.5778586933522,-55.93848768924179,1429.0,1317.0,0.8575132624309013,0.1712477995445858
5484997043167550976,Gaia DR3 5484997043167550976,2016.0,104.58048650685568,-55.94087706938362,0.13990325,0.13377616,4.6199832468947895,-1.8865778674529423,0.17480944,0.15320763,31,18.79113,0.9290264,False,26,1998.9507078108918,104.58044743905708,-55.94086813471215,1403.0,1275.0,0.7361130549110501,0.14700383818229046
5484995501275667840,Gaia DR3 5484995501275667840,2016.0,104.52755205649274,-56.00597817999391,0.06366646,0.063114375,-4.68545598012366,14.376958390364925,0.08029533,0.0806294,31,17.533167,1.0107405,False,26,1998.9507078108918,104.52759174467896,-56.006046268039576,1937.0,100.0,2.9554004328419112,0.5902017415597417
5485044051585968512,Gaia DR3 5485044051585968512,2016.0,104.58281909516388,-55.914839253433975,0.06797213,0.06758223,-0.1725907702943804,2.3116076462930115,0.08499523,0.08063598,31,17.637465,0.9946023,False,26,1998.9507078108918,104.5828205536567,-55.91485020101014,1379.0,1744.0,1.4483623305707656,0.2892420128295075
5484996325909382400,Gaia DR3 5484996325909382400,2016.0,104.53297394228127,-55.977035164373525,0.009750991,0.009433396,5.478991463526521,12.252183032577058,0.011555973,0.011963816,31,13.380858,0.9609746,False,24,1998.9507078108918,104.53292756718044,-55.97709318966477,1882.0,622.0,1.441246127659236,0.28782088718270693
