variant_id,family,radius_kpc,gbar_m_s2,effective_acceleration_m_s2,potential_depth_chi,potential_gate,carrier_weight,amplitude_fraction
P0599_baseline,baseline,0.11297736802656795,3.211187703579008e-10,1.2836646653539604e-09,8.611230351324483e-06,0.9998181722357089,0.7399562389719418,2.218817251142716
P0599_baseline,baseline,0.1138702453522874,3.203505520297039e-10,1.28120113736602e-09,8.61113203040314e-06,0.9998181639327222,0.7399562389719418,2.2188172327165554
P0599_baseline,baseline,0.11431932674437602,3.199671323241958e-10,1.2799714278450107e-09,8.611082667638188e-06,0.9998181597639659,0.7399562389719418,2.218817223465165
P0599_baseline,baseline,0.11522280977398211,3.192016690808043e-10,1.2775161092901233e-09,8.610983535648834e-06,0.9998181513917667,0.7399562389719418,2.218817204885407
P0599_baseline,baseline,0.11613343316740973,3.1843803706917945e-10,1.2750662467987015e-09,8.610883859233841e-06,0.9998181429731021,0.7399562389719418,2.218817186202531
P0599_baseline,baseline,0.11705125335604034,3.176762319084318e-10,1.272621826898237e-09,8.610783635403262e-06,0.9998181345077117,0.7399562389719418,2.2188171674159616
P0599_baseline,baseline,0.11797632721724124,3.169162492281525e-10,1.2701828361512718e-09,8.610682861150731e-06,0.9998181259953335,0.7399562389719418,2.2188171485251145
P0599_baseline,baseline,0.11890871207789015,3.161580846683881e-10,1.2677492611553092e-09,8.610581533453371e-06,0.9998181174357037,0.7399562389719418,2.2188171295294064
P0599_baseline,baseline,0.1198484657179279,3.1540173387961554e-10,1.2653210885427237e-09,8.6104796492717e-06,0.9998181088285575,0.7399562389719418,2.218817110428249
P0599_baseline,baseline,0.12079564637393894,3.1464719252271717e-10,1.2628983049806684e-09,8.610377205549553e-06,0.999818100173628,0.7399562389719418,2.21881709122105
P0599_baseline,baseline,0.12175031274276028,3.1389445626895584e-10,1.2604808971709874e-09,8.61027419921397e-06,0.9998180914706475,0.7399562389719418,2.2188170719072144
P0599_baseline,baseline,0.12319647754934866,3.127687270130622e-10,1.2568648359875789e-09,8.610118628046763e-06,0.9998180783254903,0.7399562389719418,2.2188170427352087
P0599_baseline,baseline,0.12417011805216557,3.120204846468173e-10,1.254460809606245e-09,8.610014201622433e-06,0.9998180695011984,0.7399562389719418,2.218817023152157
P0599_baseline,baseline,0.12564502559623383,3.109014760724701e-10,1.2508647587020151e-09,8.60985648568556e-06,0.9998180561727966,0.7399562389719418,2.218816993573491
P0599_baseline,baseline,0.12713745226887885,3.0978648063267996e-10,1.2472806548081092e-09,8.609697468719878e-06,0.9998180427332107,0.7399562389719418,2.218816963748083
P0599_baseline,baseline,0.12864760616440962,3.086754839350201e-10,1.2437084537681063e-09,8.609537139992953e-06,0.9998180291815029,0.7399562389719418,2.218816933673851
P0599_baseline,baseline,0.13017569784890407,3.0756847163867986e-10,1.2401481115978197e-09,8.609375488683815e-06,0.9998180155167271,0.7399562389719418,2.218816903348697
P0599_baseline,baseline,0.13172194038956944,3.0646542945427926e-10,1.2365995844846274e-09,8.609212503882233e-06,0.9998180017379297,0.7399562389719418,2.2188168727705038
P0599_baseline,baseline,0.13381220478247915,3.050008576696677e-10,1.2318865185724608e-09,8.608993097466071e-06,0.9998179831871682,0.7399562389719418,2.2188168316022687
P0599_baseline,baseline,0.13540164218833853,3.03907023797504e-10,1.2283653905021318e-09,8.608826958246485e-06,0.9998179691385635,0.7399562389719418,2.218816800425313
P0599_baseline,baseline,0.1375502989008857,3.024546784122784e-10,1.2236886993400874e-09,8.608603305424877e-06,0.9998179502245124,0.7399562389719418,2.218816758450858
P0599_baseline,baseline,0.13973305213983953,3.010092736600518e-10,1.2190326532589031e-09,8.608377189287717e-06,0.9998179310996447,0.7399562389719418,2.2188167160085546
P0599_baseline,baseline,0.1419504429749326,2.995707763721392e-10,1.2143971507471885e-09,8.608148582704013e-06,0.9998179117615824,0.7399562389719418,2.218816673093125
P0599_baseline,baseline,0.14420302106200547,2.9813915353836615e-10,1.2097820908211791e-09,8.607917458243948e-06,0.9998178922079207,0.7399562389719418,2.218816629699233
P0599_baseline,baseline,0.1470690772399094,2.963592421636314e-10,1.2040418603067445e-09,8.60762496962834e-06,0.9998178674589479,0.7399562389719418,2.218816574775799
P0599_baseline,baseline,0.14999209670439645,2.9458995698295507e-10,1.1983332193415355e-09,8.60732844864143e-06,0.9998178423644838,0.7399562389719418,2.218816519085643
P0599_baseline,baseline,0.1529732116091359,2.928312345572234e-10,1.1926559741298956e-09,8.607027839691252e-06,0.9998178169196456,0.7399562389719418,2.218816462617929
P0599_baseline,baseline,0.1560135766095172,2.9108301182605855e-10,1.1870099321344642e-09,8.606723086419417e-06,0.9998177911194792,0.7399562389719418,2.2188164053616646
P0599_baseline,baseline,0.1591143693098749,2.8934522610555746e-10,1.1813949020679996e-09,8.606414131690563e-06,0.9998177649589591,0.7399562389719418,2.218816347305695
P0599_baseline,baseline,0.1629167778106512,2.872735723892222e-10,1.1746975342377233e-09,8.606037758480916e-06,0.9998177330834845,0.7399562389719418,2.21881627656698
P0599_baseline,baseline,0.16681005372000587,2.852167512974931e-10,1.1680442239308469e-09,8.605655150110776e-06,0.999817700672804,0.7399562389719418,2.2188162046405244
P0599_baseline,baseline,0.17079636852633642,2.8317465663175533e-10,1.1614346476317435e-09,8.605266203285794e-06,0.9998176677178106,0.7399562389719418,2.218816131506119
P0599_baseline,baseline,0.17556762912750015,2.80810684797569e-10,1.1537783221050221e-09,8.60480428070245e-06,0.9998176285699963,0.7399562389719418,2.2188160446284764
P0599_baseline,baseline,0.18047217668271703,2.78466447649031e-10,1.1461805811778353e-09,8.604333418040653e-06,0.9998175886537,0.7399562389719418,2.2188159560454026
P0599_baseline,baseline,0.1855137346130294,2.761417804389131e-10,1.138640924003572e-09,8.603853442273566e-06,0.9998175479536218,0.7399562389719418,2.2188158657229438
P0599_baseline,baseline,0.19069613035464267,2.738365197953055e-10,1.131158854281599e-09,8.603364177025581e-06,0.9998175064541494,0.7399562389719418,2.218815773626453
P0599_baseline,baseline,0.19679637480797008,2.7122549158358173e-10,1.122677802033553e-09,8.602793411075344e-06,0.9998174580268778,0.7399562389719418,2.218815666155646
P0599_baseline,baseline,0.20389271523639116,2.6831783164762737e-10,1.1132248526926118e-09,8.60213617425611e-06,0.9998174022429914,0.7399562389719418,2.218815542358887
P0599_baseline,baseline,0.2104151098066508,2.6575942406684085e-10,1.1048998659288687e-09,8.601538208856611e-06,0.9998173514713367,0.7399562389719418,2.2188154296853764
P0599_baseline,baseline,0.21800253234900516,2.6291036284678465e-10,1.0956206742847417e-09,8.600849651879776e-06,0.9998172929859329,0.7399562389719418,2.218815299893354
P0599_baseline,baseline,0.2267543125870802,2.59780547312249e-10,1.085416604813369e-09,8.600064419418326e-06,0.9998172262604313,0.7399562389719418,2.218815151814735
P0599_baseline,baseline,0.23585743579585491,2.5668799065626856e-10,1.0753229543306961e-09,8.599257386620167e-06,0.9998171576506953,0.7399562389719418,2.218814999554584
P0599_baseline,baseline,0.2453260067494098,2.536322493306483e-10,1.0653383837578033e-09,8.598427948244556e-06,0.9998170871026074,0.7399562389719418,2.218814842992802
P0599_baseline,baseline,0.25618105424761983,2.5031293266220926e-10,1.0544797664117801e-09,8.597488944667193e-06,0.9998170071943593,0.7399562389719418,2.218814665658759
P0599_baseline,baseline,0.2685714408223537,2.4674138371862437e-10,1.0427806701636342e-09,8.596431796625137e-06,0.9998169171799188,0.7399562389719418,2.218814465896843
P0599_baseline,baseline,0.28156109762775394,2.432207948341972e-10,1.031232461715653e-09,8.595339332113974e-06,0.9998168241001848,0.7399562389719418,2.218814259332364
P0599_baseline,baseline,0.2951790088127169,2.3975043889369853e-10,1.0198329558848086e-09,8.594210371305577e-06,0.9998167278487564,0.7399562389719418,2.2188140457291956
P0599_baseline,baseline,0.310675990983383,2.360467420654228e-10,1.0076488036476725e-09,8.592944730293148e-06,0.9998166198692618,0.7399562389719418,2.2188138060988587
P0599_baseline,baseline,0.32827613853619897,2.3212210627861062e-10,9.947166723006103e-10,8.591530388562186e-06,0.9998164991091149,0.7399562389719418,2.2188135381054326
P0599_baseline,baseline,0.34687335442667555,2.2826272352568633e-10,9.819775910283073e-10,8.590060770531537e-06,0.99981637352402,0.7399562389719418,2.218813259404382
P0599_baseline,baseline,0.3694208196135629,2.2393051113440293e-10,9.67650871168967e-10,8.588310746669458e-06,0.9998162238369002,0.7399562389719418,2.218812927215617
P0599_baseline,baseline,0.39188838621672667,2.1994376536015378e-10,9.544405031461149e-10,8.586598977905278e-06,0.9998160772743311,0.7399562389719418,2.2188126019609204
P0599_baseline,baseline,0.41900791057866693,2.1551118985139363e-10,9.397222768150986e-10,8.584572041382702e-06,0.9998159035379639,0.7399562389719418,2.2188122164015662
P0599_baseline,baseline,0.448004164712362,2.1116794502044873e-10,9.252681709864387e-10,8.582448512628106e-06,0.9998157213022404,0.7399562389719418,2.218811811980264
P0599_baseline,baseline,0.4827926877439945,2.0641723063945971e-10,9.094195679376246e-10,8.579955181909178e-06,0.9998155070431944,0.7399562389719418,2.21881133649214
P0599_baseline,baseline,0.520282617213443,2.0177339463495705e-10,8.938869170411396e-10,8.577328687541978e-06,0.9998152810041572,0.7399562389719418,2.218810834861614
P0599_baseline,baseline,0.5628949474250408,1.969979679611349e-10,8.778702715370936e-10,8.574412272070186e-06,0.9998150296084761,0.7399562389719418,2.218810276959098
P0599_baseline,baseline,0.6113990876540335,1.921053609199827e-10,8.614122368345347e-10,8.571173168885908e-06,0.9998147498956145,0.7399562389719418,2.2188096562145065
P0599_baseline,baseline,0.6667017942757305,1.8711005003027704e-10,8.445556352959389e-10,8.567573986747361e-06,0.9998144384677446,0.7399562389719418,2.21880896508731
P0599_baseline,baseline,0.7298739496069027,1.8202650796170967e-10,8.273433072476626e-10,8.56357201331441e-06,0.9998140914186905,0.7399562389719418,2.218808194908842
P0599_baseline,baseline,0.8021830926754914,1.7686913527190826e-10,8.098179183659149e-10,8.55911840116107e-06,0.9998137042494682,0.7399562389719418,2.2188073356948634
P0599_baseline,baseline,0.8851330292672762,1.7165219438297993e-10,7.92021774674753e-10,8.55415721512982e-06,0.9998132717675821,0.7399562389719418,2.2188063759220804
P0599_baseline,baseline,0.9805121767832362,1.6638974620410602e-10,7.739966462802882e-10,8.54862431579586e-06,0.9998127879665286,0.7399562389719418,2.2188053022607357
P0599_baseline,baseline,1.0947532403145832,1.60902778419921e-10,7.551187239439002e-10,8.542208335161685e-06,0.9998122249847464,0.7399562389719418,2.218804052879873
P0599_baseline,baseline,1.2271252398511898,1.5541052223695577e-10,7.361314380774475e-10,8.53502368503299e-06,0.9998115920408832,0.7399562389719418,2.2188026482377072
P0599_baseline,baseline,1.3809276967120423,1.4992608088096098e-10,7.170740253340604e-10,8.526965800135988e-06,0.9998108789921883,0.7399562389719418,2.218801065825236
P0599_baseline,baseline,1.5662886284124322,1.4428917219332962e-10,6.973785853663232e-10,8.517608841235513e-06,0.9998100467497412,0.7399562389719418,2.218799218895514
P0599_baseline,baseline,1.7835367040982135,1.386979963946647e-10,6.777266970665604e-10,8.507061097790352e-06,0.9998091030986649,0.7399562389719418,2.218797124725448
P0599_baseline,baseline,2.046968271807521,1.330045253079913e-10,6.575872808287611e-10,8.49478195326792e-06,0.9998079971552877,0.7399562389719418,2.2187946703929384
P0599_baseline,baseline,2.3678761018227137,1.2723964016798882e-10,6.370532709147039e-10,8.480455591543826e-06,0.9998066966839807,0.7399562389719418,2.218791784360007
P0599_baseline,baseline,2.749895810197348,1.2157893626487392e-10,6.167398893428556e-10,8.464150378198316e-06,0.9998052031588696,0.7399562389719418,2.218788469898064
P0599_baseline,baseline,3.218787511821236,1.1589215294082351e-10,5.961699784866458e-10,8.44505155925146e-06,0.9998034353564853,0.7399562389719418,2.2187845467543013
P0599_baseline,baseline,3.7974072873739186,1.1020708289068469e-10,5.754285627223316e-10,8.42261381905723e-06,0.9998013328062608,0.7399562389719418,2.2187798807311787
P0599_baseline,baseline,4.515448097768272,1.0455017589483429e-10,5.545972414080903e-10,8.39616870294169e-06,0.9997988185220242,0.7399562389719418,2.2187743009793865
P0599_baseline,baseline,5.433037905377772,9.882793147697321e-11,5.333108390871476e-10,8.364169395910412e-06,0.9997957227535302,0.7399562389719418,2.2187674307856544
P0599_baseline,baseline,6.5628732555421925,9.330706641094506e-11,5.125485027819547e-10,8.326948372866981e-06,0.9997920465214654,0.7399562389719418,2.2187592724151117
P0599_baseline,baseline,8.02183092675491,8.777867927775564e-11,4.915131030229352e-10,8.281655737775647e-06,0.9997874608239505,0.7399562389719418,2.2187490957399554
P0599_baseline,baseline,9.882613136726325,8.238029323556445e-11,4.707102492255967e-10,8.227380118663543e-06,0.9997817978758228,0.7399562389719418,2.218736528407867
P0599_baseline,baseline,12.271252398511903,7.712894828628102e-11,4.5019736250116166e-10,8.162075667683471e-06,0.9997747319032901,0.7399562389719418,2.218720847454883
P0599_baseline,baseline,15.418218217088743,7.195337380351703e-11,4.296820652264065e-10,8.081676938908011e-06,0.9997656352660411,0.7399562389719418,2.2187006600085892
P0599_baseline,baseline,19.60232982646277,6.68843624938166e-11,4.092667653307994e-10,7.982145005535134e-06,0.9997537282591722,0.7399562389719418,2.218674235731672
P0599_baseline,baseline,25.217928074196422,6.194948474014304e-11,3.8904571270296887e-10,7.858209906793995e-06,0.9997378247914241,0.7399562389719418,2.2186389424257764
P0599_baseline,baseline,32.82761385361989,5.717293426838301e-11,3.6910450944011787e-10,7.70295647647423e-06,0.9997160467216537,0.7399562389719418,2.218590612081075
P0599_baseline,baseline,43.241169951583224,5.257544318247521e-11,3.495197515638373e-10,7.507258280874355e-06,0.9996852702024128,0.7399562389719418,2.2185223121904367
P0599_baseline,baseline,57.86196288595239,4.811660442335091e-11,3.301047673199891e-10,7.255242473549404e-06,0.9996392257237687,0.7399562389719418,2.218420129327219
P0599_baseline,baseline,78.34604794998648,4.387798527095578e-11,3.1120408577184504e-10,6.932734903331779e-06,0.9995672932579759,0.7399562389719418,2.218260495305304
P0599_baseline,baseline,107.34188827013527,3.913105415551953e-11,2.8943581973930754e-10,6.518193957535341e-06,0.9994463308054308,0.7399562389719418,2.2179920529185773
P0599_baseline,baseline,149.99209670439637,3.235820417819858e-11,2.570361357442201e-10,5.999110100311334e-06,0.9992285327458387,0.7399562389719418,2.217508710941698
P0599_baseline,baseline,212.07805242796377,2.6547683243663593e-11,2.2758117273903747e-10,5.3765918210472324e-06,0.9988047676518458,0.7399562389719418,2.2165682826447393
P0599_baseline,baseline,305.8229586105875,2.1406845825726143e-11,1.9973266031452902e-10,4.61286857636212e-06,0.9977962742204425,0.7399562389719418,2.2143302130782923
P0599_baseline,baseline,448.00416471236184,1.6965825690590163e-11,1.7362177353781732e-10,3.6847128756013526e-06,0.9946044491492932,0.7399562389719418,2.207246848595469
P0599_baseline,baseline,666.7017942757309,1.133546271825782e-11,1.3585666836628018e-10,2.5946573684300325e-06,0.978412520565428,0.7399562389719418,2.1713133844228643
P0599_baseline,baseline,1015.8687640550066,4.882331762291885e-12,7.97389939339219e-11,1.7028407450564953e-06,0.8937082332799343,0.7399562389719418,1.9833358710170625
P0599_baseline,baseline,1572.4657563836945,2.03769935321955e-12,3.867324455955064e-11,1.1000956402645802e-06,0.5942561694523408,0.7399562389719418,1.3187856322219291
P0599_baseline,baseline,2492.190272670734,8.112227239489291e-13,1.457455872722596e-11,6.94113423855577e-07,0.18839398451280384,0.7399562389719418,0.41808784282626127
P0599_baseline,baseline,4044.2463931161665,3.080543083606995e-13,6.683522498000061e-12,4.277342562529067e-07,0.03238895601935125,0.7399562389719418,0.07187824382261472
P0599_baseline,baseline,6693.3113233463255,1.1246579291280404e-13,3.766964738224271e-12,2.5844647581672633e-07,0.004441699319814625,0.7399562389719418,0.009857111371716645
P0599_baseline,baseline,11342.292808969863,3.9165239925430895e-14,2.1901756613977857e-12,1.525143771367825e-07,0.0005407645669260612,0.7399562389719418,0.001200075957030511
P0599_baseline,baseline,19757.250021003034,1.2907719209097241e-14,1.251186842027691e-12,8.755584513148901e-08,5.876450141898862e-05,0.7399562389719418,0.0001304114019169012
P0599_baseline,baseline,35237.78058450411,4.057751124263806e-15,6.998436558682191e-13,4.909113725010706e-08,5.807775899545133e-06,0.7399562389719418,1.2888736886894327e-05
P0599_baseline,baseline,64858.3374498911,1.1977629548688732e-15,3.797190695773858e-13,2.6671400949793402e-08,5.06037956055473e-07,0.7399562389719418,1.1230099410157345e-06
P0599_baseline,baseline,122712.52398511891,3.345990649608864e-16,2.0054672337199586e-13,1.4096871834148071e-08,3.949035045059341e-08,0.7399562389719418,8.763780581974777e-08
P0599_baseline,baseline,238658.97868585834,8.846000207315298e-17,1.0307433086032285e-13,7.2482616517856816e-09,2.7601675655840757e-09,0.7399562389719418,6.125421182201443e-09
P0599_baseline,baseline,480896.12993109674,2.178712557987976e-17,5.114263664516527e-14,3.5971649913483297e-09,1.674331439677373e-10,0.7399562389719418,3.7157111019291907e-10
P0599_baseline,baseline,1000000.0,5.03851436126144e-18,2.459157632748144e-14,1.7298627230630308e-09,8.954607623787339e-12,0.7399562389719418,1.9872251199880536e-11
amplitude_A1,amplitude,0.1,3.3326448229658797e-10,7.147757892792816e-10,8.612687433832924e-06,0.9998182952276105,0.7399562389719418,0.739605841362966
amplitude_A1,amplitude,0.10039437992839943,3.328656062252066e-10,7.140862877410605e-10,8.61264233630088e-06,0.9998182914225008,0.7399562389719418,0.7396058385481733
amplitude_A1,amplitude,0.10079031521207812,3.3246720755879565e-10,7.133975560186998e-10,8.612597115102223e-06,0.9998182876068568,0.7399562389719418,0.7396058357255878
amplitude_A1,amplitude,0.10118781198504509,3.320692857259609e-10,7.12709593158985e-10,8.612551769897828e-06,0.9998182837806489,0.7399562389719418,0.7396058328951878
amplitude_A1,amplitude,0.10158687640550067,3.3167184015599187e-10,7.120223982099428e-10,8.61250630034765e-06,0.9998182799438476,0.7399562389719418,0.7396058300569516
amplitude_A1,amplitude,0.10198751465593191,3.312748702788613e-10,7.113359702208377e-10,8.612460706110709e-06,0.9998182760964235,0.7399562389719418,0.739605827210857
amplitude_A1,amplitude,0.10238973294320834,3.3087837552522417e-10,7.106503082421723e-10,8.612414986845085e-06,0.9998182722383466,0.7399562389719418,0.7396058243568822
amplitude_A1,amplitude,0.10279353749867814,3.304823553264167e-10,7.09965411325684e-10,8.612369142207927e-06,0.9998182683695873,0.7399562389719418,0.7396058214950052
amplitude_A1,amplitude,0.10319893457826468,3.30086809114456e-10,7.092812785243447e-10,8.61232317185544e-06,0.9998182644901158,0.7399562389719418,0.7396058186252039
amplitude_A1,amplitude,0.10360593046256342,3.296917363220388e-10,7.085979088923586e-10,8.612277075442883e-06,0.999818260599902,0.7399562389719418,0.7396058157474561
amplitude_A1,amplitude,0.10401453145693929,3.2929713638254083e-10,7.079153014851608e-10,8.612230852624578e-06,0.9998182566989159,0.7399562389719418,0.7396058128617397
amplitude_A1,amplitude,0.10442474389162416,3.2890300873001615e-10,7.072334553594153e-10,8.612184503053896e-06,0.9998182527871274,0.7399562389719418,0.7396058099680324
amplitude_A1,amplitude,0.10483657412181525,3.285093527991961e-10,7.065523695730141e-10,8.61213802638325e-06,0.9998182488645064,0.7399562389719418,0.7396058070663117
amplitude_A1,amplitude,0.10525002852777329,3.281161680254884e-10,7.058720431850751e-10,8.612091422264112e-06,0.9998182449310224,0.7399562389719418,0.7396058041565552
amplitude_A1,amplitude,0.10566511351492151,3.277234538449768e-10,7.051924752559406e-10,8.61204469034699e-06,0.9998182409866453,0.7399562389719418,0.7396058012387406
amplitude_A1,amplitude,0.10608183551394486,3.273312096944199e-10,7.04513664847176e-10,8.611997830281436e-06,0.9998182370313444,0.7399562389719418,0.7396057983128453
amplitude_A1,amplitude,0.10650020098088955,3.269394350112503e-10,7.038356110215679e-10,8.611950841716042e-06,0.9998182330650892,0.7399562389719418,0.7396057953788467
amplitude_A1,amplitude,0.10692021639726325,3.2654812923357406e-10,7.031583128431224e-10,8.611903724298432e-06,0.9998182290878492,0.7399562389719418,0.7396057924367222
amplitude_A1,amplitude,0.1073418882701353,3.261572918001697e-10,7.024817693770643e-10,8.61185647767527e-06,0.9998182250995935,0.7399562389719418,0.739605789486449
amplitude_A1,amplitude,0.10776522313223767,3.257669221504875e-10,7.018059796898346e-10,8.611809101492246e-06,0.9998182211002914,0.7399562389719418,0.7396057865280041
amplitude_A1,amplitude,0.10819022754206609,3.2537701972464856e-10,7.011309428490895e-10,8.611761595394083e-06,0.999818217089912,0.7399562389719418,0.7396057835613651
amplitude_A1,amplitude,0.10861690808398168,3.2498758396344423e-10,7.004566579236982e-10,8.611713959024525e-06,0.9998182130684242,0.7399562389719418,0.7396057805865086
amplitude_A1,amplitude,0.10904527136831296,3.2459861430833497e-10,6.997831239837425e-10,8.611666192026341e-06,0.9998182090357971,0.7399562389719418,0.7396057776034121
amplitude_A1,amplitude,0.1094753240314583,3.242101102014499e-10,6.991103401005141e-10,8.611618294041323e-06,0.9998182049919995,0.7399562389719418,0.7396057746120521
amplitude_A1,amplitude,0.10990707273598861,3.238220710855858e-10,6.984383053465132e-10,8.611570264710278e-06,0.9998182009369999,0.7399562389719418,0.7396057716124057
amplitude_A1,amplitude,0.11077568505097089,3.2304738560144123e-10,6.970964795222315e-10,8.611473810568406e-06,0.99981819279327,0.7399562389719418,0.7396057655881608
amplitude_A1,amplitude,0.11121256211835893,3.226607381220856e-10,6.96426686602981e-10,8.61142538503426e-06,0.9998181887044767,0.7399562389719418,0.7396057625635158
amplitude_A1,amplitude,0.1116511621412125,3.222745534115991e-10,6.957576391150166e-10,8.61137682670744e-06,0.9998181846043557,0.7399562389719418,0.7396057595304913
amplitude_A1,amplitude,0.11253355826007651,3.2150357008238937e-10,6.944217767482288e-10,8.611279310218193e-06,0.9998181763700036,0.7399562389719418,0.7396057534392096
amplitude_A1,amplitude,0.11297736802656795,3.211187703579008e-10,6.937549600300437e-10,8.611230351324483e-06,0.9998181722357089,0.7399562389719418,0.7396057503809054
amplitude_A1,amplitude,0.1138702453522874,3.203505520297039e-10,6.924235509346617e-10,8.61113203040314e-06,0.9998181639327222,0.7399562389719418,0.7396057442388518
amplitude_A1,amplitude,0.11431932674437602,3.199671323241958e-10,6.917589567252766e-10,8.611082667638188e-06,0.9998181597639659,0.7399562389719418,0.7396057411550551
amplitude_A1,amplitude,0.11522280977398211,3.192016690808043e-10,6.904319844115863e-10,8.610983535648834e-06,0.9998181513917667,0.7399562389719418,0.7396057349618022
amplitude_A1,amplitude,0.11613343316740973,3.1843803706917945e-10,6.891079608231722e-10,8.610883859233841e-06,0.9998181429731021,0.7399562389719418,0.7396057287341772
amplitude_A1,amplitude,0.11705125335604034,3.176762319084318e-10,6.877868786788521e-10,8.610783635403262e-06,0.9998181345077117,0.7399562389719418,0.7396057224719871
