galaxy,rms_baryons,rms_sigma,improvement_pct,n_points,extra
DDO154,22.680803776816237,6.71935430761818,70.3742672713983,12,"{'g_bar': array([337.80346939, 270.05464646, 193.14824324, 157.66192893,
       130.27744939, 117.00864865, 109.77367052,  96.49139241,
        80.78704955,  67.63097166,  56.71103131,  47.93871622]), 'phi_bar': array([-727.83889039, -575.87436142, -462.38965345, -376.44116126,
       -304.45631668, -243.87122266, -187.17564287, -136.64070245,
        -93.20748417,  -56.10297887,  -25.63918814,    0.        ]), 'L_grad': array([2.15462231, 2.13243641, 2.39396251, 2.38764782, 2.33698401,
       2.08421536, 1.70510508, 1.41609214, 1.15374289, 0.82954566,
       0.45210231, 0.049     ]), 'I_geo': array([0.87878372, 0.81779851, 0.80761343, 0.79438949, 0.7885475 ,
       0.77602316, 0.7595817 , 0.7589456 , 0.76987505, 0.78221912,
       0.79578716, 0.80873586]), 'coherence': array([0.28058755, 0.43017792, 0.50202303, 0.5792469 , 0.64738964,
       0.727728  , 0.81734851, 0.88448864, 0.93591931, 0.97789842,
       0.99842212, 1.        ])}"
DDO161,21.31489016029167,6.638955651676662,68.85296803431515,31,"{'g_bar': array([341.70083333, 367.31890411, 376.074     , 406.86704082,
       422.51757009, 477.4038961 , 481.28415842, 454.35056225,
       411.64814189, 363.78941691, 328.68833333, 296.01668192,
       266.46427984, 241.24198502, 219.05130809, 203.02229299,
       189.45140741, 179.17927978, 171.89628088, 165.9322549 ,
       158.63084491, 152.71092206, 144.51962422, 136.27709453,
       125.2480038 , 114.49281165, 103.9728185 ,  94.42804858,
        85.90185334,  78.69889147,  71.65925206]), 'phi_bar': array([-2965.07405464, -2918.98777171, -2874.38419746, -2823.49302981,
       -2786.17072231, -2574.68917776, -2344.60404467, -2124.72988532,
       -1921.22018984, -1738.99236353, -1576.26009222, -1429.45441363,
       -1291.646578  , -1169.79707444, -1061.62815056,  -962.4408543 ,
        -870.20953471,  -783.58132322,  -701.07856646,  -621.68886055,
        -543.7937166 ,  -470.62840136,  -400.77922299,  -334.79199408,
        -273.33359597,  -216.99450434,  -165.65508126,  -118.03887316,
         -75.66134621,   -35.33416373,     0.        ]), 'L_grad': array([8.67739779, 7.94673985, 7.64313459, 6.93959635, 6.59421269,
       5.39310466, 4.87155873, 4.67641082, 4.66714165, 4.78021702,
       4.79560706, 4.82896573, 4.84735357, 4.84906089, 4.84648168,
       4.74056735, 4.59331259, 4.37316929, 4.07849759, 3.74664263,
       3.42804526, 3.08182542, 2.77318202, 2.45670041, 2.18233894,
       1.8952675 , 1.59325373, 1.25004037, 0.88078829, 0.44897918,
       0.06      ]), 'I_geo': array([0.85408007, 0.81735918, 0.78964881, 0.75059593, 0.72635101,
       0.62009031, 0.55243684, 0.514727  , 0.49617973, 0.49023659,
       0.48350356, 0.48123332, 0.48095876, 0.4822701 , 0.48530181,
       0.4848524 , 0.4841058 , 0.4812176 , 0.47583503, 0.46984989,
       0.46682244, 0.46310652, 0.4643068 , 0.46700152, 0.47664272,
       0.48814698, 0.50177115, 0.5155811 , 0.5295577 , 0.54170797,
       0.55604874]), 'coherence': array([0.12614498, 0.15368131, 0.17517144, 0.20575736, 0.22559607,
       0.32336699, 0.4035314 , 0.46384162, 0.50869519, 0.54142133,
       0.57530266, 0.60459093, 0.63283945, 0.65870584, 0.68199142,
       0.70910737, 0.7367626 , 0.76694572, 0.79992245, 0.83350946,
       0.86470859, 0.89506448, 0.92065145, 0.94366694, 0.96135239,
       0.97616885, 0.9876256 , 0.99563115, 0.99930553, 0.99999592,
       1.        ])}"
DDO168,18.767038568918075,5.655985016371505,69.862133572108,10,"{'g_bar': array([431.52804878, 594.1       , 509.61306452, 404.70737805,
       373.43305825, 324.75214575, 282.13238754, 246.24354545,
       218.7528841 , 190.55449029]), 'phi_bar': array([-1346.43013857, -1136.17638857,  -904.39664502,  -721.53255651,
        -558.12306488,  -414.99509806,  -287.54934607,  -179.23227981,
         -83.90801175,     0.        ]), 'L_grad': array([3.12014513, 1.9124329 , 1.77467319, 1.78285002, 1.49457326,
       1.27788254, 1.01920006, 0.7278659 , 0.38357443, 0.041     ]), 'I_geo': array([0.87150621, 0.71125357, 0.65505037, 0.64387351, 0.60936221,
       0.59935934, 0.59542635, 0.59624257, 0.59654802, 0.60450827]), 'coherence': array([0.19607659, 0.41131951, 0.5343104 , 0.60909225, 0.71975033,
       0.80588125, 0.88753775, 0.95526686, 0.99584971, 1.        ])}"
NGC2403,37.895599436401874,24.272302515326736,35.949548558898975,73,"{'g_bar': array([3366.900625  , 4800.80346154, 6138.52027778, 6995.36195652,
       7274.25446429, 6929.32363636, 6615.84802632, 6178.35162791,
       5855.91385417, 5628.85971698, 5463.83051724, 5338.64165354,
       5358.60014706, 5283.41578231, 5270.67089172, 5311.85898204,
       5323.77175141, 5286.80010695, 5244.86928934, 5202.64625   ,
       5185.18247706, 5021.11600877, 4783.67603376, 4539.71149798,
       4326.34992218, 4098.48813433, 3911.3102518 , 3736.91892361,
       3585.98120805, 3463.8361039 , 3341.98360502, 3262.85793313,
       3195.50882006, 3127.64644699, 3043.94487465, 2982.0899729 ,
       2903.49406332, 2807.31048718, 2726.4433584 , 2362.36655481,
       2051.11462777, 1787.25925046, 1551.53807047, 1351.59442724,
       1196.08140805, 1066.4457047 ,  955.53314465,  865.44861538,
        792.72136465,  727.52366525,  669.37437626,  623.54685523,
        581.28692589,  542.90043745,  506.90645973,  475.40628824,
        446.19283282,  416.73766021,  389.48742631,  365.08375434,
        343.08102616,  322.78903896,  303.40438365,  285.43982927,
        267.91796921,  251.98970673,  236.84306875,  223.256284  ,
        210.27778072,  199.82173891,  191.88421741,  184.27723613,
        177.42490656]), 'phi_bar': array([-30106.07813433, -29697.69293   , -29150.72674303, -28494.03263132,
       -27780.55181028, -27070.37290525, -26393.11432211, -25753.4043394 ,
       -25151.6910653 , -24577.45238674, -24022.81787503, -23428.68190564,
       -22947.30602461, -22361.99514849, -21834.29081479, -21305.1643211 ,
       -20773.38278443, -20242.85419151, -19716.2707217 , -19141.65736703,
       -18622.26593068, -18111.95100639, -17670.73536448, -17204.56598789,
       -16761.26291688, -16297.89682377, -15897.40690447, -15514.9954457 ,
       -15148.85043911, -14796.35957352, -14422.03948953, -14091.79741262,
       -13768.87907496, -13452.72131161, -13144.14174552, -12842.84000315,
       -12548.56080134, -12234.46655106, -11985.44762801, -10764.13324884,
        -9660.76295319,  -8701.16948364,  -7883.16414001,  -7157.38101558,
        -6520.46205676,  -5966.14291414,  -5460.6482018 ,  -5005.40276179,
        -4599.15111668,  -4219.0898592 ,  -3869.86534883,  -3553.09964711,
        -3251.89120183,  -2970.844361  ,  -2713.64167119,  -2468.0634842 ,
        -2237.66370393,  -2021.93108067,  -1824.40593448,  -1635.76313931,
        -1458.72194419,  -1295.58377824,  -1139.03542258,   -991.82436936,
         -856.25170873,   -726.27478974,   -604.06659587,   -491.34225445,
         -382.95873827,   -280.43385836,   -184.46589906,    -90.42553567,
            0.        ]), 'L_grad': array([8.94177806, 6.1859839 , 4.74881982, 4.07327495, 3.81902392,
       3.90664   , 3.98937736, 4.16832934, 4.2950924 , 4.36632882,
       4.39669895, 4.38850993, 4.28233221, 4.23248824, 4.14260182,
       4.01086783, 3.90200477, 3.82894261, 3.75915388, 3.67921562,
       3.59143888, 3.60715645, 3.69396574, 3.78979281, 3.87422729,
       3.97656313, 4.06447095, 4.15181484, 4.22446454, 4.2716685 ,
       4.315413  , 4.31885105, 4.30882212, 4.30122827, 4.31812739,
       4.30665745, 4.32188271, 4.3580739 , 4.39600096, 4.55650425,
       4.71000637, 4.86844283, 5.08087058, 5.29550942, 5.45152028,
       5.59441788, 5.71476587, 5.78359324, 5.80172469, 5.79924759,
       5.78131683, 5.69820795, 5.59429613, 5.47217161, 5.35333811,
       5.19148262, 5.0150149 , 4.85180792, 4.68412023, 4.48051473,
       4.25182926, 4.01371677, 3.75418248, 3.4747231 , 3.19594729,
       2.88216054, 2.55049303, 2.20079921, 1.82120401, 1.40342017,
       0.96133961, 0.49070378, 0.016     ]), 'I_geo': array([0.69016919, 0.49015425, 0.35191985, 0.27162432, 0.2275493 ,
       0.20785146, 0.19267685, 0.18423607, 0.17590982, 0.16744362,
       0.1591925 , 0.15037453, 0.14138112, 0.13382967, 0.1266497 ,
       0.11915632, 0.11296163, 0.10824155, 0.10405473, 0.09982112,
       0.09597161, 0.09487558, 0.0957143 , 0.09667216, 0.09741272,
       0.09849024, 0.0993917 , 0.10031493, 0.10095721, 0.10110699,
       0.10117252, 0.10054628, 0.09972762, 0.09904679, 0.09894653,
       0.09832913, 0.09832646, 0.09877754, 0.09935001, 0.10204274,
       0.10531822, 0.10932638, 0.11486368, 0.1208301 , 0.12598787,
       0.13121895, 0.13641807, 0.14096021, 0.14480636, 0.148739  ,
       0.15279653, 0.15577146, 0.15886746, 0.16204496, 0.16569265,
       0.16890593, 0.17229469, 0.17666233, 0.18132996, 0.18573388,
       0.19001358, 0.19445949, 0.1991989 , 0.20403953, 0.20960206,
       0.21497282, 0.22070498, 0.22626779, 0.23210632, 0.23656763,
       0.23939006, 0.24224184, 0.24475521]), 'coherence': array([0.04774651, 0.08864868, 0.13452198, 0.17700874, 0.21097788,
       0.23165393, 0.25050645, 0.26370725, 0.27752168, 0.2923838 ,
       0.30797117, 0.32602465, 0.34495553, 0.36391264, 0.38308576,
       0.40448737, 0.42462389, 0.44245616, 0.45986223, 0.47898435,
       0.4972626 , 0.50780861, 0.51172279, 0.51585583, 0.52051376,
       0.52470708, 0.52862845, 0.53237637, 0.53685782, 0.54272254,
       0.54941855, 0.55753773, 0.56628767, 0.57468214, 0.58132542,
       0.58957528, 0.59594379, 0.60151446, 0.60540691, 0.6268323 ,
       0.64694129, 0.6642235 , 0.67604426, 0.68675294, 0.69912821,
       0.71051609, 0.72222207, 0.73523321, 0.74918553, 0.76333754,
       0.77719995, 0.79271382, 0.80844023, 0.82403326, 0.83842706,
       0.85392497, 0.86912245, 0.88290848, 0.89587521, 0.90942777,
       0.92289397, 0.93552328, 0.94778083, 0.95932566, 0.96936339,
       0.97871561, 0.9865681 , 0.99264769, 0.99690325, 0.99922565,
       0.99993833, 0.99999992, 1.        ])}"
NGC3198,37.60592238748666,26.27336082063017,30.13504482109815,43,"{'g_bar': array([12513.62      ,  8477.805625  ,  6497.75041667,  5343.29101562,
        4405.60925466,  3584.0680829 ,  3382.22433036,  3076.22202335,
        2740.30633218,  2741.93635514,  2894.24872881,  3059.45207792,
        3200.208753  ,  3229.35222222,  3267.96956432,  3258.36900971,
        3256.44470696,  3233.15892734,  3200.76060656,  3146.81097978,
        3025.74410979,  2837.07089235,  2323.09633085,  1936.63993363,
        1690.27414343,  1519.80211051,  1371.50311203,  1077.66582206,
         811.36983821,   642.41740761,   542.61291272,   454.68716094,
         387.80498543,   335.05337165,   295.19004616,   260.56612367,
         228.81414126,   206.58145038,   188.69087486,   173.33832417,
         161.06174564,   151.1917216 ,   138.08807849]), 'phi_bar': array([-49460.13203234, -46101.50393234, -43705.41496568, -41810.84833651,
       -40202.27979191, -38923.9314179 , -37844.15609385, -36778.51244549,
       -35847.8679086 , -34970.70907863, -34040.73853978, -33117.91491473,
       -32116.36918179, -31055.49162088, -30015.92013503, -28939.07427032,
       -27929.27814423, -26890.94156275, -25861.51443732, -24814.16512558,
       -23857.41908669, -22919.36868635, -20390.88674698, -18261.01861475,
       -16447.56157622, -14842.52344925, -13382.41431187, -10933.24537777,
        -9025.3193609 ,  -7527.9184977 ,  -6390.28939019,  -5358.08381395,
        -4553.50381416,  -3805.34541458,  -3156.19469423,  -2622.66877119,
        -2118.60709832,  -1700.62733034,  -1293.49683534,   -918.79661435,
         -599.44454768,   -276.26220909,      0.        ]), 'L_grad': array([ 3.95250391,  5.43790528,  6.72623788,  7.82492442,  9.12524862,
       10.86026563, 11.18913248, 11.95574057, 13.08170094, 12.75401926,
       11.7615111 , 10.82478629, 10.03571069,  9.61663191,  9.18488362,
        8.88146008,  8.57661673,  8.31723468,  8.07980278,  7.88549591,
        7.88481055,  8.07853225,  8.7774607 ,  9.42922755,  9.73070649,
        9.76608951,  9.75748009, 10.14530215, 11.12355788, 11.71811101,
       11.77688411, 11.78411065, 11.74173614, 11.3574306 , 10.69207697,
       10.06527147,  9.25907414,  8.23223638,  6.8551107 ,  5.30059708,
        3.72183069,  1.82723106,  0.032     ]), 'I_geo': array([0.23057597, 0.18111033, 0.16133715, 0.14926464, 0.14469981,
       0.14783329, 0.13673371, 0.13178283, 0.13158637, 0.11998061,
       0.10484341, 0.09245783, 0.08250331, 0.07627724, 0.07078972,
       0.06673859, 0.06322382, 0.06033893, 0.05790209, 0.05598583,
       0.05557224, 0.05652453, 0.06036917, 0.06414634, 0.06604165,
       0.06674596, 0.06769483, 0.073434  , 0.08427728, 0.09340682,
       0.09934277, 0.1065939 , 0.11407979, 0.12066495, 0.12614912,
       0.13277525, 0.14028383, 0.14569889, 0.14970967, 0.15345679,
       0.15668709, 0.15840006, 0.16467857]), 'coherence': array([0.14082083, 0.18203654, 0.20721755, 0.22679853, 0.23832089,
       0.23944595, 0.25865382, 0.27071803, 0.27547344, 0.29906456,
       0.33392602, 0.36906632, 0.40401301, 0.43207897, 0.46020544,
       0.48546704, 0.50968203, 0.53286405, 0.55511023, 0.57603195,
       0.58893315, 0.59499921, 0.60792445, 0.62049151, 0.64075314,
       0.6659008 , 0.69009386, 0.72101877, 0.73225979, 0.75023913,
       0.77472531, 0.798844  , 0.81932643, 0.84533085, 0.87348777,
       0.8969918 , 0.92137554, 0.94503081, 0.96912359, 0.98769352,
       0.99738608, 0.99997326, 1.        ])}"
NGC2841,87.87483219228517,82.82301349625466,5.748880049040964,50,"{'g_bar': array([24436.08572674, 21708.58469496, 19560.27527845, 17889.55145414,
       16523.60360417, 15397.68766082, 14410.1510219 , 13500.81979417,
       12748.52035714, 12248.96419355, 11788.88357143, 11352.19467967,
       10940.49066578, 10611.22559236, 10238.01505481,  9802.43936989,
        9392.98435955,  8944.21832251,  8486.31089583,  8127.07179255,
        7808.73866602,  7514.39615094,  7239.423129  ,  6962.08451642,
        6106.85888708,  4625.27150523,  3540.06427439,  2805.35650974,
        2290.31349052,  1963.17180809,  1667.03662871,  1396.72085832,
        1180.23972888,  1025.83317915,   899.61022568,   804.63614966,
         730.65158279,   671.82797172,   613.45208831,   560.25442897,
         509.82228964,   464.19752654,   420.96993901,   385.61084845,
         358.27235007,   339.70945931,   323.16772917,   308.29526484,
         292.71247888,   276.51932904]), 'phi_bar': array([-167147.18587709, -159533.31525751, -152104.92046229,
       -145738.44991775, -140060.27933313, -134793.26627441,
       -129576.89450494, -124692.47461212, -120361.33348716,
       -115986.77369079, -111780.15033192, -108077.57781174,
       -104399.28472974, -100735.49296586,  -96982.62964937,
        -93375.34785292,  -90208.10293756,  -87090.77848161,
        -83953.28322231,  -81212.07507873,  -78502.98730077,
        -75974.67005597,  -73540.28987478,  -71126.03357506,
        -64330.18300524,  -53383.41000509,  -45013.94083098,
        -38414.70321548,  -33089.72806521,  -28963.84732556,
        -25188.4305513 ,  -21986.80397735,  -19293.88016372,
        -17165.01980746,  -15152.93144941,  -13371.99398719,
        -11775.29474544,  -10414.88957756,   -9071.77191482,
         -7845.24860426,   -6732.36881691,   -5787.56959522,
         -4862.56959372,   -4023.72557476,   -3246.3676323 ,
         -2569.3252772 ,   -1879.93300117,   -1220.05417243,
          -592.00108024,       0.        ]), 'L_grad': array([ 6.8401784 ,  7.34885841,  7.77621574,  8.14656814,  8.47637614,
        8.75412395,  8.99205666,  9.23591875,  9.44120024,  9.46910872,
        9.48182664,  9.52041265,  9.54246824,  9.49329482,  9.47279616,
        9.52572562,  9.60377442,  9.73710338,  9.89278902,  9.99278426,
       10.05322251, 10.11054894, 10.158308  , 10.21619795, 10.53408703,
       11.54168138, 12.71557162, 13.69334096, 14.44768509, 14.75359783,
       15.10970432, 15.74173096, 16.34742476, 16.73275944, 16.84388529,
       16.6186841 , 16.1161558 , 15.50231609, 14.78806917, 14.00301042,
       13.20532459, 12.4679027 , 11.55087132, 10.43467939,  9.06117269,
        7.56330213,  5.81720522,  3.95742106,  2.02246615,  0.344     ]), 'I_geo': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.05202981, 0.05477573, 0.05722387, 0.05906264,
       0.06004223, 0.06077991, 0.06143035, 0.06243698, 0.06383763]), 'coherence': array([0.44964837, 0.45456157, 0.46320414, 0.47140277, 0.47940852,
       0.48817594, 0.49829807, 0.50745833, 0.51614213, 0.52999507,
       0.54363663, 0.55482376, 0.56637407, 0.57984878, 0.59271948,
       0.60297904, 0.61113372, 0.61766609, 0.6238321 , 0.63038157,
       0.6380065 , 0.64516134, 0.65231221, 0.65918165, 0.67500552,
       0.69193222, 0.70188214, 0.71410068, 0.72839267, 0.74660426,
       0.76327995, 0.77359334, 0.78302665, 0.79329082, 0.80757813,
       0.82513703, 0.8448869 , 0.86381251, 0.88330605, 0.90201634,
       0.919121  , 0.93344299, 0.94841202, 0.96312362, 0.97718362,
       0.98827952, 0.99617383, 0.99951553, 0.99999764, 1.        ])}"
NGC2903,61.46052574802574,58.44888574323214,4.900120798088584,34,"{'g_bar': array([122289.8515625 ,  65146.1828125 ,  45548.95677083,  37507.18515625,
        31913.137     ,  28052.08817708,  28213.98236607,  30388.98144531,
        29627.58809028,  28304.5628125 ,  25371.43082386,  21941.77200521,
        15843.0564375 ,  11481.5190625 ,   8434.45610119,   6463.43919271,
         5158.92686343,   4214.64033333,   3512.62594697,   2982.66115451,
         2543.6049359 ,   2182.4840625 ,   1891.00173611,   1648.97542969,
         1454.99172181,   1290.18800926,   1153.37719298,   1037.54760417,
          937.85719246,    852.6554214 ,    779.47819746,    714.84370226,
          659.99670417,    610.9505008 ]), 'phi_bar': array([-218154.87104144, -188165.10554144, -170453.8832081 ,
       -157164.90049977, -146057.64895477, -136463.21292644,
       -127460.64163953, -118084.16742971, -108481.51630402,
        -99212.37215957,  -90624.21317775,  -83054.1007251 ,
        -64917.3830726 ,  -51801.5868326 ,  -42241.91875403,
        -35090.92901296,  -29512.19330601,  -25012.88105157,
        -21303.79323702,  -18186.05542831,  -15533.44770491,
        -13264.92498568,  -11309.65180235,   -9610.46276277,
         -8120.55853005,   -6802.87225913,   -5629.96096206,
         -4578.31705942,   -3630.12275704,   -2770.67670239,
         -1987.25256533,   -1269.97805347,    -610.05465838,
             0.        ]), 'L_grad': array([1.78391639, 2.88835197, 3.74221267, 4.19026114, 4.57672491,
       4.86463653, 4.51764093, 3.88575601, 3.66150346, 3.50517239,
       3.57189998, 3.7852048 , 4.09752899, 4.51173634, 5.0082564 ,
       5.42914197, 5.72060703, 5.93476052, 6.0649194 , 6.09725828,
       6.10686333, 6.07790234, 5.98077283, 5.82814188, 5.58117164,
       5.27277591, 4.88128341, 4.41263325, 3.8706562 , 3.24946823,
       2.54946523, 1.77658144, 0.92432986, 0.032     ]), 'I_geo': array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.0510759 , 0.05396266, 0.05681572, 0.05968011, 0.0624737 ,
       0.06517886, 0.06791172, 0.07042286, 0.07295132]), 'coherence': array([0.24090873, 0.27599646, 0.30264453, 0.33694082, 0.36532773,
       0.39222634, 0.44616252, 0.51869906, 0.56622004, 0.60700747,
       0.62808224, 0.63608596, 0.67567287, 0.6991202 , 0.71254824,
       0.72667595, 0.74395374, 0.76172657, 0.78035783, 0.800418  ,
       0.81899259, 0.83689491, 0.85526858, 0.87361896, 0.89312817,
       0.91246577, 0.93195741, 0.95084009, 0.96818126, 0.9829333 ,
       0.99358105, 0.99892342, 0.99998989, 1.        ])}"
NGC2976,3.6845505539647445,18.089831889063856,-390.96441001734587,27,"{'g_bar': array([1314.94545455, 1420.53647059, 1613.04708333, 1750.50645161,
       1844.57105263, 1927.53888889, 2030.93788462, 2143.64966102,
       2241.41590909, 2330.49383562, 2420.8       , 2505.80333333,
       2620.9106383 , 2803.19772277, 3002.47425926, 3155.23964912,
       3369.7792562 , 3624.58085271, 3800.71851852, 3967.12147887,
       4110.93241611, 4227.38717949, 4273.77730061, 4216.23643678,
       3643.57720207, 3140.17909524, 2782.7392511 ]), 'phi_bar': array([-6426.49999485, -6344.4355371 , -6238.26011271, -6120.53573899,
       -5994.70802634, -5862.68417839, -5724.13749132, -5578.02692722,
       -5424.54963227, -5264.5327912 , -5098.23750695, -4925.80639029,
       -4746.37140128, -4556.52760864, -4353.32908927, -4168.59767202,
       -3940.22201033, -3660.44760598, -3437.68862484, -3165.81422493,
       -2883.08233861, -2591.24115276, -2293.70039596, -1826.7496404 ,
       -1080.06734471,  -503.44805944,     0.        ]), 'L_grad': array([4.88727496, 4.46622503, 3.86737633, 3.49643712, 3.24991982,
       3.04153873, 2.81847   , 2.60211686, 2.42014416, 2.25897735,
       2.10601351, 1.96575937, 1.8109627 , 1.62547493, 1.44991388,
       1.32116674, 1.16928194, 1.00989542, 0.90448388, 0.79801293,
       0.70132078, 0.61296518, 0.5366916 , 0.43326547, 0.29643048,
       0.16032463, 0.011     ]), 'I_geo': array([0.89242952, 0.83247126, 0.75608111, 0.68860367, 0.63126763,
       0.5804413 , 0.53189422, 0.48686414, 0.44787241, 0.41361332,
       0.38257498, 0.35502445, 0.32754167, 0.29767592, 0.27010771,
       0.25015775, 0.22738328, 0.20423066, 0.18954441, 0.17561029,
       0.16381606, 0.15395029, 0.14694615, 0.14057693, 0.14577075,
       0.15395716, 0.15964202]), 'coherence': array([0.05645304, 0.08256632, 0.11691673, 0.14996757, 0.18123276,
       0.21223501, 0.24535596, 0.28005619, 0.31434342, 0.34858346,
       0.38360182, 0.41877355, 0.45747676, 0.50334089, 0.55147505,
       0.59150809, 0.64156405, 0.69926656, 0.74085316, 0.78576187,
       0.82791295, 0.86667437, 0.89980447, 0.94139383, 0.98302344,
       0.99897715, 1.        ])}"
