R_kpc,v_GR,lambda_gw,multiplier,v_eff,velocity_ratio
0.1,16.561911008252288,0.6283185307179586,37631.30484198748,3212.8103149449553,193.98789869986086
0.15979899497487438,20.66180059271097,1.0040466973281952,12159.248423791969,2278.3557206878195,110.26898214725648
0.21959798994974877,23.904819183715986,1.379774863938432,5651.982701627237,1797.1564049732801,75.17966947005844
0.27939698492462317,26.612876519237467,1.7555030305486687,3163.47149345157,1496.8344898175123,56.24474636311884
0.3391959798994975,28.942472229547164,2.131231197158905,1982.585111537152,1288.699160156591,44.526229478108206
0.39899497487437185,30.984396324593135,2.5069593637691416,1340.8277140950884,1134.5653818077194,36.617314403094724
0.45879396984924625,32.79722158000844,2.882687530379378,957.8986032870596,1015.0719432568716,30.94993704819219
0.5185929648241207,34.42154130711568,3.2584156969896148,713.2271065725446,919.2724254910565,26.70631211104492
0.578391959798995,35.88698221971067,3.6341438635998515,548.4981231510034,840.4744437957188,23.420036787994235
0.6381909547738693,37.216031159884075,4.009872030210087,432.9127399679785,774.3374072588088,20.806555216276877
0.6979899497487437,38.42628790113003,4.385600196820325,349.0489992412674,717.9126912999154,18.682853080867154
0.7577889447236181,39.53187162022778,4.761328363430561,286.4935003916744,669.1211586533434,16.926118881529646
0.8175879396984925,40.54434117593004,5.137056530040798,238.7337401374806,626.4510604675773,15.45101097460877
0.8773869346733669,41.47332084417599,5.5127846966510345,201.5396188978545,588.7745483847717,14.196465014145403
0.9371859296482412,42.32693964275787,5.888512863261271,172.07372539203774,555.2315671366624,13.117687501691666
0.9969849246231156,43.112148278778086,6.264241029871507,148.37942511648993,525.1537927092695,12.181109354918783
1.05678391959799,43.834953212194755,6.639969196481744,129.07460042365497,498.0133008554218,11.361100317471674
1.1165829145728645,44.50059305456319,7.015697363091982,113.1621250412278,473.38702037518374,10.637768799951793
1.1763819095477388,45.11367389813929,7.391425529702217,99.90905754331513,450.931554904203,9.995451842879097
1.2361809045226133,45.678274786003286,7.767153696312455,88.76760083046288,430.36498939975075,9.42165594948483
1.2959798994974876,46.19803107367931,8.14288186292269,79.32217350692704,411.4535081153445,8.906299652882057
1.355778894472362,46.67620115182211,8.518610029532928,71.2532225143236,394.0013937260571,8.441162391183077
1.4155778894472364,47.115720461535766,8.894338196143165,64.31201434061597,377.8434453545242,8.019477186239511
1.4753768844221107,47.519245675534535,9.2700663627534,58.30277396448416,362.83915527155995,7.635625315878469
1.5351758793969852,47.88919117660372,9.645794529363638,53.06983321663637,348.86818312879467,7.2849044754640655
1.5949748743718595,48.22775943625473,10.021522695973873,48.48825237764421,335.82680037444254,6.9633506573806985
1.654773869346734,48.53696651408263,10.39725086258411,44.45688731152186,323.6250690174173,6.667599816389843
1.7145728643216083,48.818663617844905,10.772979029194348,40.89320307105721,312.1845825166194,6.394779360623571
1.7743718592964826,49.074555455906165,11.148707195804583,37.72935112387927,301.4366414474135,6.142422252163984
1.834170854271357,49.3062159570673,11.52443536241482,34.90917194506871,291.3207686889518,5.90839842470603
1.8939698492462314,49.515101813790515,11.900163529025058,32.3858828983108,281.78349211653523,5.690859592215467
1.9537688442211059,49.70256421349109,12.275891695635295,30.120278927036622,272.7773398114167,5.488194505211766
2.01356783919598,49.86985905180706,12.651619862245528,28.07932073333639,264.26000541312317,5.298992426238822
2.073366834170854,50.018155866458784,13.027348028855766,26.23501841993575,256.1936506764562,5.122013121804331
2.133165829145729,50.14854568674285,13.403076195466003,24.563542350488273,248.54431942347742,4.956162058537662
2.1929648241206032,50.26204795911543,13.77880436207624,23.04451014768594,241.28144251277564,4.800469784061342
2.2527638190954775,50.359616681662345,14.154532528686476,21.66041126189036,234.3774176223313,4.654074694489804
2.3125628140703522,50.44214585798769,14.530260695296715,20.396139751365528,227.80725087481616,4.516208559329997
2.3723618090452265,50.51047436301446,14.90598886190695,19.23861275168306,221.54824985607817,4.386184304345072
2.432160804020101,50.565390298488765,15.281717028517187,18.176457229894478,215.57975955879436,4.2633856534325485
2.491959798994975,50.607634903928385,15.657445195127423,17.199751480891376,209.8829343500177,4.147258308918239
2.5517587939698494,50.63790607882593,16.03317336173766,16.299810759142424,204.4405403080377,4.037302411158028
2.611557788944724,50.65686156369077,16.408901528347897,15.469008686611895,199.23678327187812,3.9330660669014823
2.6713567839195984,50.66512182066782,16.784629694958134,14.700627810022759,194.25715874999864,3.834139774450425
2.7311557788944727,50.66327264874634,17.160357861568368,13.988734024401005,189.48832048478434,3.7401516044675254
2.790954773869347,50.65186756376414,17.536086028178605,13.328070628540926,184.917964998096,3.650763020046758
2.8507537688442213,50.63142996935756,17.911814194788843,12.713968601211848,180.5347298752528,3.56566523964489
2.910552763819096,50.60245514157451,18.28754236139908,12.142270336661761,176.32810389959968,3.4845760626885105
2.9703517587939703,50.56541204694919,18.663270528009317,11.609264593523742,172.2883474424063,3.4072370908881204
3.0301507537688446,50.520745011347785,19.038998694619554,11.111630822377556,168.40642175516206,3.3334112891117345
3.089949748743719,50.468875254762956,19.414726861229788,10.646391366692717,164.67392601283314,3.26288083856777
3.149748743718593,50.410202305404205,19.790455027840025,10.210870297128782,161.08304112484666,3.1954452423924873
3.209547738693468,50.34510530485375,20.166183194450262,9.802657853663527,157.6264794715014,3.130919649825515
3.269346733668342,50.273944214693614,20.5419113610605,9.419579644211092,154.29743984200232,3.069133370222137
3.3291457286432165,50.19706093382779,20.917639527670737,9.059669890434062,151.0895669503011,3.0099285523802823
3.3889447236180907,50.11478033469484,21.29336769428097,8.721148127735418,147.99691498956014,2.953159008203828
3.448743718592965,50.027411225670654,21.669095860891208,8.402398861970873,145.01391475792977,2.8986891627028366
