variant,routing_fraction,radius_kpc,inward_acceleration_km2_s2_kpc,circular_speed_km_s,azimuthal_scatter_fraction,ring_cells
barycentric_radial_alignment_projected_routing,0.08352413225178856,0.375,513.8066604829468,13.880832024093694,0.09951497311200158,8
barycentric_radial_alignment_projected_routing,0.08352413225178856,0.75,584.8944838531542,20.944470938409154,0.03699090639049765,12
barycentric_radial_alignment_projected_routing,0.08352413225178856,1.125,570.1841607005993,25.327004970745634,0.03651870224239665,16
barycentric_radial_alignment_projected_routing,0.08352413225178856,1.5,559.872193560199,28.979445997815393,0.039100942678244564,32
barycentric_radial_alignment_projected_routing,0.08352413225178856,1.875,554.9657470897056,32.2577242810648,0.0425156364075861,28
barycentric_radial_alignment_projected_routing,0.08352413225178856,2.25,543.3320304744259,34.96422555366354,0.03375999500379949,40
barycentric_radial_alignment_projected_routing,0.08352413225178856,2.625,528.3057734942622,37.239799347236534,0.03489371146060345,40
barycentric_radial_alignment_projected_routing,0.08352413225178856,3.0,510.43509208998483,39.131895894141834,0.0457638832790344,48
barycentric_radial_alignment_projected_routing,0.08352413225178856,3.375,492.7871795167106,40.781818631209894,0.053836945972410184,68
barycentric_radial_alignment_projected_routing,0.08352413225178856,3.75,479.33149261634907,42.396852445804385,0.055821300608028306,56
barycentric_radial_alignment_projected_routing,0.08352413225178856,4.125,466.64706786376763,43.873900612300716,0.04719563459896363,72
barycentric_radial_alignment_projected_routing,0.08352413225178856,4.5,456.5270547063821,45.32517783946048,0.031712629026739145,68
barycentric_radial_alignment_projected_routing,0.08352413225178856,4.875,444.67334091702355,46.55945163949517,0.03500101334557183,88
barycentric_radial_alignment_projected_routing,0.08352413225178856,5.25,431.5487659409486,47.59864516128564,0.04429016184040117,88
barycentric_radial_alignment_projected_routing,0.08352413225178856,5.625,417.19294095732084,48.44285595301881,0.044008278868420445,84
barycentric_radial_alignment_projected_routing,0.08352413225178856,6.0,402.1279990250808,49.11993479383381,0.04329620114591415,112
barycentric_radial_alignment_projected_routing,0.08352413225178856,6.375,384.4929624216228,49.50901569853561,0.036635040921632216,112
barycentric_radial_alignment_projected_routing,0.08352413225178856,6.75,369.5332397326443,49.94346171617811,0.03332813876851,112
barycentric_radial_alignment_projected_routing,0.08352413225178856,7.125,356.2818921439889,50.38361322420139,0.03306552483535499,116
barycentric_radial_alignment_projected_routing,0.08352413225178856,7.5,344.36207651546687,50.820424770617585,0.03190016914415775,112
barycentric_radial_alignment_projected_routing,0.08352413225178856,7.875,331.6102940636461,51.102163024193146,0.03148746480581198,144
barycentric_radial_alignment_projected_routing,0.08352413225178856,8.25,318.3107995366102,51.245137292986485,0.027294480484255597,140
barycentric_radial_alignment_projected_routing,0.08352413225178856,8.625,305.14885602561543,51.30213332036917,0.023324579846388634,144
barycentric_radial_alignment_projected_routing,0.08352413225178856,9.0,292.8761164488655,51.34087112661597,0.021193852906829697,144
barycentric_radial_alignment_projected_routing,0.08352413225178856,9.375,280.9073417474491,51.31769995705512,0.019213396489793592,168
barycentric_radial_alignment_projected_routing,0.08352413225178856,9.75,270.413369970307,51.34715529813208,0.01670777721231416,164
barycentric_radial_alignment_projected_routing,0.08352413225178856,10.125,260.78821018445086,51.3856072078317,0.014851700602421027,160
barycentric_radial_alignment_projected_routing,0.08352413225178856,10.5,251.91515197263837,51.43062410386153,0.01380476986612638,184
barycentric_radial_alignment_projected_routing,0.08352413225178856,10.875,243.46510984930984,51.45564176658615,0.011356442505364318,172
barycentric_radial_alignment_projected_routing,0.08352413225178856,11.25,235.47471788940982,51.46931684271572,0.011763668645391129,200
barycentric_radial_alignment_projected_routing,0.08352413225178856,11.625,227.97808028149223,51.48053208031505,0.011224138632345717,192
