system_label,variant_id,source_family,source_redshift,root_index,root_x_arcsec,root_y_arcsec,root_radius_arcsec,closure_arcsec,signed_jacobian_determinant,signed_magnification,parity,assigned,assigned_image_id,relative_to_faintest_assigned_abs_magnification,potentially_observable_surplus
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,1,0.6786,0,-4.962632088329487,2.417997372417317,5.5203648916656345,1.1102230246251565e-16,0.03722528389949062,26.86346201415226,positive,True,1a,1.0,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,2,0.916,0,-5.4419806424016475,7.547935499576952,9.305185845433083,4.440892098500626e-16,0.21809190212799748,4.585222973630185,positive,True,2a,1.0,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,3,1.5194,0,1.8650082521613367,4.696541319582445,5.053291615093581,1.942890293094024e-16,-0.09999863648041654,-10.000136353817556,negative,True,3b,1.8456526668938227,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,3,1.5194,1,3.1308810655509904,0.6424115105169763,3.1961083829354737,1.942890293094024e-16,0.11923574309808349,8.386746910088853,positive,True,3c,1.5478810741675433,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,3,1.5194,2,-0.9092393947615003,9.650835165217014,9.693571873317676,4.449557262054371e-16,0.1845627501058267,5.418211418212009,positive,True,3a,1.0,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,4,1.5202,0,-2.2648829803656976,10.455584546581639,10.698081282429433,1.1102230246251565e-16,0.2573939366482652,3.885095402874712,positive,True,4a,1.0,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,4,1.5202,1,1.8509577329590723,2.7521214863798917,3.3166575350787806,1.1102230246251565e-16,-0.04740354624921308,-21.095468147946853,negative,True,4b,5.429845592038129,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,4,1.5202,2,2.245775808858107,1.216549283175477,2.5541145514731816,1.1102230246251565e-16,0.046411175898582874,21.54653444216082,positive,True,4c,5.545947321195206,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,5,1.521,0,7.615038098451552,7.711545162705726,10.837745800549056,0.0,0.19433846829292625,5.145661632429358,positive,True,5a,1.0,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,6,3.0815,0,-2.077158957566183,-0.9008372715745093,2.264088585911611,0.0,-0.04825043433254565,-20.725202038761438,negative,True,6b,8.56654776866427,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,6,3.0815,1,-1.645751512837363,-1.8367035405346432,2.4661666484280746,0.0,0.048691788473791964,20.537343797470974,positive,True,6c,8.488898508852849,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,6,3.0815,2,-7.6632245682757185,13.004325127671992,15.094286429309129,6.280369834735101e-16,0.4133396505685509,2.4193178627419236,positive,True,6a,1.0,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,7,3.427,0,-6.544607707272641,-1.6832800985117573,6.757612147211336,5.551115123125783e-17,-0.1479107471107623,-6.76083394569804,negative,True,7b,1.9562941452790215,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,7,3.427,1,-4.362249267132873,-5.305052990997908,6.86824620306357,2.7755575615628914e-16,0.16474184847073142,6.0701030690308375,positive,True,7c,1.756426380319742,False
RXJ2129,barycentric_radial_alignment_projected_routing_P0701,7,3.427,2,-10.460604862184269,9.639797598511844,14.224976338223831,6.106226635438361e-16,0.2893569285966302,3.4559393647491383,positive,True,7a,1.0,False
