r_kpc,correlation,correlation_err,n_pairs
0.3356310015978688,66.28735751284941,0.00023420083470489434,2749701102
0.37808217868035576,66.26552607175208,0.00019958275407798613,3755233354
0.4259026524818861,66.24520080113805,0.00017067939664514603,5079932912
0.4797715407381379,66.2279792954959,0.0001465318895244763,6793531752
0.5404538571452931,66.21693354455502,0.00012631136904334755,8965925789
0.608811375626487,66.21667142040243,0.0001093178804544846,11658395833
0.685814868729064,66.23712112764376,9.49203133517322e-05,14925652451
0.7725578939550297,66.28381983316633,8.255220830040327e-05,18812629445
0.8702723238099099,66.36625124815886,7.178853843406826e-05,23353321332
0.9803458401184718,66.49890675274823,6.234552087441444e-05,28561025376
1.1043416410511022,66.70356907288271,5.4089270873580303e-05,34478512570
1.2440206407282353,67.00461189174739,4.708658471562424e-05,41138144365
1.401366476668316,67.41898447918985,4.15528942947988e-05,48361508015
1.5786136802201027,67.95044475393483,3.7748693238998736e-05,55762549486
1.7782794100389228,68.58930169611293,3.586481724340703e-05,62738814478
2.003199199266707,69.30714422511916,3.586982401268421e-05,68469106088
2.256567224075852,70.06563874720511,3.749774427094862e-05,72022324546
2.541981665446659,70.81978818482983,4.040581193929842e-05,72504031074
2.8634958083791466,71.53487666386175,4.443956352676314e-05,69295372117
3.2256756042196577,72.22042825624614,5.002181685173539e-05,62364114384
3.633664513567943,72.92827031807818,5.872837836612732e-05,52421721061
4.09325655062487,73.61113935966523,7.301910172818184e-05,40837592588
4.610978566312856,74.07542529818315,9.252425091485901e-05,29265980595
5.194182938704605,74.21408236005371,0.00011884467266358621,19262572528
5.85115198709415,73.85357863225592,0.00016004551593242636,11637514425
6.591215592536302,72.86566780647662,0.0002324354465522982,6443089556
7.424883695230974,70.84951668128028,0.0003679284858958501,3237299811
8.363995550400915,67.85009980104492,0.0006205058846584651,1445303630
9.421887862305445,64.25323912060692,0.00109850316168913,559130874
