system,cohort,realization,local_jsd,galaxy_locked_jsd,cluster_locked_jsd,galaxy_locked_improves_local,galaxy_locked_beats_cluster_locked
A2163,development,26,0.25190440212922655,0.15893830962301608,0.07750060913191492,True,False
A2163,development,27,0.2526515042969464,0.16246125067416692,0.0828341282754799,True,False
A2163,development,28,0.2545745034484909,0.16285574412190215,0.08229437693994544,True,False
A2163,development,29,0.2581390301584829,0.16793666433308127,0.08832695838921906,True,False
A2163,development,30,0.260702871864235,0.1695392600128247,0.08879415497025915,True,False
A2163,development,31,0.2472146574791318,0.15331434093239632,0.07245843635388238,True,False
A2163,development,32,0.24288493658504923,0.1460322345962344,0.0633841661357901,True,False
A2163,development,33,0.25561583825487455,0.1638425467057986,0.08388916435513709,True,False
A2163,development,34,0.2512581889357532,0.15905746529994813,0.07839551298387931,True,False
A2163,development,35,0.25046795285619206,0.15754106259392517,0.07684472059584724,True,False
A2163,development,36,0.2515410796746517,0.1590370366141789,0.07825884213649878,True,False
A2163,development,37,0.2561301598255951,0.16435804193836348,0.08359232487466847,True,False
A2163,development,38,0.24905367355232355,0.15538103792072866,0.07428901547325888,True,False
A2163,development,39,0.2525952744427684,0.16157497955004108,0.08186160194000805,True,False
A2163,development,40,0.2559284910754747,0.1634178678662111,0.0825763015680489,True,False
A2163,development,41,0.25620405915398625,0.16387429198505973,0.08311909736882306,True,False
A2163,development,42,0.26349223178739756,0.17119818553959865,0.08857337868343977,True,False
A2163,development,43,0.2616573132495297,0.1750309268122424,0.09704244487893286,True,False
A2163,development,44,0.258399982464005,0.16777308160200044,0.08803818713226019,True,False
A2163,development,45,0.24919444007207564,0.1557505054721106,0.0744002150952232,True,False
A2163,development,46,0.25300658777658747,0.15998078263180499,0.07881658288061155,True,False
A2163,development,47,0.25163869802026173,0.16003236543132962,0.0801784360227133,True,False
A2163,development,48,0.2535798255986499,0.15959318296099245,0.07684241036891627,True,False
A2163,development,49,0.25368201205688695,0.1616515246977531,0.0805402399552782,True,False
A2163,development,50,0.24836445380724315,0.15491321361941746,0.07329420683051868,True,False
A2163,development,51,0.26012384911251624,0.1717630532630467,0.09305009622367416,True,False
A2163,development,52,0.2520917900934039,0.15951807040653393,0.07884082329967712,True,False
A2163,development,53,0.26055315067621954,0.17175473842961395,0.09246030604513913,True,False
A2163,development,54,0.2666715553375264,0.17699839723007876,0.09604018938917691,True,False
A2163,development,55,0.2527021251910681,0.15932547778427908,0.07755419289051672,True,False
A2163,development,56,0.2539242551913297,0.16180536983891491,0.08142010002968562,True,False
A2163,development,57,0.2536441650320386,0.15885667381643342,0.07563990342160566,True,False
A2163,development,58,0.25540996777450836,0.16392627022815315,0.08344457113444814,True,False
A2163,development,59,0.25335650207185245,0.16201697484828514,0.08234194527224438,True,False
A2163,development,60,0.2581606750412427,0.16654244846303265,0.08549626461726814,True,False
A2163,development,61,0.26204517934687377,0.17032283182685032,0.08912490857558286,True,False
A2163,development,62,0.25311136956684577,0.1587395415626066,0.07581434307904447,True,False
A2163,development,63,0.25590729289895103,0.16457813475196692,0.08450321807051481,True,False
A2163,development,64,0.25315298617429427,0.1618918949810815,0.08249345038081088,True,False
A2163,development,65,0.2550920413027577,0.16147997689846658,0.08009407765593529,True,False
A2163,development,66,0.25906923642084784,0.16728298882062978,0.08580045886849536,True,False
A2163,development,67,0.25919441663562204,0.1697180374545862,0.09038678590445787,True,False
A2163,development,68,0.2564232607740805,0.16354649061228616,0.08226200087568329,True,False
A2163,development,69,0.25500549576823867,0.16232954798605803,0.08148479572751488,True,False
A2163,development,70,0.25851601557030407,0.16749021584998366,0.08747164713947904,True,False
A2163,development,71,0.2565198795940479,0.16385842305716927,0.08223840931020301,True,False
A2163,development,72,0.24884365489993907,0.1544496782835758,0.07324763336490554,True,False
A2163,development,73,0.24998255930548402,0.15878304751245226,0.07884964935597077,True,False
A2163,development,74,0.2563132103326874,0.1635564230680304,0.0815638453837499,True,False
A2163,development,75,0.26118699215687424,0.170013510838272,0.08943785179788144,True,False
A2163,development,76,0.2570939897321465,0.16469560297424704,0.08270926266314958,True,False
A2163,development,77,0.2598338700110273,0.16788537100152418,0.08630068122264198,True,False
A2163,development,78,0.25542680897196246,0.16280171714408243,0.08130799091742094,True,False
A2163,development,79,0.2582698036008089,0.16567173993276815,0.08391968180246674,True,False
A2163,development,80,0.2548600010885281,0.16227914370397573,0.08075657276861299,True,False
A2163,development,81,0.25063587293673156,0.15764289257626296,0.07621425334059673,True,False
A2163,development,82,0.25348529603782044,0.15966353648054743,0.07812459400929636,True,False
A2163,development,83,0.2555175244627843,0.16380392918305384,0.08270902804916906,True,False
A2163,development,84,0.2591425571231849,0.169828458265292,0.08992950052015607,True,False
A2163,development,85,0.2527736601219342,0.16074293420868827,0.07993402542281233,True,False
A2163,development,86,0.2508515131250913,0.1589993407301355,0.07934871309893783,True,False
A2163,development,87,0.2565748116778436,0.16433567588599912,0.08263028737995068,True,False
A2163,development,88,0.2468794631798544,0.15363561445685942,0.07248554378540523,True,False
A2163,development,89,0.2540977386293063,0.1608513789977635,0.07963282406918173,True,False
A2163,development,90,0.25872257383062414,0.16716026702409306,0.08625681439956687,True,False
A2163,development,91,0.26057367217690264,0.16881188762648458,0.08691888191617318,True,False
A2163,development,92,0.2527158956601969,0.1592924714015453,0.07793146301729396,True,False
A2163,development,93,0.25261319991839387,0.16004646424964514,0.07932218943503011,True,False
A2163,development,94,0.2558728160837197,0.16468503813196372,0.08388548063462228,True,False
A2163,development,95,0.26157119866599343,0.1692458234235546,0.08677829396881118,True,False
A2163,development,96,0.25242222878827125,0.16010712014814932,0.07930427569996082,True,False
A2163,development,97,0.25603667468928054,0.16443039580018864,0.08466168669224432,True,False
A2163,development,98,0.2532030463331192,0.16140576289900532,0.08107287218343656,True,False
A2163,development,99,0.25806621349175457,0.1664196082834171,0.0856827600785211,True,False
A3192,development,0,0.12343372247326011,0.0727357392632157,0.037267964592468936,True,False
A3192,development,1,0.12352694952939175,0.07446267452842995,0.04108878399528719,True,False
A3192,development,2,0.123734489309685,0.07083614327028798,0.03286815402949274,True,False
A3192,development,3,0.12038029068010805,0.07410317527186507,0.045474729703407296,True,False
A3192,development,4,0.12119207270786043,0.07101412187192285,0.037497782544736374,True,False
A3192,development,5,0.12031893599251978,0.07294946380090458,0.04327429968181544,True,False
A3192,development,6,0.12139623027823714,0.0731759759046816,0.04191275837041615,True,False
A3192,development,7,0.1263709545372994,0.07390377501407037,0.03606893629049371,True,False
A3192,development,8,0.12777006928364873,0.0721582305142006,0.028858400289848124,True,False
A3192,development,9,0.12111439853359057,0.07275031807751106,0.041593051835991254,True,False
A3192,development,10,0.12306030165008257,0.07118958995679275,0.03541075877633012,True,False
A3192,development,11,0.1258582667465253,0.07180877800438862,0.031626962984440586,True,False
A3192,development,12,0.12550531512545246,0.07414269387548758,0.03683806558095022,True,False
A3192,development,13,0.12507957620978633,0.07249615693231973,0.03397874204586868,True,False
A3192,development,14,0.12335038341638657,0.07156111527601225,0.03496698883285669,True,False
A3192,development,15,0.12236715966096397,0.071897575379498,0.037396613477372505,True,False
A3192,development,16,0.11865235195791296,0.06999336598385607,0.04069919328202498,True,False
A3192,development,17,0.11958726767210615,0.07251420329180636,0.043697301693075175,True,False
A3192,development,18,0.12433744710416998,0.07354150855552041,0.03848581385652404,True,False
A3192,development,19,0.1171886603231958,0.07146608314677545,0.045875799661001214,True,False
A3192,development,20,0.1263340545060142,0.07305389649721555,0.03317017252487355,True,False
A3192,development,21,0.12467012802048758,0.07339805479241185,0.036643455265330166,True,False
A3192,development,22,0.12136311684833133,0.07402254584460494,0.04387745024615673,True,False
A3192,development,23,0.12019120280019167,0.07398500915330922,0.04620531255204234,True,False
A3192,development,24,0.12277667546984114,0.07295502455159383,0.04055793331124912,True,False
A3192,development,25,0.1217802321921,0.07362597969926718,0.041592267587069326,True,False
A3192,development,26,0.1255397098808846,0.07220774055895296,0.03229560564141866,True,False
A3192,development,27,0.12248975556377031,0.07266772609389271,0.03981010967128727,True,False
A3192,development,28,0.1253155029703778,0.07346757853505895,0.03668093563697966,True,False
A3192,development,29,0.1240973265025253,0.07307609560155731,0.036952137702618806,True,False
A3192,development,30,0.12359704961419588,0.07186180690437943,0.03485421438205073,True,False
A3192,development,31,0.12386232172399167,0.07362927615035643,0.03832431171920568,True,False
A3192,development,32,0.11892417010441306,0.07172360392782362,0.04301795772810231,True,False
A3192,development,33,0.12397600316126971,0.07367067875732053,0.03864608910115164,True,False
A3192,development,34,0.12104584493829196,0.0715653683931631,0.04029743064350293,True,False
A3192,development,35,0.121132368237056,0.06939378012210423,0.0345866701276595,True,False
A3192,development,36,0.11978535797274283,0.07065955205038124,0.04003039010873626,True,False
A3192,development,37,0.12218092078870911,0.07433094044478303,0.04449835944042325,True,False
A3192,development,38,0.1207552219988744,0.07121848091990551,0.038860452409745075,True,False
A3192,development,39,0.1212644724621045,0.0727952661627654,0.04140447899720269,True,False
A3192,development,40,0.12779940890040867,0.07412382649346079,0.03255864681061267,True,False
A3192,development,41,0.12130713696966447,0.0722386345279479,0.040011368172178256,True,False
A3192,development,42,0.12192397447164943,0.07174426084593938,0.03771603672354862,True,False
A3192,development,43,0.1254666214117666,0.07284193120589365,0.034732282508094445,True,False
A3192,development,44,0.11903671766691543,0.07181577408589843,0.04331787936638717,True,False
A3192,development,45,0.12715919522270697,0.07284503377272351,0.030910227930090028,True,False
A3192,development,46,0.11906069215348672,0.0708508390113542,0.04137985506920158,True,False
A3192,development,47,0.12372552893874239,0.07258646296056406,0.03734954894681305,True,False
A3192,development,48,0.12345793202638711,0.07421211531751266,0.04233663406688834,True,False
A3192,development,49,0.12041651052408686,0.07241041763671985,0.041967704583798185,True,False
A3192,development,50,0.1200219416268542,0.07178825333755912,0.04146468640154882,True,False
A3192,development,51,0.12186219349087644,0.07164439456837907,0.03854568606262752,True,False
A3192,development,52,0.12371234606215759,0.0715812152435368,0.03419022107817181,True,False
A3192,development,53,0.12143634801456775,0.07131514837752526,0.037636693094638546,True,False
A3192,development,54,0.12359882227634558,0.07182495226805517,0.03490767665328372,True,False
A3192,development,55,0.12217875342040954,0.07163856390153497,0.0368917378208192,True,False
A3192,development,56,0.11999608646048282,0.07231420061906393,0.04278755983307564,True,False
A3192,development,57,0.12476854172871875,0.07392384597795787,0.038414471564342634,True,False
A3192,development,58,0.12272141633656519,0.07230753525383651,0.037473618669353566,True,False
A3192,development,59,0.12351311343217443,0.07436821749885762,0.04224807880701614,True,False
A3192,development,60,0.12218985529671965,0.07210947490468966,0.03797646079806871,True,False
A3192,development,61,0.12613246545946016,0.07327266900624117,0.0340494364281277,True,False
A3192,development,62,0.12257176287049665,0.07196670350609424,0.03682459350149841,True,False
A3192,development,63,0.12515820740833652,0.07160747272687974,0.03229791506404475,True,False
A3192,development,64,0.1216481153195631,0.07337725511491922,0.042534913912421604,True,False
A3192,development,65,0.12230908955206893,0.0713702318062936,0.03649005147117779,True,False
A3192,development,66,0.12528173477205207,0.07284925049010413,0.0344009050344197,True,False
A3192,development,67,0.12395451407180766,0.07379413553231202,0.03953653151839742,True,False
A3192,development,68,0.12440128693301035,0.07261640083090981,0.03527397815519637,True,False
A3192,development,69,0.12129199868080945,0.07146298951345059,0.03833533113219133,True,False
A3192,development,70,0.11989864633351675,0.070814543012131,0.03956525868135753,True,False
A3192,development,71,0.12404489377629865,0.07281605322910173,0.03742676561743409,True,False
A3192,development,72,0.12157920684463776,0.07020245560896131,0.03559172391255534,True,False
A3192,development,73,0.11937452120470099,0.0724325136112662,0.04363590645430714,True,False
A3192,development,74,0.12213108539769785,0.07257746050058206,0.039958497494354914,True,False
A3192,development,75,0.1224854438338652,0.07312723180122714,0.03972162925927658,True,False
A3192,development,76,0.1272278474631979,0.07583251665972703,0.03820681922575726,True,False
A3192,development,77,0.12026952656557137,0.0701820787140103,0.03760544352466902,True,False
A3192,development,78,0.12188758811069186,0.07075624577989657,0.03589215662625504,True,False
A3192,development,79,0.12466805629571522,0.07219587402382825,0.033782502221442454,True,False
A3192,development,80,0.1225087665316916,0.07344544024345126,0.04019853120514678,True,False
A3192,development,81,0.12233045930067254,0.07241178287409109,0.03854382171737577,True,False
A3192,development,82,0.12454657476894028,0.07344691326200631,0.03685556296720072,True,False
A3192,development,83,0.12213092084759639,0.07118511712832501,0.03621169065327211,True,False
A3192,development,84,0.12150458998353866,0.07308568310913319,0.04138836488142779,True,False
A3192,development,85,0.11993459122914374,0.07157432272995826,0.04100885721479611,True,False
A3192,development,86,0.12267061139418041,0.07261868524248125,0.03805552555927674,True,False
A3192,development,87,0.12068795647718,0.07188474744622268,0.040926417777280295,True,False
A3192,development,88,0.1231229998712266,0.07376191973422662,0.0402797426284346,True,False
A3192,development,89,0.12575296763727534,0.07252993930143689,0.032702322089273976,True,False
A3192,development,90,0.1264711773547726,0.07275697962178754,0.03183670362686217,True,False
A3192,development,91,0.123630986823598,0.0733455989537323,0.03870406579039881,True,False
A3192,development,92,0.12089414040409564,0.07327254434617309,0.04260956511571868,True,False
A3192,development,93,0.12271665385355439,0.07352208004282007,0.04100906835349806,True,False
A3192,development,94,0.12185773397614866,0.07136947502093824,0.038089605268777665,True,False
A3192,development,95,0.12003741608697988,0.06943665485698067,0.036872465932777584,True,False
A3192,development,96,0.12558284354465282,0.07217880498436854,0.0323367702393199,True,False
A3192,development,97,0.1216742554172118,0.0707925175736902,0.03655604833014918,True,False
A3192,development,98,0.1266103657389896,0.07519277416178585,0.03792765498703708,True,False
A3192,development,99,0.12028880509303169,0.07273198048252963,0.0432617961749855,True,False
ACT-CL J0102-4915,development,0,0.2651428454577074,0.1955149925582254,0.10463655642105929,True,False
ACT-CL J0102-4915,development,1,0.26788271315061674,0.1967654535199788,0.10356873684903993,True,False
ACT-CL J0102-4915,development,2,0.27228413585514577,0.20105143435227735,0.10732051462917147,True,False
ACT-CL J0102-4915,development,3,0.26960222163295117,0.19841305405007065,0.10509697851065423,True,False
ACT-CL J0102-4915,development,4,0.2783382048853737,0.20715577728269408,0.11251851146745473,True,False
ACT-CL J0102-4915,development,5,0.2741994349592247,0.20328689761157856,0.10949984578346793,True,False
ACT-CL J0102-4915,development,6,0.28360346144757365,0.21469413922185,0.12265567407447821,True,False
ACT-CL J0102-4915,development,7,0.2796872683174794,0.20890057092995695,0.11460419123390114,True,False
ACT-CL J0102-4915,development,8,0.27671451544434844,0.20747531377583,0.11530641218223034,True,False
ACT-CL J0102-4915,development,9,0.2678274804538473,0.19647264863058206,0.10350470228458086,True,False
ACT-CL J0102-4915,development,10,0.27785088260281654,0.20582274032262388,0.11056385818420807,True,False
ACT-CL J0102-4915,development,11,0.28499435005317286,0.2164865668400674,0.12473311393672039,True,False
ACT-CL J0102-4915,development,12,0.25901694007445053,0.18827473680498907,0.09638940465733133,True,False
ACT-CL J0102-4915,development,13,0.28369870111179557,0.21259113488933162,0.11721757883622128,True,False
ACT-CL J0102-4915,development,14,0.27083444933798617,0.20176797785349201,0.11121626925277586,True,False
ACT-CL J0102-4915,development,15,0.25988108410712485,0.18972638066935343,0.09820280216023783,True,False
ACT-CL J0102-4915,development,16,0.2707136843031537,0.20069615575674088,0.10916451050572862,True,False
ACT-CL J0102-4915,development,17,0.26964258481759107,0.2008885552376407,0.1100930068758296,True,False
ACT-CL J0102-4915,development,18,0.2733399889110284,0.2010527035419041,0.10591180914203512,True,False
ACT-CL J0102-4915,development,19,0.27263147956369926,0.20238529118810578,0.10947171334198319,True,False
ACT-CL J0102-4915,development,20,0.2704708455913025,0.1982365009279714,0.10388194986017803,True,False
ACT-CL J0102-4915,development,21,0.27787404017080264,0.20577022936074946,0.10995033142857771,True,False
ACT-CL J0102-4915,development,22,0.2673252490304121,0.1950284915982286,0.100882822330258,True,False
ACT-CL J0102-4915,development,23,0.2748035803446404,0.20192966074410051,0.10592798725309521,True,False
ACT-CL J0102-4915,development,24,0.27448522110018336,0.2022901614344652,0.10682750220298437,True,False
ACT-CL J0102-4915,development,25,0.26112055364470377,0.19058165341157973,0.09894457015000208,True,False
ACT-CL J0102-4915,development,26,0.27171900458892184,0.19937625414624,0.10460579184605395,True,False
ACT-CL J0102-4915,development,27,0.279175327568869,0.20769745965290892,0.11202244149580037,True,False
ACT-CL J0102-4915,development,28,0.26372552897700674,0.1944262114712921,0.10411648426648687,True,False
ACT-CL J0102-4915,development,29,0.27123107524917234,0.1997336072590435,0.10608197626822707,True,False
ACT-CL J0102-4915,development,30,0.2749929299905307,0.2027703505301375,0.10760586517849983,True,False
ACT-CL J0102-4915,development,31,0.27005250007242554,0.19846357428778139,0.10411266249367201,True,False
ACT-CL J0102-4915,development,32,0.2789770818793136,0.20847799133976214,0.11441267668706565,True,False
ACT-CL J0102-4915,development,33,0.2716694347054032,0.20208405309818378,0.11018028197433827,True,False
ACT-CL J0102-4915,development,34,0.2621428222035945,0.19057530533577566,0.0974807319542502,True,False
ACT-CL J0102-4915,development,35,0.27406379478484727,0.20316268364855095,0.1091873300091101,True,False
ACT-CL J0102-4915,development,36,0.2720517840094705,0.200876741143879,0.10681343560651302,True,False
ACT-CL J0102-4915,development,37,0.2733347677396448,0.20131425432602076,0.10653452574787137,True,False
ACT-CL J0102-4915,development,38,0.25877100420602506,0.18758391442371566,0.09564324110829178,True,False
ACT-CL J0102-4915,development,39,0.2699970741822306,0.19983964608988092,0.10740757026311096,True,False
ACT-CL J0102-4915,development,40,0.27582874830273685,0.20518861654172604,0.11104378905156324,True,False
ACT-CL J0102-4915,development,41,0.27657151903966404,0.20808912807048197,0.11739054284972988,True,False
ACT-CL J0102-4915,development,42,0.27959085682685686,0.20939853754618842,0.11573978475443973,True,False
ACT-CL J0102-4915,development,43,0.2658899016957497,0.19420864480330946,0.10022740560626522,True,False
ACT-CL J0102-4915,development,44,0.26907344128799343,0.19668740541764562,0.10240750459162348,True,False
ACT-CL J0102-4915,development,45,0.2674645406771704,0.19463481514225234,0.10007628529132946,True,False
ACT-CL J0102-4915,development,46,0.26893538988066606,0.19721790353062651,0.10290017799500792,True,False
ACT-CL J0102-4915,development,47,0.27178783801948564,0.1997798797283169,0.10464398662762608,True,False
ACT-CL J0102-4915,development,48,0.28013251635099456,0.2089313708686819,0.1137477722961751,True,False
ACT-CL J0102-4915,development,49,0.2764690423261777,0.20433314504688305,0.10900436298985616,True,False
ACT-CL J0102-4915,development,50,0.268988016997028,0.19792729885947674,0.10442893655347002,True,False
ACT-CL J0102-4915,development,51,0.2731809609130064,0.2049815480501363,0.11503003115275959,True,False
ACT-CL J0102-4915,development,52,0.25771327171890374,0.1864455722607549,0.0942946801912808,True,False
ACT-CL J0102-4915,development,53,0.2803059524923591,0.20913565467948847,0.11455025619821271,True,False
ACT-CL J0102-4915,development,54,0.26290836462068023,0.19187709290506078,0.09980765494142005,True,False
ACT-CL J0102-4915,development,55,0.2588440612095091,0.18686365067607846,0.09430469596568142,True,False
ACT-CL J0102-4915,development,56,0.26957095345376936,0.19740808416011502,0.1030289669006007,True,False
ACT-CL J0102-4915,development,57,0.26977643763810255,0.1982414577418368,0.1039156636572508,True,False
ACT-CL J0102-4915,development,58,0.268189372691086,0.1958328785395481,0.10149934923380738,True,False
ACT-CL J0102-4915,development,59,0.27178891789035353,0.20001100000284006,0.1060198945012032,True,False
ACT-CL J0102-4915,development,60,0.2693850865186866,0.1970290157810886,0.10257990560092212,True,False
ACT-CL J0102-4915,development,61,0.2773059126473757,0.2061036311078595,0.11182282154684366,True,False
ACT-CL J0102-4915,development,62,0.2739992129716924,0.20391513214389403,0.11103017227845502,True,False
ACT-CL J0102-4915,development,63,0.24712245703661812,0.17649615376155395,0.08661430396962055,True,False
ACT-CL J0102-4915,development,64,0.26325319663011554,0.19131825268029384,0.09764706860378101,True,False
ACT-CL J0102-4915,development,65,0.28213798894889985,0.21378874928239744,0.12278623029484337,True,False
ACT-CL J0102-4915,development,66,0.2726116897480033,0.20024753016843894,0.10525330462615526,True,False
ACT-CL J0102-4915,development,67,0.2745235664932689,0.2025413470478482,0.10728364744308093,True,False
ACT-CL J0102-4915,development,68,0.2793677382319974,0.20627501738575807,0.10964616982568517,True,False
ACT-CL J0102-4915,development,69,0.26763727500450724,0.19626691550276804,0.10294247512081983,True,False
ACT-CL J0102-4915,development,70,0.2631964100286775,0.19314028176501283,0.10156080253507262,True,False
ACT-CL J0102-4915,development,71,0.27870271262930724,0.20674621857070202,0.11111015475832514,True,False
ACT-CL J0102-4915,development,72,0.2840344649000962,0.21431319585571515,0.12086112640819872,True,False
ACT-CL J0102-4915,development,73,0.25771813670902377,0.18612246338447755,0.09360716261204868,True,False
ACT-CL J0102-4915,development,74,0.265134551530678,0.19665296058362242,0.10752971904784675,True,False
ACT-CL J0102-4915,development,75,0.27651005208726476,0.2044701819701818,0.10900596483702385,True,False
ACT-CL J0102-4915,development,76,0.2701704238066247,0.198640317679044,0.10478809241219186,True,False
ACT-CL J0102-4915,development,77,0.28002042075259825,0.2092113689790037,0.11476254481931922,True,False
ACT-CL J0102-4915,development,78,0.27831714737565927,0.20796256394847096,0.1144655303538519,True,False
ACT-CL J0102-4915,development,79,0.28168362244619205,0.21018387859692517,0.11469111888002109,True,False
ACT-CL J0102-4915,development,80,0.275325586973741,0.20465164609891917,0.11127767291903033,True,False
ACT-CL J0102-4915,development,81,0.2753042413753875,0.20350306335330198,0.10878382435450512,True,False
ACT-CL J0102-4915,development,82,0.27757115532515175,0.20556532041405445,0.10994606734178296,True,False
ACT-CL J0102-4915,development,83,0.2688026886366405,0.1971306452230144,0.10319571221634191,True,False
ACT-CL J0102-4915,development,84,0.2692836868228263,0.19661052435592985,0.10220535577944345,True,False
ACT-CL J0102-4915,development,85,0.27622235232501513,0.2070875993653432,0.11584220705450285,True,False
ACT-CL J0102-4915,development,86,0.28225509413593697,0.21112408511362998,0.11562153380419282,True,False
ACT-CL J0102-4915,development,87,0.2673950641572719,0.1962713914165264,0.10329665855596176,True,False
ACT-CL J0102-4915,development,88,0.2749097417930813,0.20405248668569842,0.10998895118417243,True,False
ACT-CL J0102-4915,development,89,0.2664592913588023,0.1961271145713148,0.10381504568472104,True,False
ACT-CL J0102-4915,development,90,0.2755797991100729,0.2033801223353046,0.10795891808124097,True,False
ACT-CL J0102-4915,development,91,0.28640779413218354,0.21467330856537936,0.1182666077543191,True,False
ACT-CL J0102-4915,development,92,0.2774686234763434,0.20824057544456723,0.11643624290078641,True,False
ACT-CL J0102-4915,development,93,0.2782111836309085,0.20684711054200383,0.11204638387003248,True,False
ACT-CL J0102-4915,development,94,0.2714933836970328,0.1998424946540706,0.1058558206047113,True,False
ACT-CL J0102-4915,development,95,0.2737725603119881,0.20335700052376052,0.11030086798078348,True,False
ACT-CL J0102-4915,development,96,0.27407969734411364,0.2017397784795536,0.10635646904107066,True,False
ACT-CL J0102-4915,development,97,0.2732166519977878,0.20209168227380261,0.10833050329781925,True,False
ACT-CL J0102-4915,development,98,0.26637323072294705,0.1972925915634489,0.1066073087069267,True,False
ACT-CL J0102-4915,development,99,0.2785737799778641,0.20957040630425022,0.11809755749058953,True,False
CL J0152.7-1357,development,0,0.20780772983731263,0.11529838146190305,0.039389129400529986,True,False
CL J0152.7-1357,development,1,0.21382547538674496,0.1111432662917462,0.019740009024940823,True,False
CL J0152.7-1357,development,2,0.2034461363333976,0.10983271201855672,0.03460220044777611,True,False
CL J0152.7-1357,development,3,0.216722226378984,0.113449602048804,0.02016397830941432,True,False
CL J0152.7-1357,development,4,0.20998430353102218,0.11106501169344261,0.026266527803533328,True,False
CL J0152.7-1357,development,5,0.2100021233245487,0.1099439018872406,0.02336603890768353,True,False
CL J0152.7-1357,development,6,0.2204118251021006,0.11527055270066963,0.017455319994638733,True,False
CL J0152.7-1357,development,7,0.21221400755367578,0.11437753852487334,0.030147937174828037,True,False
CL J0152.7-1357,development,8,0.2132473062456232,0.12564231510644977,0.054939373638295146,True,False
CL J0152.7-1357,development,9,0.2062456866396667,0.11531236801735434,0.04230175256756335,True,False
CL J0152.7-1357,development,10,0.20463582626630117,0.10850473383633608,0.029649339503463375,True,False
CL J0152.7-1357,development,11,0.20121849940271996,0.10846594739460155,0.0353770680783068,True,False
CL J0152.7-1357,development,12,0.2091243802627713,0.11344423072097874,0.03237922349438565,True,False
CL J0152.7-1357,development,13,0.21296945619146151,0.12980903284140788,0.06613448965515539,True,False
CL J0152.7-1357,development,14,0.212546835338783,0.11311311803626403,0.02541264444055381,True,False
CL J0152.7-1357,development,15,0.21100869664418545,0.11561398056715166,0.033788884752590204,True,False
CL J0152.7-1357,development,16,0.2117506345047222,0.1132953761848487,0.027815606105862728,True,False
CL J0152.7-1357,development,17,0.20961685049893708,0.1129162147846635,0.03235086305379472,True,False
CL J0152.7-1357,development,18,0.20814989997240912,0.12027436494278027,0.050021861400606604,True,False
CL J0152.7-1357,development,19,0.22100866199415528,0.11753661888313624,0.02146028938539108,True,False
CL J0152.7-1357,development,20,0.21399596812002442,0.11785229389998314,0.03427854690100231,True,False
CL J0152.7-1357,development,21,0.21343166292350912,0.10978438434630555,0.017550822109471696,True,False
CL J0152.7-1357,development,22,0.21151363396220652,0.12410333964509641,0.05429205572756734,True,False
CL J0152.7-1357,development,23,0.2018997571349378,0.10933463465893276,0.03600974742956113,True,False
CL J0152.7-1357,development,24,0.2127174027602378,0.1139973559561009,0.026916785156765446,True,False
CL J0152.7-1357,development,25,0.2147408434761796,0.11174460355071264,0.0192637811385728,True,False
CL J0152.7-1357,development,26,0.21236650400271823,0.12167900698448914,0.047009444089178135,True,False
CL J0152.7-1357,development,27,0.20436807507006274,0.11248194503082373,0.03855459433001812,True,False
