source_redshift,distance_ratio,relative_to_reference,scale_gamma_0,scale_gamma_0.5,scale_gamma_1,scale_gamma_1.5,scale_gamma_2,scale_gamma_3
0.6786,0.6139240087098098,0.748448374798376,1.0,0.8651291087452647,0.748448374798376,0.6475044754311609,0.5601749697383304,0.41926204570338277
0.916,0.696250198399411,0.8488140585024809,1.0,0.9213110541518976,0.8488140585024809,0.7820217750178713,0.7204853059114531,0.611558056602102
1.5194,0.7876989320015549,0.9603012378127247,1.0,0.9799496098334468,0.9603012378127247,0.9410468233171556,0.9221784673446513,0.8855691236753099
1.5202,0.7877707724009453,0.9603888200369182,1.0,0.9799942959206028,0.9603888200369182,0.9411755655020982,0.922346685651904,0.8858114450981943
1.521,0.7878425349683583,0.9604763073744219,1.0,0.9800389315605895,0.9604763073744219,0.9413041740684889,0.922514737027605,0.8860535481187599
3.0815,0.8558863557602269,1.043430038396885,1.0,1.0214842330632838,1.043430038396885,1.065847332527035,1.0887462450289251,1.1360305362549958
3.427,0.8625024460209487,1.0514958607672515,1.0,1.0254247221357848,1.0514958607672515,1.0782298508541868,1.1056435452106632,1.162579611273042
