mass_regime,galaxies,points,potential_branch_fraction,surface_branch_fraction,q_constant_mean,q_potential_mean,q_surface_mean,q_selected_mean
dwarf_below_1e9,20,98,0.6938775510204082,0.30612244897959184,1.2368210970982034,1.5986846043492817,1.5604339437156691,1.4393950942070566
giant_above_1e10,62,583,0.5608919382504288,0.4391080617495712,1.2367845980565122,1.2210908835462164,1.2090807221547106,1.2482895886099041
intermediate_1e9_to_1e10,49,287,0.7247386759581882,0.27526132404181186,1.2379046705718197,1.469668116748913,1.4240103268537505,1.370554798348557
