draw,selected_RMSE_km_s,constant_RMSE_km_s,RAR_RMSE_km_s,selected_improvement_vs_constant_fraction,selected_improvement_vs_RAR_fraction
0,11.21947964004124,11.890055105609685,10.602427436444227,0.05639801158297997,-0.05819914423332806
1,9.109829595506461,10.021435646366715,8.86444384202531,0.09096561441181905,-0.027682024710654396
2,12.567511246373686,13.488289935330135,11.355132761762215,0.06826504274234468,-0.10676920385238375
3,9.375499117008363,10.132215844832304,9.431615431628513,0.07468422893990023,0.005949809449605659
4,10.50132718227996,11.354456389932427,9.513974738555742,0.07513606802073802,-0.10377917440992723
5,10.954343520110717,11.891991819170274,10.603113726086281,0.07884703532574233,-0.03312515578893804
6,11.157313098399449,12.068608356001308,10.267416995291525,0.07550955592561781,-0.08667185753885476
7,11.350917218889075,12.23817700221144,10.234471545446246,0.07249934227638943,-0.1090867924626342
8,10.794407462446431,12.131413046246724,10.066237205288589,0.11021021036077427,-0.0723378798162313
9,11.040146512650844,11.670968234344459,10.62277783925269,0.05405050455345073,-0.039289974780035264
10,9.592318812142256,10.486809081705852,9.189485934195659,0.08529670585154703,-0.0438362799433194
11,10.57975816329273,11.208246360538999,9.886562523367266,0.05607373152137285,-0.0701149300666506
12,14.243539757058524,15.350219097297424,12.881846818487688,0.07209534490838265,-0.10570634457604089
13,12.594524273758461,13.475275027198064,11.629641221803011,0.06536050297021201,-0.08296756826397256
14,10.309308307075666,10.764721267729417,10.272174882737637,0.04230606156231764,-0.0036149525063511323
15,13.05452088914028,14.20256495402814,11.742361211981144,0.08083357256973867,-0.1117458110401417
16,11.807720371165662,12.909844617950002,10.35342232238615,0.08537083748102847,-0.14046544258462546
17,11.873607252225417,13.16251300341544,10.36100255534486,0.09792246745401689,-0.14599018664465624
18,9.593698315910087,10.290270207478663,9.785829539680064,0.06769228382966352,0.01963361644415662
19,10.893946763706255,11.797927993022453,10.436497247717964,0.07662203311046079,-0.0438317095410834
20,10.882784574376046,11.926496797057334,9.614786617255442,0.08751205324088185,-0.13187998939518386
21,10.517696360553481,11.516840627000846,9.986942944425895,0.08675506580380254,-0.05314473298596556
22,11.62032946635536,12.627375806104165,10.46194024421492,0.07975103894999247,-0.11072412909077611
23,12.652609340104206,13.416217865080794,11.304802519030344,0.056916825043820896,-0.11922426940275899
24,12.17420296424236,13.094653358704743,10.848527152931988,0.07029207793809289,-0.12219869044177911
25,10.10168315967688,11.08369623163795,9.224783926384731,0.08859978218799924,-0.09505905398868375
26,11.136897655850799,12.153463620587527,10.266618623564238,0.08364413606461141,-0.08476783488275985
27,11.057900967290745,11.856792969016482,10.32418692069938,0.06737842212589495,-0.0710674895976855
28,11.930188107807803,12.305580273318924,11.679242827313008,0.03050584833655101,-0.021486434027035983
29,10.745581957218441,11.675822953543497,9.753084878472416,0.07967241367279698,-0.10176237478838335
30,12.584697936417395,13.545566378216554,11.05094881619781,0.07093601071893085,-0.13878890814981504
31,11.859301260122207,12.724037720741313,11.013861866934034,0.06796085327611912,-0.07676139426865003
32,12.910513692339189,14.040891775208527,10.956784396711678,0.08050614597465988,-0.17831228806636545
33,12.53326490774868,13.59874797329197,11.270678937271036,0.07835155616060419,-0.11202394971099716
34,10.607337050382894,11.258702759756705,10.45386338550126,0.05785441922332868,-0.014681047496229116
35,12.691238483613827,13.760354726723406,11.233678836509956,0.07769539843571727,-0.12974909362431974
36,11.174819166196379,12.018843839582507,10.80525861786187,0.07022511355097583,-0.03420191606738565
37,9.669067955313045,10.579113813099914,9.59076311630885,0.08602288186558471,-0.008164609849558246
38,12.375386723318137,13.228913055995253,11.273482922778552,0.0645197628153058,-0.09774297864177739
39,11.274639332208213,12.10536351646045,10.6877244538272,0.06862447237727698,-0.054914858716332615
40,13.427218742587954,14.575651794993348,12.117252533208601,0.0787911970289984,-0.10810752732843132
41,13.65606805570473,14.527008173912373,12.201579779342726,0.05995316501381742,-0.11920491466395622
42,10.71001033050974,11.739860329616528,9.47736286485749,0.08772250863230058,-0.13006228454362168
43,10.998365539628216,11.733513458649524,10.465632353559393,0.06265369035558432,-0.05090310533291742
44,11.580261260176984,12.596540011583352,10.635041568262531,0.08067919845226013,-0.08887785589246877
45,10.391936925006386,11.472545376967544,8.984467554707045,0.09419081960055731,-0.1566558465183565
46,10.47416522762747,11.551231725928297,9.620305797897297,0.09324256701414846,-0.08875595512949297
47,11.463646205250583,12.39070576325985,10.572501528499588,0.07481894701737868,-0.08428891443986042
48,12.7541137510199,13.669747036304228,11.719470609523054,0.06698246008887954,-0.08828411930621782
49,10.830858545361442,11.534557597820566,9.943465598673548,0.06100789271641305,-0.08924382931502994
50,11.481316082750322,12.498587650464598,10.044969386067212,0.08139092161156802,-0.14299164501938466
51,11.309971626749718,12.182757355418765,10.840029106255638,0.07164106640282397,-0.043352514636965545
52,12.095687197736504,12.95104833343068,11.351060466670292,0.06604570639167662,-0.06559975019537889
53,11.157637818834427,11.824980841560945,10.241074869317176,0.05643501936011819,-0.08949870606486088
54,9.196793520742885,10.06474733145512,9.63583265225814,0.0862370193834513,0.045563175218943486
55,11.827364837271686,12.942998062466447,10.103900079488875,0.08619588906761866,-0.1705742083971593
56,11.410626267514502,12.317073896256328,9.825037599507212,0.07359277344413218,-0.1613824529370571
57,11.66853627246244,12.802401070153705,10.343891257532297,0.08856657368238907,-0.12806060910255135
58,15.051835732798342,16.12120693189016,13.18006937972803,0.06633319723577535,-0.14201490896165025
59,13.22990874487812,14.085808385867267,12.408480463139252,0.060763260264700025,-0.06619894226202883
60,10.391111939316366,11.174405690616982,10.003039862738486,0.07009712847264349,-0.038795414384326765
61,11.305409402639722,11.9169995476431,10.709331841374816,0.05132081633118257,-0.055659640591395165
62,10.325439130061206,10.931339584870868,10.22840286579613,0.05542783206993562,-0.009486941953524841
63,11.505901013731398,12.129829284600206,11.507750055750877,0.05143751459560397,0.00016067797879881773
64,13.68766556332957,14.69119139229456,12.009239828354024,0.06830799505418816,-0.13976119712529633
65,10.609029576542214,11.492416639904153,9.976157983541485,0.07686695418739242,-0.06343840925984034
66,11.099629150679949,11.799088686461882,10.380585532353306,0.05928081010057018,-0.06926811749545236
67,11.343841281942169,12.067293010293454,11.411443893629405,0.05995145122722867,0.005924106740337831
68,15.038483629997899,16.35207048798774,13.157905450400088,0.08033153104096535,-0.14292382527650926
69,12.567127827172865,13.398361555155775,11.452964940923502,0.0620399535093189,-0.09728161152997661
70,12.386890286829862,13.640691414589869,10.923213272952355,0.09191624454013825,-0.13399692721388212
71,12.241027383888726,13.199969345718387,10.963852745699453,0.07264728702879208,-0.11648958334379689
72,14.534338510503016,15.654779702537562,13.08901825373169,0.07157182747534463,-0.11042235779289755
73,12.995663591274878,14.213571701352485,11.478189088890364,0.08568628179233218,-0.13220504477080497
74,11.357444830909962,12.301891365570436,10.70023508668224,0.07677246584242448,-0.061420121978974285
75,11.988182020500949,12.880627514996863,10.770036012133698,0.06928587085193205,-0.11310510076241775
76,11.08823941003595,12.1648897679595,9.873904721730703,0.08850473604448805,-0.12298424205296543
77,11.562221452591563,12.397115911273056,10.854384639117702,0.06734586210670979,-0.0652120628674715
78,13.82946577315022,15.007566065761585,11.755493654770666,0.07850042354963171,-0.1764257783881229
79,9.547792114787699,10.718538653516694,8.861484096508507,0.10922632054369463,-0.07744842859331014
80,13.076214494364141,14.118206413700998,11.370155568800781,0.07380483673376925,-0.1500471049177825
