system_label,R80_kpc,parent_alpha_R80_arcsec,baryonic_alpha_R80_arcsec,Delta80,self_routed_fraction,quadrupole_Q,epsilon_scalar_control,epsilon_linear_Q_over_total,epsilon_quadratic_Q2_over_total,epsilon_quadratic_Q2_routed,epsilon_quadratic_Q2_strong_screen,epsilon_quartic_Q4_over_total,selected_epsilon
A383,131.23682857842118,14.113927822315258,1.6654433535986728,7.47457692981153,0.882000009170695,0.3882188759892523,0.0,0.045809823806494857,0.017784238307423126,0.01568569835024102,0.002098539957182103,0.0026803318369128986,0.017784238307423126
MS2137,263.20723765954597,11.233037048034815,1.3272793808257952,7.463204665355338,0.8818414490088414,0.5878702684299809,0.0,0.06946189908846999,0.0408345852627951,0.0360096298378183,0.004824955424976787,0.01411208363336525,0.0408345852627951
