system_label,selected_epsilon,route_fraction_multiplier,return_length_over_R80,width_over_R80,gate_mode,contrast_mode,contrast_cap,variant,R50_kpc,R80_kpc,concentration_R50_over_R80,extent_gate,effective_route_fraction,return_length_kpc,endpoint_width_kpc,route_map_normalization_error,route_centroid_x_arcsec,route_centroid_y_arcsec,travel_mode,sources_crossing_center,source_weight_crossing_center,maximum_travel_arcsec,median_travel_arcsec,maximum_carrier_weighted_annular_mean_error,minimum_light_weight,maximum_light_weight,empty_annuli,contrast_strength,minimum_light_weight_after_strength,maximum_light_weight_after_strength,grid_spacing_arcsec,carrier_convergence_minimum,carrier_convergence_maximum,maximum_annular_convergence_mean_fraction,delta_convergence_minimum,delta_convergence_maximum,raw_correction_RMS_arcsec,raw_correction_maximum_arcsec,maximum_independent_circular_mean_deflection_arcsec,normalized_curl_RMS,maximum_edge_correction_arcsec,maximum_edge_delta_convergence
A383,0.017784238307423126,0.882000009170695,0.36,0.23,none,tanh,20.0,self_coupled_endpoint_field,89.85292046311629,131.23682857842118,0.6846623881148138,1.0,0.882000009170695,47.245258288231625,30.184470573036872,2.220446049250313e-16,0.6932524171941734,-0.12998817409075292,constant,0,0.0,15.03590409271773,15.035904092717725,4.569738392023083e-16,0.0,275.6281273612085,89.0,1.0,0.0,275.6281273612085,1.0,0.008674133546009512,0.8553093606110418,2.150787490644696e-16,-0.24240148634241526,4.942709702755258,4.069133554296812,24.650520113575162,0.0002845357943744853,2.97100319829529e-17,2.1104173843277785,0.0
MS2137,0.0408345852627951,0.8818414490088414,0.36,0.23,none,tanh,20.0,self_coupled_endpoint_field,219.65998748015025,263.20723765954597,0.8345514714313315,1.0,0.8818414490088414,94.75460555743655,60.53766466169557,0.0,0.8066242613182377,16.74538569444339,constant,9,0.2941698390103883,20.520621936182486,20.52062193618248,4.576023241140528e-16,0.0,843.1646711206714,83.0,1.0,0.0,843.1646711206714,1.0,0.005428158207106562,1.4840206867964523,1.6652690170049076e-16,-0.34254292721938523,9.103472583245159,1.3061536816263017,13.049572032356682,0.00011378229550562668,2.7611110689288858e-17,0.5985397356836113,0.0
