cluster,bin_id,centroid_x_pixel,centroid_y_pixel,centroid_ra_deg,centroid_dec_deg,radius_pixels,radius_arcsec,pixels,net_counts,signal_to_noise,source_fraction,cells,maximum_dataset_count_fraction,reduced_statistic,temperature_keV,abundance_solar,normalization,uncertainty_state,full_quality_pass,abundance_at_lower_bound,abundance_at_upper_bound,neighbor_count,unresolved_neighbor_fraction
BULLET,10,336.85714285714283,368.04761904761904,104.61963245877146,-55.94108460599828,43.07439643358815,42.38520609065177,42,1623.070938475,40.10705067647829,0.9914911047495418,10,0.18604651162790697,1.09362360287694,14.672248870242818,0.0,3.601405007667017e-05,ordered_two_sided,False,True,False,4,0.25
BULLET,11,412.48979591836735,370.9795918367347,104.58272103038493,-55.940266981969216,110.82738697763239,109.05414878599292,49,1643.873488627,40.41431798556723,0.9938775626523578,7,0.2418106015485408,2.1261777657179133,5.821505615661804,0.6851734134196708,4.338434196860694e-05,ordered_two_sided,False,False,False,7,0.5714285714285714
BULLET,12,324.1162790697674,355.8139534883721,104.62584815629553,-55.94443011984681,25.434855121600084,25.027897439655092,43,1641.35031634,40.324917400092076,0.9911535726690822,10,0.17008797653958943,0.8670062568545938,11.67953789676482,0.8883201050498802,3.321103503266742e-05,ordered_two_sided,True,False,False,6,0.3333333333333333
BULLET,13,334.64406779661016,350.50847457627117,104.62070826335159,-55.9458789456144,30.768057620222688,30.275768698299864,59,2225.630610833,46.95144390908524,0.990930815152716,10,0.18508885999133073,1.0581958519498138,12.893684466556188,0.40658967045511124,4.4936872072504194e-05,ordered_two_sided,True,False,False,4,0.25
BULLET,14,330.34615384615387,362.1923076923077,104.62280883615045,-55.94268593763773,34.3466922173328,33.7971451418563,52,1700.858479639,41.05009680322115,0.9911762701858975,10,0.21010789324247586,3.6910587578866383,15.199461436515397,2.0,2.7498866367674155e-05,unresolved,False,False,True,7,0.14285714285714285
BULLET,16,398.3333333333333,354.1458333333333,104.58962220294117,-55.94487208047431,92.92877583650943,91.44191542312751,48,1651.458726254,40.45170763266585,0.9912717444501802,9,0.1972909305064782,1.5866709103185361,9.359622367984384,0.0,3.723117216773781e-05,ordered_two_sided,False,True,False,7,0.2857142857142857
BULLET,17,329.9347826086956,343.67391304347825,104.62300537712862,-55.947747683570185,23.88609153084775,23.50391406635476,46,1623.844388505,40.11366819446743,0.991357990540293,10,0.17605216360403084,0.9943590860913853,16.228364855154904,0.0,3.7419801977758944e-05,ordered_two_sided,False,True,False,7,0.5714285714285714
BULLET,18,327.77777777777777,375.3777777777778,104.62406531875088,-55.93908223521245,43.64137803212922,42.943115983616195,45,1643.735891959,40.35935936522093,0.9913967985277442,10,0.1912536443148688,1.713982327416431,12.955277298478487,0.0,3.6232779581743765e-05,ordered_two_sided,False,True,False,6,0.6666666666666666
BULLET,19,321.9347826086956,350.7173913043478,104.62691191408386,-55.945823430327245,20.278425870012555,19.95397105609284,46,1644.066396182,40.367824090956276,0.9915961376248492,10,0.21559362079149438,4.282031330637723,5.11786877241455,0.4279883909414947,3.5048128719498934e-05,unresolved,False,False,False,5,0.2
BULLET,20,400.63829787234044,371.9574468085106,104.58850555841826,-55.94000297225885,99.95075745485377,98.3515453355785,47,1682.479587447,40.83367020299439,0.9914434811119623,9,0.1815578465063001,2.4694584294967905,12.009767307529845,0.0,3.553149511507583e-05,ordered_two_sided,False,True,False,5,0.4
BULLET,21,313.5869565217391,367.5869565217391,104.63098952942663,-55.94121329084957,31.288175170214725,30.78756436749204,46,1664.210523252,40.61843333253153,0.9917821950250298,10,0.1978021978021978,1.0549078472550066,13.619411183951986,0.46268290984816607,3.632681201430938e-05,ordered_two_sided,True,False,False,5,0.0
BULLET,22,340.9130434782609,363.1521739130435,104.61765164739734,-55.94242210402919,42.82558485691101,42.140375499201454,46,1646.976704187,40.36435789812286,0.9897696539585337,10,0.16433566433566432,0.7013666850450188,23.218661198746076,0.0,3.809787497460041e-05,ordered_two_sided,False,True,False,6,0.3333333333333333
BULLET,23,339.45652173913044,351.1304347826087,104.61835938936929,-55.9457082603396,35.39908177549531,34.83269646708823,46,1636.865563671,40.25051573904663,0.9902393004664247,10,0.16039952996474735,3.430883199973214,5.882344266265045,1.8675227584801675,2.5447288251281628e-05,unresolved,False,False,False,6,0.0
BULLET,25,395.6808510638298,363.8723404255319,104.59092131806077,-55.94221418714055,92.66291612803276,91.18030946998645,47,1642.495784356,40.3410592427817,0.9912467014821967,9,0.16783625730994153,1.2790946792207656,8.965135314066766,0.0,3.6816142708291725e-05,ordered_two_sided,False,True,False,7,0.14285714285714285
BULLET,26,316.9130434782609,359.5869565217391,104.62936473562156,-55.94339962489675,24.666557034106404,24.271892121561294,46,1614.976855975,40.00499364605758,0.9913915629066913,10,0.1836612999403697,1.2469234671660492,20.560087875206346,0.3463818543193149,3.7672824838174075e-05,ordered_two_sided,True,False,False,7,0.42857142857142855
BULLET,27,336.68888888888887,373.26666666666665,104.61971589203779,-55.939658090661496,46.86897944875586,46.11907577757689,45,1652.315762499,40.4604538126069,0.9911912192555489,10,0.17777777777777778,0.9309326740989488,14.745837513050674,0.3353714811689368,3.6170482813968324e-05,ordered_two_sided,True,False,False,7,0.5714285714285714
BULLET,29,311.6808510638298,375.468085106383,104.63192112658798,-55.93905929697943,38.75182496907316,38.13179576956892,47,1634.520307583,40.24235151646499,0.9912191070848999,10,0.18374558303886926,1.429317964800445,11.575877645801391,1.6721377460994216,2.9510544281977633e-05,ordered_two_sided,True,False,False,5,0.2
BULLET,30,401.6862745098039,376.4117647058824,104.587996222422,-55.93878518154198,102.56109290455996,100.92011541808945,51,1674.997686764,40.73580124639805,0.9911228915763314,9,0.1875364006988934,3.882194909341197,5.915620527026094,2.0,2.554197899299796e-05,unresolved,False,False,True,6,0.3333333333333333
BULLET,31,322.16,368.1,104.62680549536863,-55.94107215985093,34.59820226543573,34.04463102918959,50,1642.498586423,40.367118325841055,0.99244627578429,10,0.22267679719462302,2.394491774660095,14.812386480205964,0.0,3.505333923883607e-05,ordered_two_sided,False,True,False,7,0.42857142857142855
BULLET,32,327.46,380.62,104.62422155901619,-55.93764940098679,48.18003735988589,47.409156762128866,50,1747.352396878,41.618342450591996,0.9916869448796822,10,0.1883656509695291,3.066531565269843,11.10048763239696,0.0,3.5102927554758936e-05,unresolved,False,True,False,5,0.4
BULLET,34,344.0,369.7755102040816,104.61614682541844,-55.94061125603505,49.42908120871618,48.638215909377905,49,1624.250112422,40.08573249669012,0.9897928777708714,10,0.16814683244523387,3.9453597145879553,5.321533526423983,0.5443156890257921,3.168011028923292e-05,unresolved,False,False,False,7,0.14285714285714285
BULLET,35,309.7291666666667,363.6041666666667,104.63287171823534,-55.942302278157364,26.74378497375088,26.315884414171506,48,1631.156619595,40.20865580299638,0.9915845711823708,10,0.21005917159763313,1.0325740369408984,11.255747990068494,1.5163751990296135,3.254848059118801e-05,ordered_two_sided,True,False,False,6,0.3333333333333333
BULLET,36,318.7291666666667,375.375,104.62848131723165,-55.93908403732779,40.12747158362267,39.48543203828567,48,1634.841317938,40.276088028052975,0.9926176793794779,10,0.2025989367985824,17.71214367137719,10.259069371028053,0.0,1.0506407966353197e-05,unresolved,False,True,False,7,0.2857142857142857
BULLET,37,329.0126582278481,367.746835443038,104.62346093708351,-55.941167870796114,37.81434928723889,37.209319698643974,79,2250.104881752,47.22787924568869,0.9916724908558836,10,0.26623931623931624,18.46331950102544,14.462809859960718,0.0,1.3115871911055805e-05,unresolved,False,True,False,4,0.25
BULLET,39,337.9230769230769,342.2307692307692,104.61910560274285,-55.94814105726923,31.36236013338431,30.860562371250914,52,1658.638990982,40.5045428982558,0.9896414027338902,10,0.17908723281340266,0.8362952659736715,22.891110883609883,0.0,3.788774437654468e-05,ordered_two_sided,False,True,False,6,0.3333333333333333
BULLET,41,336.88461538461536,379.0,104.61962181948206,-55.938090952543675,51.54697116889012,50.72221963018911,52,1647.5249606,40.35273956838615,0.9889105405762305,10,0.17309941520467836,4.86133975659789,3.4966785685662196,0.0,3.9919454890652234e-05,unresolved,False,True,False,7,0.2857142857142857
BULLET,42,393.5660377358491,373.39622641509436,104.59195776213754,-55.93961152865107,93.9061456271274,92.40364729709562,53,1638.163373714,40.25772791326663,0.9898268119117825,9,0.19176470588235295,1.0886860035183392,12.890145289279372,1.316305439639316,3.1375262275185535e-05,ordered_two_sided,True,False,False,6,0.3333333333333333
BULLET,43,391.16326530612247,353.7959183673469,104.59312178256803,-55.94496953930617,85.82282971792144,84.44966444243676,49,1645.049030765,40.367080881523925,0.9909933920271085,9,0.16676453317674692,1.1397395276178717,7.6802902831080715,0.9315497419705931,3.3115751399303615e-05,ordered_two_sided,True,False,False,5,0.0
BULLET,44,344.0188679245283,355.8679245283019,104.61613375860775,-55.94441265831581,41.549911653568735,40.885113067112634,53,1661.067043663,40.53984254615644,0.9899088460446961,10,0.16812100058173357,1.0294443292311484,12.906194098228402,0.0,3.501354529618748e-05,ordered_two_sided,False,True,False,6,0.3333333333333333
BULLET,45,306.8627450980392,374.8627450980392,104.63427241800817,-55.939225181890535,37.86299387617421,37.25718597415633,51,1621.506954629,40.067305565114246,0.9905357083866829,10,0.1985731272294887,0.9517228634031543,17.208574789165027,0.34008340272342874,3.750718903314164e-05,ordered_two_sided,True,False,False,6,0.3333333333333333
BULLET,46,309.3888888888889,385.7037037037037,104.63304129157474,-55.93626177005852,48.76225532706233,47.9820592418305,54,1622.046591578,40.068172960306214,0.9902604344188034,10,0.17091988130563798,1.8697043858238813,15.325167192476405,1.3493952635795747,3.0954455196466677e-05,ordered_two_sided,False,False,False,7,0.2857142857142857
BULLET,47,326.265306122449,387.16326530612247,104.6248059991828,-55.935861055192724,53.735511593024775,52.87574340753767,49,1616.540133409,40.0057510970445,0.9905270425300244,10,0.18842291789722387,2.8256656729176917,12.616800121660765,1.480725290062247,2.7815605007702937e-05,ordered_two_sided,False,False,False,4,0.5
BULLET,49,318.2307692307692,348.6730769230769,104.62871951510489,-55.94638261380226,16.198484570072086,15.939308816951321,52,1666.747775006,40.63082004115112,0.9909320897776457,11,0.20634005763688762,9.359866350706763,15.676952906265686,0.0,2.5322914577822342e-05,unresolved,False,True,False,7,0.7142857142857143
BULLET,50,415.7142857142857,367.3142857142857,104.58114541195744,-55.94126789459293,112.86164909629264,111.05586271075467,70,1610.820314466,40.01588482719436,0.9943335274481481,7,0.22877784467188442,5.29427680203486,7.680016105959376,0.7851688230418512,3.665616349955462e-05,unresolved,False,False,False,5,0.4
BULLET,51,311.7818181818182,354.8909090909091,104.63186842859275,-55.94468371421065,18.51892041192305,18.222617685332725,55,1619.138699594,40.032848834539045,0.9902988988342507,12,0.18865671641791046,5.947976797510108,11.700438656453796,0.7394410213698434,2.670974130786743e-05,unresolved,False,False,False,6,0.6666666666666666
BULLET,52,389.76363636363635,362.72727272727275,104.59380883348642,-55.94252864705302,86.67013364542426,85.28341150709954,55,1626.261226916,40.110843119867305,0.9898120675082166,9,0.1744047619047619,1.0201370649045105,12.89363282693923,1.2931356080481424,3.146612429450116e-05,ordered_two_sided,True,False,False,6,0.0
BULLET,53,347.3965517241379,353.2068965517241,104.61448434963691,-55.945139470005216,43.526370019095744,42.829948098791256,58,1633.184198589,40.14500525175657,0.9874148721819831,10,0.1847953216374269,1.1158464926978953,14.691643327070151,1.0322695747443733,3.151582876407535e-05,ordered_two_sided,True,False,False,6,0.0
BULLET,54,321.41269841269843,388.41269841269843,104.62717427239335,-55.935520108291705,53.394676079272955,52.54036126200587,63,1844.653203508,42.72698752132527,0.990152014765432,10,0.1989556135770235,1.5657443671884679,11.341360929855853,0.1428547033945839,3.8913282044723776e-05,ordered_two_sided,False,False,False,7,0.42857142857142855
BULLET,55,393.93650793650795,349.8253968253968,104.59176636571438,-55.94605412395183,87.87745567506724,86.47141638426827,63,1856.561118822,42.85292905295913,0.9896381230394456,9,0.1897089397089397,1.388033921076028,11.62491761399674,0.27414925170776316,4.099261547100601e-05,ordered_two_sided,True,False,False,4,0.0
BULLET,56,401.82456140350877,381.57894736842104,104.58793119684046,-55.93737278272386,104.78062795118312,103.1041379039667,57,1635.490063225,40.25451059924819,0.9912060989242425,9,0.19881305637982197,10.660988096181025,19.595644214318188,0.0,2.258877270797673e-05,unresolved,False,True,False,5,0.4
BULLET,59,325.6290322580645,340.33870967741933,104.62510647112566,-55.94865983962812,18.92585071224281,18.623037100847377,62,1617.663923328,40.034643267617824,0.9912156392941176,12,0.21458209839952577,8.086032487339676,12.173970807470518,1.0228803045225094,2.1752584077813856e-05,unresolved,False,False,False,7,0.7142857142857143
BULLET,60,341.719298245614,380.3333333333333,104.61726276630736,-55.937725801443975,55.52663728739274,54.638211090795785,57,1664.245814927,40.556152197041044,0.9888566933612597,10,0.17582417582417584,0.9301459303707801,12.893695212293915,1.1772497595452622,3.253273485740118e-05,ordered_two_sided,True,False,False,6,0.3333333333333333
BULLET,61,386.8333333333333,349.75,104.59523352236776,-55.946076471227954,80.84505928695401,79.55153833836468,60,1642.710475169,40.27035983748878,0.9877994438779314,9,0.17132867132867133,0.8770732856243256,11.73431978029122,0.0,3.772789377548256e-05,ordered_two_sided,False,True,False,7,0.0
BULLET,62,333.0892857142857,387.07142857142856,104.6214759436132,-55.93588528631176,56.46059500452776,55.55722548445667,56,1622.190105908,40.033272708100235,0.9885375416867764,10,0.17249555423829283,1.3527952889329262,12.893078022074766,0.2644333419247773,3.435828770302529e-05,ordered_two_sided,True,False,False,6,0.16666666666666666
BULLET,63,399.25,345.77941176470586,104.58917086111134,-55.94715866130636,92.66682562241061,91.18415641245426,68,1628.753127675,40.09722130784607,0.9877217269102487,9,0.16587957497048406,1.3691690274088064,11.116357185840682,0.0,3.701880236923384e-05,ordered_two_sided,False,True,False,8,0.25
BULLET,64,316.10091743119267,383.7522935779817,104.62976550124364,-55.93679451784382,47.62986093713872,46.86778316214564,109,2545.516873245,50.23147351482453,0.9916310374931828,10,0.20834914611005692,4.585439887786505,17.72195376545653,0.0,4.941824171109332e-05,unresolved,False,True,False,4,0.25
BULLET,65,304.7719298245614,364.36842105263156,104.63529131149348,-55.94209380037271,27.458965159321014,27.019621716772537,57,1623.269866184,40.06055262590153,0.9891955308860451,12,0.19607843137254902,4.531236644426116,14.85392586473086,0.017168134959823115,3.165142110376019e-05,unresolved,False,False,False,6,0.6666666666666666
BULLET,66,407.10526315789474,384.2315789473684,104.58535548082088,-55.936646295153956,110.68823678138907,108.91722499288949,95,1636.082611734,40.11657669114693,0.9844059035703971,9,0.19463869463869463,3.0955425634868687,16.011828379674487,0.0,3.414607485867067e-05,unresolved,False,True,False,7,0.42857142857142855
BULLET,67,349.0,365.4166666666667,104.61370529258413,-55.941801872243836,50.710028046180824,49.89866759744314,60,1652.290268796,40.39620560353957,0.9882118832511961,10,0.16511085180863477,1.2703790805557034,14.410669270464703,0.16477613024270912,3.4685072969817476e-05,ordered_two_sided,True,False,False,6,0.16666666666666666
BULLET,69,315.1607142857143,339.82142857142856,104.63021650241924,-55.94880237894487,8.63468105008717,8.496526153285982,56,1630.260397502,40.173199349790465,0.9904376655540704,13,0.21133412042502953,10.965812065592642,5.126612221928435,0.24384485630030636,2.2916372581918844e-05,unresolved,False,False,False,5,0.8
BULLET,70,341.34375,339.203125,104.61743500693365,-55.948968110624435,34.41434183342935,33.8637123640953,64,1752.382112221,41.6051443508884,0.9883711856858431,10,0.1757276221856123,1.0172260109867917,10.925679709189858,1.0118493406119309,3.3167887224070175e-05,ordered_two_sided,True,False,False,5,0.2
BULLET,72,301.73770491803276,371.88524590163934,104.63677321160635,-55.94003943476627,35.279911155607245,34.71543257711838,61,1645.317189651,40.30976155129025,0.9881784922828829,12,0.21154979375368296,13.505521716282113,10.26383071086163,0.0,1.6333935437540045e-05,unresolved,False,True,False,5,0.6
BULLET,73,349.53225806451616,374.7903225806452,104.61344829444643,-55.93923965277034,56.89553107947777,55.98520258220749,62,1636.171573979,40.181942736198785,0.9874300386113458,10,0.168997668997669,1.0418086984816064,11.834874067491443,0.2477884631634241,3.496680777200987e-05,ordered_two_sided,True,False,False,6,0.16666666666666666
BULLET,74,390.4237288135593,377.23728813559325,104.59349300447023,-55.93856241808869,92.620504671833,91.1385765970859,59,1620.85185974,40.03808564082122,0.9895310499023199,9,0.18029850746268658,0.9461588434332073,13.581597607055311,0.0,3.6713422372046036e-05,ordered_two_sided,False,True,False,6,0.16666666666666666
BULLET,76,317.13432835820896,394.5970149253731,104.62926319819823,-55.93383018931008,58.481798361418846,57.546089587637546,67,1898.40503949,43.31282842333706,0.988752624734375,10,0.1795131845841785,1.1500807681845122,15.068105899635132,0.0,4.1983316229454536e-05,ordered_two_sided,False,True,False,6,0.16666666666666666
BULLET,77,304.21875,385.59375,104.63556427849566,-55.93629225584013,48.67327696616491,47.894504534707444,64,1642.274035479,40.25916605723814,0.9875370026933253,10,0.17486971627099016,0.9169448910048058,12.843614607109703,0.5999294118848844,3.463016510125987e-05,ordered_two_sided,True,False,False,7,0.42857142857142855
BULLET,78,328.45,395.35,104.6237417217947,-55.933623079674895,62.16771670248154,61.173033235243324,60,1626.232900954,40.05879668160557,0.9873909538275653,10,0.18930041152263374,0.9485082898059147,21.336244967386943,0.0,3.72802571595672e-05,ordered_two_sided,False,True,False,6,0.0
BULLET,79,310.43939393939394,345.56060606060606,104.63252215825767,-55.94723411981944,9.225692754217702,9.07808167015044,66,1749.698882819,41.5888314012142,0.9890892497563595,13,0.20331491712707184,11.388890390180556,15.738425563069018,0.0,2.2252545783441194e-05,unresolved,False,True,False,6,0.8333333333333334
BULLET,80,338.78688524590166,389.0163934426229,104.61869607493635,-55.935352866889794,60.95991519362429,59.98455655052776,61,1627.13092863,40.05603933648169,0.986737979763493,10,0.1687098657326328,1.2088877659518582,15.74672518949233,0.22682476101999022,3.56915932782308e-05,ordered_two_sided,True,False,False,5,0.0
BULLET,81,314.1864406779661,331.59322033898303,104.63069065962422,-55.95105151833668,8.99323056085592,8.849338871882441,59,1637.28210917,40.222288842557454,0.9886969258272947,11,0.2077922077922078,1.7467441608841352,12.702268489937651,6.631324958109377e-05,3.7031493438115764e-05,ordered_two_sided,False,False,False,4,0.5
BULLET,82,305.73333333333335,353.37333333333333,104.63482048061708,-55.94509904625838,16.42225590133368,16.159499806912734,75,1897.18455506,43.319588478977984,0.9896633046739698,13,0.19583967529173008,12.212391922948932,13.312900518455123,0.0,2.2214431848938328e-05,unresolved,False,True,False,5,0.8
BULLET,87,314.7903225806452,398.33870967741933,104.63040765053351,-55.932807696981065,61.83143561976583,60.84213264985105,62,1643.190186782,40.269282328059866,0.9874941026334134,10,0.17348130841121495,0.9333044073890472,15.708958074165208,0.9131257722429812,3.2950756509609156e-05,ordered_two_sided,True,False,False,6,0.0
BULLET,88,319.93548387096774,313.93548387096774,104.62788064769838,-55.95587737132722,26.444255467727878,26.021147380244866,62,1637.039802372,40.1910760045928,0.9873581437708082,10,0.17584994138335286,1.0309725697225933,19.517624009798073,0.0,3.956696969312369e-05,ordered_two_sided,False,True,False,4,0.25
BULLET,89,320.94666666666666,333.37333333333333,104.62739079491608,-55.95056424892581,14.410490006319076,14.179922166218317,75,1632.783002975,40.18585823696459,0.9895654563484849,13,0.22131147540983606,5.4519069382809136,19.486036385381208,0.0,3.078684967334701e-05,unresolved,False,True,False,6,0.6666666666666666
BULLET,90,307.2,334.3538461538462,104.63410172665506,-55.95029758361255,2.653701222352408,2.611242002794833,65,1642.957993436,40.2761277453482,0.9879482822826218,10,0.1930232558139535,1.5975366367489707,26.090719635527527,0.0,3.985285427781667e-05,ordered_two_sided,False,True,False,5,0.4
BULLET,91,351.95238095238096,353.3968253968254,104.6122606761187,-55.94508679874419,47.84947686633535,47.08388523647513,63,1662.711714908,40.50486694071429,0.9873585005391924,10,0.16859122401847576,1.0358196420030163,13.096219559045078,0.0,3.520840751870813e-05,ordered_two_sided,False,True,False,5,0.0
BULLET,92,347.56756756756755,385.02702702702703,104.61441009160345,-55.93644194391309,62.86750244286744,61.861622403783066,74,1666.536591058,40.51243341750284,0.9855331703477233,10,0.1945080091533181,1.038179138638934,11.916854444180647,0.7003286976752879,3.3867228724322786e-05,ordered_two_sided,True,False,False,7,0.0
BULLET,94,341.06349206349205,330.25396825396825,104.6175694237385,-55.9514142547634,34.7250692710332,34.1694681626975,63,1624.922557058,40.0512026728542,0.9877948675124619,10,0.17404129793510326,1.032635578786078,13.565043961799512,0.0,3.777698654099067e-05,ordered_two_sided,False,True,False,4,0.25
BULLET,95,387.72727272727275,339.9848484848485,104.59479299327748,-55.94874539738429,80.7824354823558,79.48991651464004,66,1625.954965229,40.07773966397996,0.9884224712638298,9,0.20245040840140024,0.9575767426468309,9.47781557705714,1.2071718031540122,3.296369103340172e-05,ordered_two_sided,True,False,False,5,0.0
BULLET,96,385.5151515151515,364.72727272727275,104.59588324822006,-55.94198299814732,83.26722446641152,81.93494887495093,66,1648.122939112,40.342637404896195,0.9880832968297363,9,0.1739638061879743,0.9720922508010155,10.487289822190577,0.14199307714815218,3.606055653637187e-05,ordered_two_sided,True,False,False,6,0.0
BULLET,97,347.8955223880597,341.5074626865672,104.61423739589976,-55.948337233068244,41.14317648484482,40.48488566108829,67,1627.421719981,40.06366211881542,0.9869143238211037,10,0.1635294117647059,1.1072969608951728,11.942946017333329,0.1909557855142479,3.348717880431345e-05,ordered_two_sided,True,False,False,8,0.0
BULLET,98,315.43283582089555,323.92537313432837,104.63008081985902,-55.95314727283767,15.558232150817185,15.309300436404483,67,1670.739786174,40.64214880279864,0.9891887425541741,10,0.1925287356321839,1.169002382482761,20.825587045582818,0.0,4.1018529501114835e-05,ordered_two_sided,False,True,False,9,0.2222222222222222
BULLET,99,326.2857142857143,402.3636363636364,104.62479932696812,-55.93170628655156,68.14942211191443,67.05903135812544,77,1757.008125208,41.59477475504145,0.9854223921525518,10,0.17615176151761516,1.1693278532407483,19.09834190357765,0.0,3.923283942103081e-05,ordered_two_sided,False,True,False,6,0.0
BULLET,100,351.4879089615932,160.33854907539117,104.61242877248905,-55.99785612095286,182.17695322560144,179.2621219739962,1406,1959.267744374,40.02068993839614,0.8246076365210437,14,0.1636079656384225,10.752102390578344,4.827623182214553,0.0,1.5606945942327485e-05,unresolved,False,True,False,3,0.6666666666666666
BULLET,101,240.62515566625154,164.359900373599,104.66661512519124,-55.99676392886512,184.9600604437158,182.00069947662078,1606,2035.373456796,40.18501280065412,0.8013281325968504,10,0.1692812842028457,0.9642787980478366,15.264950243215145,2.0,3.862872685937533e-05,ordered_two_sided,False,False,True,4,0.0
BULLET,102,298.34722222222223,362.22222222222223,104.63842675181013,-55.94268089960492,26.665165611688327,26.238522961901953,72,1707.29026293,41.04573069532276,0.9874437610931174,13,0.20793739519284515,15.257975939486954,11.477983206935347,0.44585994397598794,1.2945551815842573e-05,unresolved,False,False,False,7,0.8571428571428571
BULLET,103,336.1014492753623,328.6811594202899,104.61999142999437,-55.95184487465392,30.2671019180416,29.78282828735366,69,1631.277899369,40.17348814016412,0.9898530942773057,10,0.25455614344503236,4.356130962352573,11.204486218741161,1.6233690782344845,2.8348792414230204e-05,unresolved,False,False,False,7,0.5714285714285714
BULLET,105,355.3333333333333,366.1969696969697,104.61061446269285,-55.94158750629992,56.4674609894661,55.563981613635995,66,1663.370083493,40.48360115867843,0.9859929362732662,10,0.1641705069124424,1.089011960181934,9.173372080608011,0.7166570334106467,3.186676402356203e-05,ordered_two_sided,True,False,False,6,0.0
BULLET,107,394.4166666666667,385.7361111111111,104.59154818863375,-55.93623841565181,100.08437509094854,98.48302508949577,72,1768.123235191,41.79116744782243,0.9883304836171045,9,0.20885729907053036,2.665716509561739,16.16206214283364,0.0,3.766735581782143e-05,ordered_two_sided,False,True,False,6,0.5
BULLET,108,381.2686567164179,351.43283582089555,104.59795042693645,-55.945617790601396,75.65804729368882,74.44751853699162,67,1646.620350345,40.292319579874594,0.9865909828310365,9,0.1818710052295177,1.3154195572064364,8.617541507172595,1.147972032937985,3.150451178463248e-05,ordered_two_sided,True,False,False,7,0.0
BULLET,109,325.64285714285717,318.57142857142856,104.62509505966177,-55.954609560253694,26.213896454875613,25.79447411159823,70,1711.818327748,41.13209753040351,0.9889187335343732,11,0.19921436588103256,3.777079560410247,16.857208374843196,0.44878805896697227,3.7003191952344676e-05,unresolved,False,False,False,4,0.25
