cohort,system_label,route_fraction_multiplier,return_length_over_R80,width_over_R80,gate_mode,contrast_mode,contrast_cap,variant,R50_kpc,R80_kpc,concentration_R50_over_R80,extent_gate,effective_route_fraction,return_length_kpc,endpoint_width_kpc,route_map_normalization_error,route_centroid_x_arcsec,route_centroid_y_arcsec,travel_mode,sources_crossing_center,source_weight_crossing_center,maximum_travel_arcsec,median_travel_arcsec,maximum_carrier_weighted_annular_mean_error,minimum_light_weight,maximum_light_weight,empty_annuli,contrast_strength,minimum_light_weight_after_strength,maximum_light_weight_after_strength,grid_spacing_arcsec,carrier_convergence_minimum,carrier_convergence_maximum,maximum_annular_convergence_mean_fraction,delta_convergence_minimum,delta_convergence_maximum,raw_correction_RMS_arcsec,raw_correction_maximum_arcsec,maximum_independent_circular_mean_deflection_arcsec,normalized_curl_RMS,maximum_edge_correction_arcsec,maximum_edge_delta_convergence
P0581_four,MACS0329,0.878312221135469,0.36,0.23,none,tanh,20.0,self_coupled_endpoint_field,196.85047455638184,244.14229945401107,0.8062940137641427,1.0,0.878312221135469,87.89122780344398,56.15272887442255,2.220446049250313e-16,-5.784383691089486,-0.9285945012749977,constant,18,0.20954906403913848,15.114300602838227,15.114300602838224,3.416043300096043e-16,0.0,648.3319643396092,114.0,1.0,0.0,648.3319643396092,1.0,0.005025401364310198,2.006153940456033,8.778498118777608e-17,-0.2851859469692026,9.498793648695539,0.7752100343732269,9.421791421471347,0.00013085017278324784,3.1806992625974454e-17,0.25729776337048793,0.0
P0581_four,MACS0429,0.8751506294488378,0.36,0.23,none,tanh,20.0,self_coupled_endpoint_field,43.067588939032476,228.53855516930216,0.1884478043852507,1.0,0.8751506294488378,82.27387986094877,52.563867688939496,1.1102230246251565e-16,5.155721958088863,-3.0442460473273125,constant,13,0.5744802440806679,15.20435710274377,15.204357102743767,3.2189118476792676e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,2.332701308608987e-16,-0.3652622922641651,8.982453312580345,0.9533003203450683,11.935616263403688,0.00021709179507856113,2.9223697448962274e-17,0.3716490673927355,0.0
P0581_four,MACS1115,0.8768780414184563,0.36,0.23,none,tanh,20.0,self_coupled_endpoint_field,123.8750525126024,235.8412242033679,0.5252476658015643,1.0,0.8768780414184563,84.90284071321244,54.24348156677462,2.220446049250313e-16,2.749474544400773,1.902986488212408,constant,15,0.319542683314435,16.899224447890276,16.89922444789027,4.057837632652895e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.22987180200014826,10.051000702673786,1.1294024953576631,8.554570354665325,0.00022509684714933087,2.7556915282341618e-17,0.5763345111474193,0.0
P0581_four,MACS1931,0.919485060441228,0.36,0.23,none,tanh,20.0,self_coupled_endpoint_field,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,76.29497372493802,48.74401099093262,2.220446049250313e-16,-2.1305475797008446,-2.734665166002414,constant,15,0.29871502298340263,15.270387208605918,15.270387208605914,3.1454973161315513e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,8.204389471610705e-17,-0.8041735686978224,50.94378180196294,4.867202910310035,37.23279707839605,0.0007898655339428906,2.954368488104265e-17,1.6651058407591095,0.0
RXJ2129,RXJ2129,0.9111776855246947,0.36,0.23,none,tanh,20.0,self_coupled_endpoint_field,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,66.3468283248442,42.388251429761574,0.0,-3.6775513625177005,-3.7070340750382336,constant,15,0.47798865348073166,17.73195382030992,17.731953820309915,3.9776228025632784e-16,0.0,423.75450495994363,86.0,1.0,0.0,423.75450495994363,1.0,0.011205386565175252,1.3229140043488776,1.6948088461125705e-16,-0.39788601419075564,31.569965807124614,6.715827111230388,54.269320318077725,0.0005327014466218749,2.618003852943622e-17,3.9076849629714037,0.0
