D_Mpc,z_weyl,z_hubble
1.0,9.030982402967878e-05,0.00023349486663870646
16.07035175879397,0.0026990775372891023,0.0037523446407566993
31.14070351758794,0.005645135726274122,0.0072711944148746935
46.21105527638191,0.00870018684026577,0.010790044188992686
61.28140703517588,0.011821317322710443,0.014308893963110681
76.35175879396985,0.014990443636181364,0.017827743737228674
91.42211055276383,0.018197840944244863,0.021346593511346667
106.49246231155779,0.021437547325278198,0.02486544328546466
121.56281407035176,0.024705590757597276,0.028384293059582656
136.63316582914572,0.02799916765733509,0.031903142833700646
151.7035175879397,0.03131621337498603,0.03542199260781864
166.77386934673368,0.03465515728561861,0.03894084238193664
181.84422110552765,0.03801477367049717,0.04245969215605463
196.91457286432163,0.04139408612454877,0.04597854193017262
211.98492462311557,0.04479230367408782,0.049497391704290614
227.05527638190955,0.048208776594573,0.0530162414784086
242.12562814070353,0.05164296495898802,0.056535091252526606
257.1959798994975,0.05509441569124322,0.060053941026644596
272.26633165829145,0.05856274546560841,0.06357279080076259
287.33668341708545,0.0620476277247485,0.06709164057488058
302.4070351758794,0.0655487826625979,0.07061049034899858
317.4773869346734,0.06906596938250434,0.07412934012311657
332.54773869346735,0.0725989796785663,0.07764818989723457
347.6180904522613,0.07614763304667886,0.08116703967135255
362.6884422110553,0.07971177263997661,0.08468588944547055
377.75879396984925,0.08329126195856529,0.08820473921958855
392.82914572864325,0.08688598211662468,0.09172358899370653
407.8994974874372,0.09049582956817895,0.09524243876782452
422.96984924623115,0.09412071420068083,0.09876128854194252
438.04020100502515,0.09776055772611839,0.1022801383160605
453.1105527638191,0.10141529231471955,0.1057989880901785
468.1809045226131,0.10508485942794192,0.10931783786429651
483.25125628140705,0.10876920881629956,0.11283668763841448
498.321608040201,0.11246829765441088,0.11635553741253248
513.391959798995,0.1161820897909665,0.11987438718665049
528.462311557789,0.11991055509547996,0.12339323696076848
543.5326633165829,0.12365366888697925,0.12691208673488646
558.6030150753769,0.12741141143241513,0.13043093650900447
573.6733668341709,0.131183767504664,0.13394978628312246
588.7437185929648,0.13497072599169804,0.13746863605724044
603.8140703517588,0.13877227954986748,0.14098748583135845
618.8844221105528,0.14258842429536484,0.14450633560547643
633.9547738693468,0.14641915952886114,0.14802518537959444
649.0251256281407,0.150264487489062,0.15154403515371243
664.0954773869347,0.15412441313156386,0.1550628849278304
679.1658291457287,0.15799894392991295,0.15858173470194842
694.2361809045226,0.1618880896962087,0.1621005844760664
709.3065326633166,0.16579186241896252,0.16561943425018438
724.3768844221106,0.1697102761162317,0.1691382840243024
739.4472361809045,0.17364334670231332,0.17265713379842038
754.5175879396985,0.17759109186650457,0.17617598357253836
769.5879396984925,0.18155353096262805,0.1796948333466564
784.6582914572865,0.18553068490818223,0.18321368312077438
799.7286432160804,0.18952257609211748,0.18673253289489233
814.7989949748744,0.1935292282903604,0.19025138266901037
829.8693467336684,0.19755066658830814,0.19377023244312835
844.9396984924623,0.20158691730961203,0.1972890822172463
860.0100502512563,0.20563800795063958,0.20080793199136435
875.0804020100503,0.2097039671200794,0.20432678176548233
890.1507537688442,0.21378482448320726,0.20784563153960028
905.2211055276382,0.21788061071038817,0.21136448131371832
920.2914572864322,0.22199135742942958,0.2148833310878363
935.3618090452262,0.2261170971814476,0.2184021808619543
950.4321608040201,0.23025786337993628,0.2219210306360723
965.5025125628141,0.2344136902727674,0.22543988041019028
980.5728643216081,0.23858461290687086,0.22895873018430826
995.643216080402,0.242770667095373,0.23247757995842627
1010.713567839196,0.24697188938699194,0.23599642973254426
1025.78391959799,0.2511883170375059,0.23951527950666224
1040.854271356784,0.2554199879831306,0.24303412928078028
1055.924623115578,0.25966694081565517,0.24655297905489826
1070.9949748743718,0.26392921475919984,0.2500718288290162
1086.0653266331658,0.26820684964847397,0.2535906786031342
1101.1356783919598,0.27249988590841756,0.2571095283772522
1116.2060301507538,0.2768083645351273,0.2606283781513702
