z,mu_data,mu_err,mu_model,residuals
0.00703,32.3221,0.322655,32.67577265767867,-0.2576140792222702
0.00703,32.3193,0.325586,32.67577265767867,-0.2604140792222708
0.00722,32.3312,0.373843,32.72721705123723,-0.2999584727808283
0.00722,32.2998,0.396652,32.72721705123723,-0.3313584727808333
0.00727,32.1729,0.371125,32.74053783261737,-0.47157925416097013
0.00727,32.2048,0.34795,32.74053783261737,-0.43967925416096987
0.00727,32.1951,0.34053,32.74053783261737,-0.44937925416097213
0.00758,33.2138,0.462834,32.82120437465655,0.48865420379984814
0.00769,32.6418,0.362719,32.84906456525618,-0.1112059867997729
0.00769,32.6151,0.317457,32.84906456525618,-0.13790598679977817
0.00769,32.7164,0.317031,32.84906456525618,-0.036605986799776224
0.00773,32.7527,0.26758,32.85910030924798,-0.010341730791579073
0.00775,32.6922,0.484865,32.86409941007591,-0.07584083161950728
0.00775,32.521,0.465611,32.86409941007591,-0.24704083161950618
0.0078,32.484,0.342662,32.87654292230645,-0.2964843438500452
0.00788,32.7092,0.367554,32.89629339900637,-0.09103482054996304
0.00796,32.6928,0.359218,32.91585142478965,-0.12699284633325048
0.00801,32.6707,0.286975,32.927979155190854,-0.16122057673445622
0.00801,31.7321,0.531169,32.927979155190854,-1.0998205767344538
0.00801,32.7434,0.280148,32.927979155190854,-0.08852057673445157
0.00801,32.3711,0.371926,32.927979155190854,-0.4608205767344543
0.00812,31.9733,0.415464,32.95440521243371,-0.8850466339773128
0.00812,32.7223,0.383433,32.95440521243371,-0.13604663397731398
0.00837,32.8616,0.327035,33.01320318834611,-0.05554460988970644
0.00841,32.335,0.337879,33.0224534310113,-0.5913948525548974
0.00841,32.3945,0.331296,33.0224534310113,-0.5318948525548975
0.00841,32.3744,0.338325,33.0224534310113,-0.5519948525548969
0.00853,32.799,0.368859,33.04995188058919,-0.15489330213278973
0.00853,32.7498,0.409525,33.04995188058919,-0.20409330213278876
0.00861,32.852,0.318032,33.06807782527681,-0.12001924682041076
0.00867,32.4455,0.490787,33.08156609546143,-0.5400075170050286
0.009,33.4753,0.372879,33.1541811889799,0.41717738947650107
0.00921,33.2253,0.299086,33.19906718446978,0.12229139398661604
0.00921,33.3378,0.306294,33.19906718446978,0.2347913939866203
0.00931,32.4198,0.425219,33.2200961683737,-0.7042375899172967
0.00957,32.9165,0.372831,33.27377026097683,-0.26121168252043103
0.00957,32.8029,0.35789,33.27377026097683,-0.3748116825204292
0.00958,33.0869,0.343916,33.2758065050819,-0.09284792662550101
0.00966,32.8914,0.286425,33.29202320531021,-0.30456462685380925
0.00966,32.9159,0.285505,33.29202320531021,-0.28006462685380595
0.00966,32.8973,0.282867,33.29202320531021,-0.29866462685380524
0.00979,32.9674,0.341878,33.318101722434584,-0.2546431439781841
0.00979,32.9182,0.365223,33.318101722434584,-0.30384314397818313
0.0098,33.1236,0.317227,33.32009393840466,-0.10043535994825559
0.00993,33.0683,0.324016,33.34581626806633,-0.1814576896099268
0.00993,33.1809,0.377969,33.34581626806633,-0.06885768960992633
0.00998,33.2469,0.254885,33.355623300094656,-0.012664721638257936
0.00998,33.0399,0.268981,33.355623300094656,-0.21966472163825157
0.00998,33.2135,0.253629,33.355623300094656,-0.04606472163825115
0.00998,33.2309,0.251906,33.355623300094656,-0.028664721638256174
0.01029,32.3353,0.401367,33.41539219207441,-0.9840336136180085
0.0104,33.5709,0.314858,33.43618501185461,0.23077356660179194
0.01042,33.2788,0.247952,33.439942794790525,-0.06508421633412664
0.01042,32.7794,0.348547,33.439942794790525,-0.5644842163341209
0.01048,33.1081,0.364668,33.451174683151926,-0.24701610469552404
0.01049,33.2931,0.27457,33.453040652427276,-0.06388207397087198
0.01049,33.3806,0.309009,33.453040652427276,0.0236179260291266
0.0105,32.7458,0.360296,33.45490491257794,-0.6130463341215332
0.0105,32.9015,0.334006,33.45490491257794,-0.45734633412153725
0.0105,32.6457,0.409088,33.45490491257794,-0.7131463341215379
0.01051,32.901,0.309548,33.456767466817055,-0.45970888836065027
0.01051,32.8654,0.334488,33.456767466817055,-0.49530888836065257
0.01096,33.8347,0.353909,33.53886717903165,0.3918913994247518
0.01096,33.4947,0.325172,33.53886717903165,0.05189139942475551
0.01096,33.4336,0.283424,33.53886717903165,-0.00920860057524775
0.01142,33.7403,0.254135,33.61950996263696,0.21684861581943837
0.01168,33.4974,0.301502,33.66372157408776,-0.07026299563135863
0.01189,33.5833,0.281169,33.698746720915594,-0.019388142459190738
0.0122,33.708,0.24076,33.74938058148445,0.054677996971948084
0.0122,33.7246,0.250097,33.74938058148445,0.07127799697195203
0.01222,33.5752,0.292564,33.752604758770154,-0.08134618031374996
0.01222,33.5673,0.284786,33.752604758770154,-0.08924618031374931
0.01238,33.7337,0.342487,33.77821748399595,0.0515410944604483
0.01238,33.6369,0.29522,33.77821748399595,-0.04525890553955347
0.01244,33.7023,0.266666,33.787740494072764,0.010618084383638426
0.01247,33.5178,0.26619,33.792485496409284,-0.17862691795288155
0.01247,33.5874,0.26006,33.792485496409284,-0.10902691795288033
0.0126,33.8286,0.265115,33.81217025982292,0.11248831863348274
0.01275,33.8783,0.346381,33.83552305576097,0.13883552269543176
0.01288,33.9846,0.299399,33.855550124308195,0.22510845414820724
0.01288,33.9682,0.303693,33.855550124308195,0.20870845414820993
0.01288,33.9247,0.304606,33.855550124308195,0.16520845414820828
0.01306,33.6365,0.287379,33.88296247507543,-0.15040389661903075
0.01306,33.5028,0.331124,33.88296247507543,-0.28410389661902824
0.01309,33.7355,0.239783,33.887495975892946,-0.0559373974365428
0.01309,33.7607,0.28722,33.887495975892946,-0.03073739743654469
0.01314,33.7649,0.288791,33.89502973807349,-0.03407115961709051
0.01334,33.52,0.273536,33.92489271152123,-0.3088341330648262
0.01334,33.4717,0.261601,33.92489271152123,-0.3571341330648309
0.0136,33.797,0.277855,33.96307996861994,-0.07002139016353792
0.0136,33.772,0.235755,33.96307996861994,-0.0950213901635365
0.0136,33.7683,0.232778,33.96307996861994,-0.09872139016353143
0.01361,33.6741,0.345367,33.96453471015966,-0.19437613170325674
0.01386,34.0249,0.352338,34.00057461220757,0.12038396624883207
0.01386,34.0187,0.307194,34.00057461220757,0.11418396624883231
0.014,33.8053,0.288803,34.02048612616055,-0.11912754770414435
0.014,33.6651,0.296207,34.02048612616055,-0.25932754770414446
0.01402,33.8524,0.277558,34.023315062034655,-0.07485648357825025
0.01406,33.8206,0.250873,34.02896136874821,-0.11230279029181245
0.01407,33.7492,0.416658,34.03037054394398,-0.18511196548757736
0.01416,33.9078,0.240515,34.043010176009844,-0.03915159755344033
0.0142,33.8826,0.249316,34.048603139160036,-0.06994456070363808
0.01422,33.9253,0.243928,34.05139397158912,-0.030035393132719412
0.01424,33.8444,0.265489,34.05418105186504,-0.1137224734086345
0.01429,33.7894,0.397352,34.06113240505134,-0.17567382659493658
0.01434,33.6968,0.233531,34.06806053355824,-0.27520195510183354
0.01448,33.8916,0.240694,34.08733709118014,-0.09967851272374018
0.01449,34.1902,0.372674,34.088707159819535,0.1975514186368642
0.01457,33.7526,0.2163,34.09963527444776,-0.2509766959913605
0.01472,34.0109,0.270222,34.11997174880014,-0.0130131703437385
0.01483,33.974,0.229564,34.13475964670047,-0.06470106824407507
0.01483,33.9261,0.231708,34.13475964670047,-0.11260106824407357
0.01493,34.2732,0.34036,34.14811249675484,0.22114608170156347
0.01495,34.1793,0.26677,34.15077280702743,0.12458577142896987
0.01503,33.7553,0.390506,34.16138014932108,-0.31002157086468285
0.01503,33.7189,0.39282,34.16138014932108,-0.3464215708646833
0.01504,34.1727,0.365029,34.162702271882885,0.10605630657351528
0.01506,34.1302,0.33431,34.1653439990376,0.06091457941880096
0.01506,34.1732,0.264363,34.1653439990376,0.10391457941880022
0.01509,34.3366,0.370715,34.169300311343235,0.26335826711316346
0.01509,34.1781,0.396908,34.169300311343235,0.10485826711316693
0.01509,33.8877,0.294985,34.169300311343235,-0.1855417328868313
0.01509,34.252,0.397235,34.169300311343235,0.17875826711316878
0.01518,34.3426,0.372888,34.18112431867878,0.2575342597776157
0.01522,34.0334,0.344305,34.18635795032688,-0.056899371870477444
0.01527,34.1657,0.28688,34.19288154364288,0.06887703481351937
0.01529,33.7706,0.30219,34.19548526935695,-0.32882669090054717
0.01534,34.2581,0.272528,34.201980378268786,0.15217820018761474
0.01534,34.2112,0.258071,34.201980378268786,0.10527820018761391
0.01534,33.9994,0.28632,34.201980378268786,-0.10652179981238274
0.01534,33.8852,0.313932,34.201980378268786,-0.2207217998123866
0.01538,34.0329,0.272511,34.20716192306755,-0.07820334461115264
0.01539,34.3317,0.278713,34.2084552981494,0.21930328030699686
0.01556,33.9004,0.218994,34.23032074373444,-0.23386216527803894
0.01556,33.9926,0.239289,34.23032074373444,-0.14166216527803355
0.01566,34.0744,0.314862,34.24307645586181,-0.07261787740541192
0.0157,34.1608,0.218117,34.24815697775429,0.008701600702112011
0.01572,34.0331,0.226465,34.25069260650878,-0.121534028052379
0.01579,34.1323,0.209471,34.259543120205166,-0.031184541748763173
0.01579,34.3916,0.270341,34.259543120205166,0.22811545825123292
0.01579,34.1663,0.242893,34.259543120205166,0.0028154582512357473
0.01581,34.2793,0.261916,34.262064959550244,0.11329361890615675
0.01592,33.7902,0.290577,34.275880880471426,-0.3896223020150259
0.01592,33.8072,0.290395,34.275880880471426,-0.3726223020150229
0.01595,33.9999,0.334729,34.279633046692965,-0.1836744682365662
0.01601,33.9673,0.284408,34.28652712661382,-0.22316854815741605
0.0161,33.841,0.289311,34.297724823625465,-0.3606662451690624
0.0161,33.8975,0.264562,34.297724823625465,-0.30416624516906265
0.01612,33.9726,0.41528,34.30020508812814,-0.23154650967173607
0.01619,34.0287,0.224824,34.308862952731126,-0.18410437427472315
0.01619,34.4137,0.34637,34.308862952731126,0.20089562572527486
0.01629,34.0697,0.290382,34.32116958138591,-0.15541100292951027
0.01629,33.9986,0.219937,34.32116958138591,-0.22651100292950443
0.0163,33.8985,0.245383,34.322396277809894,-0.3278376993534934
0.01632,34.1679,0.246475,34.32484751850515,-0.06088894004874701
0.01633,34.3408,0.198023,34.3260720645131,0.11078651394330452
0.01636,34.1062,0.281582,34.32974141556504,-0.12748283710863573
0.01646,34.5341,0.341619,34.34192640419713,0.2882321742592723
0.01646,34.4649,0.358327,34.34192640419713,0.21903217425927013
0.01646,33.7799,0.330633,34.34192640419713,-0.46596782574073214
0.01649,34.1517,0.257136,34.345568135005465,-0.09780955654906476
0.01649,34.1436,0.28269,34.345568135005465,-0.10590955654906364
0.01658,34.2003,0.325329,34.35645554068035,-0.060096962223950334
0.01658,34.022,0.308995,34.35645554068035,-0.23839696222395046
0.01661,34.1973,0.214463,34.36007215535173,-0.06671357689533008
0.01671,34.4894,0.310314,34.37208271742802,0.21337586102838346
0.01673,34.0755,0.297815,34.37447660428533,-0.20291802582892726
0.01678,34.3409,0.228387,34.380449405981295,0.05650917247510423
0.0168,34.4009,0.221698,34.382833777312456,0.11412480114394585
0.0168,34.5101,0.231239,34.382833777312456,0.22332480114394715
0.01694,34.361,0.220285,34.399449009098035,0.05760956935836392
0.01697,34.6084,0.219814,34.40299238312026,0.30146619533614827
0.01709,34.2669,0.262425,34.41710643722499,-0.054147858768585855
0.01709,34.31,0.263557,34.41710643722499,-0.011047858768583274
0.01718,34.1465,0.231417,34.42763013951996,-0.1850715610635575
0.01734,34.3364,0.210115,34.44620991528929,-0.013751336832888206
0.01734,34.2464,0.213428,34.44620991528929,-0.10375133683288451
0.01739,34.2939,0.246602,34.45143688182952,-0.06147830337311999
0.01739,34.2418,0.22287,34.45143688182952,-0.11357830337312291
0.01748,34.2221,0.320412,34.461827723189955,-0.1436691447335562
0.01765,34.2975,0.318912,34.48131659890532,-0.087758020448922
0.01774,34.3133,0.19782,34.49156199223888,-0.08220341378247864
0.01774,34.3228,0.200241,34.49156199223888,-0.07270341378247591
0.01791,34.2661,0.234211,34.51078010285767,-0.14862152440126974
0.01791,34.2005,0.280568,34.51078010285767,-0.21422152440127318
0.01796,34.4393,0.226901,34.516399446559774,0.018959131896630788
0.01805,34.6078,0.20147,34.52595882162877,0.1778997568276296
0.01822,34.5466,0.215514,34.5450086561478,0.09764992230859948
0.01822,34.4866,0.321023,34.5450086561478,0.03764992230860431
0.01835,34.7394,0.433516,34.55946238918454,0.2759961892718664
0.01835,34.757,0.466611,34.55946238918454,0.29359618927186093
0.01839,34.4286,0.281407,34.563429474192155,-0.03877089573575032
0.01851,34.5716,0.239989,34.576338649605276,0.09131992885112228
0.01851,34.6171,0.238984,34.576338649605276,0.13681992885112637
0.01855,34.3648,0.295725,34.58092989071491,-0.12007131225850853
0.0187,34.9988,0.187715,34.59828440883435,0.4965741696220519
0.01902,34.6066,0.277471,34.632443992083104,0.07021458637329803
0.01918,34.9792,0.21848,34.649510591566454,0.42574798688994664
0.01925,34.492,0.255362,34.656934719543244,-0.06887614108684514
0.01925,34.576,0.296243,34.656934719543244,0.01512385891315804
0.01926,34.5995,0.188309,34.65799321435972,0.03756536409668032
0.01926,34.6482,0.187832,34.65799321435972,0.08626536409668406
0.01926,34.5012,0.295566,34.65799321435972,-0.06073463590332151
0.01926,34.576,0.189903,34.65799321435972,0.014065364096681798
0.01948,34.6854,0.204275,34.68049023259516,0.10096834586124148
0.01955,34.8085,0.195531,34.68775044729509,0.21680813116131648
0.01955,34.7747,0.195403,34.68775044729509,0.1830081311613171
0.01976,34.5121,0.199486,34.70938389733318,-0.10122531887678432
0.01978,34.7627,0.339971,34.711432826049375,0.14732575240702916
0.01983,35.1263,0.375783,34.716546554852705,0.505812023603697
0.01992,34.6865,0.406241,34.72521826995859,0.05734030849781535
0.01993,34.6693,0.230687,34.72623128231787,0.03912729613853261
0.02001,34.6956,0.216494,34.734318055464826,0.057340522991574994
0.02014,34.5647,0.249505,34.747393842233905,-0.08663526377750086
0.02017,34.5899,0.199177,34.75039995434382,-0.06444137588741794
0.02019,34.5749,0.375822,34.75240167277866,-0.08144309432225894
0.02019,34.8165,0.241825,34.75240167277866,0.16015690567773933
0.02033,34.5072,0.233893,34.7663612461685,-0.16310266771210136
0.02033,34.702,0.19246,34.7663612461685,0.031697332287899393
0.02039,34.556,0.333904,34.77231601934742,-0.1202574408910223
0.02046,34.8118,0.300223,34.77924228063838,0.12861629781802153
0.02061,34.4168,0.217156,34.79400889171161,-0.281150313255209
0.02066,34.5709,0.187708,34.79890845080933,-0.131949872352925
0.02066,34.4931,0.19075,34.79890845080933,-0.2097498723529284
0.02066,34.5656,0.177716,34.79890845080933,-0.1372498723529233
0.02079,34.4863,0.330445,34.811594871577185,-0.2292362931207833
0.02087,34.6349,0.254511,34.8193645652165,-0.08840598676009959
0.02087,34.674,0.230899,34.8193645652165,-0.049305986760101894
0.02093,34.375,0.203089,34.825173327104004,-0.35411474864760206
0.02104,34.6114,0.393324,34.8353185669299,-0.12785998847349445
0.02121,34.6552,0.214591,34.85157932829853,-0.10032074984212469
0.0214,34.7742,0.253646,34.86960760144913,0.0006509770072696819
0.0214,34.7583,0.283448,34.86960760144913,-0.015249022992732342
0.02146,35.118,0.310686,34.87526924084609,0.3387893376103165
0.02146,35.2056,0.304103,34.87526924084609,0.4263893376103113
0.02157,34.7709,0.195863,34.88561007647647,-0.01865149802006838
0.02161,34.8059,0.18018,34.88935799928394,0.012600579172465154
0.02161,34.8234,0.25811,34.88935799928394,0.03010057917246345
0.02179,34.3468,0.19901,34.90614275436568,-0.4632841759092784
0.02181,34.759,0.288719,34.907999615014425,-0.05294103655802329
0.02181,34.7997,0.25527,34.907999615014425,-0.012241036558022222
0.02187,34.7344,0.177177,34.91356053873778,-0.08310196028137395
0.02187,34.7419,0.187753,34.91356053873778,-0.07560196028137367
0.02187,34.7561,0.180584,34.91356053873778,-0.06140196028137124
0.02193,34.6739,0.247785,34.919107036117936,-0.14914845766153062
0.02202,34.8847,0.186029,34.92739990299717,0.053358675459230676
0.02207,34.8194,0.196425,34.931993197217935,-0.016534618761531283
0.02209,34.7477,0.199095,34.93382775732832,-0.0900691788719129
0.02214,34.8704,0.204479,34.938407288292666,0.028051290163732312
0.02214,34.7727,0.199004,34.938407288292666,-0.06964870983626381
0.02217,34.7814,0.224663,34.94115031049137,-0.0636917320349738
0.0222,34.9543,0.274039,34.943889821909075,0.10646875654733068
0.02222,35.0537,0.229702,34.94571421704811,0.20404436140828752
0.02224,34.6849,0.358325,34.947537058770905,-0.1665784803145044
0.02226,34.8693,0.2033,34.94935834983649,0.016000228619917345
0.02238,35.0481,0.288632,34.960253686010375,0.18390489244602437
0.02245,34.9654,0.216973,34.96658379905038,0.09487477940602107
0.02253,34.7306,0.243141,34.97379538862461,-0.14713681016820457
0.02253,35.0392,0.214526,34.97379538862461,0.16146318983179386
0.02257,34.9245,0.169837,34.97739210397022,0.04316647448618627
0.0226,34.9712,0.237284,34.98008568560489,0.08717289285151397
0.0226,34.9992,0.267367,34.98008568560489,0.11517289285151266
0.02262,34.883,0.27497,34.98187952835932,-0.002820949902917369
0.02263,34.8589,0.246447,34.98277588722033,-0.027817308763927406
0.0228,35.0406,0.206572,34.99795694338433,0.13870163507206856
0.0228,34.9509,0.259128,34.99795694338433,0.049001635072068006
0.02287,34.9168,0.178524,35.00417687393672,0.00868170451968242
0.02292,35.0136,0.216159,35.0086086696824,0.10104990877399589
0.02295,34.6478,0.266962,35.01126336139299,-0.2674047829365932
0.02295,34.4301,0.279423,35.01126336139299,-0.48510478293658676
0.02296,34.994,0.277383,35.01214752956186,0.07791104889454348
0.02307,34.9949,0.180801,35.02184942335254,0.06910915510386106
0.02309,34.8331,0.263771,35.02360870428642,-0.09445012583001355
0.02315,34.8582,0.260273,35.02845996336948,-0.07420138491307993
0.02315,34.8582,0.170636,35.02845996336948,-0.07420138491307993
0.02317,35.0225,0.271221,35.03021181058847,0.08834676786793383
0.02324,34.7666,0.340338,35.03633204051371,-0.1736734620573145
0.02328,34.9851,0.282579,35.03982149674101,0.041337081715391855
0.02328,35.0081,0.221692,35.03982149674101,0.06433708171538799
0.02328,34.9783,0.225403,35.03982149674101,0.034537081715386386
0.02331,34.5715,0.261746,35.04243487235861,-0.37487629390221
0.02334,34.8603,0.24312,35.04504507135497,-0.0886864928985659
0.02334,34.7714,0.302654,35.04504507135497,-0.17758649289856832
0.02349,35.2317,0.235205,35.05804869812906,0.2697098803273349
0.0235,34.985,0.19074,35.05891281454258,0.022145763913820837
0.02358,35.1018,0.195014,35.06581326602786,0.13204531242853934
0.02368,35.2685,0.304874,35.07440779598084,0.29015078247556547
0.02374,34.8584,0.20127,35.07954807265885,-0.1250894942024473
0.02382,34.8438,0.220547,35.08638272088359,-0.14652414242718803
0.02395,35.1784,0.189112,35.09744292568598,0.17701565277042308
0.02395,34.9871,0.184147,35.09744292568598,-0.014284347229582273
0.02395,34.953,0.198064,35.09744292568598,-0.04838434722957741
0.02396,34.889,0.403697,35.09829136095691,-0.11323278250050206
0.02404,35.0862,0.240547,35.10506683181698,0.07719174663942285
0.02405,34.8391,0.21588,35.10591226837561,-0.1707536899192078
0.02406,34.8112,0.317595,35.10675737311239,-0.19949879465598597
0.02413,35.079,0.205996,35.11266383810059,0.062394740355814826
0.02414,35.0102,0.201948,35.11350629804216,-0.007247719585761536
0.0242,35.084,0.183555,35.118554150088556,0.06150442836784864
0.0242,34.9421,0.208286,35.118554150088556,-0.08039557163215105
0.02421,34.8782,0.224067,35.11939431000272,-0.14513573154631698
0.02422,34.943,0.2098,35.12023414241395,-0.08117556395754943
0.02425,35.0771,0.195416,35.12275167729965,0.05040690115675661
0.02426,34.807,0.18246,35.12359020236707,-0.22053162391066505
0.02426,34.9528,0.213795,35.12359020236707,-0.07473162391066379
0.02436,34.4711,0.398476,35.13195755735495,-0.5647989788985498
0.02436,35.1049,0.31033,35.13195755735495,0.06900102110145101
0.02443,34.4583,0.333265,35.137795440051605,-0.5834368615952016
0.0245,34.9998,0.217718,35.14361755932204,-0.047758980865636125
0.0245,35.1803,0.232251,35.14361755932204,0.13274101913436598
0.02451,35.0521,0.231261,35.14444800902709,0.0037105694293174674
0.02451,34.8898,0.233972,35.14444800902709,-0.15858943057068442
0.02451,35.1061,0.235556,35.14444800902709,0.05771056942931241
0.02454,34.8993,0.190331,35.14693744139218,-0.15157886293578426
0.02469,35.1139,0.15531,35.15934169531302,0.050616883143385416
0.02469,35.1145,0.174825,35.15934169531302,0.05121688314338402
0.02474,35.1828,0.233724,35.163460652267965,0.11539792618843736
0.02476,35.008,0.162015,35.16510603679428,-0.06104745833787317
0.02476,34.9493,0.170871,35.16510603679428,-0.11974745833787492
0.02476,35.0746,0.209952,35.16510603679428,0.0055525416621208246
0.02481,35.009,0.176889,35.1692140199917,-0.06415544153529706
0.02481,34.8369,0.288042,35.1692140199917,-0.23625544153529743
0.02481,34.8482,0.181918,35.1692140199917,-0.2249554415352989
0.02491,35.1973,0.228493,35.177406614412945,0.11595196404345531
0.02492,35.0621,0.190177,35.178224167164856,-0.020065588708453652
0.02494,34.9063,0.269066,35.17985834494452,-0.17749976648811694
0.02494,34.9441,0.240723,35.17985834494452,-0.13969976648811977
0.02499,35.0276,0.190198,35.18393838908719,-0.060279810630787245
0.025,35.1989,0.238281,35.18475347410096,0.1102051043554454
0.025,34.9117,0.306484,35.18475347410096,-0.17699489564455317
0.025,35.2277,0.204374,35.18475347410096,0.13900510435544222
0.02522,35.1974,0.185937,35.202608007101624,0.0908505713547797
0.02525,35.4014,0.200491,35.205031330988525,0.29242724746787874
0.02538,35.1181,0.200181,35.21550113838264,-0.001342559926241882
0.02547,34.9842,0.185284,35.222719899556324,-0.14246132109992116
0.02553,35.2152,0.268527,35.227519064685026,0.08373951377137845
0.02579,35.0223,0.372346,35.24819340022475,-0.12983482176834682
0.02582,35.1882,0.176701,35.250566252572725,0.0336923258836791
0.02584,35.2931,0.179545,35.25214671185655,0.13701186659985753
0.02584,34.835,0.348314,35.25214671185655,-0.3210881334001442
0.02584,35.1081,0.198242,35.25214671185655,-0.04798813340014474
0.02592,34.7664,0.344692,35.2584570488908,-0.39599847043439806
0.02595,35.308,0.179587,35.260818697152,0.14323988130440457
0.02597,35.3429,0.323231,35.262391701287044,0.17656687716935837
0.02597,35.2855,0.288909,35.262391701287044,0.11916687716935714
0.02603,35.2892,0.205883,35.26710387819729,0.11815470025911312
0.02603,35.2688,0.183373,35.26710387819729,0.09775470025911093
0.02618,35.3111,0.17873,35.278839722581466,0.12831885587493874
0.02633,35.2673,0.172357,35.290512430897586,0.0728461475588148
0.0264,35.3224,0.216057,35.29593828807178,0.12252029038462242
0.02643,35.313,0.220137,35.29825951130424,0.11079906715216625
0.02643,35.2513,0.18676,35.29825951130424,0.04909906715216439
0.02655,35.227,0.261645,35.30751967537163,0.015538903084768685
0.02655,35.1118,0.346591,35.30751967537163,-0.09966109691522573
0.02655,35.3437,0.230789,35.30751967537163,0.13223890308477027
0.0266,35.3042,0.352852,35.31136645744981,0.08889212100659594
0.02676,35.3467,0.289875,35.32363060230713,0.11912797614927373
0.02691,35.1184,0.181369,35.33506574631271,-0.12060716785630488
0.02704,35.1306,0.184771,35.34456589310963,-0.1179073146532289
0.02717,35.1538,0.186856,35.35437871524526,-0.1045201367888623
0.02717,35.113,0.172724,35.35437871524526,-0.14532013678885958
0.02717,35.1117,0.170295,35.35437871524526,-0.1466201367888601
0.02721,35.5236,0.225337,35.35738916404702,0.2622694144093828
0.02724,35.2892,0.298907,35.35964427123389,0.0256143072225129
0.02732,35.359,0.180243,35.365646494252154,0.08941208420424973
0.02732,35.4368,0.180322,35.365646494252154,0.16721208420424605
