length_kpc,wavelength_kpc,planetary_low_pass_activation,planetary_literal_tidal_factor,inner_1kpc_activation,transition_10kpc_activation,outer_30kpc_activation,cluster_100kpc_activation,inside_derived_window
0.0136458313659,0.0857392871424,6.31116379256e-10,3.19734865809e-11,1,1,1,1,false
0.013803842646,0.0867321012961,6.1675058378e-10,3.12456811706e-11,1,1,1,1,false
0.0139636836106,0.087736411696,6.02711788056e-10,3.0534442634e-11,1,1,1,1,false
0.0141253754462,0.0887523514621,5.88992548853e-10,2.98393938631e-11,1,1,1,1,false
0.0142889395851,0.0897800552563,5.75585592363e-10,2.91601663338e-11,1,1,1,1,false
0.0144543977075,0.0908196592996,5.62483810343e-10,2.84963999106e-11,1,1,1,1,false
0.0146217717446,0.0918713013904,5.49680256348e-10,2.78477426559e-11,1,1,1,1,false
0.0147910838817,0.0929351209226,5.37168142047e-10,2.72138506429e-11,1,1,1,1,false
0.0149623565609,0.0940112589045,5.24940833625e-10,2.65943877738e-11,1,1,1,1,false
0.0151356124844,0.0950998579769,5.12991848265e-10,2.59890256011e-11,1,1,1,1,false
0.0153108746168,0.0962010624325,5.01314850712e-10,2.53974431538e-11,1,1,1,1,false
0.0154881661891,0.0973150182347,4.89903649915e-10,2.4819326767e-11,1,1,1,1,false
0.0156675107011,0.0984418730371,4.78752195741e-10,2.42543699157e-11,1,1,1,1,false
0.0158489319246,0.0995817762032,4.67854575771e-10,2.37022730525e-11,1,1,1,1,false
0.0160324539069,0.100734878826,4.57205012167e-10,2.31627434482e-11,1,1,1,1,false
0.0162181009736,0.101901333748,4.46797858603e-10,2.2635495037e-11,1,1,1,1,false
0.016405897732,0.103081295581,4.36627597275e-10,2.21202482649e-11,1,1,1,1,false
0.0165958690744,0.104274920728,4.26688835977e-10,2.16167299413e-11,1,1,1,1,false
0.0167880401812,0.105482367403,4.1697630524e-10,2.11246730939e-11,1,1,1,1,false
0.0169824365246,0.106703795652,4.07484855539e-10,2.06438168279e-11,1,1,1,1,false
0.0171790838716,0.107939367373,3.98209454561e-10,2.01739061868e-11,1,1,1,1,false
0.0173780082875,0.10918924634,3.89145184541e-10,1.97146920179e-11,1,1,1,1,false
0.0175792361396,0.110453598224,3.80287239651e-10,1.92659308395e-11,1,1,1,1,false
0.0177827941004,0.111732590612,3.71630923455e-10,1.88273847127e-11,1,1,1,1,false
0.0179887091513,0.113026393034,3.63171646417e-10,1.83988211145e-11,1,1,1,1,false
0.0181970085861,0.114335176983,3.54904923468e-10,1.79800128148e-11,1,1,1,1,false
0.0184077200147,0.115659115935,3.46826371628e-10,1.75707377559e-11,1,1,1,1,false
0.0186208713666,0.116998385378,3.38931707686e-10,1.71707789347e-11,1,1,1,1,false
0.0188364908949,0.11835316283,3.31216745921e-10,1.67799242878e-11,1,1,1,1,false
0.0190546071796,0.119723627865,3.23677395892e-10,1.63979665789e-11,1,1,1,1,false
0.0192752491319,0.121109962138,3.16309660264e-10,1.60247032889e-11,1,1,1,1,false
0.0194984459976,0.122512349405,3.0910963269e-10,1.56599365087e-11,1,1,1,1,false
0.0197242273611,0.123930975551,3.02073495737e-10,1.53034728341e-11,1,1,1,1,false
0.0199526231497,0.125366028614,2.9519751887e-10,1.49551232634e-11,1,1,1,1,false
0.0201836636368,0.126817698808,2.88478056465e-10,1.46147030969e-11,1,1,1,1,false
0.0204173794467,0.128286178551,2.81911545882e-10,1.42820318395e-11,1,1,1,1,false
0.0206538015581,0.129771662487,2.75494505574e-10,1.39569331045e-11,1,1,1,1,false
0.0208929613085,0.131274347517,2.69223533242e-10,1.36392345201e-11,1,1,1,1,false
0.0211348903984,0.13279443282,2.6309530403e-10,1.33287676384e-11,1,1,1,1,false
0.021379620895,0.134332119881,2.57106568764e-10,1.30253678457e-11,1,1,1,1,false
0.0216271852373,0.135887612518,2.51254152228e-10,1.27288742754e-11,1,1,1,1,false
0.0218776162395,0.137461116912,2.45534951481e-10,1.24391297228e-11,1,1,1,1,false
0.0221309470961,0.139052841628,2.3994593421e-10,1.21559805614e-11,1,1,1,1,false
0.0223872113857,0.140662997647,2.34484137127e-10,1.18792766619e-11,1,1,1,1,false
0.0226464430759,0.142291798395,2.29146664393e-10,1.1608871312e-11,1,1,1,1,false
0.0229086765277,0.143939459766,2.23930686086e-10,1.13446211394e-11,1,1,1,1,false
0.0231739464997,0.145606200156,2.18833436699e-10,1.1086386035e-11,1,1,1,1,false
0.0234422881532,0.147292240491,2.13852213674e-10,1.08340290793e-11,1,1,1,1,false
0.0237137370566,0.148997804252,2.08984375968e-10,1.05874164692e-11,1,1,1,1,false
0.0239883291902,0.150723117512,2.04227342657e-10,1.03464174475e-11,1,1,1,1,false
0.0242661009508,0.152468408957,1.99578591563e-10,1.01109042332e-11,1,1,1,1,false
0.0245470891569,0.154233909924,1.95035657917e-10,9.88075195424e-12,1,1,1,1,false
0.024831331053,0.15601985443,1.90596133057e-10,9.65583858072e-12,1,1,1,1,false
0.0251188643151,0.157826479198,1.86257663145e-10,9.43604486062e-12,1,1,1,1,false
0.0254097270555,0.159654023695,1.82017947923e-10,9.2212542564e-12,1,1,1,1,false
0.0257039578277,0.161502730159,1.77874739491e-10,9.01135288326e-12,1,1,1,1,false
0.0260015956317,0.163372843636,1.73825841118e-10,8.80622944868e-12,1,1,1,1,false
0.026302679919,0.165264612006,1.69869106075e-10,8.60577519353e-12,1,1,1,1,false
0.026607250598,0.167178286022,1.66002436497e-10,8.4098838343e-12,1,1,1,1,false
0.0269153480393,0.169114119338,1.62223782272e-10,8.21845150679e-12,1,1,1,1,false
0.0272270130808,0.171072368548,1.58531139952e-10,8.03137671106e-12,1,1,1,1,false
0.0275422870334,0.173053293214,1.54922551693e-10,7.84856025756e-12,1,1,1,1,false
0.0278612116863,0.175057155908,1.51396104217e-10,7.6699052146e-12,1,1,1,1,false
0.0281838293126,0.177084222237,1.47949927795e-10,7.49531685691e-12,1,1,1,1,false
0.028510182675,0.179134760889,1.44582195258e-10,7.32470261543e-12,1,1,1,1,false
0.0288403150313,0.181209043659,1.41291121029e-10,7.15797202823e-12,1,1,1,1,false
0.02917427014,0.183307345491,1.38074960173e-10,6.99503669255e-12,1,1,1,1,false
0.0295120922667,0.185429944514,1.34932007474e-10,6.83581021791e-12,1,1,1,1,false
0.0298538261892,0.187577122075,1.31860596533e-10,6.68020818033e-12,1,1,1,1,false
0.030199517204,0.18974916278,1.28859098879e-10,6.52814807756e-12,1,1,1,1,false
0.0305492111322,0.191946354531,1.2592592311e-10,6.3795492853e-12,1,1,1,1,false
0.0309029543251,0.194168988564,1.2305951405e-10,6.23433301452e-12,1,1,1,1,false
0.0312607936712,0.196417359486,1.2025835192e-10,6.09242226962e-12,1,1,1,1,false
0.0316227766017,0.198691765316,1.17520951536e-10,5.95374180765e-12,0.999999999999,1,1,1,false
0.0319889510969,0.200992507524,1.14845861519e-10,5.8182180984e-12,0.999999999999,1,1,1,false
0.032359365693,0.203319891072,1.1223166353e-10,5.68577928539e-12,0.999999999999,1,1,1,false
0.0327340694879,0.20567422445,1.09676971511e-10,5.55635514783e-12,0.999999999998,1,1,1,false
0.0331131121483,0.208055819725,1.07180430956e-10,5.4298770633e-12,0.999999999998,1,1,1,false
0.0334965439158,0.210464992573,1.04740718191e-10,5.30627797148e-12,0.999999999997,1,1,1,false
0.0338844156139,0.212902062328,1.02356539671e-10,5.18549233846e-12,0.999999999995,1,1,1,false
0.0342767786546,0.21536735202,1.00026631297e-10,5.06745612213e-12,0.999999999994,1,1,1,false
0.0346736850453,0.217861188422,9.77497577406e-11,4.9521067381e-12,0.999999999991,1,1,1,false
0.0350751873953,0.220383902088,9.55247117962e-11,4.83938302662e-12,0.999999999988,1,1,1,false
0.0354813389234,0.222935827402,9.33503137349e-11,4.72922522008e-12,0.999999999983,1,1,1,false
0.0358921934645,0.225517302619,9.1225410682e-11,4.62157491134e-12,0.999999999977,1,1,1,false
0.036307805477,0.228128669909,8.91488760048e-11,4.5163750228e-12,0.999999999969,1,1,1,false
0.0367282300498,0.230770275408,8.71196087157e-11,4.41356977607e-12,0.999999999958,1,1,1,false
0.0371535229097,0.233442469256,8.51365328882e-11,4.31310466246e-12,0.999999999943,1,1,1,false
0.0375837404288,0.236145605651,8.31985970863e-11,4.21492641404e-12,0.999999999923,1,1,1,false
0.0380189396321,0.238880042891,8.13047738077e-11,4.11898297539e-12,0.999999999897,1,1,1,false
0.0384591782045,0.241646143421,7.94540589382e-11,4.02522347603e-12,0.999999999862,1,1,1,false
0.0389045144994,0.244444273886,7.76454712199e-11,3.93359820344e-12,0.999999999817,1,1,1,false
0.0393550075456,0.247274805174,7.58780517306e-11,3.84405857669e-12,0.999999999757,1,1,1,false
0.0398107170553,0.25013811247,7.41508633756e-11,3.75655712068e-12,0.999999999678,1,1,1,false
0.0402717034325,0.253034575302,7.24629903909e-11,3.67104744097e-12,0.999999999575,1,1,1,false
0.0407380277804,0.255964577593,7.08135378573e-11,3.58748419921e-12,0.999999999442,1,1,1,false
0.0412097519097,0.258928507712,6.92016312265e-11,3.50582308906e-12,0.999999999269,1,1,1,false
0.041686938347,0.261926758523,6.76264158568e-11,3.42602081272e-12,0.999999999046,1,1,1,false
0.0421696503429,0.264959727443,6.60870565603e-11,3.34803505796e-12,0.999999998758,1,1,1,false
0.0426579518802,0.268027816488,6.45827371603e-11,3.2718244757e-12,0.999999998388,1,1,1,false
0.0431519076828,0.271131432329,6.3112660058e-11,3.19734865809e-12,0.999999997915,1,1,1,false
0.043651583224,0.274270986348,6.16760458102e-11,3.12456811706e-12,0.999999997312,1,1,1,false
0.0441570447353,0.27744689469,6.02721327155e-11,3.0534442634e-12,0.999999996544,1,1,1,false
0.0446683592151,0.280659578316,5.8900176411e-11,2.98393938631e-12,0.999999995571,1,1,1,false
0.0451855944375,0.283909463066,5.75594494772e-11,2.91601663338e-12,0.99999999434,1,1,1,false
0.0457088189615,0.287196979707,5.62492410524e-11,2.84963999106e-12,0.999999992788,1,1,1,false
0.0462381021399,0.290522563997,5.49688564562e-11,2.78477426559e-12,0.999999990836,1,1,1,false
0.0467735141287,0.293886656739,5.37176168206e-11,2.72138506429e-12,0.999999988391,1,1,1,false
0.0473151258961,0.297289703838,5.24948587304e-11,2.65943877738e-12,0.999999985334,1,1,1,false
0.0478630092323,0.300732156366,5.12999338715e-11,2.59890256011e-12,0.999999981524,1,1,1,false
0.0484172367584,0.304214470615,5.0132208687e-11,2.53974431538e-12,0.999999976789,1,1,1,false
0.0489778819368,0.307737108162,4.89910640412e-11,2.4819326767e-12,0.999999970919,1,1,1,false
0.0495450190805,0.31130053593,4.78758948918e-11,2.42543699157e-12,0.999999963663,1,1,1,false
0.0501187233627,0.314905226247,4.67861099686e-11,2.37022730525e-12,0.999999954718,1,1,1,false
0.0506990708275,0.318551656911,4.57211314601e-11,2.31627434482e-12,0.99999994372,1,1,1,false
0.0512861383991,0.322240311251,4.46803947076e-11,2.2635495037e-12,0.999999930232,1,1,1,false
0.0518800038929,0.325971678196,4.36633479051e-11,2.21202482649e-12,0.999999913736,1,1,1,false
0.052480746025,0.329746252334,4.26694518073e-11,2.16167299413e-12,0.999999893609,1,1,1,false
0.0530884444231,0.33356453398,4.16981794435e-11,2.11246730939e-12,0.999999869118,1,1,1,false
0.053703179637,0.337427029244,4.07490158381e-11,2.06438168279e-12,0.999999839389,1,1,1,false
0.0543250331492,0.341334250095,3.98214577377e-11,2.01739061868e-12,0.999999803391,1,1,1,false
0.0549540873858,0.345286714432,3.89150133442e-11,1.97146920179e-12,0.999999759911,1,1,1,false
0.055590425727,0.349284946148,3.80292020543e-11,1.92659308395e-12,0.999999707519,1,1,1,false
0.056234132519,0.353329475206,3.7163554204e-11,1.88273847127e-12,0.99999964454,1,1,1,false
0.0568852930844,0.357420837702,3.63176108206e-11,1.83988211145e-12,0.999999569015,1,1,1,false
0.0575439937337,0.361559575944,3.54909233784e-11,1.79800128148e-12,0.999999478655,1,1,1,false
0.0582103217771,0.365746238516,3.46830535613e-11,1.75707377559e-12,0.999999370797,1,1,1,false
0.0588843655356,0.369981380356,3.38935730308e-11,1.71707789347e-12,0.999999242347,1,1,1,false
0.0595662143529,0.374265562826,3.31220631979e-11,1.67799242878e-12,0.99999908972,1,1,1,false
0.0602559586074,0.378599353792,3.23681150023e-11,1.63979665789e-12,0.99999890877,1,1,1,false
0.060953689724,0.382983327692,3.16313286946e-11,1.60247032889e-12,0.999998694714,1,1,1,false
0.0616595001861,0.387418065618,3.09113136249e-11,1.56599365087e-12,0.99999844205,1,1,1,false
0.0623734835482,0.391904155388,3.02076880354e-11,1.53034728341e-12,0.999998144457,1,1,1,false
0.063095734448,0.396442191629,2.95200788582e-11,1.49551232634e-12,0.999997794695,1,1,1,false
0.0638263486191,0.401032775854,2.88481215174e-11,1.46147030969e-12,0.999997384484,1,1,1,false
0.0645654229035,0.405676516539,2.81914597356e-11,1.42820318395e-12,0.999996904383,1,1,1,false
0.0653130552647,0.410374029206,2.75497453454e-11,1.39569331045e-12,0.99999634364,1,1,1,false
0.0660693448008,0.415125936507,2.69226381044e-11,1.36392345201e-12,0.999995690048,1,1,1,false
0.0668343917569,0.419932868301,2.63098055152e-11,1.33287676384e-12,0.999994929765,1,1,1,false
0.0676082975392,0.424795461742,2.57109226489e-11,1.30253678457e-12,0.999994047138,1,1,1,false
0.0683911647281,0.429714361361,2.51256719726e-11,1.27288742754e-12,0.999993024497,1,1,1,false
0.0691830970919,0.434690219153,2.45537431814e-11,1.24391297228e-12,0.99999184194,1,1,1,false
0.0699841996002,0.439723694663,2.39948330338e-11,1.21559805614e-12,0.999990477088,1,1,1,false
0.0707945784384,0.444815455072,2.34486451909e-11,1.18792766619e-12,0.99998890484,1,1,1,false
0.0716143410213,0.449966175288,2.29148900591e-11,1.1608871312e-12,0.999987097087,1,1,1,false
0.0724435960075,0.455176538034,2.23932846367e-11,1.13446211394e-12,0.999985022416,1,1,1,false
0.0732824533139,0.460447233936,2.18835523641e-11,1.1086386035e-12,0.999982645793,1,1,1,false
0.0741310241301,0.46577896162,2.13854229766e-11,1.08340290793e-12,0.99997992822,1,1,1,false
0.0749894209332,0.471172427802,2.08986323616e-11,1.05874164692e-12,0.999976826363,1,1,1,false
0.0758577575029,0.476628347378,2.04229224184e-11,1.03464174475e-12,0.999973292171,1,1,1,false
0.0767361489362,0.482147443525,1.99580409214e-11,1.01109042332e-12,0.999969272453,1,1,1,false
0.0776247116629,0.487730447794,1.95037413861e-11,9.88075195424e-13,0.999964708442,1,1,1,false
0.078523563461,0.493378100206,1.90597829388e-11,9.65583858072e-13,0.999959535327,1,1,1,false
0.0794328234724,0.49909114935,1.86259301887e-11,9.43604486062e-13,0.999953681762,1,1,1,false
0.0803526122186,0.504870352485,1.82019531031e-11,9.2212542564e-13,0.999947069348,1,1,1,false
0.0812830516164,0.510716475639,1.77876268855e-11,9.01135288326e-13,0.999939612088,1,1,1,false
0.0822242649947,0.516630293708,1.73827318562e-11,8.80622944868e-13,0.999931215818,1,1,1,false
0.0831763771103,0.522612590564,1.69870533361e-11,8.60577519353e-13,0.99992177761,1,1,1,false
0.0841395141645,0.528664159152,1.66003815328e-11,8.4098838343e-13,0.999911185151,1,1,1,false
0.0851138038202,0.534785801601,1.62225114292e-11,8.21845150679e-13,0.999899316098,1,1,1,false
0.0860993752185,0.54097832933,1.58532426751e-11,8.03137671106e-13,0.999886037407,1,1,1,false
0.0870963589956,0.54724256315,1.54923794807e-11,7.84856025756e-13,0.999871204639,1,1,1,false
0.0881048873008,0.553579333379,1.51397305128e-11,7.6699052146e-13,0.99985466125,1,1,1,false
0.0891250938134,0.559989479949,1.47951087937e-11,7.49531685691e-13,0.99983623785,1,1,1,false
0.0901571137606,0.566473852518,1.44583316015e-11,7.32470261543e-13,0.999815751451,1,1,1,false
0.0912010839356,0.573033310583,1.41292203737e-11,7.15797202823e-13,0.999793004699,1,1,1,false
0.0922571427155,0.579668723592,1.38076006124e-11,6.99503669255e-13,0.999767785081,1,1,1,false
0.0933254300797,0.586380971063,1.34933017916e-11,6.83581021791e-13,0.999739864134,1,1,1,false
0.0944060876286,0.593170942696,1.31861572671e-11,6.68020818033e-13,0.999708996627,1,1,1,false
0.0954992586021,0.600039538496,1.28860041878e-11,6.52814807756e-13,0.99967491975,1,1,1,false
0.096605087899,0.606987668886,1.25926834096e-11,6.3795492853e-13,0.999637352284,1,1,1,false
0.0977237220956,0.614016254834,1.23060394108e-11,6.23433301452e-13,0.999595993781,1,1,1,false
0.0988553094657,0.621126227972,1.20259202101e-11,6.09242226962e-13,0.999550523737,1,1,1,false
0.1,0.628318530718,1.17521772854e-11,5.95374180765e-13,0.999500600773,1,1,1,false
0.101157945426,0.635594116405,1.14846654955e-11,5.8182180984e-13,0.999445861817,1,1,1,false
0.102329299228,0.642953949404,1.12232430029e-11,5.68577928539e-13,0.999385921312,1,1,1,false
0.103514216668,0.650399005252,1.09677711988e-11,5.55635514783e-13,0.99932037042,1,1,1,false
0.104712854805,0.657930270784,1.07181146294e-11,5.4298770633e-13,0.99924877626,1,1,1,false
0.105925372518,0.665548744261,1.04741409244e-11,5.30627797148e-13,0.999170681162,1,1,1,false
0.107151930524,0.673255435503,1.02357207264e-11,5.18549233846e-13,0.99908560195,1,1,1,false
0.108392691402,0.681051366023,1.00027276225e-11,5.06745612213e-13,0.998993029254,1,1,1,false
0.109647819614,0.688937569165,9.77503807747e-12,4.9521067381e-13,0.998892426861,1,1,1,false
0.110917481526,0.696915090235,9.55253136789e-12,4.83938302662e-13,0.998783231103,1,1,1,false
0.11220184543,0.704984986645,9.33508951843e-12,4.72922522008e-13,0.998664850286,1,1,1,false
0.113501081567,0.713148328052,9.12259723917e-12,4.62157491134e-13,0.998536664175,1,1,1,false
0.11481536215,0.721406196497,8.9149418645e-12,4.5163750228e-13,0.998398023525,1,1,1,false
0.116144861384,0.729759686553,8.71201329338e-12,4.41356977607e-13,0.998248249666,1,1,1,false
0.117489755494,0.738209905464,8.51370393095e-12,4.31310466246e-13,0.998086634155,1,1,1,false
0.118850222744,0.746757973298,8.31990863152e-12,4.21492641404e-13,0.997912438487,1,1,1,false
0.120226443462,0.755405023093,8.13052464277e-12,4.11898297539e-13,0.997724893874,1,1,1,false
0.121618600065,0.764152201006,7.94545155132e-12,4.02522347603e-13,0.9975232011,1,1,1,false
0.123026877081,0.773000666465,7.76459122946e-12,3.93359820344e-13,0.997306530443,1,1,1,false
0.124451461177,0.781951592325,7.58784778312e-12,3.84405857669e-13,0.997074021681,1,1,1,false
0.125892541179,0.791006165022,7.41512750105e-12,3.75655712068e-13,0.996824784175,1,1,1,false
0.127350308102,0.800165584729,7.24633880511e-12,3.67104744097e-13,0.99655789704,1,1,1,false
0.128824955169,0.809431065518,7.08139220174e-12,3.58748419921e-13,0.996272409395,1,1,1,false
0.130316677845,0.818803835518,6.92020023447e-12,3.50582308906e-13,0.995967340709,1,1,1,false
0.131825673856,0.828285137079,6.76267743759e-12,3.42602081272e-13,0.995641681229,1,1,1,false
0.133352143216,0.837876226938,6.6087402908e-12,3.34803505796e-13,0.995294392504,1,1,1,false
0.134896288259,0.847578376383,6.45830717498e-12,3.2718244757e-13,0.994924408004,1,1,1,false
0.136458313659,0.857392871424,6.31129832886e-12,3.19734865809e-13,0.994530633823,1,1,1,false
0.13803842646,0.867321012961,6.16763580674e-12,3.12456811706e-13,0.994111949489,1,1,1,false
0.139636836106,0.87736411696,6.02724343719e-12,3.0534442634e-13,0.993667208855,1,1,1,false
0.141253754462,0.887523514621,5.89004678264e-12,2.98393938631e-13,0.993195241092,1,1,1,false
0.142889395851,0.897800552563,5.75597309993e-12,2.91601663338e-13,0.992694851773,1,1,1,false
0.144543977075,0.908196592996,5.62495130171e-12,2.84963999106e-13,0.992164824052,1,1,1,false
0.146217717446,0.918713013904,5.4969119188e-12,2.78477426559e-13,0.991603919923,1,1,1,false
0.147910838817,0.929351209226,5.37178706329e-12,2.72138506429e-13,0.991010881587,1,1,1,false
0.149623565609,0.940112589045,5.2495103926e-12,2.65943877738e-13,0.990384432886,1,1,1,false
0.151356124844,0.950998579769,5.13001707429e-12,2.59890256011e-13,0.989723280834,1,1,1,false
0.153108746168,0.962010624325,5.01324375168e-12,2.53974431538e-13,0.989026117231,1,1,1,false
0.154881661891,0.973150182347,4.89912851025e-12,2.4819326767e-13,0.988291620343,1,1,1,false
0.156675107011,0.984418730371,4.78761084483e-12,2.42543699157e-13,0.987518456673,1,1,1,false
0.158489319246,0.995817762032,4.6786316275e-12,2.37022730525e-13,0.986705282791,1,1,1,false
0.160324539069,1.00734878826,4.57213307626e-12,2.31627434482e-13,0.985850747241,1,1,1,false
0.162181009736,1.01901333748,4.4680587244e-12,2.2635495037e-13,0.984953492501,1,1,1,false
0.16405897732,1.03081295581,4.3663533905e-12,2.21202482649e-13,0.984012157008,1,1,1,false
0.165958690744,1.04274920728,4.26696314927e-12,2.16167299413e-13,0.983025377241,1,1,1,false
0.167880401812,1.05482367403,4.16983530287e-12,2.11246730939e-13,0.981991789834,1,1,1,false
0.169824365246,1.06703795652,4.07491835303e-12,2.06438168279e-13,0.980910033758,1,1,1,false
0.171790838716,1.07939367373,3.98216197369e-12,2.01739061868e-13,0.979778752513,1,1,1,false
0.173780082875,1.0918924634,3.89151698437e-12,1.97146920179e-13,0.978596596376,1,1,1,false
0.175792361396,1.10453598224,3.80293532407e-12,1.92659308395e-13,0.977362224659,1,1,1,false
0.177827941004,1.11732590612,3.71637002579e-12,1.88273847127e-13,0.976074307989,1,1,1,false
0.179887091513,1.13026393034,3.6317751916e-12,1.83988211145e-13,0.974731530611,1,1,1,false
0.181970085861,1.14335176983,3.54910596837e-12,1.79800128148e-13,0.973332592688,1,1,1,false
0.184077200147,1.15659115935,3.46831852393e-12,1.75707377559e-13,0.97187621261,1,1,1,false
0.186208713666,1.16998385378,3.38937002384e-12,1.71707789347e-13,0.970361129292,1,1,1,false
0.188364908949,1.1835316283,3.31221860869e-12,1.67799242878e-13,0.968786104468,1,1,1,false
0.190546071796,1.19723627865,3.23682337193e-12,1.63979665789e-13,0.967149924963,1,1,1,false
0.192752491319,1.21109962138,3.16314433813e-12,1.60247032889e-13,0.965451404944,1,1,1,false
0.194984459976,1.22512349405,3.09114244181e-12,1.56599365087e-13,0.963689388144,1,1,1,false
0.197242273611,1.23930975551,3.02077950673e-12,1.53034728341e-13,0.961862750047,1,1,1,false
0.199526231497,1.25366028614,2.95201822565e-12,1.49551232634e-13,0.959970400036,1,1,1,false
0.201836636368,1.26817698808,2.88482214054e-12,1.46147030969e-13,0.958011283493,1,1,1,false
0.204173794467,1.28286178551,2.81915562325e-12,1.42820318395e-13,0.955984383848,1,1,1,false
0.206538015581,1.29771662487,2.75498385662e-12,1.39569331045e-13,0.953888724571,1,1,1,false
0.208929613085,1.31274347517,2.69227281605e-12,1.36392345201e-13,0.951723371102,1,1,1,false
0.211348903984,1.3279443282,2.6309892514e-12,1.33287676384e-13,0.949487432712,1,1,1,false
0.21379620895,1.34332119881,2.57110066941e-12,1.30253678457e-13,0.947180064299,1,1,1,false
0.216271852373,1.35887612518,2.51257531646e-12,1.27288742754e-13,0.944800468099,1,1,1,false
0.218776162395,1.37461116912,2.4553821617e-12,1.24391297228e-13,0.942347895323,1,1,1,false
0.221309470961,1.39052841628,2.39949088066e-12,1.21559805614e-13,0.93982164771,1,1,1,false
0.223872113857,1.40662997647,2.34487183913e-12,1.18792766619e-13,0.937221078991,1,1,1,false
0.226464430759,1.42291798395,2.29149607744e-12,1.1608871312e-13,0.93454559626,1,1,1,false
0.229086765277,1.43939459766,2.23933529513e-12,1.13446211394e-13,0.931794661258,1,1,1,false
0.231739464997,1.45606200156,2.18836183594e-12,1.1086386035e-13,0.928967791552,1,1,1,false
0.234422881532,1.47292240491,2.13854867314e-12,1.08340290793e-13,0.926064561624,1,1,1,false
0.237137370566,1.48997804252,2.08986939521e-12,1.05874164692e-13,0.923084603853,1,1,1,false
0.239883291902,1.50723117512,2.04229819179e-12,1.03464174475e-13,0.920027609393,1,1,1,false
0.242661009508,1.52468408957,1.99580984009e-12,1.01109042332e-13,0.916893328959,1,1,1,false
0.245470891569,1.54233909924,1.95037969143e-12,9.88075195424e-14,0.913681573488,1,1,1,false
0.24831331053,1.5601985443,1.90598365818e-12,9.65583858072e-14,0.910392214716,1,1,1,false
0.251188643151,1.57826479198,1.86259820106e-12,9.43604486062e-14,0.90702518563,1,1,1,false
0.254097270555,1.59654023695,1.82020031657e-12,9.2212542564e-14,0.903580480825,1,1,1,false
0.257039578277,1.61502730159,1.77876752485e-12,9.01135288326e-14,0.90005815675,1,1,1,false
0.260015956317,1.63372843636,1.73827785773e-12,8.80622944868e-14,0.896458331845,1,1,1,false
0.26302679919,1.65264612006,1.69870984711e-12,8.60577519353e-14,0.892781186583,1,1,1,false
0.26607250598,1.67178286022,1.66004251355e-12,8.4098838343e-14,0.889026963393,1,1,1,false
0.269153480393,1.69114119338,1.62225535517e-12,8.21845150679e-14,0.88519596649,1,1,1,false
