asset_group,role,obsid,relative_path,download_path,url,bytes,last_modified,etag,content_type
xrism_science,resolve,000101000,resolve/event_uf/xa000101000rsl_s0px5000_uf.evt.gz,xrism/000101000/resolve/event_uf/xa000101000rsl_s0px5000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000101000/resolve/event_uf/xa000101000rsl_s0px5000_uf.evt.gz,149945,"Sun, 31 Aug 2025 11:49:26 GMT","""249b9-63da7d8d1cdab""",application/x-gzip
xrism_science,resolve,000101000,resolve/event_uf/xa000101000rsl_tel.gti.gz,xrism/000101000/resolve/event_uf/xa000101000rsl_tel.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000101000/resolve/event_uf/xa000101000rsl_tel.gti.gz,2071,"Sun, 31 Aug 2025 11:49:26 GMT","""817-63da7d8d34c6a""",application/x-gzip
xrism_science,resolve,000101000,resolve/hk/xa000101000rsl_a0.hk1.gz,xrism/000101000/resolve/hk/xa000101000rsl_a0.hk1.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000101000/resolve/hk/xa000101000rsl_a0.hk1.gz,281462027,"Sun, 31 Aug 2025 11:46:08 GMT","""10c6c50b-63da7cd067c8e""",application/x-gzip
xrism_science,auxil,000102000,auxil/xa000102000.att.gz,xrism/000102000/auxil/xa000102000.att.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/auxil/xa000102000.att.gz,497655189,"Sun, 31 Aug 2025 11:58:47 GMT","""1da99d95-63da7fa4432a3""",application/x-gzip
xrism_science,auxil,000102000,auxil/xa000102000.cat.gz,xrism/000102000/auxil/xa000102000.cat.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/auxil/xa000102000.cat.gz,5531,"Sat, 21 Sep 2024 06:54:30 GMT","""159b-6229ba09b5f79""",application/x-gzip
xrism_science,auxil,000102000,auxil/xa000102000.com.gz,xrism/000102000/auxil/xa000102000.com.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/auxil/xa000102000.com.gz,188412,"Sun, 31 Aug 2025 11:58:57 GMT","""2dffc-63da7fad9d71f""",application/x-gzip
xrism_science,auxil,000102000,auxil/xa000102000.ehk.gz,xrism/000102000/auxil/xa000102000.ehk.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/auxil/xa000102000.ehk.gz,40900793,"Sun, 31 Aug 2025 11:59:01 GMT","""27018b9-63da7fb15df67""",application/x-gzip
xrism_science,auxil,000102000,auxil/xa000102000.mkf.gz,xrism/000102000/auxil/xa000102000.mkf.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/auxil/xa000102000.mkf.gz,14867258,"Sun, 31 Aug 2025 11:59:09 GMT","""e2db3a-63da7fb8a9898""",application/x-gzip
xrism_science,auxil,000102000,auxil/xa000102000.orb.gz,xrism/000102000/auxil/xa000102000.orb.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/auxil/xa000102000.orb.gz,1988588,"Sun, 31 Aug 2025 11:59:09 GMT","""1e57ec-63da7fb9402a4""",application/x-gzip
xrism_science,auxil,000102000,auxil/xa000102000.tim.gz,xrism/000102000/auxil/xa000102000.tim.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/auxil/xa000102000.tim.gz,1166807,"Sun, 31 Aug 2025 11:59:10 GMT","""11cdd7-63da7fb9dca67""",application/x-gzip
xrism_science,auxil,000102000,auxil/xa000102000_fff.cat,xrism/000102000/auxil/xa000102000_fff.cat,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/auxil/xa000102000_fff.cat,17280,"Sat, 21 Sep 2024 06:54:31 GMT","""4380-6229ba0b00071""",application/vnd.ms-pki.seccat
xrism_science,auxil,000102000,auxil/xa000102000_gen.gti.gz,xrism/000102000/auxil/xa000102000_gen.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/auxil/xa000102000_gen.gti.gz,2786,"Sun, 31 Aug 2025 11:59:10 GMT","""ae2-63da7fba0d3c7""",application/x-gzip
xrism_science,auxil,000102000,auxil/xa000102000gen_a0.hk.gz,xrism/000102000/auxil/xa000102000gen_a0.hk.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/auxil/xa000102000gen_a0.hk.gz,272649256,"Sun, 31 Aug 2025 12:00:31 GMT","""10404c28-63da80075582e""",application/x-gzip
xrism_science,log,000102000,log/xa000102000_errlog.html.gz,xrism/000102000/log/xa000102000_errlog.html.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/log/xa000102000_errlog.html.gz,524,,,application/x-gzip
xrism_science,log,000102000,log/xa000102000_flinfo.html.gz,xrism/000102000/log/xa000102000_flinfo.html.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/log/xa000102000_flinfo.html.gz,1574,,,application/x-gzip
xrism_science,log,000102000,log/xa000102000_hdpage.html.gz,xrism/000102000/log/xa000102000_hdpage.html.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/log/xa000102000_hdpage.html.gz,577,,,application/x-gzip
xrism_science,log,000102000,log/xa000102000_index.html.gz,xrism/000102000/log/xa000102000_index.html.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/log/xa000102000_index.html.gz,808,,,application/x-gzip
xrism_science,log,000102000,log/xa000102000_job.par,xrism/000102000/log/xa000102000_job.par,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/log/xa000102000_job.par,11774,"Sat, 21 Sep 2024 06:54:31 GMT","""2dfe-6229ba0b046bc""",text/plain
xrism_science,log,000102000,log/xa000102000_joblog.html.gz,xrism/000102000/log/xa000102000_joblog.html.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/log/xa000102000_joblog.html.gz,88943,,,application/x-gzip
xrism_science,log,000102000,log/xa000102000_lv1.par,xrism/000102000/log/xa000102000_lv1.par,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/log/xa000102000_lv1.par,7902,"Sat, 21 Sep 2024 06:54:31 GMT","""1ede-6229ba0b09caf""",text/plain
xrism_science,resolve,000102000,resolve/event_cl/xa000102000rsl_p0px0000_cl.evt.gz,xrism/000102000/resolve/event_cl/xa000102000rsl_p0px0000_cl.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_cl/xa000102000rsl_p0px0000_cl.evt.gz,42560,"Sun, 31 Aug 2025 11:52:23 GMT","""a640-63da7e35e0b6e""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_cl/xa000102000rsl_p0px1000_cl.evt.gz,xrism/000102000/resolve/event_cl/xa000102000rsl_p0px1000_cl.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_cl/xa000102000rsl_p0px1000_cl.evt.gz,1482303,"Sun, 31 Aug 2025 11:52:23 GMT","""169e3f-63da7e3621a6a""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_cl/xa000102000rsl_p0px5000_cl.evt.gz,xrism/000102000/resolve/event_cl/xa000102000rsl_p0px5000_cl.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_cl/xa000102000rsl_p0px5000_cl.evt.gz,77352147,"Sun, 31 Aug 2025 11:52:30 GMT","""49c4cd3-63da7e3c83f8c""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_000_fe55.ghf.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_000_fe55.ghf.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_000_fe55.ghf.gz,21356311,"Sun, 31 Aug 2025 11:54:11 GMT","""145df17-63da7e9cb3ba1""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_000_pxcal.ghf.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_000_pxcal.ghf.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_000_pxcal.ghf.gz,5948051,"Sun, 31 Aug 2025 11:54:12 GMT","""5ac293-63da7e9df7ec1""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_a0ac_uf.evt.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_a0ac_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_a0ac_uf.evt.gz,130232885,"Sun, 31 Aug 2025 11:54:34 GMT","""7c33235-63da7eb2c99b1""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_a0pxcal000_uf.evt.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_a0pxcal000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_a0pxcal000_uf.evt.gz,59032204,"Sun, 31 Aug 2025 11:54:45 GMT","""384c28c-63da7ebcf656a""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_a0pxfw000_uf.evt.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_a0pxfw000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_a0pxfw000_uf.evt.gz,162929550,"Sun, 31 Aug 2025 11:55:04 GMT","""9b61b8e-63da7ecfb1fcf""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_a0pxpr_uf.evt.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_a0pxpr_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_a0pxpr_uf.evt.gz,893781750,"Sun, 31 Aug 2025 11:56:31 GMT","""354606f6-63da7f228b9aa""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_adr.gti.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_adr.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_adr.gti.gz,2619,"Sun, 31 Aug 2025 11:56:40 GMT","""a3b-63da7f2aa7cd2""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_el.gti.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_el.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_el.gti.gz,1726670,"Sun, 31 Aug 2025 11:56:40 GMT","""1a58ce-63da7f2b313da""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_opn.gti.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_opn.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_opn.gti.gz,1659,"Sun, 31 Aug 2025 11:56:41 GMT","""67b-63da7f2b624f4""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_p0px0000_uf.evt.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_p0px0000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_p0px0000_uf.evt.gz,180831,"Sun, 31 Aug 2025 11:56:41 GMT","""2c25f-63da7f2ba7275""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_p0px1000_uf.evt.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_p0px1000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_p0px1000_uf.evt.gz,121566004,"Sun, 31 Aug 2025 11:56:58 GMT","""73ef334-63da7f3b97841""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_p0px5000_uf.evt.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_p0px5000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_p0px5000_uf.evt.gz,353415485,"Sun, 31 Aug 2025 11:57:34 GMT","""1510b13d-63da7f5de8b5c""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_px0000_exp.gti.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_px0000_exp.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_px0000_exp.gti.gz,4109,"Sun, 31 Aug 2025 11:57:36 GMT","""100d-63da7f5fe4408""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_px1000_exp.gti.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_px1000_exp.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_px1000_exp.gti.gz,12090,"Sun, 31 Aug 2025 11:57:36 GMT","""2f3a-63da7f6008232""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_px5000_exp.gti.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_px5000_exp.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_px5000_exp.gti.gz,14945,"Sun, 31 Aug 2025 11:57:36 GMT","""3a61-63da7f602d008""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_s0px1000_uf.evt.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_s0px1000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_s0px1000_uf.evt.gz,14374,"Sun, 31 Aug 2025 11:57:36 GMT","""3826-63da7f606e2ed""",application/x-gzip
xrism_science,resolve,000102000,resolve/event_uf/xa000102000rsl_tel.gti.gz,xrism/000102000/resolve/event_uf/xa000102000rsl_tel.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/event_uf/xa000102000rsl_tel.gti.gz,2087,"Sun, 31 Aug 2025 11:57:36 GMT","""827-63da7f60a4a05""",application/x-gzip
xrism_science,resolve,000102000,resolve/hk/xa000102000rsl_a0.hk1.gz,xrism/000102000/resolve/hk/xa000102000rsl_a0.hk1.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000102000/resolve/hk/xa000102000rsl_a0.hk1.gz,269816770,"Sun, 31 Aug 2025 11:54:06 GMT","""101513c2-63da7e97a3291""",application/x-gzip
xrism_science,auxil,000103000,auxil/xa000103000.att.gz,xrism/000103000/auxil/xa000103000.att.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/auxil/xa000103000.att.gz,656188217,"Sun, 31 Aug 2025 12:14:24 GMT","""271ca339-63da8321edf20""",application/x-gzip
xrism_science,auxil,000103000,auxil/xa000103000.cat.gz,xrism/000103000/auxil/xa000103000.cat.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/auxil/xa000103000.cat.gz,15842,"Tue, 15 Jul 2025 12:30:50 GMT","""3de2-639f6f24beb5b""",application/x-gzip
xrism_science,auxil,000103000,auxil/xa000103000.com.gz,xrism/000103000/auxil/xa000103000.com.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/auxil/xa000103000.com.gz,351034,"Sun, 31 Aug 2025 12:14:29 GMT","""55b3a-63da8326af87c""",application/x-gzip
xrism_science,auxil,000103000,auxil/xa000103000.ehk.gz,xrism/000103000/auxil/xa000103000.ehk.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/auxil/xa000103000.ehk.gz,53995317,"Sun, 31 Aug 2025 12:14:33 GMT","""337e735-63da8329e8700""",application/x-gzip
xrism_science,auxil,000103000,auxil/xa000103000.mkf.gz,xrism/000103000/auxil/xa000103000.mkf.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/auxil/xa000103000.mkf.gz,19569488,"Sun, 31 Aug 2025 12:14:39 GMT","""12a9b50-63da83302104d""",application/x-gzip
xrism_science,auxil,000103000,auxil/xa000103000.orb.gz,xrism/000103000/auxil/xa000103000.orb.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/auxil/xa000103000.orb.gz,1989845,"Sun, 31 Aug 2025 12:14:40 GMT","""1e5cd5-63da83307cccc""",application/x-gzip
xrism_science,auxil,000103000,auxil/xa000103000.tim.gz,xrism/000103000/auxil/xa000103000.tim.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/auxil/xa000103000.tim.gz,1525449,"Sun, 31 Aug 2025 12:14:40 GMT","""1746c9-63da8330cbe70""",application/x-gzip
xrism_science,auxil,000103000,auxil/xa000103000_fff.cat,xrism/000103000/auxil/xa000103000_fff.cat,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/auxil/xa000103000_fff.cat,123840,"Tue, 15 Jul 2025 12:30:52 GMT","""1e3c0-639f6f2731061""",application/vnd.ms-pki.seccat
xrism_science,auxil,000103000,auxil/xa000103000_gen.gti.gz,xrism/000103000/auxil/xa000103000_gen.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/auxil/xa000103000_gen.gti.gz,2802,"Sun, 31 Aug 2025 12:14:40 GMT","""af2-63da8330e96fd""",application/x-gzip
xrism_science,auxil,000103000,auxil/xa000103000gen_a0.hk.gz,xrism/000103000/auxil/xa000103000gen_a0.hk.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/auxil/xa000103000gen_a0.hk.gz,360038639,"Sun, 31 Aug 2025 12:16:02 GMT","""1575c0ef-63da837f55940""",application/x-gzip
xrism_science,log,000103000,log/xa000103000_errlog.html.gz,xrism/000103000/log/xa000103000_errlog.html.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/log/xa000103000_errlog.html.gz,538,,,application/x-gzip
xrism_science,log,000103000,log/xa000103000_flinfo.html.gz,xrism/000103000/log/xa000103000_flinfo.html.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/log/xa000103000_flinfo.html.gz,3416,,,application/x-gzip
xrism_science,log,000103000,log/xa000103000_hdpage.html.gz,xrism/000103000/log/xa000103000_hdpage.html.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/log/xa000103000_hdpage.html.gz,574,,,application/x-gzip
xrism_science,log,000103000,log/xa000103000_index.html.gz,xrism/000103000/log/xa000103000_index.html.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/log/xa000103000_index.html.gz,807,,,application/x-gzip
xrism_science,log,000103000,log/xa000103000_job.par,xrism/000103000/log/xa000103000_job.par,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/log/xa000103000_job.par,11980,"Tue, 15 Jul 2025 12:30:52 GMT","""2ecc-639f6f27448d0""",text/plain
xrism_science,log,000103000,log/xa000103000_joblog.html.gz,xrism/000103000/log/xa000103000_joblog.html.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/log/xa000103000_joblog.html.gz,398416,,,application/x-gzip
xrism_science,log,000103000,log/xa000103000_lv1.par,xrism/000103000/log/xa000103000_lv1.par,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/log/xa000103000_lv1.par,7754,"Tue, 15 Jul 2025 12:30:52 GMT","""1e4a-639f6f2750071""",text/plain
xrism_science,resolve,000103000,resolve/event_cl/xa000103000rsl_p0px0000_cl.evt.gz,xrism/000103000/resolve/event_cl/xa000103000rsl_p0px0000_cl.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_cl/xa000103000rsl_p0px0000_cl.evt.gz,41211,"Sun, 31 Aug 2025 12:07:28 GMT","""a0fb-63da8194bf81b""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_cl/xa000103000rsl_p0px1000_cl.evt.gz,xrism/000103000/resolve/event_cl/xa000103000rsl_p0px1000_cl.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_cl/xa000103000rsl_p0px1000_cl.evt.gz,2963871,"Sun, 31 Aug 2025 12:07:28 GMT","""2d399f-63da81952f50e""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_cl/xa000103000rsl_p0px5000_cl.evt.gz,xrism/000103000/resolve/event_cl/xa000103000rsl_p0px5000_cl.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_cl/xa000103000rsl_p0px5000_cl.evt.gz,76171358,"Sun, 31 Aug 2025 12:07:35 GMT","""48a485e-63da819b69d9c""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_000_fe55.ghf.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_000_fe55.ghf.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_000_fe55.ghf.gz,20635195,"Sun, 31 Aug 2025 12:10:09 GMT","""13ade3b-63da822dfa861""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_000_pxcal.ghf.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_000_pxcal.ghf.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_000_pxcal.ghf.gz,7578928,"Sun, 31 Aug 2025 12:10:09 GMT","""73a530-63da822ec0821""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_a0ac_uf.evt.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_a0ac_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_a0ac_uf.evt.gz,162855753,"Sun, 31 Aug 2025 12:10:29 GMT","""9b4fb49-63da82412cd2d""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_a0pxcal000_uf.evt.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_a0pxcal000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_a0pxcal000_uf.evt.gz,76364078,"Sun, 31 Aug 2025 12:10:35 GMT","""48d392e-63da824756815""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_a0pxfw000_uf.evt.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_a0pxfw000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_a0pxfw000_uf.evt.gz,156466872,"Sun, 31 Aug 2025 12:10:48 GMT","""9537eb8-63da8253eaaef""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_a0pxpr_uf.evt.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_a0pxpr_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_a0pxpr_uf.evt.gz,666779328,"Sun, 31 Aug 2025 12:11:46 GMT","""27be3ec0-63da828aae3b8""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_adr.gti.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_adr.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_adr.gti.gz,2627,"Sun, 31 Aug 2025 12:11:54 GMT","""a43-63da8292a0e8f""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_el.gti.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_el.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_el.gti.gz,2308951,"Sun, 31 Aug 2025 12:11:55 GMT","""233b57-63da82933de3d""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_opn.gti.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_opn.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_opn.gti.gz,1652,"Sun, 31 Aug 2025 12:11:55 GMT","""674-63da829373981""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_p0px0000_uf.evt.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_p0px0000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_p0px0000_uf.evt.gz,178224,"Sun, 31 Aug 2025 12:11:55 GMT","""2b830-63da8293ba255""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_p0px1000_uf.evt.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_p0px1000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_p0px1000_uf.evt.gz,245857143,"Sun, 31 Aug 2025 12:12:20 GMT","""ea77b77-63da82ab73f25""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_p0px5000_uf.evt.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_p0px5000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_p0px5000_uf.evt.gz,331188278,"Sun, 31 Aug 2025 12:12:57 GMT","""13bd8836-63da82cea80cd""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_px0000_exp.gti.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_px0000_exp.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_px0000_exp.gti.gz,4125,"Sun, 31 Aug 2025 12:13:00 GMT","""101d-63da82d1d8c83""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_px1000_exp.gti.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_px1000_exp.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_px1000_exp.gti.gz,16437,"Sun, 31 Aug 2025 12:13:01 GMT","""4035-63da82d2010fe""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_px5000_exp.gti.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_px5000_exp.gti.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_px5000_exp.gti.gz,15002,"Sun, 31 Aug 2025 12:13:01 GMT","""3a9a-63da82d229d54""",application/x-gzip
xrism_science,resolve,000103000,resolve/event_uf/xa000103000rsl_s0px1000_uf.evt.gz,xrism/000103000/resolve/event_uf/xa000103000rsl_s0px1000_uf.evt.gz,https://heasarc.gsfc.nasa.gov/FTP/xrism/data/obs/0/000103000/resolve/event_uf/xa000103000rsl_s0px1000_uf.evt.gz,12889,"Sun, 31 Aug 2025 12:13:01 GMT","""3259-63da82d2550b5""",application/x-gzip
