system_label,images,mean_residual_dot_route_shift_arcsec2,weighted_alignment_cosine,images_with_first_order_improving_shift,route_shift_RMS_arcsec,fixed_route_improvement
MACS0329,3,0.10925500399782136,0.43973464056236533,2,0.015348048113873733,-0.0002834811205905119
MACS0429,2,0.28726537642168726,0.5543054200696228,1,0.04165943055777587,-0.0016176580045179634
MACS1115,2,-6.681870774721811,-0.9019743212522643,2,0.27441872244205434,0.009158062445477455
MACS1931,4,4.074558801375892,0.7313519219370199,2,0.30691976692991785,-0.005592295888740884
RXJ2129,7,-0.038965875007872346,-0.25785633338890124,3,0.22799459724095242,0.008256779381100476
