system_label,variant_id,source_family,source_redshift,observed_images,global_roots,surplus_roots,missing_roots,unassigned_roots,potentially_observable_surplus_roots,faintest_assigned_abs_magnification,observable_surplus_abs_magnification_threshold,all_observed_images_assigned,assignment_RMS_arcsec,assignment_max_arcsec,multiplicity_classification,parity_diverse,critical_sign_change_cells,critical_curve_present
RXJ2129,multipole_gated_routing_P0691,1,0.6786,3,3,0,0,0,0,4.98000238113708,1.24500059528427,True,2.4475910806323657,3.433678604545205,exact_multiplicity,True,88,True
RXJ2129,multipole_gated_routing_P0691,2,0.916,3,1,0,2,0,0,3.2617399533500966,0.8154349883375241,False,,1.2038331658463404,missing_multiplicity,False,166,True
RXJ2129,multipole_gated_routing_P0691,3,1.5194,4,3,0,1,0,0,2.620024991600953,0.6550062479002382,False,,3.0728018251595235,missing_multiplicity,True,216,True
RXJ2129,multipole_gated_routing_P0691,4,1.5202,3,3,0,0,0,0,2.981856323107306,0.7454640807768265,True,2.035601213576172,3.1525204448166697,exact_multiplicity,True,216,True
RXJ2129,multipole_gated_routing_P0691,5,1.521,3,3,0,0,0,0,6.3162439851696455,1.5790609962924114,True,3.373384841986539,5.272735662191717,exact_multiplicity,True,216,True
RXJ2129,multipole_gated_routing_P0691,6,3.0815,3,1,0,2,0,0,2.2153493082387756,0.5538373270596939,False,,0.815865484890633,missing_multiplicity,False,294,True
RXJ2129,multipole_gated_routing_P0691,7,3.427,3,3,0,0,0,0,2.765126126007817,0.6912815315019543,True,2.4133830809738046,4.048463722365062,exact_multiplicity,True,308,True
