D_Mpc,z_weyl,z_eikonal,z_lindblad,z_pathsum
1.0,9.030982402967878e-05,9.030982402967878e-05,9.030982402967878e-05,0.0003868316810524569
16.07035175879397,0.0026990775372891023,0.0026990775372891023,0.0026990775372891023,0.01161078871768773
31.14070351758794,0.005645135726274122,0.005645135726274122,0.005645135726274122,0.02440168171309337
46.21105527638191,0.00870018684026577,0.00870018684026577,0.00870018684026577,0.03779634533357063
61.28140703517588,0.011821317322710443,0.011821317322710443,0.011821317322710443,0.051618950104245234
76.35175879396985,0.014990443636181364,0.014990443636181364,0.014990443636181364,0.06579806289185933
91.42211055276383,0.018197840944244863,0.018197840944244863,0.018197840944244863,0.08029714677165668
106.49246231155779,0.021437547325278198,0.021437547325278198,0.021437547325278198,0.09509528415936176
121.56281407035176,0.024705590757597276,0.024705590757597276,0.024705590757597276,0.1101797811919656
136.63316582914572,0.02799916765733509,0.02799916765733509,0.02799916765733509,0.1255427597431443
151.7035175879397,0.03131621337498603,0.03131621337498603,0.03131621337498603,0.14117938510280761
166.77386934673368,0.03465515728561861,0.03465515728561861,0.03465515728561861,0.15708686082053488
181.84422110552765,0.03801477367049717,0.03801477367049717,0.03801477367049717,0.17326382005420482
196.91457286432163,0.04139408612454877,0.04139408612454877,0.04139408612454877,0.18970993759935054
211.98492462311557,0.04479230367408782,0.04479230367408782,0.04479230367408782,0.2064256721465069
227.05527638190955,0.048208776594573,0.048208776594573,0.048208776594573,0.22341208913206878
242.12562814070353,0.05164296495898802,0.05164296495898802,0.05164296495898802,0.24067073547364454
257.1959798994975,0.05509441569124322,0.05509441569124322,0.05509441569124322,0.2582035488394078
272.26633165829145,0.05856274546560841,0.05856274546560841,0.05856274546560841,0.27601279056842704
287.33668341708545,0.0620476277247485,0.0620476277247485,0.0620476277247485,0.29410099519421934
302.4070351758794,0.0655487826625979,0.0655487826625979,0.0655487826625979,0.31247093187916314
317.4773869346734,0.06906596938250434,0.06906596938250434,0.06906596938250434,0.33112557455870445
332.54773869346735,0.0725989796785663,0.0725989796785663,0.0725989796785663,0.3500680785641591
347.6180904522613,0.07614763304667886,0.07614763304667886,0.07614763304667886,0.3693017621388408
362.6884422110553,0.07971177263997661,0.07971177263997661,0.07971177263997661,0.38883009170164784
377.75879396984925,0.08329126195856529,0.08329126195856529,0.08329126195856529,0.4086566700169144
392.82914572864325,0.08688598211662468,0.08688598211662468,0.08688598211662468,0.4287852266442575
407.8994974874372,0.09049582956817895,0.09049582956817895,0.09049582956817895,0.44921961019615686
422.96984924623115,0.09412071420068083,0.09412071420068083,0.09412071420068083,0.46996378204294237
438.04020100502515,0.09776055772611839,0.09776055772611839,0.09776055772611839,0.4910218111873135
453.1105527638191,0.10141529231471955,0.10141529231471955,0.10141529231471955,0.5123978700919478
468.1809045226131,0.10508485942794192,0.10508485942794192,0.10508485942794192,0.5340962312900845
483.25125628140705,0.10876920881629956,0.10876920881629956,0.10876920881629956,0.5561212646442233
498.321608040201,0.11246829765441088,0.11246829765441088,0.11246829765441088,0.5784774351452016
513.391959798995,0.1161820897909665,0.1161820897909665,0.1161820897909665,0.601169301164937
528.462311557789,0.11991055509547996,0.11991055509547996,0.11991055509547996,0.6242015130925811
543.5326633165829,0.12365366888697925,0.12365366888697925,0.12365366888697925,0.6475788122967874
558.6030150753769,0.12741141143241513,0.12741141143241513,0.12741141143241513,0.6713060303671006
573.6733668341709,0.131183767504664,0.131183767504664,0.131183767504664,0.6953880885957022
588.7437185929648,0.13497072599169804,0.13497072599169804,0.13497072599169804,0.7198299976673765
603.8140703517588,0.13877227954986748,0.13877227954986748,0.13877227954986748,0.7446368575309117
618.8844221105528,0.14258842429536484,0.14258842429536484,0.14258842429536484,0.769813857429535
633.9547738693468,0.14641915952886114,0.14641915952886114,0.14641915952886114,0.7953662760715454
649.0251256281407,0.150264487489062,0.150264487489062,0.150264487489062,0.8212994819252495
664.0954773869347,0.15412441313156386,0.15412441313156386,0.15412441313156386,0.8476189336247479
679.1658291457287,0.15799894392991295,0.15799894392991295,0.15799894392991295,0.8743301804751333
694.2361809045226,0.1618880896962087,0.1618880896962087,0.1618880896962087,0.9014388630473555
709.3065326633166,0.16579186241896252,0.16579186241896252,0.16579186241896252,0.9289507138544268
724.3768844221106,0.1697102761162317,0.1697102761162317,0.1697102761162317,0.9568715581018159
739.4472361809045,0.17364334670231332,0.17364334670231332,0.17364334670231332,0.985207314505909
754.5175879396985,0.17759109186650457,0.17759109186650457,0.17759109186650457,1.0139639961752565
769.5879396984925,0.18155353096262805,0.18155353096262805,0.18155353096262805,1.0431477115500458
784.6582914572865,0.18553068490818223,0.18553068490818223,0.18553068490818223,1.0727646653958782
799.7286432160804,0.18952257609211748,0.18952257609211748,0.18952257609211748,1.102821159848447
814.7989949748744,0.1935292282903604,0.1935292282903604,0.1935292282903604,1.1333235955061771
829.8693467336684,0.19755066658830814,0.19755066658830814,0.19755066658830814,1.1642784725682782
844.9396984924623,0.20158691730961203,0.20158691730961203,0.20158691730961203,1.1956923920160158
860.0100502512563,0.20563800795063958,0.20563800795063958,0.20563800795063958,1.227572056835283
875.0804020100503,0.2097039671200794,0.2097039671200794,0.2097039671200794,1.259924273278834
890.1507537688442,0.21378482448320726,0.21378482448320726,0.21378482448320726,1.2927559521667518
905.2211055276382,0.21788061071038817,0.21788061071038817,0.21788061071038817,1.3260741102239328
920.2914572864322,0.22199135742942958,0.22199135742942958,0.22199135742942958,1.3598858714535251
935.3618090452262,0.2261170971814476,0.2261170971814476,0.2261170971814476,1.3941984685454374
950.4321608040201,0.23025786337993628,0.23025786337993628,0.23025786337993628,1.4290192443191456
965.5025125628141,0.2344136902727674,0.2344136902727674,0.2344136902727674,1.4643556532001596
980.5728643216081,0.23858461290687086,0.23858461290687086,0.23858461290687086,1.5002152627296104
995.643216080402,0.242770667095373,0.242770667095373,0.242770667095373,1.536605755106518
1010.713567839196,0.24697188938699194,0.24697188938699194,0.24697188938699194,1.5735349287623817
1025.78391959799,0.2511883170375059,0.2511883170375059,0.2511883170375059,1.6110106999678102
1040.854271356784,0.2554199879831306,0.2554199879831306,0.2554199879831306,1.649041104470978
1055.924623115578,0.25966694081565517,0.25966694081565517,0.25966694081565517,1.6876342991677609
1070.9949748743718,0.26392921475919984,0.26392921475919984,0.26392921475919984,1.7267985638034387
1086.0653266331658,0.26820684964847397,0.26820684964847397,0.26820684964847397,1.7665423027059433
1101.1356783919598,0.27249988590841756,0.27249988590841756,0.27249988590841756,1.8068740465506146
1116.2060301507538,0.2768083645351273,0.2768083645351273,0.2768083645351273,1.8478024541565476
1131.2763819095478,0.2811323270779705,0.2811323270779705,0.2811323270779705,1.8893363143145714
1146.3467336683418,0.28547181562280205,0.28547181562280205,0.28547181562280205,1.9314845476469902
1161.4170854271358,0.2898268727762057,0.2898268727762057,0.2898268727762057,1.9742562084992357
1176.4874371859296,0.29419754165068684,0.29419754165068684,0.29419754165068684,2.017660486863588
1191.5577889447236,0.2985838658507515,0.2985838658507515,0.2985838658507515,2.0617067103351925
1206.6281407035176,0.30298588945980975,0.30298588945980975,0.30298588945980975,2.106404346100568
1221.6984924623116,0.3074036570278484,0.3074036570278484,0.3074036570278484,2.151763002958892
1236.7688442211056,0.3118372135598211,0.3118372135598211,0.3118372135598211,2.1977924333763044
1251.8391959798996,0.3162866045047088,0.3162866045047088,0.3162866045047088,2.2445025355735577
1266.9095477386936,0.3207518757452051,0.3207518757452051,0.3207518757452051,2.2919033556472934
1281.9798994974874,0.3252330735879891,0.3252330735879891,0.3252330735879891,2.3400050897253046
1297.0502512562814,0.32973024475454565,0.32973024475454565,0.32973024475454565,2.388818086156124
1312.1206030150754,0.33424343637249887,0.33424343637249887,0.33424343637249887,2.4383528477333027
1327.1909547738694,0.33877269596742826,0.33877269596742826,0.33877269596742826,2.48862003395477
1342.2613065326634,0.343318071455137,0.343318071455137,0.343318071455137,2.5396304633176756
1357.3316582914574,0.3478796111343442,0.3478796111343442,0.3478796111343442,2.5913951156491177
1372.4020100502512,0.3524573636797751,0.3524573636797751,0.3524573636797751,2.6439251344731876
1387.4723618090452,0.3570513781356292,0.3570513781356292,0.3570513781356292,2.6972318294147954
1402.5427135678392,0.3616617039093989,0.3616617039093989,0.3616617039093989,2.7513266786406962
1417.6130653266332,0.36628839076602104,0.36628839076602104,0.36628839076602104,2.8062213313382114
1432.6834170854272,0.370931488822343,0.370931488822343,0.370931488822343,2.861927610232125
1447.7537688442212,0.3755910485418828,0.3755910485418828,0.3755910485418828,2.9184575141402394
1462.8241206030152,0.3802671207298688,0.3802671207298688,0.3802671207298688,2.9758232205681074
1477.894472361809,0.38495975652854275,0.38495975652854275,0.38495975652854275,3.0340370883434558
1492.964824120603,0.3896690074127106,0.3896690074127106,0.3896690074127106,3.0931116602908304
1508.035175879397,0.3943949251855291,0.3943949251855291,0.3943949251855291,3.1530596659470014
1523.105527638191,0.39913756197451505,0.39913756197451505,0.39913756197451505,3.213894024317703
1538.175879396985,0.4038969702277644,0.4038969702277644,0.4038969702277644,3.2756278466762554
1553.246231155779,0.4086732027103708,0.4086732027103708,0.4086732027103708,3.3382744394046373
1568.316582914573,0.41346631250103366,0.41346631250103366,0.41346631250103366,3.40184730687764
1583.3869346733668,0.41827635298884386,0.41827635298884386,0.41827635298884386,3.466360154390647
1598.4572864321608,0.42310337787024194,0.42310337787024194,0.42310337787024194,3.531826891131719
1613.5276381909548,0.4279474411461341,0.4279474411461341,0.4279474411461341,3.5982616331985326
1628.5979899497488,0.4328085971191645,0.4328085971191645,0.4328085971191645,3.665678706660872
1643.6683417085428,0.43768690039113034,0.43768690039113034,0.43768690039113034,3.7340926506692833
1658.7386934673368,0.4425824058605384,0.4425824058605384,0.4425824058605384,3.8035182206105764
1673.8090452261308,0.44749516872028966,0.44749516872028966,0.44749516872028966,3.873970391310807
1688.8793969849246,0.45242524445549204,0.45242524445549204,0.45242524445549204,3.9454643602864685
1703.9497487437186,0.4573726888413904,0.4573726888413904,0.4573726888413904,4.0180155510445426
1719.0201005025126,0.46233755794141124,0.46233755794141124,0.46233755794141124,4.0916396164321425
