D_Mpc,z_hubble,z_best
1824.5125628140704,0.4260143175349159,0.5292856064472311
1839.5829145728644,0.4295331673090339,0.5346727412097307
1854.6532663316584,0.4330520170831519,0.5400788767831706
1869.7236180904524,0.43657086685726987,0.5455040799183382
1884.7939698492462,0.44008971663138785,0.5509484176062589
1899.8643216080402,0.44360856640550583,0.5564119570788917
1914.9346733668342,0.44712741617962387,0.5618947658098303
1930.0050251256282,0.45064626595374185,0.5673969115150177
1945.0753768844222,0.45416511572785984,0.5729184621534638
1960.1457286432162,0.4576839655019779,0.5784594859279719
1975.2160804020102,0.46120281527609586,0.5840200512858753
1990.286432160804,0.4647216650502138,0.5896002269197755
2005.356783919598,0.4682405148243318,0.5952000817682939
2020.427135678392,0.4717593645984498,0.6008196850168239
2035.497487437186,0.4752782143725678,0.6064591060982953
2050.56783919598,0.4787970641466858,0.6121184146939416
2065.638190954774,0.4823159139208038,0.6177976807340744
2080.708542713568,0.48583476369492185,0.6234969743988661
2095.778894472362,0.48935361346903977,0.6292163661191359
2110.849246231156,0.4928724632431578,0.6349559265771425
2125.91959798995,0.49639131301727585,0.6407157267073844
2140.9899497487436,0.4999101627913937,0.6464958376974046
2156.0603015075376,0.5034290125655116,0.6522963309886005
2171.1306532663316,0.5069478623396297,0.6581172782770408
2186.2010050251256,0.5104667121137477,0.6639587515142864
2201.2713567839196,0.5139855618878657,0.6698208229082181
2216.3417085427136,0.5175044116619837,0.675703564923869
2231.4120603015076,0.5210232614361018,0.6816070502842619
2246.4824120603016,0.5245421112102197,0.6875313519712518
2261.5527638190956,0.5280609609843377,0.6934765432263754
2276.6231155778896,0.5315798107584557,0.6994426975517019
2291.6934673366836,0.5350986605325737,0.7054298887106927
2306.7638190954776,0.5386175103066917,0.7114381907290639
2321.8341708542716,0.5421363600808097,0.7174676778956535
2336.904522613065,0.5456552098549275,0.7235184247632951
2351.974874371859,0.5491740596290456,0.7295905061496943
2367.045226130653,0.5526929094031636,0.7356839971383125
2382.115577889447,0.5562117591772816,0.7417989730792511
2397.185929648241,0.5597306089513996,0.7479355095901443
2412.256281407035,0.5632494587255177,0.7540936825570572
2427.326633165829,0.5667683084996356,0.7602735681353823
2442.396984924623,0.5702871582737536,0.7664752427507486
2457.467336683417,0.5738060080478716,0.772698783099929
2472.537688442211,0.5773248578219896,0.7789442661517545
2487.608040201005,0.5808437075961076,0.7852117691480345
2502.6783919597992,0.5843625573702256,0.7915013696044779
2517.7487437185932,0.5878814071443437,0.797813145311622
2532.8190954773872,0.5914002569184615,0.8041471743357615
2547.889447236181,0.5949191066925795,0.8105035350198901
2562.959798994975,0.5984379564666975,0.816882305984634
2578.030150753769,0.6019568062408156,0.8232835661292022
2593.100502512563,0.6054756560149336,0.8297073946323321
2608.170854271357,0.6089945057890516,0.8361538709532452
2623.241206030151,0.6125133555631694,0.8426230748326027
2638.311557788945,0.6160322053372875,0.8491150862934682
2653.381909547739,0.6195510551114055,0.8556299856422733
2668.452261306533,0.6230699048855235,0.8621678534697881
2683.522613065327,0.6265887546596416,0.8687287706520959
2698.592964824121,0.6301076044337596,0.8753128183515704
2713.663316582915,0.6336264542078774,0.88192007801786
2728.733668341709,0.6371453039819955,0.8885506313888742
2743.8040201005024,0.6406641537561134,0.8952045604917733
2758.8743718592964,0.6441830035302315,0.9018819476439672
2773.9447236180904,0.6477018533043495,0.9085828754541103
2789.0150753768844,0.6512207030784675,0.9153074268231085
2804.0854271356784,0.6547395528525856,0.9220556849451247
2819.1557788944724,0.6582584026267034,0.9288277333085915
2834.2261306532664,0.6617772524008214,0.935623655697227
2849.2964824120604,0.6652961021749394,0.9424435361910557
2864.3668341708544,0.6688149519490575,0.9492874591674312
2879.4371859296484,0.6723338017231755,0.9561555093020646
2894.5075376884424,0.6758526514972933,0.963047771570058
2909.5778894472364,0.6793715012714114,0.969964331246941
2924.6482412060304,0.6828903510455294,0.976905273909709
2939.7185929648244,0.6864092008196474,0.983870685437872
2954.788944723618,0.6899280505937654,0.9908606520144998
2969.859296482412,0.6934469003678834,0.9978752601272765
2984.929648241206,0.6969657501420015,1.004914596569558
3000.0,0.7004845999161193,1.0119787484414338
