center,mode,cosine_moment,sine_moment,amplitude,phase_radian
baryonic_center,1,-0.005982307801586077,-0.0053469173134242055,0.00802356101675018,-2.412219994370877
baryonic_center,2,-0.036755476029605244,-0.03836223971745031,0.05312839593194968,-1.1674039040396849
baryonic_center,3,0.0004728372665880292,-0.0008977127293918201,0.001014624672076601,-0.362002379274956
baryonic_center,4,0.010843576820838922,-0.0018969062906799084,0.011008242899984363,-0.04329531776550246
halo_fit_center,1,-0.0067279735288541176,-0.019780449622827063,0.020893343798591955,-1.8986535875067923
halo_fit_center,2,-0.047519900717636926,-0.04432041258488396,0.06498030421526518,-1.1955089600830917
halo_fit_center,3,-0.0052174461863583295,0.002568189522600344,0.005815268018891241,0.8947264732520396
halo_fit_center,4,0.02216545328127153,0.01031847176851394,0.024449502628925805,0.10892137737942446
