variant,routing_fraction,radius_kpc,inward_acceleration_km2_s2_kpc,circular_speed_km_s,azimuthal_scatter_fraction,ring_cells
coherent_monopole_projected_routing,0.08352413225178856,0.375,472.11264851371845,13.305722197334665,0.14634500513148063,8
coherent_monopole_projected_routing,0.08352413225178856,0.75,600.2059433516781,21.21684372176405,0.030278888867800714,12
coherent_monopole_projected_routing,0.08352413225178856,1.125,611.4116715402539,26.22666830695019,0.030423614997493895,16
coherent_monopole_projected_routing,0.08352413225178856,1.5,612.2128323729216,30.303782743403215,0.02986341329556243,32
coherent_monopole_projected_routing,0.08352413225178856,1.875,609.8849017623315,33.81618238069418,0.03251579836517133,28
coherent_monopole_projected_routing,0.08352413225178856,2.25,594.0839890640696,36.56075731428653,0.027865196033108056,40
coherent_monopole_projected_routing,0.08352413225178856,2.625,576.0947438039946,38.88764202784074,0.024754779028284535,40
coherent_monopole_projected_routing,0.08352413225178856,3.0,557.5612644225093,40.89845710130797,0.032226938786287254,48
coherent_monopole_projected_routing,0.08352413225178856,3.375,538.6121722299846,42.63585441006428,0.03770540653855816,68
coherent_monopole_projected_routing,0.08352413225178856,3.75,520.9024923277339,44.19710789439736,0.0371145155646686,56
coherent_monopole_projected_routing,0.08352413225178856,4.125,502.4032304801228,45.52376660306687,0.03568470986709689,72
coherent_monopole_projected_routing,0.08352413225178856,4.5,485.350520494581,46.73411326029001,0.030334983824966997,68
coherent_monopole_projected_routing,0.08352413225178856,4.875,467.8855352800952,47.759208373783416,0.03385536851191186,88
coherent_monopole_projected_routing,0.08352413225178856,5.25,451.0359957931929,48.6614732402777,0.040093325648441584,88
coherent_monopole_projected_routing,0.08352413225178856,5.625,434.58561843037234,49.44233109058314,0.03927599738009897,84
coherent_monopole_projected_routing,0.08352413225178856,6.0,417.8626556330597,50.071707917728936,0.038888103706708935,112
coherent_monopole_projected_routing,0.08352413225178856,6.375,398.77581842812185,50.42019280486021,0.033156810552430346,112
coherent_monopole_projected_routing,0.08352413225178856,6.75,382.584093621043,50.817739343088064,0.030364990232728855,112
coherent_monopole_projected_routing,0.08352413225178856,7.125,368.3958403060516,51.23300071419414,0.030303226457203503,116
coherent_monopole_projected_routing,0.08352413225178856,7.5,355.70954674382904,51.65095933841614,0.029634254555355257,112
coherent_monopole_projected_routing,0.08352413225178856,7.875,342.234001570974,51.91428283595393,0.02971284598547302,144
coherent_monopole_projected_routing,0.08352413225178856,8.25,328.1614676979778,52.03202964048507,0.026294937602402885,140
coherent_monopole_projected_routing,0.08352413225178856,8.625,314.26696350403205,52.06296726294302,0.022756849301887094,144
coherent_monopole_projected_routing,0.08352413225178856,9.0,301.4023817991066,52.082832451701,0.02084000220517511,144
coherent_monopole_projected_routing,0.08352413225178856,9.375,288.8599636672926,52.03904456637216,0.019119968691278483,168
coherent_monopole_projected_routing,0.08352413225178856,9.75,277.8428788419067,52.04774796961527,0.016517687123418365,164
coherent_monopole_projected_routing,0.08352413225178856,10.125,267.8389227320768,52.07560938349428,0.014643961802546712,160
coherent_monopole_projected_routing,0.08352413225178856,10.5,258.54428293683765,52.10292670125926,0.013486776130092151,184
coherent_monopole_projected_routing,0.08352413225178856,10.875,249.83816438233399,52.12475455729151,0.0110215302140846,172
coherent_monopole_projected_routing,0.08352413225178856,11.25,241.48997745471664,52.122569452834554,0.012152826062635227,200
coherent_monopole_projected_routing,0.08352413225178856,11.625,233.78607341563006,52.13216956406763,0.01229081363426436,192
