candidate_id,radius_kpc,gbar_m_s2,dynamic_acceleration_m_s2,lensing_acceleration_m_s2,potential_path_ratio,enclosed_mass_log_slope
P0070,0.1073418882701353,3.261572918001697e-10,3.402619090751218e-10,3.5789268066881206e-10,716.4589642889197,1.6957369896199452
P0070,0.10776522313223767,3.257669221504875e-10,3.399086482951868e-10,3.5758580597606085e-10,714.4957300778277,1.6957369896199452
P0070,0.10819022754206609,3.2537701972464856e-10,3.395559482817007e-10,3.572796089780158e-10,712.5378647321646,1.6957369896208547
P0070,0.10861690808398168,3.2498758396344423e-10,3.3920380869758034e-10,3.569740896152505e-10,710.5853535696696,1.6957369896208547
P0070,0.10904527136831296,3.2459861430833497e-10,3.388522292068957e-10,3.566692478300966e-10,708.638181948234,1.6957369896199452
P0070,0.1094753240314583,3.242101102014499e-10,3.385012094748701e-10,3.5636508356664547e-10,706.6963352657908,1.6957369896208547
P0070,0.10990707273598861,3.238220710855858e-10,3.381507491678806e-10,3.5606159677074914e-10,704.7597989602054,1.6957369896208547
P0070,0.11034052417075073,3.234344964042063e-10,3.3780084795345763e-10,3.5575878739002173e-10,702.8285585091664,1.6957369896199452
P0070,0.11077568505097089,3.2304738560144123e-10,3.374515055002855e-10,3.554566553738408e-10,700.9025994300764,1.6957369896190357
P0070,0.11121256211835893,3.226607381220856e-10,3.3710272147820233e-10,3.551552006733483e-10,698.9819072799438,1.6957369896208547
P0070,0.1116511621412125,3.222745534115991e-10,3.367544955582005e-10,3.548544232414522e-10,697.0664676552747,1.6957369896217642
P0070,0.11209149191452215,3.2188883091610493e-10,3.3640682741242625e-10,3.5455432303282803e-10,695.1562661919634,1.6957369896199452
P0070,0.11253355826007651,3.2150357008238937e-10,3.3605971671418044e-10,3.5425490000391934e-10,693.251288565187,1.6957369896199452
P0070,0.11297736802656795,3.211187703579008e-10,3.3571316313791817e-10,3.5395615411293986e-10,691.3515204892957,1.6957369896208547
P0070,0.1134229280896987,3.207344311907489e-10,3.3536716635924917e-10,3.5365808531987446e-10,689.456947717708,1.6957369896208547
P0070,0.1138702453522874,3.203505520297039e-10,3.350217260549379e-10,3.533606935864805e-10,687.5675560428012,1.6957369896199452
P0070,0.11431932674437602,3.199671323241958e-10,3.3467684190290394e-10,3.53063978876289e-10,685.6833312958073,1.6957369896199452
P0070,0.11477017922333721,3.195841715243136e-10,3.3433251358222143e-10,3.5276794115460624e-10,683.804259346705,1.6957369896208547
P0070,0.11522280977398211,3.192016690808043e-10,3.3398874077312014e-10,3.5247258038851494e-10,681.930326104115,1.6957369896199452
P0070,0.11567722540866857,3.188196244450726e-10,3.3364552315698504e-10,3.5217789654687567e-10,680.0615175151933,1.6957369896208547
P0070,0.11613343316740973,3.1843803706917945e-10,3.3330286041635666e-10,3.5188388960032813e-10,678.1978195655264,1.6957369896208547
P0070,0.11659144011798317,3.180569064058419e-10,3.32960752234931e-10,3.5159055952129237e-10,676.3392182790265,1.6957369896208547
P0070,0.11705125335604034,3.176762319084318e-10,3.3261919829756013e-10,3.5129790628397047e-10,674.4856997178255,1.6957369896199452
P0070,0.11751288000521655,3.1729601303097546e-10,3.322781982902519e-10,3.5100592986434747e-10,672.6372499821719,1.6957369896199452
P0070,0.11797632721724124,3.169162492281525e-10,3.319377519001706e-10,3.5071463024019326e-10,670.7938552103255,1.6957369896208547
P0070,0.11890871207789015,3.161580846683881e-10,3.3125851872612694e-10,3.501340612983005e-10,667.1221753005298,1.6957369896199452
P0070,0.11937766417144363,3.157796828240663e-10,3.309197313222752e-10,3.498447919450363e-10,665.2938626282246,1.6957369896208547
P0070,0.1198484657179279,3.1540173387961554e-10,3.3058149629587185e-10,3.4955619931619234e-10,663.470549850809,1.6957369896208547
P0070,0.12079564637393894,3.1464719252271717e-10,3.2990668214835803e-10,3.48981044180409e-10,659.8388693250985,1.6957369896199452
P0070,0.12127204015761812,3.142705990280856e-10,3.295701024166142e-10,3.4869448165227504e-10,658.0304743424081,1.6957369896208547
P0070,0.12175031274276028,3.1389445626895584e-10,3.292340738410532e-10,3.484085958061748e-10,656.227024785612,1.6957369896208547
P0070,0.122712523985119,3.1314352079995027e-10,3.2856366894994696e-10,3.478388541374428e-10,652.6349078895731,1.6957369896199452
P0070,0.12319647754934866,3.127687270130622e-10,3.282292920330309e-10,3.475549983079917e-10,650.8462136126274,1.6957369896208547
P0070,0.12417011805216557,3.120204846468173e-10,3.275621877617332e-10,3.46989316655378e-10,647.2834863326478,1.6957369896199452
P0070,0.1251514533839872,3.112740323145186e-10,3.268972809276789e-10,3.4642634169412937e-10,643.740218421064,1.6957369896208547
P0070,0.12564502559623383,3.109014760724701e-10,3.265656508116634e-10,3.4614586923565487e-10,641.97584849142,1.6957369896199452
P0070,0.12663801734674032,3.101577007649222e-10,3.2590403571588916e-10,3.45586954404598e-10,638.461570528251,1.6957369896199452
P0070,0.12763885686210574,3.0941570480469397e-10,3.2524461219429956e-10,3.4503074643130665e-10,634.9664873066816,1.6957369896199452
P0070,0.1281422388944084,3.0904537274918754e-10,3.2491572155036463e-10,3.4475365755183603e-10,633.2261109389846,1.6957369896208547
P0070,0.1291549665014884,3.083060378316872e-10,3.242595810594486e-10,3.4420151009415033e-10,629.7596234332424,1.6957369896190357
P0070,0.13017569784890407,3.0756847163867986e-10,3.23605626395659e-10,3.4365206984188305e-10,626.3120696409482,1.6957369896208547
P0070,0.13120449619143282,3.068326699388135e-10,3.229538552926777e-10,3.43105336985008e-10,622.8833461474771,1.6957369896199452
P0070,0.13224142528376417,3.0609862851085875e-10,3.223042655027713e-10,3.42561311742662e-10,619.4733501030483,1.6957369896208547
P0070,0.13328654938445067,3.0536634314368486e-10,3.2165685479679936e-10,3.4201999436319263e-10,616.0819792196382,1.6957369896199452
P0070,0.13433993325989002,3.046358096362353e-10,3.2101162096422173e-10,3.4148138512420485e-10,612.7091317679138,1.6957369896208547
P0070,0.13540164218833853,3.03907023797504e-10,3.2036856181310623e-10,3.40945484332609e-10,609.3547065741811,1.6957369896199452
P0070,0.13700995912219946,3.0281711277509567e-10,3.194080458651378e-10,3.4014671222769043e-10,604.3573905590396,1.6957369896199452
P0070,0.13809276967120424,3.020926778382459e-10,3.1877041395016223e-10,3.396175840900577e-10,601.0485819944106,1.6957369896208547
P0070,0.13918413783669575,3.01369975980392e-10,3.1813494919154127e-10,3.390911657054778e-10,597.7578459118295,1.6957369896190357
P0070,0.14083738370720172,3.0028916364989835e-10,3.1718581086541674e-10,3.3830661988481467e-10,592.8554119097798,1.6957369896208547
P0070,0.1419504429749326,2.995707763721392e-10,3.16555754815573e-10,3.3778697786986534e-10,589.6094263518601,1.6957369896208547
P0070,0.14363654734941342,2.9849641656603954e-10,3.1561471983855734e-10,3.370125989292045e-10,584.7736602588143,1.6957369896217642
P0070,0.14477172883321965,2.977823181100335e-10,3.1499005961348753e-10,3.3649973649280503e-10,581.5718166658272,1.6957369896199452
P0070,0.1464913447792576,2.967143723063107e-10,3.14057108878452e-10,3.3573552959362867e-10,576.8018118688482,1.6957369896208547
P0070,0.14823138652959936,2.9565025650917434e-10,3.1312899969943066e-10,3.3497742868725107e-10,572.0708338111541,1.6957369896208547
P0070,0.14999209670439645,2.9458995698295507e-10,3.1220572545031737e-10,3.342254360345202e-10,567.3785631877457,1.6957369896208547
P0070,0.1517737208056717,2.935334600412442e-10,3.1128727959981695e-10,3.3347955404803284e-10,562.7246833060808,1.6957369896208547
P0070,0.15357650725155034,2.924807520467169e-10,3.10373655711521e-10,3.327397852925261e-10,558.1088800646994,1.6957369896208547
P0070,0.15540070741089787,2.9143181941095656e-10,3.0946484744398614e-10,3.3200613248527304e-10,553.5308419320259,1.6957369896226737
P0070,0.15724657563836936,2.903866485942789e-10,3.085608485508126e-10,3.3127859849647975e-10,548.9902599253405,1.6957369896199452
P0070,0.1591143693098749,2.8934522610555746e-10,3.076616528807261e-10,3.305571863496868e-10,544.486827589928,1.6957369896190357
P0070,0.16163931769421455,2.8796247029221546e-10,3.064701865474163e-10,3.2960483186641744e-10,538.5395145376428,1.6957369896208547
P0070,0.16355928888233154,2.869297417080267e-10,3.0558217501121183e-10,3.288977166401933e-10,534.1215870461332,1.6957369896217642
P0070,0.1661547726466099,2.855585292857324e-10,3.044055994903094e-10,3.279644372460306e-10,528.2871932155222,1.6957369896190357
P0070,0.16812837894983076,2.845344220284463e-10,3.0352874032754724e-10,3.2727163820142336e-10,523.9531471221109,1.6957369896190357
P0070,0.17079636852633642,2.8317465663175533e-10,3.023670140806589e-10,3.263574608917885e-10,518.2295285616955,1.6957369896208547
P0070,0.17350669579993283,2.818213894363054e-10,3.0121375510675393e-10,3.2545421219481445e-10,512.5682632626684,1.6957369896190357
P0070,0.17626003261754578,2.8047458938775373e-10,3.000689506741976e-10,3.245619022822524e-10,506.9686719468505,1.6957369896208547
P0070,0.17905706148748138,2.791342255801644e-10,2.989325883546515e-10,3.2368054182276035e-10,501.4300827361362,1.6957369896208547
P0070,0.18189847574860904,2.7780026725529864e-10,2.978046560234889e-10,3.228101419837268e-10,495.9518310718786,1.6957369896208547
P0070,0.1855137346130294,2.761417804389131e-10,2.964065773019193e-10,3.217375733806771e-10,489.1878654648947,1.6957369896208547
P0070,0.18845760829656671,2.7482212275059326e-10,2.9529756968999926e-10,3.208918783642567e-10,483.8429808595117,1.6957369896217642
P0070,0.19220323088167973,2.7318141566295613e-10,2.939231111141507e-10,3.1985023042814396e-10,477.24368278783226,1.6957369896190357
P0070,0.19525325860315113,2.7187590530189306e-10,2.9283297185350295e-10,3.190293050430154e-10,472.0289184440782,1.6957369896217642
P0070,0.1991339457340734,2.702527873362721e-10,2.91482065139246e-10,3.180186623929634e-10,465.59027910594807,1.6957369896199452
P0070,0.20309176209047358,2.6863935949720866e-10,2.901442148923189e-10,3.170252841362068e-10,459.2391984420037,1.6957369896208547
P0070,0.2071282406270121,2.670355639339768e-10,2.8881940213381714e-10,3.1604919988361756e-10,452.97448574703213,1.6957369896208547
P0070,0.21207805242796365,2.6512364291885113e-10,2.872468106974282e-10,3.1490077042064955e-10,445.56918364486495,1.6957369896190357
P0070,0.21629313480198437,2.6354083642684287e-10,2.859506173143581e-10,3.1396284342375226e-10,439.4903686697193,1.6957369896208547
P0070,0.22146196309824548,2.616539369589021e-10,2.844123198458198e-10,3.12860298454467e-10,432.30480988898455,1.6957369896172168
P0070,0.22586355207213768,2.600918448515421e-10,2.831446656518995e-10,3.119606916523463e-10,426.40637634522176,1.6957369896208547
P0070,0.23126108778270607,2.5822963947069844e-10,2.8164057076365265e-10,3.109042348798454e-10,419.4340402704677,1.6957369896190357
P0070,0.23678761018227135,2.5638076710643755e-10,2.8015509677918884e-10,3.09873008870128e-10,412.57532856417816,1.6957369896190357
P0070,0.24244620170823283,2.5454513229703805e-10,2.7868822097759987e-10,3.088670818283021e-10,405.8283895518253,1.6957369896226737
P0070,0.24921902726707315,2.524201627448997e-10,2.770003438046066e-10,3.077255701292403e-10,398.09580055405837,1.6957369896208547
P0070,0.25517469646241786,2.5061288506741124e-10,2.755736936836586e-10,3.0677470445396783e-10,391.5848265336642,1.6957369896190357
P0070,0.26230309729523366,2.485207423289661e-10,2.7393269574242005e-10,3.0569763750923745e-10,384.12267429208225,1.6957369896208547
P0070,0.26963063267837023,2.464460650182736e-10,2.723169030754881e-10,3.046554506470063e-10,376.80220290969265,1.6957369896190357
P0070,0.2771628655101636,2.4438870733210493e-10,2.7072629333465303e-10,3.036482758378381e-10,369.62072234946413,1.6957369896208547
P0070,0.28602912425307747,2.4205846368911743e-10,2.689392651682572e-10,3.02540267017182e-10,361.58012588353984,1.6957369896208547
P0070,0.29401945509622796,2.400377341605852e-10,2.674025574934431e-10,3.016085866595155e-10,354.6876607282421,1.6957369896190357
P0070,0.30342494511212664,2.3774897699904947e-10,2.656770936465471e-10,3.005872394559192e-10,346.970654394463,1.6957369896208547
P0070,0.3131313106003991,2.354820431119368e-10,2.639844411683338e-10,2.9961243873883006e-10,339.42087077513173,1.6957369896208547
P0070,0.32314817637056864,2.3323672441456504e-10,2.6232459079017225e-10,2.9868442375968125e-10,332.0346862583165,1.6957369896208547
P0070,0.33480067490153326,2.307363212437057e-10,2.604964630193085e-10,2.97696640238812e-10,323.9163696764547,1.6957369896208547
P0070,0.3455107294592219,2.2853625295227762e-10,2.5890631012628436e-10,2.968688815937928e-10,316.8661580288762,1.6957369896226737
P0070,0.3579696061042172,2.2608624096135933e-10,2.571566030580625e-10,2.9599455567894137e-10,309.11711655910636,1.6957369896190357
P0070,0.37087774117744743,2.2366249420704182e-10,2.554484353234199e-10,2.951808617188925e-10,301.5567241206779,1.6957369896208547
P0070,0.3857667447638019,2.2099990479336346e-10,2.5359922277646385e-10,2.9434837025533933e-10,293.37196099745427,1.6957369896172168
P0070,0.4012534720827553,2.183690121664484e-10,2.5180137526827827e-10,2.935918291455656e-10,285.408292472066,1.6957369896208547
P0070,0.4173619189415786,2.1576943899200472e-10,2.5005495480698105e-10,2.9291184957570137e-10,277.65974612717423,1.6957369896190357
P0070,0.43411704446677357,2.1320081242771532e-10,2.483600366195449e-10,2.9230906685933195e-10,270.12051087805173,1.6957369896208547
P0070,0.4515448097768273,2.1066276406976316e-10,2.467167092402852e-10,2.9178414070343774e-10,262.7849326145127,1.6957369896190357
P0070,0.4715245111653734,2.0790579437824488e-10,2.4496875856456757e-10,2.91297463797471e-10,254.94445890657516,1.6957369896208547
P0070,0.49433014365041367,2.0493932471813007e-10,2.431334217035111e-10,2.908760429352374e-10,246.65631842230863,1.6957369896208547
P0070,0.5162029864860423,2.022572583864598e-10,2.415167770039547e-10,2.905911752758233e-10,239.29444169850535,1.6957369896208547
P0070,0.5411695265464637,1.9937138393387066e-10,2.398251265469382e-10,2.903923048132726e-10,231.5122246045353,1.6957369896190357
P0070,0.56734359182256,1.9652668610664657e-10,2.382088419052104e-10,2.9031153665341526e-10,223.98158587012065,1.6957369896208547
P0070,0.5947835851664272,1.9372257738287702e-10,2.3666823433903685e-10,2.903503055342366e-10,216.69439263668812,1.6957369896190357
P0070,0.6260098930661772,1.9072992511191922e-10,2.3508503782447874e-10,2.9052892871517806e-10,209.06553326109864,1.6957369896190357
P0070,0.6588755910388345,1.8778350373328107e-10,2.3359152858865855e-10,2.9085155965788033e-10,201.70348283960215,1.6957369896190357
P0070,0.6962016411932946,1.846613176252417e-10,2.3208402419724268e-10,2.9136240741224393e-10,194.0628089195359,1.6957369896208547
P0070,0.7356422544596414,1.8159104260576673e-10,2.3068182509799936e-10,2.920453032132902e-10,186.70952136286616,1.6957369896226737
P0070,0.7773172232385077,1.7857181557412397e-10,2.2938568147738522e-10,2.9290301385646176e-10,179.63281079299455,1.6957369896208547
P0070,0.8245923781774372,1.7539261311737236e-10,2.2811556326704044e-10,2.940192509541256e-10,172.34572589341735,1.6957369896208547
P0070,0.8747427302787151,1.7227001157621609e-10,2.2696918531377265e-10,2.9534315248571833e-10,165.35190639717214,1.6957369896190357
P0070,0.9316027658125522,1.690004883388267e-10,2.2588405985631347e-10,2.96988524253172e-10,158.20178702262922,1.6957369896226737
P0070,0.9921588179338939,1.6579301758580195e-10,2.2494250733633976e-10,2.9887936952451197e-10,151.3581874798299,1.6957369896208547
P0070,1.056651135149215,1.6264642161919134e-10,2.2414611262968398e-10,3.0102072639279977e-10,144.80796751162165,1.6957369896190357
P0070,1.1297736802656795,1.5936857219310657e-10,2.23460882584869e-10,3.0357627057457194e-10,138.15575751819264,1.6957369896190357
P0070,1.212720401576181,1.559698817778748e-10,2.2291842979319053e-10,3.066041148123352e-10,131.44175285687066,1.6957369896208547
P0070,1.3017569784890406,1.5264367175435153e-10,2.2256696461730565e-10,3.0997108069599827e-10,125.05067149416293,1.6957369896226737
P0070,1.3973305213983949,1.493883964074112e-10,2.2240937787823798e-10,3.1368560471677144e-10,118.96698179700583,1.6957369896208547
P0070,1.5058363542798407,1.4602755675394558e-10,2.2245675895665123e-10,3.179932617100334e-10,112.86246585784285,1.6957369896208547
P0070,1.6227679071960228,1.4274232701027174e-10,2.2272739088446134e-10,3.2270872072719836e-10,107.06744976895793,1.6957369896208547
P0070,1.7556762912750015,1.3936400492216132e-10,2.232578926999207e-10,3.2812525242211994e-10,101.28455752576879,1.6957369896208547
P0070,1.9069613035464261,1.3590278489627834e-10,2.2171210505618296e-10,3.289737552560637e-10,95.54392912338153,1.6957369896226737
P0070,2.071282406270121,1.3252752712495502e-10,2.19608205990769e-10,3.284590545730364e-10,90.12411663403763,1.6957369896190357
P0070,2.2586355207213766,1.290814171555992e-10,2.1749403724030128e-10,3.280098123461788e-10,84.7707910037459,1.6957369896208547
P0070,2.4629352327917333,1.2572491629748633e-10,2.1546854434545846e-10,3.2764807940542364e-10,79.73045842891888,1.6957369896208547
P0070,2.696306326783702,1.223091302348886e-10,2.1344214045384067e-10,3.2735840322753075e-10,74.7758271542008,1.6957369896208547
P0070,2.9634313557632272,1.1884373513913986e-10,2.114228874917709e-10,3.2714682793255966e-10,69.9279376353671,1.6957369896208547
P0070,3.257020655659783,1.154765253803858e-10,2.0949662305662092e-10,3.2702174515191476e-10,65.38842051942261,1.6957369896190357
P0070,3.5938136638046276,1.120704239933792e-10,2.0758428503732012e-10,3.2697661134224627e-10,60.9665362621787,1.6957369896190357
P0070,3.981071705534973,1.0863461123974939e-10,2.056921789174587e-10,3.270141385145953e-10,56.67788597916165,1.6957369896190357
P0070,4.427451843494492,1.0517809640761177e-10,2.0382579681072997e-10,3.2713542231462774e-10,52.53596365590924,1.6957369896190357
P0070,4.923882631706739,1.0183156028896556e-10,2.0205358402694269e-10,3.2733111369941405e-10,48.689239789555586,1.6957369896190357
P0070,5.497572180769892,9.84735018540819e-11,2.0030844815212326e-10,3.27602131024675e-10,44.98936389228078,1.6957369896190357
P0070,6.162310676502703,9.511220688622932e-11,1.9859300108061105e-10,3.279439938235882e-10,41.44498632846929,1.6957369896226737
P0070,6.90742597369976,9.186564637636005e-11,1.9696326196697375e-10,3.2833528145524085e-10,38.17119907984413,1.6957369896190357
P0070,7.773172232385076,8.862370533575596e-11,1.953588444784319e-10,3.2877776840677685e-10,35.047296065894095,1.6957369896208547
P0070,8.816559551426552,8.52916384158326e-11,1.9372858303044175e-10,3.2927476379870314e-10,31.986213973989393,1.6957369896190357
P0070,10.0,8.208485027901568e-11,1.921708505280753e-10,3.297783508393998e-10,29.181958549372705,1.6957369896208547
P0070,11.387024535228734,7.890407918344046e-11,1.906279441313723e-10,3.3028277531628717e-10,26.536272577206965,1.6957369896208547
P0070,13.017569784890407,7.575578342770552e-11,1.8909176802601982e-10,3.307617487739127e-10,24.04929990269408,1.6957369896208547
P0070,14.940288172641704,7.26460531229747e-11,1.875512800884835e-10,3.3118281379536955e-10,21.719927854203913,1.6957369896208547
P0070,17.214619820847705,6.958059631553996e-11,1.8599202872273283e-10,3.3150631923172387e-10,19.545910470169545,1.6957369896208547
P0070,19.913394573407327,6.656472790953541e-11,1.8439560766475825e-10,3.316842073587868e-10,17.523995399565777,1.6957369896208547
P0070,23.126108778270606,6.360336135277833e-11,1.8273901154633484e-10,3.3165857428828044e-10,15.65005215815422,1.6957369896208547
P0070,26.96306326783701,6.070100302760246e-11,1.80993871556093e-10,3.3135995721670615e-10,13.919199612392433,1.6957369896226737
P0070,31.560603498185365,5.786174926888837e-11,1.79125546483059e-10,3.3070529300077236e-10,12.325930779061844,1.6957369896208547
P0070,37.087774117744765,5.508928591339482e-11,1.770920397096042e-10,3.295954819548659e-10,10.864233263724971,1.6957369896208547
P0070,43.92735387500734,5.232418968616531e-11,1.7478672663640935e-10,3.278648978242144e-10,9.497717794522728,1.6957369896190357
P0070,52.02826172134432,4.969788191878005e-11,1.7225485841821378e-10,3.25451079042506e-10,8.283001351453839,1.6957369896208547
P0070,62.11012355194615,4.7090470851237405e-11,1.693024953799028e-10,3.220675260407345e-10,7.1560273164888315,1.6957369896208547
P0070,74.43803013251689,4.4566453806709284e-11,1.6589311941439456e-10,3.1755145142400115e-10,6.13893892690929,1.6957369896190357
P0070,89.91789964660124,4.20768198109241e-11,1.6182552698081606e-10,3.1151141094318103e-10,5.205747395064627,1.6957369896208547
P0070,108.61690808398164,3.886945686626123e-11,1.5590852872594375e-10,3.022073685505469e-10,4.485111598974452,1.4319502957750956
P0070,132.76295892211266,3.4680567080944516e-11,1.4749707963566874e-10,2.88517720329074e-10,3.920314524401498,1.4319502957750956
P0070,162.27679071960236,3.0943106233621436e-11,1.3868905305045781e-10,2.7337148657150327e-10,3.4024272575152623,1.4319502957750956
P0070,199.9192900466783,2.7485242696313673e-11,1.2905937989529545e-10,2.560270513940227e-10,2.9097571376235676,1.4230064773892082
P0070,248.2400184600118,2.420041310160328e-11,1.1831910710439013e-10,2.359674746078737e-10,2.4543300075589465,1.4120187272055773
P0070,309.45556036598356,2.1258733745850194e-11,1.0681322317410643e-10,2.1375633495942677e-10,2.0305521575261145,1.4120187272037583
P0070,387.28813137559035,1.8631460910478974e-11,9.448226068917022e-11,1.8929576041253427e-10,1.6369683730371802,1.4120187272037583
P0070,490.45401099328666,1.598363134265916e-11,8.037327675164972e-11,1.6086033351288792e-10,1.279909680452086,1.3412506638760533
P0070,623.5507341273913,1.295862466287208e-11,6.409984270588913e-11,1.2802636525966046e-10,1.0000000000000144,0.0
P0070,795.8930289954706,7.954137589151907e-12,4.4039234947598317e-11,8.914560664565633e-11,1.0000000000000127,-1.8189894035458565e-12
P0070,1027.9353749867814,4.768380209566449e-12,2.946274397231022e-11,6.033069867573994e-11,1.0000000000000104,0.0
P0070,1332.8654938445054,2.836154276482577e-12,1.9485137812007328e-11,4.0296367231413265e-11,1.000000000000009,0.0
P0070,1741.9097138259683,1.6605471772927247e-12,1.26847240236467e-11,2.646494508158917e-11,1.0000000000000138,1.8189894035458565e-12
P0070,2294.477274885959,9.570507752666057e-13,8.136851671175923e-12,1.711160279106257e-11,1.0000000000000138,1.8189894035458565e-12
P0070,3046.215921934059,5.429766243963229e-13,5.144563714272592e-12,1.0896547576617929e-11,1.0000000000000093,0.0
P0070,4076.2086875748846,3.032422289775406e-13,3.2047223943372147e-12,6.831572601036807e-12,1.0000000000000078,0.0
P0070,5497.572180769893,1.6670960420615707e-13,1.965069672993455e-12,4.213019758977578e-12,1.000000000000013,0.0
P0070,7473.1598782455385,9.021815757899457e-14,1.1844635594723134e-12,2.5522703118389617e-12,1.0000000000000144,0.0
P0070,10279.353749867814,4.768380209566449e-14,6.96042392001101e-13,1.5064906293828968e-12,1.0000000000000093,0.0
P0070,14251.026703029993,2.4809053353020036e-14,4.006118642222335e-13,8.703653778087502e-13,1.000000000000013,0.0
P0070,19913.394573407328,1.2706089276309632e-14,2.2542590819605676e-13,4.913256818457406e-13,1.000000000000015,0.0
P0070,28045.503924478788,6.405838791109364e-15,1.2382129831858987e-13,2.705906227279405e-13,1.0000000000000118,0.0
P0070,39967.72253276788,3.1541598365056775e-15,6.584406597189607e-14,1.4420644864113407e-13,1.00000000000001,0.0
P0070,57634.66334193122,1.5168232585596718e-15,3.386222490961493e-14,7.4293976973434e-14,1.0000000000000135,0.0
P0070,83767.76400682924,7.180400270593674e-16,1.6958486095122516e-14,3.725904368020145e-14,1.000000000000009,0.0
P0070,123196.47754934856,3.319754127733792e-16,8.213156286112361e-15,1.8064632377786087e-14,1.000000000000007,0.0
P0070,182615.84682702608,1.510864711392669e-16,3.878261764848039e-15,8.537230881984005e-15,1.0000000000000104,0.0
P0070,274989.5810197349,6.663003204459267e-17,1.7606642116517743e-15,3.878206936160751e-15,1.000000000000007,0.0
P0070,417361.9189415782,2.8925232583925073e-17,7.81140155806965e-16,1.721408809835765e-15,1.0000000000000044,0.0
P0070,640969.8577085227,1.2263862907829203e-17,3.365435032806255e-16,7.41893053746621e-16,1.0000000000000075,0.0
P0070,1000000.0,5.03851436126144e-18,1.3987362332554676e-16,3.0841750953090346e-16,1.0000000000000002,-3.637978807091713e-12
P0420,0.1,3.3326448229658797e-10,3.5630072508871096e-10,3.5630072508871096e-10,752.7322370835032,1.6957369896153978
P0420,0.10039437992839943,3.328656062252066e-10,3.5596251304068785e-10,3.5596251304068785e-10,750.6698061901259,1.6957369896208547
P0420,0.10079031521207812,3.3246720755879565e-10,3.556249313705851e-10,3.556249313705851e-10,748.6130154357904,1.6957369896217642
P0420,0.10118781198504509,3.320692857259609e-10,3.5528797986962834e-10,3.5528797986962834e-10,746.561849396383,1.6957369896208547
P0420,0.10158687640550067,3.3167184015599187e-10,3.549516583305104e-10,3.549516583305104e-10,744.5162926899708,1.6957369896199452
P0420,0.10198751465593191,3.312748702788613e-10,3.54615966547392e-10,3.54615966547392e-10,742.4763299766856,1.6957369896199452
P0420,0.10238973294320834,3.3087837552522417e-10,3.542809043159026e-10,3.542809043159026e-10,740.441945958609,1.6957369896208547
P0420,0.10279353749867814,3.304823553264167e-10,3.539464714331406e-10,3.539464714331406e-10,738.4131253796585,1.6957369896199452
P0420,0.10319893457826468,3.30086809114456e-10,3.5361266769767453e-10,3.5361266769767453e-10,736.3898530254717,1.6957369896190357
P0420,0.10360593046256342,3.296917363220388e-10,3.5327949290954313e-10,3.5327949290954313e-10,734.3721137232935,1.6957369896208547
P0420,0.10401453145693929,3.2929713638254083e-10,3.529469468702565e-10,3.529469468702565e-10,732.3598923418615,1.6957369896208547
