x_arcsec,y_arcsec,radius_kpc,f_xx,f_xy,f_yx,f_yy,exact_kappa,exact_curl,exact_jacobian_determinant,direct_0p01_kappa,direct_0p01_curl,direct_0p01_jacobian_determinant
-18.749999999999996,-7.499999999999997,75.56032923259545,0.14767775729796367,-0.16860075594096424,-0.16860075594096424,0.48621157261718567,0.3169446649575747,0.0,0.40948708979740805,0.31695138971193915,-6.103679783819871e-08,0.40948104831908044
-18.749999999999996,-3.750000000000002,71.54536713529339,0.1090509362253001,-0.10282043223711262,-0.10282043223711262,0.5428453784820009,0.32594815735365046,0.0,0.39672944075631195,0.32594479955782574,-4.2584213932883586e-08,0.39673493167976565
-18.749999999999996,0.0,70.15600444808095,0.08953371974940211,-0.016351164361621096,-0.016351164361621096,0.5346869554000429,0.3121103375747225,0.0,0.4233844762930228,0.3121130021785379,1.1216405582104017e-08,0.42337906958070476
-18.749999999999996,3.750000000000002,71.54536713529339,0.09510689904142483,0.05894324623495609,0.05894324623495609,0.4702897193712809,0.28269830920635286,0.0,0.475856872171044,0.28269947246269966,4.260853891935312e-08,0.475859426104701
-18.749999999999996,7.499999999999997,75.56032923259545,0.11483248729799861,0.10523284971875334,0.10523284971875334,0.38276947233899655,0.24880097981849758,0.0,0.5352784582735046,0.2488021573773258,3.8365000065709864e-08,0.5352808385792598
-15.000000000000002,-11.25,70.15600444808096,0.2561125055019271,-0.22711108055212248,-0.22711108055212248,0.3948290174041962,0.32547076145306164,0.0,0.39859968307657667,0.32548338882825156,-2.3298341034205805e-08,0.3985902930314231
-15.000000000000002,-7.499999999999997,62.74943799027466,0.21623104321437434,-0.21552853355987867,-0.21552853355987867,0.530780298458613,0.37350567083649366,0.0,0.32130728720188384,0.37350134079358055,-8.495351089266023e-08,0.321310404620088
-15.000000000000002,-3.750000000000002,57.85212332214806,0.1622214149997963,-0.14278288984674392,-0.14278288984674392,0.6351229977175972,0.3986722063586967,0.0,0.2852991850382801,0.3986712788060509,-8.652920602258973e-08,0.2852998369940642
-15.000000000000002,0.0,56.12480355846478,0.1302204444426598,-0.024680017428423143,-0.024680017428423143,0.6362020365928738,0.3832112405177668,0.0,0.3158149276646485,0.38321012008566413,1.5505374761914936e-08,0.3158195226674791
-15.000000000000002,3.750000000000002,57.85212332214806,0.13741912216090385,0.07694993359646224,0.07694993359646224,0.5397902775078507,0.33860469983437724,0.0,0.3910468141368651,0.33860176847884116,7.092177956025125e-08,0.3910558251304283
-15.000000000000002,7.499999999999997,62.74943799027466,0.16296859247646875,0.1294143325161587,0.1294143325161587,0.41368124651383753,0.28832491949515315,0.0,0.47401914202736206,0.28832633112783057,5.002802616616009e-08,0.47401182153293864
-15.000000000000002,11.250000000000007,70.15600444808099,0.18505130392383168,0.14278751313922644,0.14278751313922644,0.30390423879738276,0.24447777136060722,0.0,0.546894059027736,0.24448126820013627,1.7528511975228867e-08,0.5468918341328687
-11.25,-15.000000000000002,70.15600444808096,0.33962515513755914,-0.19891333304054343,-0.19891333304054343,0.24405905693677216,0.29184210603716565,0.0,0.4596378689392482,0.2918467791132584,4.065543457443255e-08,0.45963136418543005
-11.25,-11.25,59.529343783429965,0.3494262828493353,-0.2440081551321037,-0.2440081551321037,0.36944756648755206,0.3594369246684437,0.0,0.3506808607576178,0.3594377196881604,2.244289198927163e-08,0.35068511176655714
-11.25,-7.499999999999997,50.590214263847116,0.3260160837614795,-0.2670552325852651,-0.2670552325852651,0.556628984383914,0.4413225340726967,0.0,0.22750643620040986,0.44132481474776775,-7.746852048740038e-08,0.22750831441698582
-11.25,-3.750000000000002,44.370553118567976,0.25956937444572087,-0.20483232626953335,-0.20483232626953335,0.7501995606883269,0.5048844675670239,0.0,0.14300361365828726,0.5048867987115901,-1.768464930052005e-07,0.1430031212412843
-11.25,0.0,42.093602668848575,0.20483527204015872,-0.04077882402434657,-0.04077882402434657,0.7821707604199994,0.4935030162300791,0.0,0.17154721554352162,0.49350010305595493,1.731510490543542e-08,0.1715488394606996
-11.25,3.750000000000002,44.370553118567976,0.21199772014480128,0.1013401887472225,0.1013401887472225,0.626922324398755,0.41946002227177814,0.0,0.2837162250815366,0.41945478148612825,1.194550680594375e-07,0.28372336235273765
-11.25,7.499999999999997,50.590214263847116,0.24060356702003377,0.15558702538328018,0.15558702538328018,0.4391948727421466,0.3398992198810902,0.0,0.40166609076887244,0.33989622427283983,5.193654395441172e-08,0.4016721826085665
-11.25,11.250000000000007,59.52934378342999,0.2561818218222054,0.15584632753965447,0.15584632753965447,0.29805483474696826,0.2771183282845868,0.0,0.49783149619162376,0.27711117592750245,-4.943601084050897e-10,0.49784231137826845
-11.25,15.000000000000002,70.15600444808096,0.2563045593419871,0.13741293460599396,0.13741293460599396,0.20513743638296672,0.2307209978624769,0.0,0.5722533499146962,0.23073374321864737,-1.772955116052799e-08,0.5722365173648349
-7.499999999999997,-18.749999999999996,75.56032923259545,0.35677514886323636,-0.12286036288787917,-0.12286036288787917,0.13033742363710035,0.24355628625016834,0.0,0.5442939124512991,0.24355411962661,3.536286818928147e-08,0.5442972327989563
-7.499999999999997,-15.000000000000002,62.74943799027466,0.4042469033821048,-0.16453894798979288,-0.16453894798979288,0.19527352991547975,0.29976021664879227,0.0,0.4523452210776532,0.29976681113026427,5.918379120117834e-08,0.45233419369259115
-7.499999999999997,-11.25,50.590214263847116,0.45434255245666544,-0.22395432755810435,-0.22395432755810435,0.31303472038004576,0.3836886364183556,0.0,0.32469218019631463,0.38367451039149625,8.820781882690198e-08,0.3247065138143695
-7.499999999999997,-7.499999999999997,39.6862291889533,0.48607858898535544,-0.2931128488366016,-0.2931128488366016,0.5328885439077118,0.5094835664465336,0.0,0.15414343646294554,0.5094825202086595,4.317559643141067e-08,0.15414017685751974
-7.499999999999997,-3.750000000000002,31.37471899513732,0.4470720746111437,-0.29046740020922795,-0.29046740020922795,0.8698755874222417,0.6584738310166927,0.0,-0.01242188909524429,0.658481162976543,-2.806806564947806e-07,-0.012421118272557971
-7.499999999999997,0.0,28.062401779232374,0.35896460320294066,-0.07593618422585524,-0.07593618422585524,1.0035543833222333,0.6812594932625871,0.0,-0.00804478959811973,0.6812681694077338,-1.0645351267157821e-08,-0.008046106295502705
-7.499999999999997,3.750000000000002,31.37471899513732,0.3534359810754207,0.1273339073402789,0.1273339073402789,0.7316471533801239,0.5425415672277722,0.0,0.1572933710418556,0.5425349048184258,1.785587233626984e-07,0.15730058047735104
-7.499999999999997,7.499999999999997,39.6862291889533,0.36562752807161386,0.17060899746489902,0.17060899746489902,0.44854342480699844,0.40708547643930615,0.0,0.3207214407503684,0.40707338124297276,1.0636336256197865e-08,0.3207338397686498
-7.499999999999997,11.250000000000007,50.590214263847145,0.3534767587577646,0.15068372522724316,0.15068372522724316,0.27686124525736505,0.3151690020075648,0.0,0.44482042653572296,0.3151816877160485,-4.052460589321072e-08,0.44480574286665286
-7.499999999999997,15.000000000000002,62.74943799027466,0.32804485175770237,0.12155702435798772,0.12155702435798772,0.18005870746922215,0.25405177961346226,0.0,0.5361876626017316,0.2540592894530569,-3.8802072666044296e-08,0.5361781312263776
-7.499999999999997,18.749999999999996,75.56032923259545,0.2997387797805329,0.09661549524465922,0.09661549524465922,0.1236257580909738,0.21168226893575337,0.0,0.6043563420867545,0.2116971943125212,-2.8509616889493827e-08,0.6043366984626191
-3.750000000000002,-18.749999999999996,71.54536713529339,0.3790899401831876,-0.07154510009425961,-0.07154510009425961,0.10129023989582214,0.24019009003950487,0.0,0.5528992295567406,0.24019540083364266,2.124234121936297e-08,0.5528944823398033
-3.750000000000002,-15.000000000000002,57.85212332214806,0.44518514284916244,-0.10002812636799985,-0.10002812636799985,0.1506227046540756,0.297903923751619,0.0,0.4612415167198213,0.29789962508206536,4.270341857903759e-08,0.4612445032925785
-3.750000000000002,-11.25,44.370553118567976,0.5344269041291467,-0.14761295707026195,-0.14761295707026195,0.2441680621483771,0.3892974831387619,0.0,0.3301054301686195,0.3892992018784569,9.257643540649951e-08,0.33010070318159723
-3.750000000000002,-7.499999999999997,31.37471899513732,0.6514510645232688,-0.22899170347501213,-0.22899170347501213,0.44571573733229586,0.5485834009277823,0.0,0.14075798944394524,0.548591128387832,1.9325958611204896e-07,0.14075199777648872
-3.750000000000002,-3.750000000000002,19.843114594476667,0.7593857614610177,-0.32879492856040227,-0.32879492856040227,0.9062596379236122,0.8328226996923149,0.0,-0.08555083920566148,0.8328238174193814,2.788045350143875e-08,-0.08554911883756205
