gate_power,outer_RMSE_km_s,outer_equal_galaxy_RMSE_km_s,outer_mean_residual_km_s,galaxy_equal_RMSE_improvement_fraction_vs_fixed_RAR,solar_g_R80_m_s2,solar_activation,solar_effective_route_fraction,solar_maximum_absolute_interior_force_change,macs0416_g_R80_m_s2,macs0416_activation,macs0416_effective_route_fraction
0.0,9.841443959066897,10.065125448959725,-1.0350562278173234,0.06077687812004762,254.55253269745893,1.0,0.2782696303814129,66423.5066253968,8.389588950693998e-12,1.0,0.12561819352241782
1.0,9.739763204990085,10.058725296133739,-0.03871824097922677,0.06137410579974356,254.55253269745893,4.714154627664458e-13,1.3118060658010158e-13,3.131306813841661e-08,8.389588950693998e-12,0.9346552238443891,0.11740970078562322
2.0,9.719935525570683,10.045133065207635,-0.1931517537059587,0.06264245934669799,254.55253269745893,2.222325385355118e-25,6.184056635699996e-26,0.0,8.389588950693998e-12,0.9951359136764256,0.1250071757853133
4.0,9.712866954051567,10.029786637518617,-0.26916362230842455,0.06407450505709433,254.55253269745893,4.938730118393774e-50,1.374298604598987e-50,0.0,8.389588950693998e-12,0.9999761093826589,0.1256151924262253
