R_kpc,V_obs,eV_obs,V_gas,V_disk,V_bul,V_bar
2.17,12.6,10.0,-8.64,21.61,0.0,23.27319703006014
4.32,23.0,10.0,-7.74,27.24,0.0,28.318283846306787
6.49,30.0,8.0,15.6,34.0,0.0,37.4080205303622
8.65,36.0,8.0,23.65,34.44,0.0,41.77841667655681
10.83,40.0,8.0,28.17,36.32,0.0,45.96402179966414
