R_kpc,V_obs,eV_obs,V_gas,V_disk,V_bul,V_bar
1.1,33.2,5.06,3.45,21.28,0.0,21.557850078335733
2.21,54.6,5.06,6.51,35.54,0.0,36.13131190532666
3.31,65.7,5.06,11.85,39.59,0.0,41.32542316782734
4.42,69.2,5.06,18.75,38.75,0.0,43.047938394306414
5.52,70.9,5.06,26.75,39.1,0.0,47.37480870673781
6.64,72.4,5.06,30.8,37.98,0.0,48.8990838359984
7.74,73.2,5.06,30.9,35.45,0.0,47.02672112746114
