R_kpc,V_obs,eV_obs,V_gas,V_disk,V_bul,V_bar
0.76,15.1,8.69,0.58,17.55,0.0,17.559581430091097
1.51,28.0,8.69,10.02,30.38,0.0,31.989760861875787
2.27,37.6,8.69,14.0,35.0,0.0,37.69615364994153
3.03,47.9,8.69,14.92,36.8,0.0,39.70952530564927
3.78,58.8,8.69,19.48,36.55,0.0,41.41706049443876
