R_kpc,V_obs,eV_obs,V_gas,V_disk,V_bul,V_bar
0.7,41.3,3.05,2.87,20.97,0.0,21.16548605631347
1.4,68.7,3.07,6.75,32.22,0.0,32.91946080967912
2.09,83.8,3.05,14.14,40.91,0.0,43.284728253738635
2.79,88.7,3.05,20.18,46.75,0.0,50.91949430228073
3.49,90.1,3.05,24.08,50.1,0.0,55.58647677268276
4.19,91.6,3.05,26.71,49.34,0.0,56.10579025376971
4.89,92.7,3.05,28.08,47.94,0.0,55.558347707612754
5.59,91.5,3.05,29.25,45.47,0.0,54.06554725516057
