extra_spatial_channels,transition_power_n,path_power_q,chi_t,galaxy_equal_RMSE_km_s,cluster_all5_log_RMS_dex,cluster_reliable3_log_RMS_dex,cluster_all6_stress_log_RMS_dex,solar_solar_limb_fractional_force_change,solar_Mercury_fractional_force_change,solar_Earth_fractional_force_change,solar_Saturn_fractional_force_change,is_primary_dimension_fixed_formula,galaxy_ratio_to_fixed_RAR,all5_gap_fraction_closed_from_fixed_RAR,galaxy_gate_pass,solar_gate_pass,all5_cluster_gate_pass,reliable3_cluster_gate_pass,gap_closed_gate_pass,selected_primary_row
2.0,1.0,1.5,8e-07,37.074805687687636,0.17988394964257645,0.17887225582856806,0.1677767254169494,0.0,0.0,0.0,0.0,False,3.3935668782018356,0.6914419793087623,False,True,True,True,False,False
2.0,1.0,1.5,1e-06,31.52513987639108,0.21022349160231676,0.20674477992032286,0.194052459330853,0.0,0.0,0.0,0.0,False,2.8855895137092817,0.6394000431917422,False,True,False,False,False,False
2.0,1.0,1.5,1.5e-06,23.816412155913504,0.27092642306171316,0.26154282785815713,0.25092296638864575,0.0,0.0,0.0,0.0,False,2.1799868118190147,0.5352752648639154,False,True,False,False,False,False
2.0,1.0,1.5,2e-06,19.924265471942174,0.31401019100674543,0.29961206673928337,0.29277914079138734,0.0,0.0,0.0,0.0,False,1.823727087005012,0.4613729395733368,False,True,False,False,False,False
2.0,1.0,1.5,3e-06,16.17390469846647,0.37082386343943713,0.34879274414547534,0.34898519803866346,0.0,0.0,0.0,0.0,False,1.4804454469234518,0.36391947388691037,False,True,False,False,False,False
2.0,1.0,1.5,5e-06,13.49762492622004,0.4322253459091143,0.4008788308663636,0.41082754942720245,0.0,0.0,0.0,0.0,False,1.2354776251524218,0.2585964590431945,False,True,False,False,False,False
2.0,1.0,1.5,8e-06,12.254862472271839,0.47697327220271357,0.43848286494691535,0.45677900187044806,0.0,0.0,0.0,0.0,False,1.1217238933940372,0.18183957442605614,False,True,False,False,False,False
2.0,1.0,1.5,1e-05,11.903478122250945,0.4942892890877654,0.45305156305483557,0.474838512920307,0.0,0.0,0.0,0.0,False,1.0895606421070483,0.1521371139957397,False,True,False,False,False,False
2.0,1.0,1.5,2e-05,11.32007241751539,0.5338944424024283,0.4866655357800492,0.517006992429775,0.0,0.0,0.0,0.0,False,1.036159788362262,0.08420171597814496,True,True,False,False,False,False
2.0,1.0,2.0,3e-07,73.4853132596313,0.16588923921830395,0.16522569784830043,0.18532857727386104,0.0,0.0,0.0,0.0,False,6.7263285804620665,0.7154473458644813,False,True,True,True,False,False
2.0,1.0,2.0,5e-07,51.491016099346254,0.1470930938156672,0.14798253867145741,0.14772287989983987,0.0,0.0,0.0,0.0,False,4.713125356115586,0.7476886960993752,False,True,True,True,False,False
2.0,1.0,2.0,8e-07,36.552798089470876,0.193891551776344,0.19349625595229364,0.1798355288250388,0.0,0.0,0.0,0.0,False,3.345785975170255,0.6674144993828786,False,True,True,True,False,False
2.0,1.0,2.0,1e-06,31.101936168613022,0.22600646269658423,0.2237439337750693,0.208487562283247,0.0,0.0,0.0,0.0,False,2.846852423687937,0.6123272424713297,False,True,False,False,False,False
2.0,1.0,2.0,1.5e-06,23.53716056101609,0.28807009695189634,0.2807748298835507,0.26745009248943585,0.0,0.0,0.0,0.0,False,2.154426085456432,0.505868427325371,False,True,False,False,False,False
2.0,1.0,2.0,2e-06,19.722795518755976,0.3311082227941423,0.3192450989650246,0.30964372274399204,0.0,0.0,0.0,0.0,False,1.8052859449031504,0.43204439271566686,False,True,False,False,False,False
2.0,1.0,2.0,3e-06,16.052952094483523,0.38682320608256154,0.3677087704876212,0.36521691588959204,0.0,0.0,0.0,0.0,False,1.4693742964994563,0.336475527341749,False,True,False,False,False,False
2.0,1.0,2.0,5e-06,13.43882905616088,0.4456880888041822,0.41732713230368784,0.42499271729123833,0.0,0.0,0.0,0.0,False,1.2300958648570715,0.2355035855042762,False,True,False,False,False,False
2.0,1.0,2.0,8e-06,12.226057993516408,0.48762097002746074,0.45183750168969744,0.4683874245352806,0.0,0.0,0.0,0.0,False,1.1190873340585217,0.16357539592513692,False,True,False,False,False,False
2.0,1.0,2.0,1e-05,11.883065452272106,0.5036070776578894,0.4648660729911562,0.4851706528116964,0.0,0.0,0.0,0.0,False,1.0876922099075814,0.1361541516240019,False,True,False,False,False,False
2.0,1.0,2.0,2e-05,11.312910951000418,0.5396109239185782,0.4941104812615734,0.523662927301463,0.0,0.0,0.0,0.0,False,1.0355042781009465,0.07439613729563332,True,True,False,False,False,False
2.0,2.0,0.0,3e-07,69.63916627009777,0.3707360411230733,0.4163064678946704,0.3969982760595181,0.0,0.0,0.0,0.0,False,6.374279344052684,0.36407011701078884,False,True,False,False,False,False
2.0,2.0,0.0,5e-07,36.16212611374671,0.2756256218332825,0.328099021938757,0.29742798772063095,0.0,0.0,0.0,0.0,False,3.3100266110288135,0.5272146487018222,False,True,False,False,False,False
2.0,2.0,0.0,8e-07,19.860607034285255,0.2076145004158597,0.26118312550398637,0.2235829338571563,0.0,0.0,0.0,0.0,False,1.817900241481656,0.6438752904725231,False,True,False,False,False,False
2.0,2.0,0.0,1e-06,15.89041627441544,0.18700284770666795,0.23447840086670288,0.19839837031192922,0.0,0.0,0.0,0.0,False,1.454496911027748,0.679230811494606,False,True,True,False,False,False
2.0,2.0,0.0,1.5e-06,12.468274999725653,0.18458818677110944,0.19741898572319155,0.18288514460417224,0.0,0.0,0.0,0.0,False,1.1412581747240973,0.6833727207666493,False,True,True,True,False,False
2.0,2.0,0.0,2e-06,11.592437735314533,0.21491783558156752,0.18528132073135234,0.20262262484696092,0.0,0.0,0.0,0.0,False,1.0610901933666783,0.6313477545380879,False,True,False,True,False,False
2.0,2.0,0.0,3e-06,11.145902353408855,0.28667786212294527,0.1987149172503267,0.26262410678280484,0.0,0.0,0.0,0.0,False,1.0202174860423199,0.5082565515799924,True,True,False,True,False,False
2.0,2.0,0.0,5e-06,10.98917178322811,0.38558890693356307,0.2654698723550915,0.35281356181945583,0.0,0.0,0.0,0.0,False,1.0058714723032998,0.33859274181870813,True,True,False,False,False,False
2.0,2.0,0.0,8e-06,10.947942145457565,0.4625550025891196,0.35259267454040294,0.4280848565605257,0.0,0.0,0.0,0.0,False,1.0020976013269551,0.20657147931586395,True,True,False,False,False,False
2.0,2.0,0.0,1e-05,10.939372358403073,0.4923090559447454,0.393248574607706,0.4593026878663635,0.0,0.0,0.0,0.0,False,1.0013131833114879,0.1555338418323895,True,True,False,False,False,False
2.0,2.0,0.0,2e-05,10.928505264433474,0.5524061005984117,0.48242505152901743,0.5294991562356637,0.0,0.0,0.0,0.0,False,1.0003184859833834,0.05244835152281291,True,True,False,False,False,False
2.0,2.0,0.25,3e-07,68.70716165420612,0.3274517707309773,0.3561389386037167,0.3580531324745559,0.0,0.0,0.0,0.0,False,6.288970198498038,0.43831636758393244,False,True,False,False,False,False
2.0,2.0,0.25,5e-07,35.701468928481376,0.22306658093992385,0.2558779419058866,0.24996258610633565,0.0,0.0,0.0,0.0,False,3.2678612931768236,0.617370072016177,False,True,False,False,False,False
2.0,2.0,0.25,8e-07,19.670432395932295,0.15389289519079558,0.1844229863421787,0.17351082092062609,0.0,0.0,0.0,0.0,False,1.8004929930330702,0.7360248803027346,False,True,True,True,False,False
2.0,2.0,0.25,1e-06,15.780002672769298,0.14113433940651385,0.1614732867425665,0.15319109745139797,0.0,0.0,0.0,0.0,False,1.4443904267320324,0.7579098496260062,False,True,True,True,True,False
2.0,2.0,0.25,1.5e-06,12.435331347684762,0.16963844290321484,0.1496657633614299,0.1629909378320714,0.0,0.0,0.0,0.0,False,1.1382427445865875,0.709016272550364,False,True,True,True,False,False
2.0,2.0,0.25,2e-06,11.579973545263721,0.22089333231195502,0.16885545411146483,0.20396162641091903,0.0,0.0,0.0,0.0,False,1.0599493090994385,0.6210978826210054,False,True,False,True,False,False
2.0,2.0,0.25,3e-06,11.142830100157797,0.3092644902484368,0.22451583742724107,0.2829740953282676,0.0,0.0,0.0,0.0,False,1.0199362735941127,0.46951332138998136,True,True,False,False,False,False
2.0,2.0,0.25,5e-06,10.98858291807652,0.4138119487737359,0.31474692371802726,0.381429093379795,0.0,0.0,0.0,0.0,False,1.0058175717301991,0.2901812746178093,True,True,False,False,False,False
2.0,2.0,0.25,8e-06,10.947784884910925,0.48628122145629615,0.3958074989333445,0.4539497571714879,0.0,0.0,0.0,0.0,False,1.0020832068028995,0.1658734896025542,True,True,False,False,False,False
2.0,2.0,0.25,1e-05,10.939282612961614,0.5119357759227661,0.42873351535914644,0.4814927468407908,0.0,0.0,0.0,0.0,False,1.001304968645168,0.12186779279848592,True,True,False,False,False,False
2.0,2.0,0.25,2e-05,10.928486483806616,0.5600161667267104,0.4957526630892882,0.5390935334810562,0.0,0.0,0.0,0.0,False,1.0003167669369293,0.03939467471316427,True,True,False,False,False,False
2.0,2.0,0.5,3e-07,67.85414848529483,0.3038239370185059,0.32344292932928687,0.33626602568991365,0.0,0.0,0.0,0.0,False,6.210891374267041,0.47884559555578865,False,True,False,False,False,False
2.0,2.0,0.5,5e-07,35.277972801296386,0.19691374072772233,0.21850892412743456,0.22525629715958,0.0,0.0,0.0,0.0,False,3.2290974371402426,0.6622304868968002,False,True,True,False,False,False
2.0,2.0,0.5,8e-07,19.494913615624185,0.13754339406036842,0.15401725054994064,0.15474696889509387,0.0,0.0,0.0,0.0,False,1.7844272387207343,0.7640694597002715,False,True,True,True,True,False
2.0,2.0,0.5,1e-06,15.677976544854607,0.13785182558466302,0.14308579348721487,0.14430357146308417,0.0,0.0,0.0,0.0,False,1.435051672772832,0.7635404018224329,False,True,True,True,True,False
2.0,2.0,0.5,1.5e-06,12.404773711074885,0.18955467858775987,0.16409936003345407,0.17727119571890482,0.0,0.0,0.0,0.0,False,1.1354457135151652,0.6748536122649191,False,True,True,True,False,False
2.0,2.0,0.5,2e-06,11.56834010402812,0.24855630942802723,0.20213860340670062,0.22815290273796934,0.0,0.0,0.0,0.0,False,1.0588844657341299,0.5736471040366888,False,True,False,False,False,False
2.0,2.0,0.5,3e-06,11.139918567785939,0.3392589812689502,0.26974466550756415,0.3117557643549464,0.0,0.0,0.0,0.0,False,1.019669772404459,0.41806325706061687,True,True,False,False,False,False
2.0,2.0,0.5,5e-06,10.988008500757923,0.4393978095312436,0.35765201432715976,0.40788429844846935,0.0,0.0,0.0,0.0,False,1.005764993610085,0.24629340930962185,True,True,False,False,False,False
2.0,2.0,0.5,8e-06,10.947627198694173,0.5044020297921438,0.4270337781359559,0.47418720466733727,0.0,0.0,0.0,0.0,False,1.0020687733159968,0.13479055660856454,True,True,False,False,False,False
2.0,2.0,0.5,1e-05,10.939191688143657,0.526232052988664,0.4533910327103278,0.49813008001047515,0.0,0.0,0.0,0.0,False,1.0012966460270205,0.09734514381578352,True,True,False,False,False,False
2.0,2.0,0.5,2e-05,10.92846710456522,0.565217027764411,0.5046403351451236,0.5459204571811047,0.0,0.0,0.0,0.0,False,1.0003149930975117,0.030473548671226203,True,True,False,False,False,False
2.0,2.0,0.75,3e-07,67.06947870599566,0.2893593159359496,0.30375250404638066,0.32263097409346664,0.0,0.0,0.0,0.0,False,6.139068223101075,0.503657007914426,False,True,False,False,False,False
2.0,2.0,0.75,5e-07,34.8870249914287,0.18318093189675427,0.1980915869731714,0.21133287877992263,0.0,0.0,0.0,0.0,False,3.193312825081895,0.685786609162484,False,True,True,True,False,False
2.0,2.0,0.75,8e-07,19.332368475194812,0.1376964741908476,0.14644638989652894,0.15030151197884034,0.0,0.0,0.0,0.0,False,1.7695490001287253,0.7638068787298088,False,True,True,True,True,False
2.0,2.0,0.75,1e-06,15.583392116182221,0.1492486337517224,0.1486080505618897,0.14972896237501265,0.0,0.0,0.0,0.0,False,1.4263940796072703,0.7439912615171811,False,True,True,True,False,False
2.0,2.0,0.75,1.5e-06,12.376336158581424,0.2139835337528931,0.19150783262092064,0.1979107828787648,0.0,0.0,0.0,0.0,False,1.1328427400282135,0.6329503784717785,False,True,False,True,False,False
2.0,2.0,0.75,2e-06,11.557445764737409,0.2758300387389598,0.23761558636821034,0.2532272999622242,0.0,0.0,0.0,0.0,False,1.0578872745610113,0.5268640088813328,False,True,False,False,False,False
2.0,2.0,0.75,3e-06,11.137150483991356,0.3654269734705176,0.30791600816417924,0.33731261610277635,0.0,0.0,0.0,0.0,False,1.019416401488357,0.37317685171304227,True,True,False,False,False,False
2.0,2.0,0.75,5e-06,10.987447134490893,0.45966608508457857,0.3898415467153036,0.42916083833431234,0.0,0.0,0.0,0.0,False,1.0057136100914124,0.21152688900590366,True,True,False,False,False,False
2.0,2.0,0.75,8e-06,10.947469208598175,0.5178075276050647,0.44913338942991715,0.48951402018325874,0.0,0.0,0.0,0.0,False,1.0020543120141256,0.11179587653980672,True,True,False,False,False,False
2.0,2.0,0.75,1e-05,10.939099761247356,0.5365652708410734,0.47055674774063205,0.5104982759781563,0.0,0.0,0.0,0.0,False,1.0012882316856715,0.07962039819925659,True,True,False,False,False,False
2.0,2.0,0.75,2e-05,10.928447204250872,0.5688392211015556,0.5106930426035264,0.5508621536165279,0.0,0.0,0.0,0.0,False,1.000313171562742,0.02426033838264252,True,True,False,False,False,False
2.0,2.0,1.0,3e-07,66.34459124612857,0.27975913499456395,0.2910135785390004,0.31341891901493224,0.0,0.0,0.0,0.0,False,6.072717124866035,0.5201243627586882,False,True,False,False,False,False
2.0,2.0,1.0,5e-07,34.52482801485975,0.1756698358579694,0.18650845120620693,0.202979061160807,0.0,0.0,0.0,0.0,False,3.160159862031372,0.6986705208819803,False,True,True,True,False,False
2.0,2.0,1.0,8e-07,19.18138145686883,0.14355214778790173,0.14843673742542385,0.15174598214661808,0.0,0.0,0.0,0.0,False,1.7557287107185595,0.7537625414862079,False,True,True,True,True,False
2.0,2.0,1.0,1e-06,15.495448943976958,0.16304751214026192,0.16064633856485908,0.15902447395784133,0.0,0.0,0.0,0.0,False,1.4183443803351068,0.7203218090074555,False,True,True,True,False,False
2.0,2.0,1.0,1.5e-06,12.349792879228835,0.2354601394503474,0.21645719138650474,0.21689155642278576,0.0,0.0,0.0,0.0,False,1.1304131549776917,0.5961111887700855,False,True,False,False,False,False
2.0,2.0,1.0,2e-06,11.547212778303994,0.29861327941872,0.2665888339936076,0.2745593772921864,0.0,0.0,0.0,0.0,False,1.0569506189755968,0.4877835258085117,False,True,False,False,False,False
2.0,2.0,1.0,3e-06,11.13451131130219,0.38648921774500694,0.33725218342722996,0.3580808412537402,0.0,0.0,0.0,0.0,False,1.0191748301879098,0.33704842325922557,True,True,False,False,False,False
2.0,2.0,1.0,5e-06,10.986897713082145,0.47527733118839816,0.41351220713817066,0.4457654103325535,0.0,0.0,0.0,0.0,False,1.0056633199210308,0.18474865110369199,True,True,False,False,False,False
2.0,2.0,1.0,8e-06,10.947311055051902,0.5277338299239276,0.464902044452506,0.5011164673189434,0.0,0.0,0.0,0.0,False,1.0020398357511662,0.09476912010946947,True,True,False,False,False,False
2.0,2.0,1.0,1e-05,10.939007007441337,0.5441034178969307,0.48268194263873837,0.5197632495265087,0.0,0.0,0.0,0.0,False,1.0012797416548247,0.06669008540672339,True,True,False,False,False,False
2.0,2.0,1.0,2e-05,10.928426855182783,0.5714126669648067,0.5149006128336969,0.5545014219696249,0.0,0.0,0.0,0.0,False,1.0003113089522122,0.019846062603738446,True,True,False,False,False,False
2.0,2.0,1.5,3e-07,65.04733117277507,0.26798910205799015,0.2761204052152943,0.30192997808252714,0.0,0.0,0.0,0.0,False,5.953975064437431,0.5403137019053771,False,True,False,False,False,False
2.0,2.0,1.5,5e-07,33.87451233845191,0.16892451724017343,0.17565821801815706,0.19418235222921568,0.0,0.0,0.0,0.0,False,3.1006345402151614,0.7102408814715404,False,True,True,True,False,False
2.0,2.0,1.5,8e-07,18.90944556454561,0.15745613104608447,0.15938291673587116,0.1592900675389853,0.0,0.0,0.0,0.0,False,1.7308376123010483,0.7299128007928696,False,True,True,True,False,False
2.0,2.0,1.5,1e-06,15.336850416443124,0.18645290349013494,0.18360375376847785,0.1768815824401703,0.0,0.0,0.0,0.0,False,1.4038273869217295,0.6801741402311674,False,True,True,True,False,False
2.0,2.0,1.5,1.5e-06,12.301643665325402,0.267425175270317,0.2528463946681434,0.24587454422127156,0.0,0.0,0.0,0.0,False,1.1260059146838226,0.5412810151857722,False,True,False,False,False,False
2.0,2.0,1.5,2e-06,11.528474594325187,0.33175115378286874,0.30680397575789864,0.30595326305280035,0.0,0.0,0.0,0.0,False,1.0552354574439682,0.43094156217566226,False,True,False,False,False,False
2.0,2.0,1.5,3e-06,11.129572257971743,0.4164367793289053,0.37658617349267426,0.3878657700744381,0.0,0.0,0.0,0.0,False,1.018722743994038,0.28567885779650737,True,True,False,False,False,False
2.0,2.0,1.5,5e-06,10.985831373394166,0.4966514502651063,0.4441593786734237,0.46886603908591956,0.0,0.0,0.0,0.0,False,1.0055657146880723,0.14808525845842124,True,True,False,False,False,False
2.0,2.0,1.5,8e-06,10.94699486747432,0.5408133003399387,0.4847381989075753,0.5168407789751129,0.0,0.0,0.0,0.0,False,1.0020108941648065,0.07233368042030919,True,True,False,False,False,False
2.0,2.0,1.5,1e-05,10.938819694370059,0.5538844830719678,0.4977726338494414,0.5321973544286819,0.0,0.0,0.0,0.0,False,1.001262596334094,0.04991245673747213,True,True,False,False,False,False
2.0,2.0,1.5,2e-05,10.928385074943806,0.5746557518015276,0.5200383071311045,0.559298097400486,0.0,0.0,0.0,0.0,False,1.000307484683075,0.014283143621023897,True,True,False,False,False,False
2.0,2.0,2.0,3e-07,63.9190441615286,0.2611163606070555,0.26807544997297117,0.2951441472703133,0.0,0.0,0.0,0.0,False,5.850699609328494,0.552102633063697,False,True,False,False,False,False
2.0,2.0,2.0,5e-07,33.30704471212936,0.16648903541832902,0.17157639677121936,0.19000317935457842,0.0,0.0,0.0,0.0,False,3.0486925460382492,0.7144185051665448,False,True,True,True,False,False
2.0,2.0,2.0,8e-07,18.671375337015764,0.1687336569508311,0.16964231904182175,0.16671923030215602,0.0,0.0,0.0,0.0,False,1.7090463385817212,0.7105682673957712,False,True,True,True,False,False
2.0,2.0,2.0,1e-06,15.197769114397088,0.20299459510535106,0.20013674849890764,0.19034842174184272,0.0,0.0,0.0,0.0,False,1.39109686301888,0.6517998932023605,False,True,False,False,False,False
2.0,2.0,2.0,1.5e-06,12.259076988431802,0.28867459002033685,0.2759767234625304,0.26543640862837686,0.0,0.0,0.0,0.0,False,1.1221096605526997,0.5048315300085721,False,True,False,False,False,False
2.0,2.0,2.0,2e-06,11.511696930978134,0.3535072146245581,0.33162822525422053,0.32671942696105766,0.0,0.0,0.0,0.0,False,1.0536997481780102,0.39362301827728596,False,True,False,False,False,False
2.0,2.0,2.0,3e-06,11.125022804683272,0.4357288265330269,0.4001882744460791,0.4071934102303954,0.0,0.0,0.0,0.0,False,1.018306319047034,0.25258687870546825,True,True,False,False,False,False
2.0,2.0,2.0,5e-06,10.984804390800607,0.5098977557532665,0.4618844162152323,0.48343125513307966,0.0,0.0,0.0,0.0,False,1.0054717119266456,0.12536364371169473,True,True,False,False,False,False
2.0,2.0,2.0,8e-06,10.946679879278621,0.548590609832483,0.4958374930306496,0.5264935112413504,0.0,0.0,0.0,0.0,False,1.0019820623614262,0.05899312820266622,True,True,False,False,False,False
2.0,2.0,2.0,1e-05,10.938631026847927,0.5596015620215431,0.5061081032310457,0.5397489745469245,0.0,0.0,0.0,0.0,False,1.0012453270364612,0.04010585326717031,True,True,False,False,False,False
2.0,2.0,2.0,2e-05,10.928342244711665,0.5764880385855925,0.5228068580869998,0.5621472379711353,0.0,0.0,0.0,0.0,False,1.0003035643049507,0.011140190708587072,True,True,False,False,False,False
2.0,4.0,0.0,3e-07,69.19504438347134,0.4533195828660091,0.4979017967864105,0.4859086444123371,0.0,0.0,0.0,0.0,False,6.33362755110639,0.2224131529931318,False,True,False,False,False,False
2.0,4.0,0.0,5e-07,24.962818692818484,0.3379315618924545,0.3892552778670643,0.3656642746660678,0.0,0.0,0.0,0.0,False,2.284920800829422,0.4203402022591882,False,True,False,False,False,False
2.0,4.0,0.0,8e-07,12.298664485534303,0.25047654477979586,0.30717409950437974,0.2726870060015827,0.0,0.0,0.0,0.0,False,1.1257332215253353,0.5703532914392873,False,True,False,False,False,False
2.0,4.0,0.0,1e-06,11.277514470246668,0.21805244674006624,0.2744690590355767,0.23658063237517604,0.0,0.0,0.0,0.0,False,1.0322643332795842,0.6259709023140576,True,True,False,False,False,False
2.0,4.0,0.0,1.5e-06,10.959115180119904,0.19090817961107803,0.22726189825879375,0.19761574447272498,0.0,0.0,0.0,0.0,False,1.0031203023136714,0.6725319287707083,True,True,True,False,False,False
2.0,4.0,0.0,2e-06,10.933488731737178,0.2174579252113288,0.20863650594443248,0.21068465116789675,0.0,0.0,0.0,0.0,False,1.000774637519899,0.626990695277966,True,True,False,False,False,False
2.0,4.0,0.0,3e-06,10.92651914997175,0.31795367602213076,0.2218128188341901,0.29309335869066944,0.0,0.0,0.0,0.0,False,1.000136691038579,0.45460861216452364,True,True,False,False,False,False
2.0,4.0,0.0,5e-06,10.925214307445891,0.4371389851509884,0.29147985752621713,0.39911818569000335,0.0,0.0,0.0,0.0,False,1.0000172549337933,0.25016800946847706,True,True,False,False,False,False
2.0,4.0,0.0,8e-06,10.925054464183265,0.5085198801018463,0.39471249853326706,0.46753171577531827,0.0,0.0,0.0,0.0,False,1.0000026240060869,0.12772713742308817,True,True,False,False,False,False
2.0,4.0,0.0,1e-05,10.925037534759394,0.5380700553111147,0.44855814940343186,0.4998002455401358,0.0,0.0,0.0,0.0,False,1.0000010744057302,0.07703921561701155,True,True,False,False,False,False
2.0,4.0,0.0,2e-05,10.925026530296517,0.5786976927383061,0.5220511296736126,0.561309740684858,0.0,0.0,0.0,0.0,False,1.0000000671346188,0.007349933083444782,True,True,False,False,False,False
2.0,4.0,0.25,3e-07,68.13700832116209,0.4175456145361483,0.4482427402127549,0.4540039359187764,0.0,0.0,0.0,0.0,False,6.236782373622744,0.2837768537683577,False,True,False,False,False,False
2.0,4.0,0.25,5e-07,24.54793967625647,0.29128544193249367,0.3252239468803594,0.3240487342955921,0.0,0.0,0.0,0.0,False,2.246945694474829,0.5003530909931193,False,True,False,False,False,False
2.0,4.0,0.25,8e-07,12.24364838288097,0.19546226346555756,0.23182533479247336,0.2232111516450404,0.0,0.0,0.0,0.0,False,1.1206974345463059,0.6647202307120866,False,True,True,False,False,False
2.0,4.0,0.25,1e-06,11.26456650462678,0.1629271517982728,0.19657283732505584,0.18599481548753843,0.0,0.0,0.0,0.0,False,1.0310791676002846,0.720528265164148,True,True,True,True,False,False
2.0,4.0,0.25,1.5e-06,10.958457809690453,0.15613703016229583,0.1577617356671909,0.16054861329625622,0.0,0.0,0.0,0.0,False,1.0030601312493943,0.7321754771383835,True,True,True,True,False,False
2.0,4.0,0.25,2e-06,10.933411896989364,0.20889849411391456,0.16244322544043868,0.1970128943524214,0.0,0.0,0.0,0.0,False,1.0007676046076437,0.6416728340841736,True,True,False,True,False,False
2.0,4.0,0.25,3e-06,10.926514142449966,0.3309585749649078,0.22185919747384764,0.3028804207968554,0.0,0.0,0.0,0.0,False,1.0001362326852647,0.4323010862010005,True,True,False,False,False,False
2.0,4.0,0.25,5e-06,10.925213946108641,0.45891030718461456,0.3318466967845158,0.42054837411141316,0.0,0.0,0.0,0.0,False,1.0000172218595238,0.2128232877861086,True,True,False,False,False,False
2.0,4.0,0.25,8e-06,10.925054414605933,0.5280910501464068,0.4334108069534628,0.48978096597298415,0.0,0.0,0.0,0.0,False,1.0000026194681266,0.09415637414176048,True,True,False,False,False,False
2.0,4.0,0.25,1e-05,10.925037514694665,0.5512421206395233,0.4736547719434386,0.5167632002987953,0.0,0.0,0.0,0.0,False,1.0000010725691462,0.05444494628822971,True,True,False,False,False,False
2.0,4.0,0.25,2e-05,10.925026529052317,0.5800598923444673,0.5245168856950198,0.5641325627919304,0.0,0.0,0.0,0.0,False,1.0000000670207334,0.005013328761054425,True,True,False,False,False,False
2.0,4.0,0.5,3e-07,67.17883512193373,0.39771454921135907,0.42130168081009933,0.4359586698273658,0.0,0.0,0.0,0.0,False,6.1490779400547515,0.31779341987652876,False,True,False,False,False,False
2.0,4.0,0.5,5e-07,24.16797691777181,0.26636181498251454,0.29085266119369785,0.3012005283507024,0.0,0.0,0.0,0.0,False,2.2121665767363385,0.5431050153055046,False,True,False,False,False,False
2.0,4.0,0.5,8e-07,12.193049337731775,0.17092464779228772,0.19531056088645196,0.19949319718825897,0.0,0.0,0.0,0.0,False,1.1160659539356341,0.706810023268178,False,True,True,True,False,False
2.0,4.0,0.5,1e-06,11.252618773273852,0.14522876354958342,0.16471684761988434,0.16648102046002597,0.0,0.0,0.0,0.0,False,1.0299855563287785,0.7508866137455052,True,True,True,True,True,False
2.0,4.0,0.5,1.5e-06,10.957836948365994,0.16654503001916016,0.1533572447128373,0.16383504487598297,0.0,0.0,0.0,0.0,False,1.0030033019717337,0.7143224566684092,True,True,True,True,False,False
2.0,4.0,0.5,2e-06,10.933335657095919,0.23403711618370687,0.18480502661272322,0.21679228795997038,0.0,0.0,0.0,0.0,False,1.0007606261441726,0.5985521249593599,True,True,False,True,False,False
2.0,4.0,0.5,3e-06,10.92650840771601,0.36010208315979,0.26501831019106453,0.3296730687504153,0.0,0.0,0.0,0.0,False,1.0001357077680644,0.3823107272919404,True,True,False,False,False,False
2.0,4.0,0.5,5e-06,10.925213466683646,0.4824651904952153,0.3757261127355711,0.4447163497192233,0.0,0.0,0.0,0.0,False,1.0000171779763325,0.172419192888407,True,True,False,False,False,False
2.0,4.0,0.5,8e-06,10.925054346549336,0.5424890667601663,0.46061393246133747,0.5072430092672024,0.0,0.0,0.0,0.0,False,1.0000026132387045,0.06945920956955409,True,True,False,False,False,False
2.0,4.0,0.5,1e-05,10.925037487040766,0.5602364590480845,0.4903215163602034,0.5293186283728394,0.0,0.0,0.0,0.0,False,1.0000010700379027,0.039016803520143806,True,True,False,False,False,False
2.0,4.0,0.5,2e-05,10.925026527332978,0.5809474680336113,0.5261147038974457,0.5661346042000872,0.0,0.0,0.0,0.0,False,1.0000000668633573,0.0034908549750379825,True,True,False,False,False,False
2.0,4.0,0.75,3e-07,66.30585588312876,0.38529341299394293,0.4049253262741875,0.42448704079441946,0.0,0.0,0.0,0.0,False,6.069171562254092,0.33909960763590086,False,True,False,False,False,False
2.0,4.0,0.75,5e-07,23.819024756377416,0.2515832499353089,0.2705994056468204,0.28724373177109963,0.0,0.0,0.0,0.0,False,2.1802259508849073,0.5684549411253632,False,True,False,False,False,False
2.0,4.0,0.75,8e-07,12.146432371955875,0.16084859613726946,0.17798084043154747,0.18796800466524963,0.0,0.0,0.0,0.0,False,1.1117989648554487,0.7240936473004091,False,True,True,True,False,False
2.0,4.0,0.75,1e-06,11.241574330704688,0.14453048273923186,0.15580520655651917,0.16136686719549215,0.0,0.0,0.0,0.0,False,1.0289746257575803,0.7520843867828266,True,True,True,True,True,False
2.0,4.0,0.75,1.5e-06,10.957249260809265,0.18818597218166477,0.17229988764881884,0.17957623224141073,0.0,0.0,0.0,0.0,False,1.002949509187382,0.6772013778127142,True,True,True,True,False,False
2.0,4.0,0.75,2e-06,10.933259996770417,0.26302264339739756,0.21958183549775268,0.24201769653897331,0.0,0.0,0.0,0.0,False,1.0007537007302734,0.5488327535339532,True,True,False,False,False,False
2.0,4.0,0.75,3e-06,10.926502022009998,0.38811657690032253,0.3069672041044949,0.356151670823377,0.0,0.0,0.0,0.0,False,1.0001351232654616,0.33425698621931366,True,True,False,False,False,False
