candidate_id,system_label,minimum_permittivity,anisotropy_tau,smoothing_r80_fraction,source_plane_RMS_arcsec,zero_source_plane_RMS_arcsec,improvement_fraction
e0d25_a2d4_n4_tm0d9_w0d80,MACS0429,0.25,-0.9,0.8,9.235623735941235,9.180961422423024,-0.005953876833063143
e0d25_a2d4_n4_tm0d9_w0d80,MACS1115,0.25,-0.9,0.8,11.957150101445617,12.23167736762921,0.022443959068943586
e0d25_a2d4_n4_tm0d9_w0d80,MACS1931,0.25,-0.9,0.8,3.83771600938876,3.779313561766855,-0.015453189227993436
e0d25_a2d4_n4_tm0d6_w0d20,MACS0329,0.25,-0.6,0.2,16.005212409054025,16.017662834650846,0.0007772935243640644
e0d25_a2d4_n4_tm0d6_w0d20,MACS0429,0.25,-0.6,0.2,9.238381803659342,9.180961422423024,-0.006254288477465675
e0d25_a2d4_n4_tm0d6_w0d20,MACS1115,0.25,-0.6,0.2,12.010844254156103,12.23167736762921,0.01805419705211775
e0d25_a2d4_n4_tm0d6_w0d20,MACS1931,0.25,-0.6,0.2,3.8943410623271633,3.779313561766855,-0.030436082817783428
e0d25_a2d4_n4_tm0d6_w0d50,MACS0329,0.25,-0.6,0.5,16.012742410532518,16.017662834650846,0.0003071873948853332
e0d25_a2d4_n4_tm0d6_w0d50,MACS0429,0.25,-0.6,0.5,9.259475933003024,9.180961422423024,-0.008551883290593087
e0d25_a2d4_n4_tm0d6_w0d50,MACS1115,0.25,-0.6,0.5,11.990194996929135,12.23167736762921,0.019742375754542962
e0d25_a2d4_n4_tm0d6_w0d50,MACS1931,0.25,-0.6,0.5,3.9194168714794033,3.779313561766855,-0.03707109966473632
e0d25_a2d4_n4_tm0d6_w0d80,MACS0329,0.25,-0.6,0.8,15.987699780192898,16.017662834650846,0.0018706258689081823
e0d25_a2d4_n4_tm0d6_w0d80,MACS0429,0.25,-0.6,0.8,9.23638556678815,9.180961422423024,-0.00603685625230499
e0d25_a2d4_n4_tm0d6_w0d80,MACS1115,0.25,-0.6,0.8,12.004112828887983,12.23167736762921,0.018604524293901803
e0d25_a2d4_n4_tm0d6_w0d80,MACS1931,0.25,-0.6,0.8,3.8460821274918615,3.779313561766855,-0.01766684998050061
e0d25_a2d4_n4_tm0d3_w0d20,MACS0329,0.25,-0.3,0.2,16.002510847495902,16.017662834650846,0.0009459549318372451
e0d25_a2d4_n4_tm0d3_w0d20,MACS0429,0.25,-0.3,0.2,9.237786903539984,9.180961422423024,-0.0061894913291076215
e0d25_a2d4_n4_tm0d3_w0d20,MACS1115,0.25,-0.3,0.2,12.051031891758118,12.23167736762921,0.014768659313167065
e0d25_a2d4_n4_tm0d3_w0d20,MACS1931,0.25,-0.3,0.2,3.8752644112498924,3.779313561766855,-0.025388433088409768
e0d25_a2d4_n4_tm0d3_w0d50,MACS0329,0.25,-0.3,0.5,16.006213979895794,16.017662834650846,0.000714764374380783
e0d25_a2d4_n4_tm0d3_w0d50,MACS0429,0.25,-0.3,0.5,9.24829165895724,9.180961422423024,-0.007333680367044515
e0d25_a2d4_n4_tm0d3_w0d50,MACS1115,0.25,-0.3,0.5,12.041062074466776,12.23167736762921,0.015583741087456415
e0d25_a2d4_n4_tm0d3_w0d50,MACS1931,0.25,-0.3,0.5,3.8872096862703165,3.779313561766855,-0.028549132730076865
e0d25_a2d4_n4_tm0d3_w0d80,MACS0329,0.25,-0.3,0.8,15.993859393790977,16.017662834650846,0.001486074535691606
e0d25_a2d4_n4_tm0d3_w0d80,MACS0429,0.25,-0.3,0.8,9.236844523912632,9.180961422423024,-0.006086846346301078
e0d25_a2d4_n4_tm0d3_w0d80,MACS1115,0.25,-0.3,0.8,12.047751379728963,12.23167736762921,0.015036857364060463
e0d25_a2d4_n4_tm0d3_w0d80,MACS1931,0.25,-0.3,0.8,3.851933219995985,3.779313561766855,-0.019215039197536088
e0d25_a2d4_n4_tp0d0_w0d20,MACS0329,0.25,0.0,0.2,16.000039115342517,16.017662834650846,0.001100267841211089
e0d25_a2d4_n4_tp0d0_w0d20,MACS0429,0.25,0.0,0.2,9.236926265030652,9.180961422423024,-0.006095749675076867
e0d25_a2d4_n4_tp0d0_w0d20,MACS1115,0.25,0.0,0.2,12.091749430506932,12.23167736762921,0.011439799539889273
e0d25_a2d4_n4_tp0d0_w0d20,MACS1931,0.25,0.0,0.2,3.855862878719059,3.779313561766855,-0.020254820273874374
e0d25_a2d4_n4_tp0d0_w0d50,MACS0329,0.25,0.0,0.5,16.000017017212713,16.017662834650846,0.0011016474513347863
e0d25_a2d4_n4_tp0d0_w0d50,MACS0429,0.25,0.0,0.5,9.237007579039773,9.180961422423024,-0.006104606482700614
e0d25_a2d4_n4_tp0d0_w0d50,MACS1115,0.25,0.0,0.5,12.091622323099438,12.23167736762921,0.01145019119785029
e0d25_a2d4_n4_tp0d0_w0d50,MACS1931,0.25,0.0,0.5,3.8557095363583,3.779313561766855,-0.02021424614361167
e0d25_a2d4_n4_tp0d0_w0d80,MACS0329,0.25,0.0,0.8,16.00001212114548,16.017662834650846,0.0011019531181029052
e0d25_a2d4_n4_tp0d0_w0d80,MACS0429,0.25,0.0,0.8,9.237007311769986,9.180961422423024,-0.0061045773713936935
e0d25_a2d4_n4_tp0d0_w0d80,MACS1115,0.25,0.0,0.8,12.09162039573037,12.23167736762921,0.011450348769785013
e0d25_a2d4_n4_tp0d0_w0d80,MACS1931,0.25,0.0,0.8,3.855696982030875,3.779313561766855,-0.020210924289730148
e0d25_a2d4_n4_tp0d3_w0d20,MACS0329,0.25,0.3,0.2,15.997730084131142,16.017662834650846,0.0012444231549550988
e0d25_a2d4_n4_tp0d3_w0d20,MACS0429,0.25,0.3,0.2,9.235789108385013,9.180961422423024,-0.005971889374034589
e0d25_a2d4_n4_tp0d3_w0d20,MACS1115,0.25,0.3,0.2,12.1362825028774,12.23167736762921,0.007799001059680566
e0d25_a2d4_n4_tp0d3_w0d20,MACS1931,0.25,0.3,0.2,3.834762553519517,3.779313561766855,-0.014671709781799436
e0d25_a2d4_n4_tp0d3_w0d50,MACS0329,0.25,0.3,0.5,15.99398418102646,16.017662834650846,0.0014782839337310616
e0d25_a2d4_n4_tp0d3_w0d50,MACS0429,0.25,0.3,0.5,9.225452645083084,9.180961422423024,-0.004846030890773401
e0d25_a2d4_n4_tp0d3_w0d50,MACS1115,0.25,0.3,0.5,12.145991840529122,12.23167736762921,0.007005214781649838
e0d25_a2d4_n4_tp0d3_w0d50,MACS1931,0.25,0.3,0.5,3.8226669480349265,3.779313561766855,-0.011471232952632748
e0d25_a2d4_n4_tp0d3_w0d80,MACS0329,0.25,0.3,0.8,16.006324984449844,16.017662834650846,0.000707834240116223
e0d25_a2d4_n4_tp0d3_w0d80,MACS0429,0.25,0.3,0.8,9.236876296127331,9.180961422423024,-0.006090307009431806
e0d25_a2d4_n4_tp0d3_w0d80,MACS1115,0.25,0.3,0.8,12.139295780420198,12.23167736762921,0.007552650747108203
e0d25_a2d4_n4_tp0d3_w0d80,MACS1931,0.25,0.3,0.8,3.857681881154091,3.779313561766855,-0.020736125253020266
e0d25_a2d4_n4_tp0d6_w0d20,MACS0329,0.25,0.6,0.2,15.995521428824135,16.017662834650846,0.0013823118925198052
e0d25_a2d4_n4_tp0d6_w0d20,MACS0429,0.25,0.6,0.2,9.234361445338306,9.180961422423024,-0.0058163868094316395
e0d25_a2d4_n4_tp0d6_w0d20,MACS1115,0.25,0.6,0.2,12.188230726575494,12.23167736762921,0.003551977357471592
e0d25_a2d4_n4_tp0d6_w0d20,MACS1931,0.25,0.6,0.2,3.8105266277960137,3.779313561766855,-0.008258924674820145
e0d25_a2d4_n4_tp0d6_w0d50,MACS0329,0.25,0.6,0.5,15.987953119928154,16.017662834650846,0.0018548095954686872
e0d25_a2d4_n4_tp0d6_w0d50,MACS0429,0.25,0.6,0.5,9.21345293396298,9.180961422423024,-0.003539009701162721
e0d25_a2d4_n4_tp0d6_w0d50,MACS1115,0.25,0.6,0.5,12.208600145992154,12.23167736762921,0.0018866767773101367
e0d25_a2d4_n4_tp0d6_w0d50,MACS1931,0.25,0.6,0.5,3.7858201630900346,3.779313561766855,-0.0017216357459732823
e0d25_a2d4_n4_tp0d6_w0d80,MACS0329,0.25,0.6,0.8,16.01296956448206,16.017662834650846,0.00029300592834513584
e0d25_a2d4_n4_tp0d6_w0d80,MACS0429,0.25,0.6,0.8,9.236449531896252,9.180961422423024,-0.006043823399334514
e0d25_a2d4_n4_tp0d6_w0d80,MACS1115,0.25,0.6,0.8,12.19466591884876,12.23167736762921,0.0030258686252141453
e0d25_a2d4_n4_tp0d6_w0d80,MACS1931,0.25,0.6,0.8,3.8581096715429783,3.779313561766855,-0.020849317869059192
e0d25_a2d4_n4_tp0d9_w0d20,MACS0329,0.25,0.9,0.2,15.993353964919407,16.017662834650846,0.0015176290063273479
e0d25_a2d4_n4_tp0d9_w0d20,MACS0429,0.25,0.9,0.2,9.232626079208366,9.180961422423024,-0.005627368900511742
e0d25_a2d4_n4_tp0d9_w0d20,MACS1115,0.25,0.9,0.2,12.251798354247175,12.23167736762921,-0.0016449899726111994
e0d25_a2d4_n4_tp0d9_w0d20,MACS1931,0.25,0.9,0.2,3.781581969195909,3.779313561766855,-0.0006002167832810379
e0d25_a2d4_n4_tp0d9_w0d50,MACS0329,0.25,0.9,0.5,15.981762211775193,16.017662834650846,0.0022413146815645213
e0d25_a2d4_n4_tp0d9_w0d50,MACS0429,0.25,0.9,0.5,9.200829212492215,9.180961422423024,-0.002164020646101994
e0d25_a2d4_n4_tp0d9_w0d50,MACS1115,0.25,0.9,0.5,12.284551267119193,12.23167736762921,-0.004322702267304024
e0d25_a2d4_n4_tp0d9_w0d50,MACS1931,0.25,0.9,0.5,3.742781569420858,3.779313561766855,0.009666303615442295
e0d25_a2d4_n4_tp0d9_w0d80,MACS0329,0.25,0.9,0.8,16.02012668968733,16.017662834650846,-0.00015382113245343554
e0d25_a2d4_n4_tp0d9_w0d80,MACS0429,0.25,0.9,0.8,9.23572073749142,9.180961422423024,-0.005964442344203125
e0d25_a2d4_n4_tp0d9_w0d80,MACS1115,0.25,0.9,0.8,12.26224907015672,12.23167736762921,-0.0024993875826400114
e0d25_a2d4_n4_tp0d9_w0d80,MACS1931,0.25,0.9,0.8,3.8571546367210705,3.779313561766855,-0.0205966172644918
e0d25_a2d4_n4_tp1d2_w0d20,MACS0329,0.25,1.2,0.2,15.991170117086046,16.017662834650846,0.0016539689865046059
e0d25_a2d4_n4_tp1d2_w0d20,MACS0429,0.25,1.2,0.2,9.23056263344952,9.180961422423024,-0.005402616212431877
e0d25_a2d4_n4_tp1d2_w0d20,MACS1115,0.25,1.2,0.2,12.332134943395676,12.23167736762921,-0.008212902674519906
e0d25_a2d4_n4_tp1d2_w0d20,MACS1931,0.25,1.2,0.2,3.746166516485594,3.779313561766855,0.008770652326017814
e0d25_a2d4_n4_tp1d2_w0d50,MACS0329,0.25,1.2,0.5,15.975246397801309,16.017662834650846,0.0026481039891649294
e0d25_a2d4_n4_tp1d2_w0d50,MACS0429,0.25,1.2,0.5,9.187394518834175,9.180961422423024,-0.0007006996451852654
e0d25_a2d4_n4_tp1d2_w0d50,MACS1115,0.25,1.2,0.5,12.380040766896752,12.23167736762921,-0.012129440207455211
e0d25_a2d4_n4_tp1d2_w0d50,MACS1931,0.25,1.2,0.5,3.6909681123990494,3.779313561766855,0.023376057033622666
e0d25_a2d4_n4_tp1d2_w0d80,MACS0329,0.25,1.2,0.8,16.027991403076523,16.017662834650846,-0.0006448236882183878
e0d25_a2d4_n4_tp1d2_w0d80,MACS0429,0.25,1.2,0.8,9.234679215588082,9.180961422423024,-0.0058509986801449365
e0d25_a2d4_n4_tp1d2_w0d80,MACS1115,0.25,1.2,0.8,12.347562889269762,12.23167736762921,-0.009474213401609033
e0d25_a2d4_n4_tp1d2_w0d80,MACS1931,0.25,1.2,0.8,3.854999377077286,3.779313561766855,-0.02002633919453012
e0d50_a2d4_n4_tm1d2_w0d20,MACS0329,0.5,-1.2,0.2,16.02906862677463,16.017662834650846,-0.0007120759277758903
e0d50_a2d4_n4_tm1d2_w0d20,MACS0429,0.5,-1.2,0.2,9.221521352666837,9.180961422423024,-0.004417830375013976
e0d50_a2d4_n4_tm1d2_w0d20,MACS1115,0.5,-1.2,0.2,11.796545920870305,12.23167736762921,0.03557414356844213
e0d50_a2d4_n4_tm1d2_w0d20,MACS1931,0.5,-1.2,0.2,3.9929783660007296,3.779313561766855,-0.056535347158118476
e0d50_a2d4_n4_tm1d2_w0d50,MACS0329,0.5,-1.2,0.5,16.06084871107178,16.017662834650846,-0.0026961409330898967
e0d50_a2d4_n4_tm1d2_w0d50,MACS0429,0.5,-1.2,0.5,9.308353120805354,9.180961422423024,-0.013875638129923429
e0d50_a2d4_n4_tm1d2_w0d50,MACS1115,0.5,-1.2,0.5,11.697162388396562,12.23167736762921,0.0436992379023361
e0d50_a2d4_n4_tm1d2_w0d50,MACS1931,0.5,-1.2,0.5,4.112990340491833,3.779313561766855,-0.08829031337875604
e0d50_a2d4_n4_tm1d2_w0d80,MACS0329,0.5,-1.2,0.8,15.955236275830922,16.017662834650846,0.0038973575273963945
e0d50_a2d4_n4_tm1d2_w0d80,MACS0429,0.5,-1.2,0.8,9.213201047751005,9.180961422423024,-0.003511573989325445
e0d50_a2d4_n4_tm1d2_w0d80,MACS1115,0.5,-1.2,0.8,11.761337690610732,12.23167736762921,0.038452590178941315
e0d50_a2d4_n4_tm1d2_w0d80,MACS1931,0.5,-1.2,0.8,3.771384228140374,3.779313561766855,0.002098088316009994
e0d50_a2d4_n4_tm0d9_w0d20,MACS0329,0.5,-0.9,0.2,16.022257706672892,16.017662834650846,-0.00028686282571177557
e0d50_a2d4_n4_tm0d9_w0d20,MACS0429,0.5,-0.9,0.2,9.221355865139623,9.180961422423024,-0.004399805299033499
e0d50_a2d4_n4_tm0d9_w0d20,MACS1115,0.5,-0.9,0.2,11.893345031458473,12.23167736762921,0.027660338480323565
e0d50_a2d4_n4_tm0d9_w0d20,MACS1931,0.5,-0.9,0.2,3.946615014432825,3.779313561766855,-0.04426768245918056
e0d50_a2d4_n4_tm0d9_w0d50,MACS0329,0.5,-0.9,0.5,16.04536525843802,16.017662834650846,-0.0017294922532173906
e0d50_a2d4_n4_tm0d9_w0d50,MACS0429,0.5,-0.9,0.5,9.285319714677758,9.180961422423024,-0.011366815244409523
e0d50_a2d4_n4_tm0d9_w0d50,MACS1115,0.5,-0.9,0.5,11.825323594505804,12.23167736762921,0.033221426702997436
e0d50_a2d4_n4_tm0d9_w0d50,MACS1931,0.5,-0.9,0.5,4.0286931724187705,3.779313561766855,-0.06598542475404678
e0d50_a2d4_n4_tm0d9_w0d80,MACS0329,0.5,-0.9,0.8,15.968580413061728,16.017662834650846,0.0030642686199473523
e0d50_a2d4_n4_tm0d9_w0d80,MACS0429,0.5,-0.9,0.8,9.215315589099397,9.180961422423024,-0.003741892062901764
e0d50_a2d4_n4_tm0d9_w0d80,MACS1115,0.5,-0.9,0.8,11.869438915874024,12.23167736762921,0.02961478142922902
e0d50_a2d4_n4_tm0d9_w0d80,MACS1931,0.5,-0.9,0.8,3.793625387866332,3.779313561766855,-0.0037868850693578704
e0d50_a2d4_n4_tm0d6_w0d20,MACS0329,0.5,-0.6,0.2,16.016231606712918,16.017662834650846,8.935310679858421e-05
e0d50_a2d4_n4_tm0d6_w0d20,MACS0429,0.5,-0.6,0.2,9.220716113297607,9.180961422423024,-0.004330122853744678
e0d50_a2d4_n4_tm0d6_w0d20,MACS1115,0.5,-0.6,0.2,11.978128639525655,12.23167736762921,0.02072886003145935
e0d50_a2d4_n4_tm0d6_w0d20,MACS1931,0.5,-0.6,0.2,3.906021921076764,3.779313561766855,-0.03352681835975324
e0d50_a2d4_n4_tm0d6_w0d50,MACS0329,0.5,-0.6,0.5,16.03129053826751,16.017662834650846,-0.000850792263349609
e0d50_a2d4_n4_tm0d6_w0d50,MACS0429,0.5,-0.6,0.5,9.262817760012918,9.180961422423024,-0.008915878612666184
e0d50_a2d4_n4_tm0d6_w0d50,MACS1115,0.5,-0.6,0.5,11.935713197460142,12.23167736762921,0.024196531781677688
e0d50_a2d4_n4_tm0d6_w0d50,MACS1931,0.5,-0.6,0.5,3.956991719246889,3.779313561766855,-0.047013341067410286
e0d50_a2d4_n4_tm0d6_w0d80,MACS0329,0.5,-0.6,0.8,15.981239815670245,16.017662834650846,0.002273928434915473
e0d50_a2d4_n4_tm0d6_w0d80,MACS0429,0.5,-0.6,0.8,9.216813924720665,9.180961422423024,-0.0039050923588543895
e0d50_a2d4_n4_tm0d6_w0d80,MACS1115,0.5,-0.6,0.8,11.96329831975641,12.23167736762921,0.021941311874613234
e0d50_a2d4_n4_tm0d6_w0d80,MACS1931,0.5,-0.6,0.8,3.8100712137247332,3.779313561766855,-0.008138422878968266
e0d50_a2d4_n4_tm0d3_w0d20,MACS0329,0.5,-0.3,0.2,16.010822893984724,16.017662834650846,0.0004270248872592086
e0d50_a2d4_n4_tm0d3_w0d20,MACS0429,0.5,-0.3,0.2,9.219595325076789,9.180961422423024,-0.004208045418795381
e0d50_a2d4_n4_tm0d3_w0d20,MACS1115,0.5,-0.3,0.2,12.057667902653725,12.23167736762921,0.014226132667298441
e0d50_a2d4_n4_tm0d3_w0d20,MACS1931,0.5,-0.3,0.2,3.86799785414399,3.779313561766855,-0.023465714322913778
e0d50_a2d4_n4_tm0d3_w0d50,MACS0329,0.5,-0.3,0.5,16.018242325921143,16.017662834650846,-3.6178266222597344e-05
e0d50_a2d4_n4_tm0d3_w0d50,MACS0429,0.5,-0.3,0.5,9.240502595121743,9.180961422423024,-0.0064852873200511585
e0d50_a2d4_n4_tm0d3_w0d50,MACS1115,0.5,-0.3,0.5,12.037276387007719,12.23167736762921,0.015893239723275276
e0d50_a2d4_n4_tm0d3_w0d50,MACS1931,0.5,-0.3,0.5,3.892240816900451,3.779313561766855,-0.029880361416955825
e0d50_a2d4_n4_tm0d3_w0d80,MACS0329,0.5,-0.3,0.8,15.993556649986727,16.017662834650846,0.0015049751585461957
e0d50_a2d4_n4_tm0d3_w0d80,MACS0429,0.5,-0.3,0.8,9.217716722919478,9.180961422423024,-0.00400342609072335
e0d50_a2d4_n4_tm0d3_w0d80,MACS1115,0.5,-0.3,0.8,12.050539388777272,12.23167736762921,0.01480892386283128
e0d50_a2d4_n4_tm0d3_w0d80,MACS1931,0.5,-0.3,0.8,3.8217838930488495,3.779313561766855,-0.011237578091334521
e0d50_a2d4_n4_tp0d0_w0d20,MACS0329,0.5,0.0,0.2,16.005882753656962,16.017662834650846,0.0007354431864053934
e0d50_a2d4_n4_tp0d0_w0d20,MACS0429,0.5,0.0,0.2,9.217982502894671,9.180961422423024,-0.0040323751259021545
e0d50_a2d4_n4_tp0d0_w0d20,MACS1115,0.5,0.0,0.2,12.138348026521774,12.23167736762921,0.007630134306389591
e0d50_a2d4_n4_tp0d0_w0d20,MACS1931,0.5,0.0,0.2,3.8297326613594063,3.779313561766855,-0.013340808792001946
e0d50_a2d4_n4_tp0d0_w0d50,MACS0329,0.5,0.0,0.5,16.005867918686256,16.017662834650846,0.0007363693496578172
e0d50_a2d4_n4_tp0d0_w0d50,MACS0429,0.5,0.0,0.5,9.218036635299681,9.180961422423024,-0.004038271284541706
e0d50_a2d4_n4_tp0d0_w0d50,MACS1115,0.5,0.0,0.5,12.138262556902047,12.23167736762921,0.007637121869677688
e0d50_a2d4_n4_tp0d0_w0d50,MACS1931,0.5,0.0,0.5,3.829626299982141,3.779313561766855,-0.01331266575080492
e0d50_a2d4_n4_tp0d0_w0d80,MACS0329,0.5,0.0,0.8,16.005864650787036,16.017662834650846,0.0007365733681374831
e0d50_a2d4_n4_tp0d0_w0d80,MACS0429,0.5,0.0,0.8,9.218036448146785,9.180961422423024,-0.004038250899651041
e0d50_a2d4_n4_tp0d0_w0d80,MACS1115,0.5,0.0,0.8,12.13826121688999,12.23167736762921,0.007637231422277568
e0d50_a2d4_n4_tp0d0_w0d80,MACS1931,0.5,0.0,0.8,3.8296178034475545,3.779313561766855,-0.013310417582070633
e0d50_a2d4_n4_tp0d3_w0d20,MACS0329,0.5,0.3,0.2,16.001276711740086,16.017662834650846,0.0010230033607220301
e0d50_a2d4_n4_tp0d3_w0d20,MACS0429,0.5,0.3,0.2,9.215862642691151,9.180961422423024,-0.0038014777170163327
e0d50_a2d4_n4_tp0d3_w0d20,MACS1115,0.5,0.3,0.2,12.226670578690765,12.23167736762921,0.00040932970907947563
e0d50_a2d4_n4_tp0d3_w0d20,MACS1931,0.5,0.3,0.2,3.788598013023725,3.779313561766855,-0.0024566501575300492
e0d50_a2d4_n4_tp0d3_w0d50,MACS0329,0.5,0.3,0.5,15.9938347112602,16.017662834650846,0.0014876154927607743
e0d50_a2d4_n4_tp0d3_w0d50,MACS0429,0.5,0.3,0.5,9.195084572628364,9.180961422423024,-0.0015383084140672132
e0d50_a2d4_n4_tp0d3_w0d50,MACS1115,0.5,0.3,0.5,12.246889013220276,12.23167736762921,-0.0012436271113005493
e0d50_a2d4_n4_tp0d3_w0d50,MACS1931,0.5,0.3,0.5,3.764817231960735,3.779313561766855,0.0038357044392323125
e0d50_a2d4_n4_tp0d3_w0d80,MACS0329,0.5,0.3,0.8,16.01849812695024,16.017662834650846,-5.214820089660677e-05
e0d50_a2d4_n4_tp0d3_w0d80,MACS0429,0.5,0.3,0.8,9.21777746389431,9.180961422423024,-0.004010042061757035
e0d50_a2d4_n4_tp0d3_w0d80,MACS1115,0.5,0.3,0.8,12.233612146297615,12.23167736762921,-0.00015817770615211835
e0d50_a2d4_n4_tp0d3_w0d80,MACS1931,0.5,0.3,0.8,3.8342793853230144,3.779313561766855,-0.014543864291181707
e0d50_a2d4_n4_tp0d6_w0d20,MACS0329,0.5,0.6,0.2,15.99688092529985,16.017662834650846,0.001297437058422668
e0d50_a2d4_n4_tp0d6_w0d20,MACS0429,0.5,0.6,0.2,9.213217112987905,9.180961422423024,-0.0035133238318703075
e0d50_a2d4_n4_tp0d6_w0d20,MACS1115,0.5,0.6,0.2,12.329772523371046,12.23167736762921,-0.00801976317667119
e0d50_a2d4_n4_tp0d6_w0d20,MACS1931,0.5,0.6,0.2,3.742012925293391,3.779313561766855,0.0098696855563436
e0d50_a2d4_n4_tp0d6_w0d50,MACS0329,0.5,0.6,0.5,15.981821515750113,16.017662834650846,0.002237612270324374
e0d50_a2d4_n4_tp0d6_w0d50,MACS0429,0.5,0.6,0.5,9.171308905172914,9.180961422423024,0.0010513623580353793
e0d50_a2d4_n4_tp0d6_w0d50,MACS1115,0.5,0.6,0.5,12.372007234112736,12.23167736762921,-0.011472659249082584
e0d50_a2d4_n4_tp0d6_w0d50,MACS1931,0.5,0.6,0.5,3.693753727698525,3.779313561766855,0.02263898791936436
e0d50_a2d4_n4_tp0d6_w0d80,MACS0329,0.5,0.6,0.8,16.031801071659103,16.017662834650846,-0.000882665414686512
e0d50_a2d4_n4_tp0d6_w0d80,MACS0429,0.5,0.6,0.8,9.21693606515779,9.180961422423024,-0.003918396024070514
e0d50_a2d4_n4_tp0d6_w0d80,MACS1115,0.5,0.6,0.8,12.344370951570111,12.23167736762921,-0.009213256739353026
e0d50_a2d4_n4_tp0d6_w0d80,MACS1931,0.5,0.6,0.8,3.8364183390112623,3.779313561766855,-0.01510982783278525
e0d50_a2d4_n4_tp0d9_w0d20,MACS0329,0.5,0.9,0.2,15.992578933152222,16.017662834650846,0.001566015077078542
e0d50_a2d4_n4_tp0d9_w0d20,MACS0429,0.5,0.9,0.2,9.210024238458498,9.180961422423024,-0.0031655525710512222
e0d50_a2d4_n4_tp0d9_w0d20,MACS1115,0.5,0.9,0.2,12.45600144513206,12.23167736762921,-0.018339600592844008
e0d50_a2d4_n4_tp0d9_w0d20,MACS1931,0.5,0.9,0.2,3.687400014029463,3.779313561766855,0.02432016984968599
e0d50_a2d4_n4_tp0d9_w0d50,MACS0329,0.5,0.9,0.5,15.969510429845473,16.017662834650846,0.0030062066671303622
e0d50_a2d4_n4_tp0d9_w0d50,MACS0429,0.5,0.9,0.5,9.146365778170393,9.180961422423024,0.0037681940551603788
e0d50_a2d4_n4_tp0d9_w0d50,MACS1115,0.5,0.9,0.5,12.523824519419808,12.23167736762921,-0.02388447168854846
e0d50_a2d4_n4_tp0d9_w0d50,MACS1931,0.5,0.9,0.5,3.6126091812263987,3.779313561766855,0.044109698180883616
e0d50_a2d4_n4_tp0d9_w0d80,MACS0329,0.5,0.9,0.8,16.046136627911018,16.017662834650846,-0.001777649682984661
e0d50_a2d4_n4_tp0d9_w0d80,MACS0429,0.5,0.9,0.8,9.21550043876081,9.180961422423024,-0.0037620260829578367
