cohort,system_label,variant_id,family,epsilon,route_fraction_multiplier,return_length_over_R80,width_over_R80,gate_mode,contrast_mode,contrast_cap,travel_mode,variant,R50_kpc,R80_kpc,concentration_R50_over_R80,extent_gate,effective_route_fraction,return_length_kpc,endpoint_width_kpc,route_map_normalization_error,route_centroid_x_arcsec,route_centroid_y_arcsec,sources_crossing_center,source_weight_crossing_center,maximum_travel_arcsec,median_travel_arcsec,maximum_carrier_weighted_annular_mean_error,minimum_light_weight,maximum_light_weight,empty_annuli,contrast_strength,minimum_light_weight_after_strength,maximum_light_weight_after_strength,grid_spacing_arcsec,carrier_convergence_minimum,carrier_convergence_maximum,maximum_annular_convergence_mean_fraction,delta_convergence_minimum,delta_convergence_maximum,raw_correction_RMS_arcsec,raw_correction_maximum_arcsec,maximum_independent_circular_mean_deflection_arcsec,normalized_curl_RMS,maximum_edge_correction_arcsec,maximum_edge_delta_convergence,width_factor,return_factor
P0581_four,MACS0329,return_plus_linear,return_length,0.00943621290272878,0.878312221135469,0.46024850026414543,0.23,none,tanh,20.0,constant,return_plus_linear,196.85047455638184,244.14229945401107,0.8062940137641427,1.0,0.878312221135469,112.36612717474848,56.15272887442255,2.220446049250313e-16,-5.784383691089486,-0.9285945012749977,24,0.2357658909000832,19.323150513882677,19.323150513882673,5.159619276573659e-16,0.0,648.3319643396092,114.0,1.0,0.0,648.3319643396092,1.0,0.005025401364310198,2.006153940456033,8.821077784096774e-17,-0.29693626492960706,9.498793648695539,0.8097329459179001,9.80714395610496,0.00015945971612402188,3.095992573395892e-17,0.26837606049709184,0.0,1.0,1.278468056289293
P0581_four,MACS0329,phase_hard_no_cross,center_crossing,0.00943621290272878,0.878312221135469,0.36,0.23,none,tanh,20.0,hard_no_cross,phase_hard_no_cross,196.85047455638184,244.14229945401107,0.8062940137641427,1.0,0.878312221135469,87.89122780344398,56.15272887442255,0.0,-5.784383691089486,-0.9285945012749977,9,0.045586192668335315,15.114300602838227,15.114300602838224,2.8940009750678624e-16,0.0,648.3319643396092,114.0,1.0,0.0,648.3319643396092,1.0,0.005025401364310198,2.006153940456033,1.753735977509241e-16,-0.24789812643034095,9.498793648695539,0.704966889675382,8.02272574332463,0.0003152872334678536,3.122816104028319e-17,0.24054281906017244,0.0,1.0,1.0
P0581_four,MACS0329,phase_tanh_no_cross,center_crossing,0.00943621290272878,0.878312221135469,0.36,0.23,none,tanh,20.0,tanh_no_cross,phase_tanh_no_cross,196.85047455638184,244.14229945401107,0.8062940137641427,1.0,0.878312221135469,87.89122780344398,56.15272887442255,2.220446049250313e-16,-5.784383691089486,-0.9285945012749977,0,0.0,15.091903394458084,14.432535017633292,4.452547266131266e-16,0.0,648.3319643396092,114.0,1.0,0.0,648.3319643396092,1.0,0.005025401364310198,2.006153940456033,1.8153451644601336e-16,-0.2345685809251727,9.498793648695539,0.6973130313575913,8.020820137696992,0.0003038337408934888,2.978063267666418e-17,0.23957100466800513,0.0,1.0,1.0
P0581_four,MACS0329,phase_rational_no_cross,center_crossing,0.00943621290272878,0.878312221135469,0.36,0.23,none,tanh,20.0,rational_no_cross,phase_rational_no_cross,196.85047455638184,244.14229945401107,0.8062940137641427,1.0,0.878312221135469,87.89122780344398,56.15272887442255,0.0,-5.784383691089486,-0.9285945012749977,0,0.0,11.831033499573879,9.874514253903728,4.2611311141617396e-16,0.0,648.3319643396092,114.0,1.0,0.0,648.3319643396092,1.0,0.005025401364310198,2.006153940456033,1.0246038600499889e-16,-0.21642724758297133,9.498793648695539,0.6614229134777305,8.017564880119796,0.00033093595420297106,2.937187571640102e-17,0.23624430247149558,0.0,1.0,1.0
P0581_four,MACS0329,joint_rational_narrow,joint,0.00943621290272878,0.878312221135469,0.2815870120720004,0.17990281326822247,none,tanh,20.0,constant,joint_rational_narrow,196.85047455638184,244.14229945401107,0.8062940137641427,1.0,0.878312221135469,68.74730062364254,43.9218865095494,0.0,-5.784383691089486,-0.9285945012749977,15,0.19798095974271765,11.822196517531252,11.82219651753125,4.879503853294539e-16,0.0,579.1219283297489,127.0,1.0,0.0,579.1219283297489,1.0,0.005025401364310198,2.006153940456033,1.4555123032102635e-16,-0.4245816201585716,10.148992661461136,0.7696898714093062,10.823281188865963,0.00020259038132830476,3.117172505920779e-17,0.21553869025443312,0.0,0.7821861446444455,0.7821861446444455
P0581_four,MACS0329,joint_even_narrow,joint,0.00943621290272878,0.878312221135469,0.3457603768432549,0.22090246298319063,none,tanh,20.0,constant,joint_even_narrow,196.85047455638184,244.14229945401107,0.8062940137641427,1.0,0.878312221135469,84.41473346259765,53.93163526777072,2.220446049250313e-16,-5.784383691089486,-0.9285945012749977,18,0.20954906403913848,14.516461867109946,14.516461867109943,3.42938217367907e-16,0.0,641.572090620743,117.0,1.0,0.0,641.572090620743,1.0,0.005025401364310198,2.006153940456033,1.3377561609798998e-16,-0.2912994057163118,9.769977179607677,0.7702717160153318,9.543407097312402,0.00012834595287775086,3.082359599859347e-17,0.2486207640590452,0.0,0.9604454912312635,0.9604454912312637
P0581_four,MACS0329,joint_even_wide,joint,0.00943621290272878,0.878312221135469,0.3736974201211595,0.23875112952185193,none,tanh,20.0,constant,joint_even_wide,196.85047455638184,244.14229945401107,0.8062940137641427,1.0,0.878312221135469,91.2353474484115,58.289249758707356,0.0,-5.784383691089486,-0.9285945012749977,19,0.21184008159195553,15.689375395045365,15.689375395045362,3.8350180027455657e-16,0.0,329.8118308884019,113.0,1.0,0.0,329.8118308884019,1.0,0.005025401364310198,2.006153940456033,2.2768726531701313e-16,-0.2690660932554536,4.740551910416872,0.7656294476326164,9.217872380978728,0.00011690468752301175,3.086269740969824e-17,0.25863185637373143,0.0,1.038048389225443,1.038048389225443
P0581_four,MACS0329,joint_width_narrow_return_wide,joint,0.00943621290272878,0.878312221135469,0.3736974201211595,0.17990281326822247,none,tanh,20.0,constant,joint_width_narrow_return_wide,196.85047455638184,244.14229945401107,0.8062940137641427,1.0,0.878312221135469,91.2353474484115,43.9218865095494,0.0,-5.784383691089486,-0.9285945012749977,19,0.21184008159195553,15.689375395045365,15.689375395045362,4.2434605735399447e-16,0.0,579.1219283297489,127.0,1.0,0.0,579.1219283297489,1.0,0.005025401364310198,2.006153940456033,1.2295246320599867e-16,-0.36339718994113307,10.148992661461136,0.8062364456652402,11.022175451147369,0.00019128460855610818,3.091345002457635e-17,0.22517817084280398,0.0,0.7821861446444455,1.038048389225443
P0581_four,MACS0329,joint_width_wide_return_narrow,joint,0.00943621290272878,0.878312221135469,0.2815870120720004,0.23875112952185193,none,tanh,20.0,constant,joint_width_wide_return_narrow,196.85047455638184,244.14229945401107,0.8062940137641427,1.0,0.878312221135469,68.74730062364254,58.289249758707356,0.0,-5.784383691089486,-0.9285945012749977,15,0.19798095974271765,11.822196517531252,11.82219651753125,4.2611311141617396e-16,0.0,329.8118308884019,113.0,1.0,0.0,329.8118308884019,1.0,0.005025401364310198,2.006153940456033,1.4016692516094893e-16,-0.2875781068349922,4.740551910416872,0.7259676896579005,8.497862933072126,0.00017102150725523124,3.2385420936045217e-17,0.24716111285224254,0.0,1.038048389225443,0.7821861446444455
P0581_four,MACS0429,fixed_support,baseline,0.006172191102682734,0.8751506294488378,0.36,0.23,none,tanh,20.0,constant,fixed_support,43.067588939032476,228.53855516930216,0.1884478043852507,1.0,0.8751506294488378,82.27387986094877,52.563867688939496,1.1102230246251565e-16,5.155721958088863,-3.0442460473273125,13,0.5744802440806679,15.20435710274377,15.204357102743767,3.2189118476792676e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,2.332701308608987e-16,-0.3652622922641651,8.982453312580345,0.9533003203450683,11.935616263403688,0.00021709179507856113,2.9223697448962274e-17,0.3716490673927355,0.0,1.0,1.0
P0581_four,MACS0429,width_minus_linear,width,0.006172191102682734,0.8751506294488378,0.36,0.17886075175464716,none,tanh,20.0,constant,width_minus_linear,43.067588939032476,228.53855516930213,0.18844780438525072,1.0,0.8751506294488378,82.27387986094877,40.87657778250228,0.0,5.155721958088864,-3.0442460473273134,13,0.574480244080668,15.20435710274377,15.204357102743767,3.088909131484409e-16,0.0,603.9831882588544,125.0,1.0,0.0,603.9831882588544,1.0,0.004897269584406,1.8403356103667128,9.905028005711466e-17,-0.43823495466878615,10.019727199453552,1.00008066066956,14.011683983411924,0.00022877144613431266,2.82468248587892e-17,0.3303088227705625,0.0,0.7776554424115094,1.0
P0581_four,MACS0429,width_minus_rational,width,0.006172191102682734,0.8751506294488378,0.36,0.18816298446467242,none,tanh,20.0,constant,width_minus_rational,43.067588939032476,228.5385551693022,0.18844780438525063,1.0,0.8751506294488378,82.2738798609488,43.00249660590009,0.0,5.155721958088863,-3.0442460473273125,13,0.5744802440806679,15.204357102743776,15.204357102743773,5.53696574606334e-16,0.0,590.7367560820423,122.0,1.0,0.0,590.7367560820423,1.0,0.004897269584406,1.8403356103667128,9.099098603767137e-17,-0.42602591977578697,9.400481387549625,0.9943636045224746,13.627317270471798,0.00021929311679524943,2.8459493529531653e-17,0.3406718343710208,0.0,0.8180999324550974,1.0
P0581_four,MACS0429,width_minus_even,width,0.006172191102682734,0.8751506294488378,0.36,0.22424267499497097,none,tanh,20.0,constant,width_minus_even,43.067588939032476,228.53855516930213,0.18844780438525072,1.0,0.8751506294488378,82.27387986094877,51.24809695065006,0.0,5.155721958088864,-3.0442460473273134,13,0.574480244080668,15.20435710274377,15.204357102743767,3.595595359847901e-16,0.0,325.5104239347218,114.0,1.0,0.0,325.5104239347218,1.0,0.004897269584406,1.8403356103667128,1.360568503197512e-16,-0.3735798643182095,4.642383165769422,0.9586918840990722,12.165155623828687,0.00020394380489263675,2.913767520396984e-17,0.36845813959974716,0.0,0.9749681521520477,1.0
P0581_four,MACS0429,width_plus_even,width,0.006172191102682734,0.8751506294488378,0.36,0.23561668597766972,none,tanh,20.0,constant,width_plus_even,43.06758893903247,228.53855516930207,0.18844780438525072,1.0,0.8751506294488378,82.27387986094874,53.84749698711579,2.220446049250313e-16,5.155721958088864,-3.044246047327314,13,0.574480244080668,15.204357102743765,15.204357102743762,3.438237580095735e-16,0.0,716.015245431525,111.0,1.0,0.0,716.015245431525,1.0,0.004897269584406,1.8403356103667128,2.7164335665438006e-16,-0.3571865812180922,9.795247537611544,0.9462675459751796,11.718482128459565,0.00021398356686264108,2.9491570616537347e-17,0.3742463791229207,0.0,1.0244203738159552,1.0
P0581_four,MACS0429,width_plus_linear,width,0.006172191102682734,0.8751506294488378,0.36,0.28113924824535286,none,tanh,20.0,constant,width_plus_linear,43.067588939032476,228.53855516930216,0.1884478043852507,1.0,0.8751506294488378,82.27387986094877,64.25115759537671,0.0,5.155721958088864,-3.044246047327313,13,0.574480244080668,15.20435710274377,15.204357102743767,3.379246039132696e-16,0.0,762.5478505620639,101.0,1.0,0.0,762.5478505620639,1.0,0.004897269584406,1.8403356103667128,1.9153549595388062e-16,-0.2998566163810851,9.224283113621949,0.8987214941555611,10.109823666417322,0.00017637399031622536,2.9122435060956525e-17,0.40114354542369557,0.0,1.2223445575884906,1.0
P0581_four,MACS0429,return_minus_linear,return_length,0.006172191102682734,0.8751506294488378,0.2799559592681434,0.23,none,tanh,20.0,constant,return_minus_linear,43.06758893903247,228.53855516930207,0.18844780438525072,1.0,0.8751506294488378,63.98073044217747,52.56386768893948,0.0,5.155721958088864,-3.0442460473273134,10,0.5368163515824755,11.82375104931678,11.823751049316776,3.870598583249282e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.3950154912657445e-16,-0.347051827474989,8.982453312580345,0.9069880434878278,11.254492785309724,0.0002918019404161143,2.798347987053812e-17,0.3574729600377483,0.0,1.0,0.7776554424115094
P0581_four,MACS0429,return_minus_rational,return_length,0.006172191102682734,0.8751506294488378,0.29451597568383503,0.23,none,tanh,20.0,constant,return_minus_rational,43.067588939032476,228.53855516930216,0.1884478043852507,1.0,0.8751506294488378,67.30825555706099,52.563867688939496,0.0,5.155721958088863,-3.0442460473273134,12,0.5677282394716452,12.438683518777859,12.438683518777857,4.423164753760483e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.3950154912657445e-16,-0.3487467431989338,8.982453312580345,0.9146217272472021,11.337150100620143,0.00028880529115271614,2.690810618757875e-17,0.36042683936581615,0.0,1.0,0.8180999324550974
P0581_four,MACS0429,return_minus_even,return_length,0.006172191102682734,0.8751506294488378,0.3509885347747371,0.23,none,tanh,20.0,constant,return_minus_even,43.06758893903247,228.53855516930207,0.18844780438525072,1.0,0.8751506294488378,80.21441261840876,52.56386768893948,0.0,5.155721958088863,-3.0442460473273134,13,0.574480244080668,14.823763949121952,14.823763949121947,3.5113002314380673e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.3950154912657445e-16,-0.3652765170286452,8.982453312580345,0.9419041728465175,11.823463942243995,0.00023178063631013046,2.752181060665953e-17,0.36763845485796887,0.0,1.0,0.9749681521520476
P0581_four,MACS0429,return_plus_even,return_length,0.006172191102682734,0.8751506294488378,0.36879133457374386,0.23,none,tanh,20.0,constant,return_plus_even,43.067588939032476,228.53855516930216,0.1884478043852507,1.0,0.8751506294488378,84.28303876244213,52.563867688939496,0.0,5.155721958088862,-3.044246047327313,13,0.574480244080668,15.575653186824049,15.575653186824045,3.3337066886006154e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.3950154912657445e-16,-0.36352925427015864,8.982453312580345,0.9596046431726973,11.956532919592327,0.00022127624111556443,2.7782322468048766e-17,0.37213556397048464,0.0,1.0,1.0244203738159552
P0581_four,MACS0429,return_plus_linear,return_length,0.006172191102682734,0.8751506294488378,0.4400440407318566,0.23,none,tanh,20.0,constant,return_plus_linear,43.06758893903247,228.53855516930213,0.1884478043852507,1.0,0.8751506294488378,100.56702927972005,52.56386768893949,2.220446049250313e-16,5.155721958088864,-3.044246047327314,15,0.5844545409671998,18.58496315617076,18.584963156170755,3.9380387163841687e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.3648647905650704e-16,-0.373157110285078,8.982453312580345,0.9799105994120424,12.127461931976423,0.00016496205685712084,2.8929526632380733e-17,0.37947125292406475,0.0,1.0,1.2223445575884906
P0581_four,MACS0429,phase_hard_no_cross,center_crossing,0.006172191102682734,0.8751506294488378,0.36,0.23,none,tanh,20.0,hard_no_cross,phase_hard_no_cross,43.067588939032476,228.53855516930216,0.1884478043852507,1.0,0.8751506294488378,82.27387986094877,52.563867688939496,1.1102230246251565e-16,5.155721958088862,-3.0442460473273134,5,0.08342794434710032,15.20435710274377,15.204357102743767,3.891253014758861e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.8198197207534273e-16,-0.324281207287323,8.982453312580345,0.8518991612604186,10.085562642684346,0.00039050984429311875,2.865731374420571e-17,0.3454557226715106,0.0,1.0,1.0
P0581_four,MACS0429,phase_tanh_no_cross,center_crossing,0.006172191102682734,0.8751506294488378,0.36,0.23,none,tanh,20.0,tanh_no_cross,phase_tanh_no_cross,43.06758893903247,228.53855516930213,0.1884478043852507,1.0,0.8751506294488378,82.27387986094877,52.56386768893949,0.0,5.155721958088863,-3.044246047327314,0,0.0,15.19044454144743,14.58544608739134,4.1671333607507696e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,2.0229927434355227e-16,-0.2920843661010894,8.982453312580345,0.8183612633051698,9.19889265849955,0.00041171849240662084,2.7444119446425448e-17,0.34005792665725537,0.0,1.0,1.0
P0581_four,MACS0429,phase_rational_no_cross,center_crossing,0.006172191102682734,0.8751506294488378,0.36,0.23,none,tanh,20.0,rational_no_cross,phase_rational_no_cross,43.067588939032476,228.53855516930216,0.1884478043852507,1.0,0.8751506294488378,82.27387986094877,52.563867688939496,0.0,5.155721958088862,-3.044246047327314,0,0.0,12.065955052997046,10.027507761404152,4.52248758928966e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.1062026278834828e-16,-0.2454739858899276,8.982453312580345,0.7573919976846243,7.84681266882267,0.0004269436646826552,2.759809826229209e-17,0.32684392624695807,0.0,1.0,1.0
P0581_four,MACS0429,joint_rational_narrow,joint,0.006172191102682734,0.8751506294488378,0.29451597568383503,0.18816298446467242,none,tanh,20.0,constant,joint_rational_narrow,43.06758893903247,228.53855516930216,0.18844780438525066,1.0,0.8751506294488378,67.30825555706099,43.002496605900085,1.1102230246251565e-16,5.155721958088863,-3.044246047327314,12,0.5677282394716452,12.438683518777859,12.438683518777857,3.9588730663181746e-16,0.0,590.7367560820423,122.0,1.0,0.0,590.7367560820423,1.0,0.004897269584406,1.8403356103667128,1.268372245126564e-16,-0.43237615593526924,9.400481387549625,0.9621829791312807,13.386515624407453,0.0003200924397031013,2.9161668613411986e-17,0.3303367528436172,0.0,0.8180999324550974,0.8180999324550974
P0581_four,MACS0429,joint_even_narrow,joint,0.006172191102682734,0.8751506294488378,0.3509885347747371,0.22424267499497097,none,tanh,20.0,constant,joint_even_narrow,43.067588939032476,228.5385551693022,0.18844780438525063,1.0,0.8751506294488378,80.21441261840882,51.24809695065008,0.0,5.155721958088862,-3.044246047327313,13,0.574480244080668,14.823763949121961,14.823763949121957,3.7278238542595356e-16,0.0,325.5104239347218,114.0,1.0,0.0,325.5104239347218,1.0,0.004897269584406,1.8403356103667128,1.392952703939418e-16,-0.37410724557660513,4.642383165769422,0.9474740442467263,12.062264846492813,0.00021896453558856166,3.036823520519447e-17,0.3645348217867803,0.0,0.9749681521520477,0.9749681521520476
P0581_four,MACS0429,joint_even_wide,joint,0.006172191102682734,0.8751506294488378,0.36879133457374386,0.23561668597766972,none,tanh,20.0,constant,joint_even_wide,43.06758893903247,228.53855516930216,0.18844780438525066,1.0,0.8751506294488378,84.28303876244213,53.84749698711581,0.0,5.155721958088863,-3.044246047327314,13,0.574480244080668,15.575653186824049,15.575653186824045,3.882544582356103e-16,0.0,716.015245431525,111.0,1.0,0.0,716.015245431525,1.0,0.004897269584406,1.8403356103667128,2.7164335665438006e-16,-0.3557214739022084,9.795247537611544,0.952540729559321,11.745754294464623,0.00021398357734495055,3.037278359173042e-17,0.37475269709416836,0.0,1.0244203738159552,1.0244203738159552
P0581_four,MACS0429,joint_width_narrow_return_wide,joint,0.006172191102682734,0.8751506294488378,0.36879133457374386,0.18816298446467242,none,tanh,20.0,constant,joint_width_narrow_return_wide,43.06758893903247,228.53855516930213,0.1884478043852507,1.0,0.8751506294488378,84.28303876244212,43.00249660590008,2.220446049250313e-16,5.155721958088863,-3.044246047327314,13,0.574480244080668,15.575653186824045,15.575653186824042,3.772891508359447e-16,0.0,590.7367560820423,122.0,1.0,0.0,590.7367560820423,1.0,0.004897269584406,1.8403356103667128,1.8056030783040925e-16,-0.4204680462111358,9.400481387549625,1.000989849145001,13.599851911077288,0.00024164496406409164,2.7958270941232673e-17,0.3410510093563722,0.0,0.8180999324550974,1.0244203738159552
P0581_four,MACS0429,joint_width_wide_return_narrow,joint,0.006172191102682734,0.8751506294488378,0.29451597568383503,0.23561668597766972,none,tanh,20.0,constant,joint_width_wide_return_narrow,43.06758893903247,228.53855516930213,0.1884478043852507,1.0,0.8751506294488378,67.30825555706097,53.847496987115804,0.0,5.155721958088863,-3.044246047327314,12,0.5677282394716452,12.438683518777857,12.438683518777852,4.146716956650453e-16,0.0,716.015245431525,111.0,1.0,0.0,716.015245431525,1.0,0.004897269584406,1.8403356103667128,2.7164335665438006e-16,-0.3390179295514308,9.795247537611544,0.9069891879565886,11.091528837911408,0.00025754180885551037,2.825317447284622e-17,0.3628986079722931,0.0,1.0244203738159552,0.8180999324550974
