variant,system,iteration,maximum_relative_update,aqual
hybrid_picard20_newton,DDO101,60,1.00780833099516e-05,0.002650440917240844
hybrid_picard20_newton,DDO101,61,9.6262313994811506e-06,0.002644791544767989
hybrid_picard20_newton,DDO101,62,9.2085592627233586e-06,0.0026394440155085561
hybrid_picard20_newton,DDO101,63,8.8223717660023546e-06,0.0026343756160120456
hybrid_picard20_newton,DDO101,64,8.4652050244917681e-06,0.0026295654272017592
hybrid_picard20_newton,DDO101,65,8.1348063345717768e-06,0.002624994188484163
hybrid_picard20_newton,DDO101,66,7.8291313523451832e-06,0.0026206441454010706
hybrid_picard20_newton,DDO101,67,7.5463196815222761e-06,0.0026164989213752648
hybrid_picard20_newton,DDO101,68,7.2848502667581675e-06,0.0026125432816517637
hybrid_picard20_newton,DDO101,69,7.0428920907814199e-06,0.0026087632353978931
hybrid_picard20_newton,DDO101,70,6.819866114556273e-06,0.002605145624394989
hybrid_picard20_newton,DDO101,71,6.6132697264033532e-06,0.0026016788448836969
hybrid_picard20_newton,DDO101,72,6.4226998958480745e-06,0.0025983517258894692
hybrid_picard20_newton,DDO101,73,6.2471994493726887e-06,0.00259515383175062
hybrid_picard20_newton,DDO101,74,6.0864516153058598e-06,0.0025920750115017272
hybrid_picard20_newton,DDO101,75,4.0757780148507845e-06,0.002590106463747968
hybrid_picard20_newton,DDO101,76,3.9685980585926223e-06,0.0025882091865343845
hybrid_picard20_newton,DDO101,77,3.8669928848233918e-06,0.0025863793012169956
hybrid_picard20_newton,DDO101,78,3.7706192009559895e-06,0.0025846131808516196
hybrid_picard20_newton,DDO101,79,3.6791645093491789e-06,0.0025829074214824177
hybrid_picard20_newton,DDO101,80,3.592334824763931e-06,0.0025812588444764964
hybrid_picard20_newton,DDO101,81,3.5098628302089483e-06,0.0025796644578750211
hybrid_picard20_newton,DDO101,82,3.4315027158783294e-06,0.0025781214568508194
hybrid_picard20_newton,DDO101,83,3.357026532835132e-06,0.0025766272024543967
hybrid_picard20_newton,DDO101,84,3.2862233640187631e-06,0.0025751792089782895
hybrid_picard20_newton,DDO101,85,3.2189010022722565e-06,0.0025737751368585153
hybrid_picard20_newton,DDO101,86,3.1548819048017989e-06,0.0025724127784907428
hybrid_picard20_newton,DDO101,87,3.0940008278861731e-06,0.0025710900478821764
hybrid_picard20_newton,DDO101,88,3.0361071858150551e-06,0.0025698049718985232
hybrid_picard20_newton,DDO101,89,2.9810621128838974e-06,0.0025685556843225996
hybrid_picard20_newton,DDO101,90,2.9287558184711594e-06,0.0025673404088354963
hybrid_picard20_newton,DDO101,91,2.8790554124620329e-06,0.0025661574647347887
hybrid_picard20_newton,DDO101,92,2.8318519273709595e-06,0.0025650052555146736
hybrid_picard20_newton,DDO101,93,2.7870496503577017e-06,0.0025638822608695907
hybrid_picard20_newton,DDO101,94,2.7445591047299233e-06,0.0025627870303870635
hybrid_picard20_newton,DDO101,95,2.7043011680505824e-06,0.0025617181810401136
hybrid_picard20_newton,DDO101,96,2.6662044903810466e-06,0.0025606743861424407
hybrid_picard20_newton,DDO101,97,2.6302057557864752e-06,0.0025596543770786675
hybrid_picard20_newton,DDO101,98,2.5962513227926435e-06,0.0025586569331552439
hybrid_picard20_newton,DDO101,99,2.5642932096776153e-06,0.0025576808769880444
hybrid_picard20_newton,DDO101,100,1.7873656573276212e-06,0.0025570515902252136
hybrid_picard20_newton,DDO101,101,1.7626182545870313e-06,0.0025564362285905831
hybrid_picard20_newton,DDO101,102,1.7386553651664591e-06,0.0025558343059467145
hybrid_picard20_newton,DDO101,103,1.7154499126564189e-06,0.0025552453543954854
hybrid_picard20_newton,DDO101,104,1.692975216759904e-06,0.002554668926281665
hybrid_picard20_newton,DDO101,105,1.6712078776257419e-06,0.0025541045903095679
hybrid_picard20_newton,DDO101,106,1.6501243911782938e-06,0.0025535519328175852
hybrid_picard20_newton,DDO101,107,1.6297035613030385e-06,0.002553010555388307
hybrid_picard20_newton,DDO101,108,1.6099237054551101e-06,0.0025524800761505145
hybrid_picard20_newton,DDO101,109,1.5907668058358079e-06,0.0025519601253758796
hybrid_picard20_newton,DDO101,110,1.572213616442554e-06,0.0025514503495582051
hybrid_picard20_newton,DDO101,111,1.5542460987309806e-06,0.0025509504061461759
hybrid_picard20_newton,DDO101,112,1.5368476794108998e-06,0.0025504599648499032
hybrid_picard20_newton,DDO101,113,1.5200041033844755e-06,0.0025499787087494949
hybrid_picard20_newton,DDO101,114,1.5036997654083351e-06,0.0025495063297870787
hybrid_picard20_newton,DDO101,115,1.4879213955759237e-06,0.00254904253232335
hybrid_picard20_newton,DDO101,116,1.4726567196243492e-06,0.0025485870289999285
hybrid_picard20_newton,DDO101,117,1.4578938925169907e-06,0.0025481395419564056
hybrid_picard20_newton,DDO101,118,1.4436210318458958e-06,0.0025476998039799499
hybrid_picard20_newton,DDO101,119,1.4298302970033159e-06,0.0025472675529189422
hybrid_picard20_newton,DDO101,120,1.4165105552529291e-06,0.002546842536456085
hybrid_picard20_newton,DDO101,121,1.4036528281430029e-06,0.0025464245107688914
hybrid_picard20_newton,DDO101,122,1.3912494045171009e-06,0.002546013237182467
hybrid_picard20_newton,DDO101,123,1.3792939823458032e-06,0.0025456084835164916
hybrid_picard20_newton,DDO101,124,1.3677786496592957e-06,0.0025452100258571753
hybrid_picard20_newton,DDO101,125,1.3566970655410754e-06,0.0025448176446174497
hybrid_picard20_newton,DDO101,126,1.346043656558832e-06,0.0025444311264735324
hybrid_picard20_newton,DDO101,127,1.3358140909645677e-06,0.0025440502629651101
hybrid_picard20_newton,DDO101,128,1.3260033098488989e-06,0.0025436748511525548
hybrid_picard20_newton,DDO101,129,1.3166087465372592e-06,0.0025433046908938783
hybrid_picard20_newton,DDO101,130,1.3076259925042934e-06,0.0025429395884730061
hybrid_picard20_newton,DDO101,131,1.2990533128915291e-06,0.0025425793532108201
hybrid_picard20_newton,DDO101,132,1.2908884620646539e-06,0.0025422237984081067
hybrid_picard20_newton,DDO101,133,8.8463544596893582e-07,0.002542010523717911
hybrid_picard20_newton,DDO101,134,8.7770595224672066e-07,0.0025418002511687614
hybrid_picard20_newton,DDO101,135,8.7091211990182573e-07,0.0025415929127914389
hybrid_picard20_newton,DDO101,136,8.6424516543921566e-07,0.0025413884440590754
hybrid_picard20_newton,DDO101,137,8.576892247560445e-07,0.0025411867854076651
hybrid_picard20_newton,DDO101,138,8.512090614130762e-07,0.0025409878855672304
hybrid_picard20_newton,DDO101,139,8.447197521005532e-07,0.0025407917143688138
hybrid_picard20_newton,DDO101,140,8.3810033825934934e-07,0.0025405982696644026
hybrid_picard20_newton,DDO101,141,8.3137421323542746e-07,0.002540407543198168
hybrid_picard20_newton,DDO101,142,8.24672845762176e-07,0.002540219496737414
hybrid_picard20_newton,DDO101,143,8.1806698300342501e-07,0.0025400340763988998
hybrid_picard20_newton,DDO101,144,8.1158355063531826e-07,0.0025398512233170889
hybrid_picard20_newton,DDO101,145,8.0523196166656023e-07,0.0025396708764493943
hybrid_picard20_newton,DDO101,146,7.9901537121361478e-07,0.0025394929763963825
hybrid_picard20_newton,DDO101,147,7.9293375385055481e-07,0.0025393174642274418
hybrid_picard20_newton,DDO101,148,7.8698742907713492e-07,0.0025391442814207132
hybrid_picard20_newton,DDO101,149,7.8117413540656493e-07,0.0025389733723212701
hybrid_picard20_newton,DDO101,150,7.7549338993088304e-07,0.0025388046799506778
hybrid_picard20_newton,DDO101,151,7.699424369866168e-07,0.0025386381507806165
hybrid_picard20_newton,DDO101,152,7.64520516157167e-07,0.0025384737318388923
hybrid_picard20_newton,DDO101,153,7.5922585786820047e-07,0.0025383113708281782
hybrid_picard20_newton,DDO101,154,7.5405647557355458e-07,0.0025381510177757
hybrid_picard20_newton,DDO101,155,7.4901148554380626e-07,0.0025379926221486852
hybrid_picard20_newton,DDO101,156,7.4408897219081367e-07,0.0025378361360661864
hybrid_picard20_newton,DDO101,157,7.3928753800434418e-07,0.0025376815113891623
hybrid_picard20_newton,DDO101,158,7.3460569047515258e-07,0.0025375287024600249
hybrid_picard20_newton,DDO101,159,7.3004272316247688e-07,0.0025373776628514694
hybrid_picard20_newton,DDO101,160,7.2559676243198923e-07,0.0025372283486444283
hybrid_picard40_newton,DDO53,1,0.96053141998935532,0.16843622130871022
hybrid_picard40_newton,DDO53,2,0.1797840834434653,0.14363153011271979
hybrid_picard40_newton,DDO53,3,0.15749073500206179,0.11589093496769345
hybrid_picard40_newton,DDO53,4,0.13238108108925181,0.087916215584157686
hybrid_picard40_newton,DDO53,5,0.10628915696040549,0.062793395562203577
hybrid_picard40_newton,DDO53,6,0.081413504270600068,0.042924222770272046
hybrid_picard40_newton,DDO53,7,0.059633654061883527,0.030236902965915701
hybrid_picard40_newton,DDO53,8,0.042000773665583316,0.026537279930730073
hybrid_picard40_newton,DDO53,9,0.028661476660211075,0.026160819927842281
hybrid_picard40_newton,DDO53,10,0.019105244211062161,0.023796501013173935
hybrid_picard40_newton,DDO53,11,0.01253082333421977,0.02280101064830857
hybrid_picard40_newton,DDO53,12,0.0081367084511678681,0.023427400983779254
hybrid_picard40_newton,DDO53,13,0.0052620473424379892,0.024881043947268873
hybrid_picard40_newton,DDO53,14,0.0034267950331818187,0.028060217593148213
hybrid_picard40_newton,DDO53,15,0.0022997398497018595,0.029656852220061498
hybrid_picard40_newton,DDO53,16,0.0016123650013631324,0.028300331438824808
hybrid_picard40_newton,DDO53,17,0.0012039382902570305,0.025373040260636977
hybrid_picard40_newton,DDO53,18,0.00090906335187202576,0.021881102673610951
hybrid_picard40_newton,DDO53,19,0.00079589137170489393,0.019770536579815902
hybrid_picard40_newton,DDO53,20,0.00073894574836392375,0.019690917233318946
hybrid_picard40_newton,DDO53,21,0.00058709191277124919,0.018620078536398087
hybrid_picard40_newton,DDO53,22,0.00053480046608350056,0.017636038487035967
hybrid_picard40_newton,DDO53,23,0.00053254106399587401,0.017167854363280725
hybrid_picard40_newton,DDO53,24,0.00048246781276922328,0.016282008133883395
hybrid_picard40_newton,DDO53,25,0.00039669785262591058,0.014659373368426725
hybrid_picard40_newton,DDO53,26,0.00031026415130631452,0.012596744493031794
hybrid_picard40_newton,DDO53,27,0.00025619132357486142,0.010483283274101297
hybrid_picard40_newton,DDO53,28,0.00024853871778522261,0.0085747289327552604
hybrid_picard40_newton,DDO53,29,0.00026292740656842886,0.0071104099041196115
hybrid_picard40_newton,DDO53,30,0.00024947170806462557,0.0061647485938116607
hybrid_picard40_newton,DDO53,31,0.00019409041809599124,0.0053895611861061498
hybrid_picard40_newton,DDO53,32,0.00013978580581384891,0.0046704268558906172
hybrid_picard40_newton,DDO53,33,0.00012987759712878658,0.0041357822103633432
hybrid_picard40_newton,DDO53,34,0.00013454443740430655,0.0037288996409174852
hybrid_picard40_newton,DDO53,35,0.00012354782665257403,0.0033180488586365274
hybrid_picard40_newton,DDO53,36,9.9315496461959617e-05,0.0028822698996991999
hybrid_picard40_newton,DDO53,37,7.6873661426882022e-05,0.0024796507444028735
hybrid_picard40_newton,DDO53,38,7.1181098441126651e-05,0.0021501953565307651
hybrid_picard40_newton,DDO53,39,7.8087067222989002e-05,0.0018922964740584382
hybrid_picard40_newton,DDO53,40,8.0267125351887679e-05,0.0016937734915718958
hybrid_picard40_newton,DDO53,41,9.870367492814444e-05,1.528222618128837e-05
hybrid_picard40_newton,DDO53,42,3.9392385640928433e-06,4.0354141618415705e-08
hybrid_picard40_newton,DDO53,43,4.8879457938244915e-07,7.7797253888350595e-09
hybrid_picard40_newton,DDO53,44,1.5401358867781255e-07,2.3817238817151878e-09
hybrid_picard40_newton,DDO53,45,4.4788239106408472e-08,8.9334182371251261e-10
hybrid_picard40_newton,DDO53,46,1.9851038435059014e-08,3.4872502695012613e-10
hybrid_picard40_newton,DDO53,47,6.724727595067665e-09,1.3878739003166551e-10
hybrid_picard40_newton,DDO53,48,3.1446950763332743e-09,5.5098841471190484e-11
hybrid_picard40_newton,DDO53,49,1.053705203943121e-09,2.1980165365234158e-11
hybrid_picard40_newton,DDO101,1,0.91745931068281794,0.10368486087203828
hybrid_picard40_newton,DDO101,2,0.12033775999303928,0.080036124562417557
hybrid_picard40_newton,DDO101,3,0.095102004602941326,0.058206776818230298
hybrid_picard40_newton,DDO101,4,0.071818441904570263,0.040209572992823794
hybrid_picard40_newton,DDO101,5,0.051990165634104399,0.027023588002827961
hybrid_picard40_newton,DDO101,6,0.036285405294666444,0.01880402949380781
hybrid_picard40_newton,DDO101,7,0.024590275512448911,0.015099277691506477
hybrid_picard40_newton,DDO101,8,0.016303612858965311,0.014740936137844702
hybrid_picard40_newton,DDO101,9,0.010667481027059136,0.016123121065264159
hybrid_picard40_newton,DDO101,10,0.0070025816672202113,0.017014633001472802
hybrid_picard40_newton,DDO101,11,0.0045401791113990958,0.015892579632327989
hybrid_picard40_newton,DDO101,12,0.0028858135561167426,0.014835396616820399
hybrid_picard40_newton,DDO101,13,0.0023306871079416887,0.015653758722630778
hybrid_picard40_newton,DDO101,14,0.0041439714475353384,0.018389389134868771
hybrid_picard40_newton,DDO101,15,0.0043224173571298,0.016712247632795
hybrid_picard40_newton,DDO101,16,0.0011969858232873684,0.018362522549370028
hybrid_picard40_newton,DDO101,17,0.0014386535364251181,0.019740578443266175
hybrid_picard40_newton,DDO101,18,0.0013412992948851525,0.01971915619458274
hybrid_picard40_newton,DDO101,19,0.0011704055601138856,0.018795951561618673
hybrid_picard40_newton,DDO101,20,0.00099563983699620887,0.017509741024971628
hybrid_picard40_newton,DDO101,21,0.00084160980056618582,0.01625660149220768
hybrid_picard40_newton,DDO101,22,0.00072667477310387472,0.015387440993762068
hybrid_picard40_newton,DDO101,23,0.00072165529064648027,0.015536634770386585
hybrid_picard40_newton,DDO101,24,0.0015379797377164898,0.01581052763496766
hybrid_picard40_newton,DDO101,25,0.00069691328294879944,0.01714643041482259
hybrid_picard40_newton,DDO101,26,0.00071007774360866383,0.01714196240107474
hybrid_picard40_newton,DDO101,27,0.00068186184178480513,0.01650823553833488
hybrid_picard40_newton,DDO101,28,0.00062534891594756851,0.015571798963066364
hybrid_picard40_newton,DDO101,29,0.00057248489913156321,0.014692091442140008
hybrid_picard40_newton,DDO101,30,0.00064535167497061831,0.013819973529207434
hybrid_picard40_newton,DDO101,31,0.0009488021444860658,0.012509922306204704
hybrid_picard40_newton,DDO101,32,0.0010709449866647162,0.01056072872596517
hybrid_picard40_newton,DDO101,33,0.00061710840716646786,0.0088082909473435628
hybrid_picard40_newton,DDO101,34,0.00024878270096925607,0.0084490794208668292
hybrid_picard40_newton,DDO101,35,0.00034541054383246717,0.0087079687374225084
hybrid_picard40_newton,DDO101,36,0.00059238143407337773,0.0086166442437455269
hybrid_picard40_newton,DDO101,37,0.00074084204756241052,0.0077788299018017922
hybrid_picard40_newton,DDO101,38,0.00055707685393644986,0.0062904826374690246
hybrid_picard40_newton,DDO101,39,0.00030573021781211301,0.0051747213632896919
hybrid_picard40_newton,DDO101,40,0.00024581777096279752,0.004640100449031485
hybrid_picard40_newton,DDO101,41,0.0013032806432604722,0.0037506509289577791
hybrid_picard40_newton,DDO101,42,0.00061557478789953969,0.0014745716938307921
hybrid_picard40_newton,DDO101,43,0.0029379710170391714,0.0010001904398633825
hybrid_picard40_newton,DDO101,44,0.0001546358070762099,7.4358530695846475e-05
hybrid_picard40_newton,DDO101,45,0.00030333983353959229,7.1410148743815827e-06
hybrid_picard40_newton,DDO101,46,1.1213240364358628e-05,2.0548459798194005e-07
hybrid_picard40_newton,DDO101,47,1.2387652811524325e-06,2.4935812494265157e-08
hybrid_picard40_newton,DDO101,48,1.5843483368578962e-07,4.3356826408496343e-09
hybrid_picard40_newton,DDO101,49,2.6419538836061236e-08,8.3218952087741801e-10
hybrid_picard40_newton,DDO101,50,5.7047120617660673e-09,1.5552674079219745e-10
hybrid_picard40_newton,DDO101,51,9.9939141641917413e-10,2.4380602781237249e-11
hybrid_picard40_newton,DDO101,52,1.3811907339122568e-10,4.6026609211856006e-12
hybrid_picard80_newton,DDO53,1,0.96053141998935532,0.16843622130871022
hybrid_picard80_newton,DDO53,2,0.1797840834434653,0.14363153011271979
hybrid_picard80_newton,DDO53,3,0.15749073500206179,0.11589093496769345
hybrid_picard80_newton,DDO53,4,0.13238108108925181,0.087916215584157686
hybrid_picard80_newton,DDO53,5,0.10628915696040549,0.062793395562203577
hybrid_picard80_newton,DDO53,6,0.081413504270600068,0.042924222770272046
hybrid_picard80_newton,DDO53,7,0.059633654061883527,0.030236902965915701
hybrid_picard80_newton,DDO53,8,0.042000773665583316,0.026537279930730073
hybrid_picard80_newton,DDO53,9,0.028661476660211075,0.026160819927842281
hybrid_picard80_newton,DDO53,10,0.019105244211062161,0.023796501013173935
hybrid_picard80_newton,DDO53,11,0.01253082333421977,0.02280101064830857
hybrid_picard80_newton,DDO53,12,0.0081367084511678681,0.023427400983779254
hybrid_picard80_newton,DDO53,13,0.0052620473424379892,0.024881043947268873
hybrid_picard80_newton,DDO53,14,0.0034267950331818187,0.028060217593148213
hybrid_picard80_newton,DDO53,15,0.0022997398497018595,0.029656852220061498
hybrid_picard80_newton,DDO53,16,0.0016123650013631324,0.028300331438824808
hybrid_picard80_newton,DDO53,17,0.0012039382902570305,0.025373040260636977
hybrid_picard80_newton,DDO53,18,0.00090906335187202576,0.021881102673610951
hybrid_picard80_newton,DDO53,19,0.00079589137170489393,0.019770536579815902
hybrid_picard80_newton,DDO53,20,0.00073894574836392375,0.019690917233318946
hybrid_picard80_newton,DDO53,21,0.00058709191277124919,0.018620078536398087
hybrid_picard80_newton,DDO53,22,0.00053480046608350056,0.017636038487035967
hybrid_picard80_newton,DDO53,23,0.00053254106399587401,0.017167854363280725
hybrid_picard80_newton,DDO53,24,0.00048246781276922328,0.016282008133883395
hybrid_picard80_newton,DDO53,25,0.00039669785262591058,0.014659373368426725
hybrid_picard80_newton,DDO53,26,0.00031026415130631452,0.012596744493031794
hybrid_picard80_newton,DDO53,27,0.00025619132357486142,0.010483283274101297
hybrid_picard80_newton,DDO53,28,0.00024853871778522261,0.0085747289327552604
hybrid_picard80_newton,DDO53,29,0.00026292740656842886,0.0071104099041196115
hybrid_picard80_newton,DDO53,30,0.00024947170806462557,0.0061647485938116607
hybrid_picard80_newton,DDO53,31,0.00019409041809599124,0.0053895611861061498
hybrid_picard80_newton,DDO53,32,0.00013978580581384891,0.0046704268558906172
hybrid_picard80_newton,DDO53,33,0.00012987759712878658,0.0041357822103633432
hybrid_picard80_newton,DDO53,34,0.00013454443740430655,0.0037288996409174852
hybrid_picard80_newton,DDO53,35,0.00012354782665257403,0.0033180488586365274
hybrid_picard80_newton,DDO53,36,9.9315496461959617e-05,0.0028822698996991999
hybrid_picard80_newton,DDO53,37,7.6873661426882022e-05,0.0024796507444028735
hybrid_picard80_newton,DDO53,38,7.1181098441126651e-05,0.0021501953565307651
hybrid_picard80_newton,DDO53,39,7.8087067222989002e-05,0.0018922964740584382
hybrid_picard80_newton,DDO53,40,8.0267125351887679e-05,0.0016937734915718958
hybrid_picard80_newton,DDO53,41,6.9462147485568402e-05,0.0015227828222576449
hybrid_picard80_newton,DDO53,42,5.1424992305501638e-05,0.0013559931294109689
hybrid_picard80_newton,DDO53,43,4.1759537798399446e-05,0.0012128028709428422
hybrid_picard80_newton,DDO53,44,4.4726653926594337e-05,0.0011028851531622182
hybrid_picard80_newton,DDO53,45,4.6706722686411585e-05,0.0010011025894926763
hybrid_picard80_newton,DDO53,46,4.1675327699011789e-05,0.00089159384634671102
hybrid_picard80_newton,DDO53,47,3.2376586249366086e-05,0.00078756161732163998
hybrid_picard80_newton,DDO53,48,2.5557447669001738e-05,0.00070719800364721266
hybrid_picard80_newton,DDO53,49,2.575354262532237e-05,0.00065078851693865477
hybrid_picard80_newton,DDO53,50,2.7997430501264906e-05,0.00060537560137459629
hybrid_picard80_newton,DDO53,51,2.670140884882285e-05,0.00055847497370587645
hybrid_picard80_newton,DDO53,52,2.1465570446770463e-05,0.00050555901141151761
hybrid_picard80_newton,DDO53,53,1.6008324249309385e-05,0.00045264465663843426
hybrid_picard80_newton,DDO53,54,1.4943308223145311e-05,0.00040802157927996514
hybrid_picard80_newton,DDO53,55,1.6498162885102365e-05,0.00037086022149843123
