variant,system,iteration,maximum_relative_update,aqual
newton_lgmres_armijo_i20,DDO53,77,0.00065516398701687085,0.0035262034613965589
newton_lgmres_armijo_i20,DDO53,78,0.00048914068669234317,0.0034958395580196137
newton_lgmres_armijo_i20,DDO53,79,0.00038261117888495572,0.0034725153218790757
newton_lgmres_armijo_i20,DDO53,80,0.00030997258385811148,0.0034540076018986471
newton_lgmres_armijo_i20,DDO101,1,0.95282875853581517,0.46310853313680961
newton_lgmres_armijo_i20,DDO101,2,0.95656832752832022,0.21945721190990872
newton_lgmres_armijo_i20,DDO101,3,1.3126606224451554,0.19049104980901593
newton_lgmres_armijo_i20,DDO101,4,0.21271545338552067,0.090472738537603486
newton_lgmres_armijo_i20,DDO101,5,0.14825131854047829,0.042381968697616797
newton_lgmres_armijo_i20,DDO101,6,0.00019304305867784126,0.042322605194089341
newton_lgmres_armijo_i20,DDO101,7,0.031378004497792163,0.040401357108544582
newton_lgmres_armijo_i20,DDO101,8,0.00024839867589115071,0.040320052319242516
newton_lgmres_armijo_i20,DDO101,9,0.00029606482090938248,0.040219448062933039
newton_lgmres_armijo_i20,DDO101,10,0.00037175834884778467,0.04008948063837442
newton_lgmres_armijo_i20,DDO101,11,0.00053386240345222483,0.039901161424247919
newton_lgmres_armijo_i20,DDO101,12,0.00080531754936014077,0.039595860899838492
newton_lgmres_armijo_i20,DDO101,13,0.0016764230864624587,0.038927454343502234
newton_lgmres_armijo_i20,DDO101,14,0.0063372369229055762,0.036376445751987674
newton_lgmres_armijo_i20,DDO101,15,0.01410998238460401,0.026668513266773403
newton_lgmres_armijo_i20,DDO101,16,2.9700872553127736e-05,0.026654554832532616
newton_lgmres_armijo_i20,DDO101,17,3.0059870543863702e-05,0.02664051818442165
newton_lgmres_armijo_i20,DDO101,18,3.0592480683520841e-05,0.026626357886163483
newton_lgmres_armijo_i20,DDO101,19,3.1246838310540945e-05,0.026612016497070786
newton_lgmres_armijo_i20,DDO101,20,3.162451816955124e-05,0.026597600794320924
newton_lgmres_armijo_i20,DDO101,21,3.2490028358603486e-05,0.026582975286947041
newton_lgmres_armijo_i20,DDO101,22,3.367045457911773e-05,0.026567980557044513
newton_lgmres_armijo_i20,DDO101,23,3.3694836875963229e-05,0.026551950754042934
newton_lgmres_armijo_i20,DDO101,24,3.7476247852373132e-05,0.02653508694662993
newton_lgmres_armijo_i20,DDO101,25,4.0807294549049774e-05,0.026516825992668521
newton_lgmres_armijo_i20,DDO101,26,4.662969713888454e-05,0.026496368902949274
newton_lgmres_armijo_i20,DDO101,27,5.2414493227893664e-05,0.026473603945754952
newton_lgmres_armijo_i20,DDO101,28,6.1075993040039908e-05,0.026447445389924613
newton_lgmres_armijo_i20,DDO101,29,7.4218045502426439e-05,0.026416162276612021
newton_lgmres_armijo_i20,DDO101,30,0.00010005322637023224,0.026374797850213544
newton_lgmres_armijo_i20,DDO101,31,0.00014795209741293852,0.026315648841109346
newton_lgmres_armijo_i20,DDO101,32,0.00023937565334817082,0.026228500813571941
newton_lgmres_armijo_i20,DDO101,33,0.00036976573046971015,0.026106298559475556
newton_lgmres_armijo_i20,DDO101,34,0.0031198919154527636,0.024150693161976881
newton_lgmres_armijo_i20,DDO101,35,0.0043105046443755908,0.021833696683596478
newton_lgmres_armijo_i20,DDO101,36,0.00011173536588512583,0.021791651177622801
newton_lgmres_armijo_i20,DDO101,37,0.00011815886617266111,0.021746967419407185
newton_lgmres_armijo_i20,DDO101,38,0.00012444360659220359,0.021699686595246681
newton_lgmres_armijo_i20,DDO101,39,0.00013278824005970085,0.021649055530498534
newton_lgmres_armijo_i20,DDO101,40,0.00014343169613477704,0.021594239074810905
newton_lgmres_armijo_i20,DDO101,41,0.00015792734453650174,0.021533531279970718
newton_lgmres_armijo_i20,DDO101,42,0.00017833215957935146,0.021464146843515004
newton_lgmres_armijo_i20,DDO101,43,0.00024924972045450822,0.021363778205401668
newton_lgmres_armijo_i20,DDO101,44,0.00033465471122810921,0.021232969690666841
newton_lgmres_armijo_i20,DDO101,45,0.0024483750764650761,0.020357319685758865
newton_lgmres_armijo_i20,DDO101,46,0.00058781142672194916,0.020092001478099059
newton_lgmres_armijo_i20,DDO101,47,0.00077822755349518105,0.019780904639606467
newton_lgmres_armijo_i20,DDO101,48,0.0016745344383969172,0.019202760625332087
newton_lgmres_armijo_i20,DDO101,49,0.00054834673811564186,0.019047499848361328
newton_lgmres_armijo_i20,DDO101,50,0.0006351463531135904,0.018879921987270901
newton_lgmres_armijo_i20,DDO101,51,0.0019113241350407406,0.018432230671278797
newton_lgmres_armijo_i20,DDO101,52,0.0030424765270150576,0.017783445821467077
newton_lgmres_armijo_i20,DDO101,53,0.008026780238577981,0.016680352805305443
newton_lgmres_armijo_i20,DDO101,54,0.0007904114717932081,0.016566623659373669
newton_lgmres_armijo_i20,DDO101,55,0.0011866549953722474,0.016398134218312932
newton_lgmres_armijo_i20,DDO101,56,0.0026257828707242012,0.016039122923827021
newton_lgmres_armijo_i20,DDO101,57,0.0046273770887328928,0.015482287101347168
newton_lgmres_armijo_i20,DDO101,58,0.0022956133993936177,0.015193875180347394
newton_lgmres_armijo_i20,DDO101,59,0.0027044772428102075,0.014857308480892853
newton_lgmres_armijo_i20,DDO101,60,0.0013442264168142142,0.014639315495608176
newton_lgmres_armijo_i20,DDO101,61,0.0014756365616965196,0.014375773525112901
newton_lgmres_armijo_i20,DDO101,62,0.003149472815668377,0.013923068291177208
newton_lgmres_armijo_i20,DDO101,63,0.00044815439530400267,0.013854222750574163
newton_lgmres_armijo_i20,DDO101,64,0.00072569933615726587,0.013756224359183614
newton_lgmres_armijo_i20,DDO101,65,0.00014907523608476226,0.013736355518952572
newton_lgmres_armijo_i20,DDO101,66,0.00021177774224178503,0.01370984525987904
newton_lgmres_armijo_i20,DDO101,67,0.00035101128624187192,0.013669601195646098
newton_lgmres_armijo_i20,DDO101,68,0.00055983683002255977,0.013616228211044155
newton_lgmres_armijo_i20,DDO101,69,0.00021381413189793392,0.013594766443203421
newton_lgmres_armijo_i20,DDO101,70,0.00037162257728315748,0.013560445006672106
newton_lgmres_armijo_i20,DDO101,71,0.00055650853854904124,0.013509813469332428
newton_lgmres_armijo_i20,DDO101,72,0.0030312936972802522,0.013317846385493569
newton_lgmres_armijo_i20,DDO101,73,0.00065624908008083901,0.013265465679514652
newton_lgmres_armijo_i20,DDO101,74,0.0021417604639969684,0.013087570604304894
newton_lgmres_armijo_i20,DDO101,75,0.0005106200301232646,0.013037792990273101
newton_lgmres_armijo_i20,DDO101,76,0.0013300029453493121,0.012914526933311471
newton_lgmres_armijo_i20,DDO101,77,0.00038934102890890519,0.012882449091186226
newton_lgmres_armijo_i20,DDO101,78,0.0043329985083475674,0.012548899054504082
newton_lgmres_armijo_i20,DDO101,79,0.0024838323124599109,0.012368705241326723
newton_lgmres_armijo_i20,DDO101,80,0.0040581479016258554,0.01205270877946823
newton_lgmres_none_i20,DDO53,1,0.97551708464548692,0.33322486960398601
newton_lgmres_none_i20,DDO53,2,1.1750526074402154,0.35109256547249729
newton_lgmres_none_i20,DDO53,3,0.78252683188553485,0.31009254931903896
newton_lgmres_none_i20,DDO53,4,0.91825139276396384,0.29917518665707532
newton_lgmres_none_i20,DDO53,5,0.98868405103914281,0.29813239470028263
newton_lgmres_none_i20,DDO53,6,0.99644799685948449,0.29791149974582914
newton_lgmres_none_i20,DDO53,7,1.0034765166980861,0.29812084745689049
newton_lgmres_none_i20,DDO53,8,1.0021192935219232,0.29824794304141133
newton_lgmres_none_i20,DDO53,9,0.99787082006080596,0.29812039312086014
newton_lgmres_none_i20,DDO53,10,0.99717729600923866,0.29795129568132189
newton_lgmres_none_i20,DDO53,11,1.0028433695857848,0.29812060163544607
newton_lgmres_none_i20,DDO53,12,1.4378683939723749,0.32763500531507439
newton_lgmres_none_i20,DDO53,13,0.76727131831358597,0.30445827191738922
newton_lgmres_none_i20,DDO53,14,0.91520878381740223,0.29864243581255945
newton_lgmres_none_i20,DDO53,15,0.98921306886600147,0.4884942660922349
newton_lgmres_none_i20,DDO53,16,0.5223891813731989,0.35967831802119543
newton_lgmres_none_i20,DDO53,17,0.48377093254581599,0.31638448087429227
newton_lgmres_none_i20,DDO53,18,0.48799940740739423,0.27853448236222556
newton_lgmres_none_i20,DDO53,19,0.38821617884690995,0.37392561127105522
newton_lgmres_none_i20,DDO53,20,0.44524740992268252,0.31482269030681315
newton_lgmres_none_i20,DDO53,21,0.51566781363487457,0.27917260391644139
newton_lgmres_none_i20,DDO53,22,0.54325212928665867,0.2679667265761107
newton_lgmres_none_i20,DDO53,23,0.59911564867635048,0.26449028526849283
newton_lgmres_none_i20,DDO53,24,0.99439689638228523,0.26345482888191696
newton_lgmres_none_i20,DDO53,25,1.0056489268634636,0.26449586323810936
newton_lgmres_none_i20,DDO53,26,0.9852803863283619,0.26177308639412905
newton_lgmres_none_i20,DDO53,27,1.0151426634940233,0.264531306522928
newton_lgmres_none_i20,DDO53,28,0.99972346682131563,0.264489916570048
newton_lgmres_none_i20,DDO53,29,0.93485203174955933,0.25246585473798333
newton_lgmres_none_i20,DDO53,30,1.1330089919677595,0.26469594245579198
newton_lgmres_none_i20,DDO53,31,0.8231852222586904,0.26318706263989389
newton_lgmres_none_i20,DDO53,32,0.54580710129526078,0.18529758412071573
newton_lgmres_none_i20,DDO53,33,1.0215903039798642,0.18764192922178402
newton_lgmres_none_i20,DDO53,34,8.1817307876680836,0.70721698058622817
newton_lgmres_none_i20,DDO53,35,0.71656530768163185,0.42782560923631485
newton_lgmres_none_i20,DDO53,36,0.70479817052659766,0.31202398073075144
newton_lgmres_none_i20,DDO53,37,0.834444196872414,0.27231094790225069
newton_lgmres_none_i20,DDO53,38,0.96070899690556799,0.2647965064104833
newton_lgmres_none_i20,DDO53,39,0.93353688448655792,0.25250282768369159
newton_lgmres_none_i20,DDO53,40,1.132978968594794,0.26469065958968241
newton_lgmres_none_i20,DDO53,41,0.82302672562927159,0.26318639532252391
newton_lgmres_none_i20,DDO53,42,0.5457091071470217,0.18530951749267741
newton_lgmres_none_i20,DDO53,43,1.02146951221241,0.1876413933069013
newton_lgmres_none_i20,DDO53,44,8.1819733460403548,0.70722740365711345
newton_lgmres_none_i20,DDO53,45,0.7165654333484559,0.42783178551357376
newton_lgmres_none_i20,DDO53,46,0.70479313052096348,0.31202686228264837
newton_lgmres_none_i20,DDO53,47,0.83443808586574442,0.27231171297828355
newton_lgmres_none_i20,DDO53,48,0.96071330793485821,0.26479650270051608
newton_lgmres_none_i20,DDO53,49,0.93352504963398608,0.25250298240365893
newton_lgmres_none_i20,DDO53,50,1.1329829630916037,0.26469068300008597
newton_lgmres_none_i20,DDO53,51,0.8228959706391068,0.26318661786705339
newton_lgmres_none_i20,DDO53,52,0.54571018377004454,0.18530946527298039
newton_lgmres_none_i20,DDO53,53,1.0214855311877498,0.18764143111601214
newton_lgmres_none_i20,DDO53,54,8.182148184565726,0.7072335919543451
newton_lgmres_none_i20,DDO53,55,0.71657095832595519,0.42783247984330269
newton_lgmres_none_i20,DDO53,56,0.70479249507141228,0.31202719500265885
newton_lgmres_none_i20,DDO53,57,0.83444497590089384,0.2723114413435252
newton_lgmres_none_i20,DDO53,58,0.96070058118974155,0.26479659140542866
newton_lgmres_none_i20,DDO53,59,0.93352012104161941,0.25250305276852808
newton_lgmres_none_i20,DDO53,60,1.1329795570207088,0.26469063591168884
newton_lgmres_none_i20,DDO53,61,0.82301194076938977,0.2631864158301721
newton_lgmres_none_i20,DDO53,62,0.54570883061579045,0.185309559371923
newton_lgmres_none_i20,DDO53,63,1.0214807031323063,0.18764141802563403
newton_lgmres_none_i20,DDO53,64,8.1824369257080196,0.70724400727796266
newton_lgmres_none_i20,DDO53,65,0.71657245761713906,0.4278378567917609
newton_lgmres_none_i20,DDO53,66,0.70479063636714168,0.31202926154878352
newton_lgmres_none_i20,DDO53,67,0.83442434949805588,0.27231275844042829
newton_lgmres_none_i20,DDO53,68,0.96070575998675067,0.2647966025098944
newton_lgmres_none_i20,DDO53,69,0.93352922282665451,0.25250293432128879
newton_lgmres_none_i20,DDO53,70,1.1329759164998938,0.26469061155018664
newton_lgmres_none_i20,DDO53,71,0.82317747169828248,0.26318613503347776
newton_lgmres_none_i20,DDO53,72,0.54570937384106855,0.18530938891087073
newton_lgmres_none_i20,DDO53,73,1.0214717695421038,0.18764140125355949
newton_lgmres_none_i20,DDO53,74,8.1820897219938882,0.70723156245323848
newton_lgmres_none_i20,DDO53,75,0.71656311945665652,0.42783549634550028
newton_lgmres_none_i20,DDO53,76,0.70479232679504822,0.31202820613936344
newton_lgmres_none_i20,DDO53,77,0.83444818789137487,0.27231145587162275
newton_lgmres_none_i20,DDO53,78,0.96072067527129179,0.2647964351436784
newton_lgmres_none_i20,DDO53,79,0.93352865838232468,0.25250293071112556
newton_lgmres_none_i20,DDO53,80,1.1329932666311673,0.26469080383791982
newton_lgmres_none_i20,DDO101,1,0.95282875853581517,0.46310853313680961
newton_lgmres_none_i20,DDO101,2,1.7269235060706922,0.72180930396948739
newton_lgmres_none_i20,DDO101,3,0.71651177666663723,0.49770071738060484
newton_lgmres_none_i20,DDO101,4,0.80857505741214419,0.41711249052483385
newton_lgmres_none_i20,DDO101,5,0.9392199744205183,0.39829016745087337
newton_lgmres_none_i20,DDO101,6,0.99520437385947602,0.39700373548707807
newton_lgmres_none_i20,DDO101,7,0.98392182678642837,0.39199792849002429
newton_lgmres_none_i20,DDO101,8,1.01668173386845,0.39708070456879324
newton_lgmres_none_i20,DDO101,9,0.99962019883604281,0.39699750598050665
newton_lgmres_none_i20,DDO101,10,0.99159034641098409,0.3943846469567302
newton_lgmres_none_i20,DDO101,11,1.0085800874428648,0.39701986832022162
newton_lgmres_none_i20,DDO101,12,1.3685112803325301,0.50446108743928331
newton_lgmres_none_i20,DDO101,13,0.81205822140409956,0.41833050129903421
newton_lgmres_none_i20,DDO101,14,0.94071918716426439,0.39827379403238744
newton_lgmres_none_i20,DDO101,15,0.9959233805715989,0.39700268020719059
newton_lgmres_none_i20,DDO101,16,0.94062071650623447,0.37839813044049769
newton_lgmres_none_i20,DDO101,17,1.0492192430101599,0.39257776828718821
newton_lgmres_none_i20,DDO101,18,1.0146900772888043,0.39706228115620551
newton_lgmres_none_i20,DDO101,19,0.9996594211405142,0.39699749644090182
newton_lgmres_none_i20,DDO101,20,0.99160311906674148,0.39438461318437146
newton_lgmres_none_i20,DDO101,21,1.0085716208022848,0.39701984651142991
newton_lgmres_none_i20,DDO101,22,1.3684871668913441,0.50445934851203755
newton_lgmres_none_i20,DDO101,23,0.81205582333935677,0.41833040019722706
newton_lgmres_none_i20,DDO101,24,0.94072534463453306,0.39827365542497534
newton_lgmres_none_i20,DDO101,25,0.99592588891703016,0.39700267643873849
newton_lgmres_none_i20,DDO101,26,0.94059714677310668,0.37839859954071003
newton_lgmres_none_i20,DDO101,27,1.0492215704353252,0.39257777672165461
newton_lgmres_none_i20,DDO101,28,1.0146855805005079,0.3970622611952816
newton_lgmres_none_i20,DDO101,29,0.99964810208223531,0.39699749716744881
newton_lgmres_none_i20,DDO101,30,0.99160453035435892,0.39438460946776205
newton_lgmres_none_i20,DDO101,31,1.0085628108638327,0.39701982354924181
newton_lgmres_none_i20,DDO101,32,1.3685183681110762,0.50446161487873631
newton_lgmres_none_i20,DDO101,33,0.81206561780457154,0.41832978277123661
newton_lgmres_none_i20,DDO101,34,0.94072381988615095,0.39827365093381267
newton_lgmres_none_i20,DDO101,35,0.99592948181844931,0.39700267183281462
newton_lgmres_none_i20,DDO101,36,0.9405904709646723,0.37839873219377168
newton_lgmres_none_i20,DDO101,37,1.0492322615092073,0.39257791396823194
newton_lgmres_none_i20,DDO101,38,1.0146857105095295,0.39706225976057097
newton_lgmres_none_i20,DDO101,39,0.99965902786282557,0.39699749645909388
newton_lgmres_none_i20,DDO101,40,0.99161153689704951,0.39438459097980594
newton_lgmres_none_i20,DDO101,41,1.0085740773131027,0.39701985311289678
newton_lgmres_none_i20,DDO101,42,1.3685229704850548,0.50446193868101974
newton_lgmres_none_i20,DDO101,43,0.81207691865529952,0.41832858222757024
newton_lgmres_none_i20,DDO101,44,0.94073035346782752,0.39827343782376839
newton_lgmres_none_i20,DDO101,45,0.99593125825943685,0.39700266869654582
newton_lgmres_none_i20,DDO101,46,0.94058514470817689,0.37839883806267044
newton_lgmres_none_i20,DDO101,47,1.049221794497091,0.39257776811395562
newton_lgmres_none_i20,DDO101,48,1.0146982243463261,0.39706231709935413
newton_lgmres_none_i20,DDO101,49,0.99965691775537857,0.39699749661547462
newton_lgmres_none_i20,DDO101,50,0.99160273043258795,0.39438461421098742
newton_lgmres_none_i20,DDO101,51,1.0085755132304783,0.3970198566618845
newton_lgmres_none_i20,DDO101,52,1.3684896217515574,0.50445952301632691
newton_lgmres_none_i20,DDO101,53,0.81207312546970001,0.4183284937157441
newton_lgmres_none_i20,DDO101,54,0.9407269267795666,0.39827350620721752
newton_lgmres_none_i20,DDO101,55,0.99591875470567093,0.39700268493846508
newton_lgmres_none_i20,DDO101,56,0.94059149222743454,0.37839871264763281
newton_lgmres_none_i20,DDO101,57,1.0492260073514679,0.39257783085252212
newton_lgmres_none_i20,DDO101,58,1.0146869076763871,0.39706226625795804
newton_lgmres_none_i20,DDO101,59,0.99965802398943748,0.39699749652635402
newton_lgmres_none_i20,DDO101,60,0.99159719567306748,0.39438462880993524
newton_lgmres_none_i20,DDO101,61,1.0085715447440529,0.39701984617927177
newton_lgmres_none_i20,DDO101,62,1.3685062683265137,0.5044607316126033
newton_lgmres_none_i20,DDO101,63,0.81205707888503886,0.41833055383549
newton_lgmres_none_i20,DDO101,64,0.94072540883141376,0.39827366332525371
newton_lgmres_none_i20,DDO101,65,0.99590991471682588,0.39700269686786166
newton_lgmres_none_i20,DDO101,66,0.94059439951845059,0.37839865547545282
newton_lgmres_none_i20,DDO101,67,1.0492295131030687,0.3925778807622417
newton_lgmres_none_i20,DDO101,68,1.0146895887725076,0.3970622773549129
newton_lgmres_none_i20,DDO101,69,0.99966741709647078,0.39699749592143141
newton_lgmres_none_i20,DDO101,70,0.9916024990884017,0.39438461481539089
newton_lgmres_none_i20,DDO101,71,1.008588077302472,0.39701988944892547
newton_lgmres_none_i20,DDO101,72,1.3685042756931705,0.50446057355296381
newton_lgmres_none_i20,DDO101,73,0.81207178243390132,0.41832886839665989
newton_lgmres_none_i20,DDO101,74,0.94073821173769223,0.39827328602530548
newton_lgmres_none_i20,DDO101,75,0.99592414563569365,0.39700267715743442
newton_lgmres_none_i20,DDO101,76,0.94059677154712273,0.37839860705560618
newton_lgmres_none_i20,DDO101,77,1.0492187099822559,0.39257773790518918
newton_lgmres_none_i20,DDO101,78,1.0147057849349057,0.39706235089539765
newton_lgmres_none_i20,DDO101,79,0.9996612683868199,0.39699749634480863
newton_lgmres_none_i20,DDO101,80,0.99160722560688619,0.39438460235125106
newton_gmres_armijo_i30,DDO53,1,0.97551708464548692,0.33322486960364645
newton_gmres_armijo_i30,DDO53,2,0.091905348286367844,0.32589393421880208
newton_gmres_armijo_i30,DDO53,3,0.016866055143820214,0.13404273830737778
newton_gmres_armijo_i30,DDO53,4,0.053301523004668498,0.12695081131163571
newton_gmres_armijo_i30,DDO53,5,0.026830514392789807,0.10600722242510502
newton_gmres_armijo_i30,DDO53,6,0.34224378493551022,0.091481302196150069
newton_gmres_armijo_i30,DDO53,7,0.02128818452766992,0.090064847734060649
newton_gmres_armijo_i30,DDO53,8,0.0089587128652731975,0.088206955069928122
newton_gmres_armijo_i30,DDO53,9,0.19281224182157169,0.076041083834948814
newton_gmres_armijo_i30,DDO53,10,0.043295442297511845,0.072117222526316666
newton_gmres_armijo_i30,DDO53,11,0.30410867621372023,0.067699274201643622
newton_gmres_armijo_i30,DDO53,12,0.00031737024200888839,0.067310643632589304
newton_gmres_armijo_i30,DDO53,13,0.00357354389411849,0.055832353423058922
newton_gmres_armijo_i30,DDO53,14,0.027145984844176164,0.047333144474963174
newton_gmres_armijo_i30,DDO53,15,0.0080712193980582349,0.046168158621416384
newton_gmres_armijo_i30,DDO53,16,0.0024802872881898373,0.045521368908297888
newton_gmres_armijo_i30,DDO53,17,0.023352697055444436,0.040016429698058284
newton_gmres_armijo_i30,DDO53,18,0.0019913867874994965,0.039753636272886111
newton_gmres_armijo_i30,DDO53,19,0.0029920816868099485,0.039174273017449864
newton_gmres_armijo_i30,DDO53,20,0.003528125173810231,0.038575744054872636
newton_gmres_armijo_i30,DDO53,21,0.0069350776487006422,0.037572807867684292
newton_gmres_armijo_i30,DDO53,22,0.17996670815967247,0.035847132683311723
newton_gmres_armijo_i30,DDO53,23,0.0016119485644230582,0.024587418020655831
newton_gmres_armijo_i30,DDO53,24,0.070445630145351601,0.014649742332678529
newton_gmres_armijo_i30,DDO53,25,0.12643652157058435,0.012108922475736059
newton_gmres_armijo_i30,DDO53,26,0.0047682498663942927,0.0069644592154896375
newton_gmres_armijo_i30,DDO53,27,0.014063084370070773,0.0027259525495509879
newton_gmres_armijo_i30,DDO53,28,0.040491563691198842,0.0027104392033140104
newton_gmres_armijo_i30,DDO53,29,0.002243250388012972,0.00088472662868992159
newton_gmres_armijo_i30,DDO53,30,0.0064136052493249662,0.00066097819626748252
