feature,case_mean,control_mean,standardized_mean_difference,absolute_smd
log_stellar_mass,10.053218679916316,10.164361262271145,-0.16842505404737762,0.16842505404737762
log_Re_kpc,0.44593550124452525,0.6356022053177464,-0.6850055037929811,0.6850055037929811
sersic_n,4.0352941935483875,3.2265865865617256,0.43878821706637355,0.43878821706637355
axis_ratio,0.5588362419354838,0.5990387658145552,-0.20153815058748173,0.20153815058748173
inclination_deg,63.64158064516129,56.41226964959569,0.3601669511547058,0.3601669511547058
redshift,0.03560931774193548,0.04479313431040432,-0.382795913572947,0.382795913572947
jam_chi2_dof,0.037922564516129034,0.041692581563342324,-0.16702102415864084,0.16702102415864084
