draw,B_constant,B200_radial,radial_exponent
268,5.275217170871713,5.545486711249954,-0.16576383445540416
269,5.487114983615829,5.677532725736308,-0.14062966675631824
270,5.204377214035361,5.468148187073774,-0.1574829515827611
271,5.325448994754271,5.400390178548492,-0.139647270101073
272,5.107177739234996,5.31892178440218,-0.17081695019106174
273,5.393702109344008,5.5675123104851645,-0.13621375315636108
274,5.076072645346148,5.213738554524389,-0.13369178705345477
275,5.348845647966469,5.524762710941991,-0.16278182707310798
276,5.524326834027614,5.656184120789627,-0.16524022550340042
277,4.905371543994943,5.08439722157765,-0.18114385725487678
278,5.177114592044463,5.340996376427039,-0.16351254745930494
279,5.380111334952788,5.613493206327677,-0.1964605943951924
280,5.171959092135578,5.360802634628174,-0.14010930915378098
281,5.214382138785816,5.293001062630389,-0.11106919317639398
282,5.192934635143232,5.3830963991140255,-0.1596403533049882
283,4.919379580880354,5.106918027856094,-0.1697482073131933
284,5.33736601191879,5.550271503212095,-0.19713592044832398
285,5.518032347724871,5.792130441969734,-0.17575100241202032
286,5.256961306728163,5.412428953904096,-0.12260024370065263
287,5.448125702574553,5.548364494823954,-0.1363981495373516
288,5.416771239878864,5.5709824333206965,-0.14349692421484064
289,5.003877760280685,5.179259988796999,-0.17134675075815103
290,5.296561142502325,5.429051951053586,-0.16442256499548244
291,4.919197001330538,5.0465126468369315,-0.12888339351808803
292,5.444338194716879,5.550815830980201,-0.15640857211689513
293,5.1375194332547744,5.262149302110299,-0.15946277926278818
294,5.526515140084637,5.714678382619843,-0.14693971794566701
295,5.515615800166283,5.692309552772895,-0.16193894678386725
296,5.3399846414685115,5.557235190542507,-0.1687329547893387
297,5.218417908020708,5.374879282331768,-0.15039789512218152
298,5.444594396436172,5.611940710808325,-0.14563517645134652
299,4.746356245533898,4.896830726204742,-0.14603869228939415
300,5.281684047772729,5.452938081818468,-0.16416170303622163
301,5.160577434080986,5.289083538849782,-0.1709951487847375
302,5.711366302635059,5.782687332440617,-0.18363145726797037
303,5.231145409240469,5.344371640414848,-0.16864008144782097
304,5.0308784590413,5.1705154625961125,-0.15363226094772756
305,5.058853561758182,5.181541410829297,-0.1354916905721158
306,5.049863341332299,5.23563653903067,-0.1638285881644033
307,5.342394570699436,5.544101193315208,-0.16070964926436462
308,5.360268201720717,5.5038937294408825,-0.1375938174839522
309,5.848199979040647,6.129735852653638,-0.16147094467712433
310,5.324911295774228,5.553015394098274,-0.1778062877253547
311,5.36025129420515,5.552785595570625,-0.1856305559018199
312,5.031403116498608,5.179566308315427,-0.1164670372530349
313,5.496005934655619,5.581665880289208,-0.11668384512999952
314,5.3573449901789605,5.5664267961149285,-0.15817946404194305
315,4.754040105696068,4.938437907510968,-0.15117094452614266
316,5.360055284314128,5.51326541708399,-0.20584428458157256
317,5.463068287547102,5.695975420182933,-0.1739081428760105
318,5.068152281502773,5.256832123833455,-0.13700878028505642
319,5.629173384167942,5.867093709732697,-0.17795704578497476
320,5.2014309852980665,5.403984243821579,-0.15995940233265576
321,4.9594846400582435,5.194491495528338,-0.1842728272387027
322,5.446874269122899,5.603812479931709,-0.12962439936278702
323,5.387410605733049,5.604745209695882,-0.16351501828515827
324,5.199044541290268,5.387967247598671,-0.1568387724191261
325,4.86548623766984,5.0182287614704215,-0.14550232617440348
326,5.2375215096593415,5.3722768492284745,-0.16769871021812716
327,5.0215252952919975,5.157775401506858,-0.12838541235933054
328,4.687911339954341,4.755018356720811,-0.14027725807025784
329,5.339078597632191,5.633312525349277,-0.18768438116824837
330,5.198140469106677,5.340494123466971,-0.14621848907802143
331,5.158142647819925,5.238458407803819,-0.1203301616087804
332,5.063493794555053,5.326938866186206,-0.2658101673978247
333,5.150179617372991,5.369708136039055,-0.18848121770353665
334,5.227526324876231,5.42506233989922,-0.14617405411832496
335,5.630073982822285,5.761630869874496,-0.17800481571268625
336,5.223370973823066,5.455941943263718,-0.1787319253596986
