feature,case_mean,control_mean,standardized_mean_difference,absolute_smd
log_stellar_mass,10.053218679916316,10.087043409499149,-0.05427147617018132,0.05427147617018132
log_Re_kpc,0.44593550124452525,0.4650831711153244,-0.07129655356470772,0.07129655356470772
sersic_n,4.0352941935483875,4.009504177917981,0.014842089845784076,0.014842089845784076
axis_ratio,0.5588362419354838,0.5658843911987381,-0.04114253373585851,0.04114253373585851
inclination_deg,63.64158064516129,63.739753943217664,-0.006174107711993189,0.006174107711993189
redshift,0.03560931774193548,0.035220811200315456,0.01898092609305505,0.01898092609305505
jam_chi2_dof,0.037922564516129034,0.03820837539432177,-0.018967676737742,0.018967676737742
