bin_id,pixels,science_counts,scaled_background_counts,background_variance,net_counts,signal_to_noise,source_fraction,valid,gate_target_signal_to_noise,gate_minimum_net_counts,gate_minimum_source_fraction
22,46,1664.0,17.023295813000004,0.8642053081841758,1646.976704187,40.36435789812286,0.9897696539585337,True,True,True,True
23,46,1653.0,16.134436329,0.8005245272153991,1636.865563671,40.25051573904663,0.9902393004664247,True,True,True,True
24,16902,10004.0,5013.257742666,247.57362690797166,4990.742257334,49.29125480389101,0.4988746758630548,False,True,True,False
25,47,1657.0,14.504215644000002,0.7305168106141994,1642.495784356,40.3410592427817,0.9912467014821967,True,True,True,True
26,46,1629.0,14.023144024999999,0.6869739385040777,1614.976855975,40.00499364605758,0.9913915629066913,True,True,True,True
27,45,1667.0,14.684237500999998,0.7255894700418022,1652.315762499,40.4604538126069,0.9911912192555489,True,True,True,True
28,11533,7007.0,3122.2844803010003,151.98819927673472,3884.7155196989997,45.91275964339192,0.5544049550019979,False,True,True,False
29,47,1649.0,14.479692417000003,0.7340599380582564,1634.520307583,40.24235151646499,0.9912191070848999,True,True,True,True
30,51,1690.0,15.002313236,0.7363783463349733,1674.997686764,40.73580124639805,0.9911228915763314,True,True,True,True
31,50,1655.0,12.501413577,0.5965532204999872,1642.498586423,40.367118325841055,0.99244627578429,True,True,True,True
32,50,1762.0,14.647603122000001,0.7529140163752949,1747.352396878,41.618342450591996,0.9916869448796822,True,True,True,True
33,16727,9311.0,4917.487455828,242.49959745144724,4393.512544172,44.95009623843905,0.47186258663645153,False,True,True,False
34,49,1641.0,16.749887578,0.8223486766185122,1624.250112422,40.08573249669012,0.9897928777708714,True,True,True,True
35,48,1645.0,13.843380405,0.7058636701549021,1631.156619595,40.20865580299638,0.9915845711823708,True,True,True,True
36,48,1647.0,12.158682062,0.6184546072297588,1634.841317938,40.276088028052975,0.9926176793794779,True,True,True,True
37,79,2269.0,18.895118247999996,0.909986215143659,2250.104881752,47.22787924568869,0.9916724908558836,True,True,True,True
38,7879,5789.0,2330.786375219,114.70561153410861,3458.213624781,45.0079747197781,0.5973766841908792,False,True,True,False
39,52,1676.0,17.361009018,0.8579340985901619,1658.638990982,40.5045428982558,0.9896414027338902,True,True,True,True
40,5483,4649.0,1622.889847187,81.94744893500616,3026.1101528130002,43.995744438191494,0.6509163589617123,False,True,True,False
41,52,1666.0,18.475039400000004,0.9322809668955744,1647.5249606,40.35273956838615,0.9889105405762305,True,True,True,True
42,53,1655.0,16.836626285999998,0.8305946934482699,1638.163373714,40.25772791326663,0.9898268119117825,True,True,True,True
43,49,1660.0,14.950969235,0.7451913752896371,1645.049030765,40.367080881523925,0.9909933920271085,True,True,True,True
44,53,1678.0,16.932956337,0.8434794665151554,1661.067043663,40.53984254615644,0.9899088460446961,True,True,True,True
45,51,1637.0,15.493045371000001,0.786757258412488,1621.506954629,40.067305565114246,0.9905357083866829,True,True,True,True
46,54,1638.0,15.953408421999999,0.8060923735194071,1622.046591578,40.068172960306214,0.9902604344188034,True,True,True,True
47,49,1632.0,15.459866590999999,0.7817037719189757,1616.540133409,40.0057510970445,0.9905270425300244,True,True,True,True
48,3824,3572.0,1161.729347478,58.66649071142525,2410.270652522,40.00116448435894,0.6747678198549832,False,True,True,False
49,52,1682.0,15.252224993999999,0.7848473603332535,1666.747775006,40.63082004115112,0.9909320897776457,True,True,True,True
50,70,1620.0,9.179685534,0.42653810916382906,1610.820314466,40.01588482719436,0.9943335274481481,True,True,True,True
51,55,1635.0,15.861300406000003,0.8184905781443572,1619.138699594,40.032848834539045,0.9902988988342507,True,True,True,True
52,55,1643.0,16.738773084,0.8304985408279968,1626.261226916,40.110843119867305,0.9898120675082166,True,True,True,True
53,58,1654.0,20.815801411000002,1.035450193788218,1633.184198589,40.14500525175657,0.9874148721819831,True,True,True,True
54,63,1863.0,18.346796491999996,0.909891777257378,1844.653203508,42.72698752132527,0.990152014765432,True,True,True,True
55,63,1876.0,19.438881178000003,0.9706351033396048,1856.561118822,42.85292905295913,0.9896381230394456,True,True,True,True
56,57,1650.0,14.509936775000002,0.6945508489302437,1635.490063225,40.25451059924819,0.9912060989242425,True,True,True,True
57,8969,6302.0,2592.2290004720003,128.18920722764923,3709.7709995279997,46.263152747290164,0.5886656616198032,False,True,True,False
58,4473,3981.0,1372.273986208,68.31114465284568,2608.7260137920002,40.99566112482893,0.6552941506636524,False,True,True,False
59,62,1632.0,14.336076671999999,0.6935388834814158,1617.663923328,40.034643267617824,0.9912156392941176,True,True,True,True
60,57,1683.0,18.754185073,0.9200137200403019,1664.245814927,40.556152197041044,0.9888566933612597,True,True,True,True
61,60,1663.0,20.289524831,0.9912280501475539,1642.710475169,40.27035983748878,0.9877994438779314,True,True,True,True
62,56,1641.0,18.809894092,0.9552113902343536,1622.190105908,40.033272708100235,0.9885375416867764,True,True,True,True
63,68,1649.0,20.246872325,0.9925005645237962,1628.753127675,40.09722130784607,0.9877217269102487,True,True,True,True
64,109,2567.0,21.483126754999994,1.0301838659623965,2545.516873245,50.23147351482453,0.9916310374931828,True,True,True,True
65,57,1641.0,17.730133816,0.9033210122131287,1623.269866184,40.06055262590153,0.9891955308860451,True,True,True,True
66,95,1662.0,25.917388266000003,1.2698927041687194,1636.082611734,40.11657669114693,0.9844059035703971,True,True,True,True
67,60,1672.0,19.709731204000004,0.983055287919977,1652.290268796,40.39620560353957,0.9882118832511961,True,True,True,True
68,7234,5391.0,2072.3380448860003,102.39754622739146,3318.6619551139997,44.775712159888705,0.6155930170866258,False,True,True,False
69,56,1646.0,15.739602498,0.800983832759477,1630.260397502,40.173199349790465,0.9904376655540704,True,True,True,True
70,64,1773.0,20.617887779,1.040607187165834,1752.382112221,41.6051443508884,0.9883711856858431,True,True,True,True
71,8936,6726.0,2783.934764487,139.27963984473655,3942.065235513,47.57674115676197,0.5860935527078501,False,True,True,False
72,61,1665.0,19.682810348999997,1.0146340988430333,1645.317189651,40.30976155129025,0.9881784922828829,True,True,True,True
73,62,1657.0,20.828426021000002,1.0431378821998059,1636.171573979,40.181942736198785,0.9874300386113458,True,True,True,True
74,59,1638.0,17.148140259999998,0.8531451626351083,1620.85185974,40.03808564082122,0.9895310499023199,True,True,True,True
75,2193,2853.0,684.964661439,34.403481003169944,2168.035338561,40.34712733944636,0.7599142441503681,False,True,True,False
76,67,1920.0,21.59496051,1.076529421024245,1898.40503949,43.31282842333706,0.988752624734375,True,True,True,True
77,64,1663.0,20.725964521,1.0321175291088722,1642.274035479,40.25916605723814,0.9875370026933253,True,True,True,True
78,60,1647.0,20.767099046000002,1.047358436956361,1626.232900954,40.05879668160557,0.9873909538275653,True,True,True,True
79,66,1769.0,19.301117181,0.9997064599725218,1749.698882819,41.5888314012142,0.9890892497563595,True,True,True,True
80,61,1649.0,21.86907137,1.095161185243267,1627.13092863,40.05603933648169,0.986737979763493,True,True,True,True
81,59,1656.0,18.71789083,0.9655216528314806,1637.28210917,40.222288842557454,0.9886969258272947,True,True,True,True
82,75,1917.0,19.81544494,1.0084499974524341,1897.18455506,43.319588478977984,0.9896633046739698,True,True,True,True
83,5174,5141.0,1561.1472580710001,79.02796318818645,3579.852741929,49.54829874659934,0.69633393151702,False,True,True,False
84,2227,2730.0,626.8365373089999,31.978380803047017,2103.163462691,40.01869211088312,0.7703895467732601,False,True,True,False
85,3336,3795.0,985.13661544,49.00640523489139,2809.8633845599998,45.32033941182903,0.7404119590408431,False,True,True,False
86,1768,2629.0,527.034205099,26.46301326672635,2101.9657949009998,40.79017007926243,0.7995305419935336,False,True,True,False
87,62,1664.0,20.809813218000002,1.0523242170157188,1643.190186782,40.269282328059866,0.9874941026334134,True,True,True,True
88,62,1658.0,20.960197628,1.0489914927750312,1637.039802372,40.1910760045928,0.9873581437708082,True,True,True,True
89,75,1650.0,17.216997024999998,0.8607643503308409,1632.783002975,40.18585823696459,0.9895654563484849,True,True,True,True
90,65,1663.0,20.042006564,1.0160085331576811,1642.957993436,40.2761277453482,0.9879482822826218,True,True,True,True
91,63,1684.0,21.288285091999995,1.076002202452524,1662.711714908,40.50486694071429,0.9873585005391924,True,True,True,True
92,74,1691.0,24.463408941999997,1.2052834991083778,1666.536591058,40.51243341750284,0.9855331703477233,True,True,True,True
93,3128,3201.0,921.689762389,45.52655754969584,2279.310237611,40.00312886480969,0.7120619299003437,False,True,True,False
94,63,1645.0,20.077442941999998,1.0166031750134497,1624.922557058,40.0512026728542,0.9877948675124619,True,True,True,True
95,66,1645.0,19.045034770999997,0.9270603360289149,1625.954965229,40.07773966397996,0.9884224712638298,True,True,True,True
96,66,1668.0,19.877060888000003,0.9780863254431689,1648.122939112,40.342637404896195,0.9880832968297363,True,True,True,True
97,67,1649.0,21.578280019,1.0569235087623634,1627.421719981,40.06366211881542,0.9869143238211037,True,True,True,True
98,67,1689.0,18.260213826,0.9128426570470027,1670.739786174,40.64214880279864,0.9891887425541741,True,True,True,True
99,77,1783.0,25.991874791999997,1.3086713898633515,1757.008125208,41.59477475504145,0.9854223921525518,True,True,True,True
100,1406,2376.0,416.73225562600004,20.726261670468908,1959.267744374,40.02068993839614,0.8246076365210437,True,True,True,True
101,1606,2540.0,504.62654320400003,25.428949429959843,2035.373456796,40.18501280065412,0.8013281325968504,True,True,True,True
102,72,1729.0,21.70973707,1.1300295314000697,1707.29026293,41.04573069532276,0.9874437610931174,True,True,True,True
103,69,1648.0,16.722100631,0.8335703685239026,1631.277899369,40.17348814016412,0.9898530942773057,True,True,True,True
104,2287,2911.0,737.5072262040001,37.057545496164835,2173.4927737959997,40.030426965580105,0.7466481531418755,False,True,True,False
105,66,1687.0,23.629916507,1.1829016281453544,1663.370083493,40.48360115867843,0.9859929362732662,True,True,True,True
106,2361,2772.0,652.023866397,32.24846679523447,2119.976133603,40.03342307053103,0.7647821549794372,False,True,True,False
107,72,1789.0,20.876764809,1.012466987933021,1768.123235191,41.79116744782243,0.9883304836171045,True,True,True,True
108,67,1669.0,22.379649655,1.0997736127815592,1646.620350345,40.292319579874594,0.9865909828310365,True,True,True,True
109,70,1731.0,19.181672252000006,1.022900723191718,1711.818327748,41.13209753040351,0.9889187335343732,True,True,True,True
110,75,1674.0,25.695078588999998,1.2853483835690676,1648.304921411,40.27106918760962,0.9846504906875746,True,True,True,True
111,118,1665.0,29.416651935000004,1.4234666290345106,1635.5833480649999,40.06636969495484,0.9823323411801801,True,True,True,True
112,73,1678.0,23.167769050999997,1.163261451589809,1654.832230949,40.383830383262136,0.9861932246418355,True,True,True,True
113,68,1674.0,22.136383059,1.1480718774685625,1651.863616941,40.35966816628705,0.9867763542060931,True,True,True,True
114,76,1821.0,25.707151425999996,1.2985774417437468,1795.292848574,42.0557645715794,0.9858829481460736,True,True,True,True
115,1253,2334.0,390.193903644,19.52391598282469,1943.8060963560001,40.06762790178289,0.8328218064935733,True,True,True,True
116,67,1664.0,23.400924086000003,1.1721257930953977,1640.599075914,40.204336234774324,0.9859369446598557,True,True,True,True
117,1821,2505.0,492.177726068,24.00940659810845,2012.822273932,40.024895559970524,0.8035218658411177,True,True,True,True
118,82,1811.0,27.934079345,1.4328773690953258,1783.065920655,41.88286998846979,0.9845753289094422,True,True,True,True
119,72,1650.0,24.45065255,1.224144283594902,1625.54934745,40.003421937049495,0.9851814226969696,True,True,True,True
120,1326,2290.0,368.13080944,18.202549415682803,1921.8691905599999,40.00247536993321,0.8392441880174671,True,True,True,True
121,70,1696.0,24.634746251000003,1.2580126304047565,1671.365253749,40.56929264235357,0.9854747958425707,True,True,True,True
122,77,1653.0,21.612855932000006,1.1100426663428933,1631.387144068,40.11204800643684,0.986925072031458,True,True,True,True
123,93,1974.0,28.725858605999996,1.460710408563916,1945.274141394,43.76698352095762,0.9854478933100304,True,True,True,True
124,73,1666.0,22.635347112,1.1499930243399774,1643.364652888,40.248213125375905,0.9864133570756302,True,True,True,True
125,111,2368.0,35.078245800000005,1.7540219877041197,2332.9217542,47.92350109937147,0.9851865516047298,True,True,True,True
126,76,1793.0,25.038489932,1.254377287396077,1767.961510068,41.73791964779354,0.9860354211199108,True,True,True,True
127,100,2301.0,30.290777243999997,1.5591008319396429,2270.709222756,47.32124157684696,0.9868358204067798,True,True,True,True
128,88,1674.0,30.162884868000003,1.5202829833472475,1643.837115132,40.159096834649965,0.9819815502580646,True,True,True,True
129,96,2139.0,33.431936183999994,1.6945074695528208,2105.568063816,45.50843884917551,0.9843702963141656,True,True,True,True
130,80,1701.0,24.782449015,1.2440829229493602,1676.217550985,40.62744088412614,0.985430659015285,True,True,True,True
131,98,2206.0,32.83508536,1.6444088248539452,2173.16491464,46.2517451461446,0.9851155551405258,True,True,True,True
132,1890,2617.0,559.624646942,28.29823071914892,2057.3753530579997,40.00149401073069,0.7861579492006113,False,True,True,False
133,76,1740.0,24.648771437,1.2325068549237956,1715.351228563,41.107841631749295,0.9858340394040229,True,True,True,True
134,136,1694.0,41.651110597,2.0212721502132633,1652.348889403,40.12232628179128,0.9754125675342384,True,True,True,True
135,1102,2289.0,342.98862120999996,17.172156739792143,1946.01137879,40.5228062529486,0.8501578762734818,True,True,True,True
136,1854,2619.0,560.973205206,28.014758569434147,2058.026794794,40.00118374231311,0.7858063363092784,False,True,True,False
137,1180,2262.0,352.31644079500006,17.35227495024466,1909.683559205,39.99960326458706,0.8442456053072502,False,False,True,True
138,74,1649.0,22.7229015,1.1178109508044725,1626.2770985,40.03474533354976,0.986220193147362,True,True,True,True
139,78,1640.0,17.710155831,0.9325323178813133,1622.289844169,40.048207902597696,0.9892011244932927,True,True,True,True
140,79,1666.0,26.615464539000005,1.3274543948113307,1639.384535461,40.14859791936483,0.9840243310090037,True,True,True,True
141,93,2054.0,28.860702520999997,1.489770979643697,2025.139297479,44.668075467289675,0.9859490250628044,True,True,True,True
142,77,1737.0,26.587526304,1.3337640781882705,1710.412473696,41.023647544631125,0.9846934218169258,True,True,True,True
143,79,1682.0,25.11838003,1.2444560696175806,1656.88161997,40.38479511448686,0.9850663614565993,True,True,True,True
144,1361,2398.0,429.916817868,21.61755135702912,1968.083182132,40.01014148269838,0.820718591381151,True,True,True,True
145,1158,2268.0,354.914207371,17.85292825206276,1913.085792629,40.01384672682534,0.8435122542455908,True,True,True,True
146,2933,3211.0,927.420772717,46.659839010808874,2283.579227283,40.009508552343554,0.7111738484219869,False,True,True,False
147,116,1942.0,17.2475985,0.8310673630198369,1924.7524015,43.66740161056087,0.9911186413491245,True,True,True,True
148,79,1718.0,27.473503298000004,1.38004794765848,1690.526496702,40.76956153247514,0.9840084381268918,True,True,True,True
149,2286,2933.0,751.991747929,37.88682224769473,2181.0082520710002,40.01421074014018,0.7436100416198432,False,True,True,False
150,103,1953.0,33.97319514299999,1.707915495382999,1919.0268048570001,43.40503444166444,0.9826046107818741,True,True,True,True
151,81,1734.0,25.980534149,1.2695748239057398,1708.019465851,41.002405828509346,0.9850169929936563,True,True,True,True
152,84,1813.0,27.761163757000006,1.3781942587144962,1785.238836243,41.91142402079932,0.984687719935466,True,True,True,True
153,80,1759.0,26.123052091,1.3120064253431831,1732.876947909,41.30217275237318,0.985148918652075,True,True,True,True
154,1314,2292.0,369.06722288900005,18.224762888856826,1922.932777111,40.00709199647306,0.8389759062438917,True,True,True,True
155,999,2234.0,311.03893028699997,15.554679931583932,1922.9610697130001,40.543591273797986,0.8607703982600717,True,True,True,True
156,90,1892.0,26.918519036,1.3742694535513655,1865.081480964,42.862704920000716,0.9857724529408034,True,True,True,True
157,1886,2682.0,597.2677593870001,30.046305609576372,2084.7322406129997,40.031487926185214,0.7773050859854586,False,True,True,False
158,1775,2644.0,575.350919124,28.866104392099484,2068.649080876,40.01273361292623,0.7823937522223903,False,True,True,False
159,1186,2303.0,375.177447059,18.82915435021672,1927.8225529410001,40.008468442627425,0.8370918597225359,True,True,True,True
160,1001,2207.0,320.038258503,16.114273250619423,1886.961741497,40.020471535387976,0.854989461484821,True,True,True,True
161,80,1663.0,22.247590504999998,1.1181794609073548,1640.752409495,40.220824416128714,0.9866220141280817,True,True,True,True
162,910,2144.0,282.291913313,14.045619320975621,1861.708086687,40.07571455851769,0.86833399565625,True,True,True,True
163,113,2298.0,37.865538243,1.8966976505464086,2260.134461757,47.128119667944915,0.9835223941501304,True,True,True,True
164,89,1667.0,28.375915567,1.4154295389061071,1638.624084433,40.116887911622435,0.9829778550887822,True,True,True,True
165,817,2095.0,252.30842147700002,12.520430494325943,1842.6915785229999,40.13901902137031,0.8795663859298328,True,True,True,True
166,82,1745.0,24.764288963,1.2202458064616917,1720.235711037,41.165979129793946,0.9858084303936964,True,True,True,True
167,984,2134.0,273.018133216,13.438147612170638,1860.981866784,40.158900101289674,0.8720627304517338,True,True,True,True
168,80,1686.0,26.457970084000003,1.3028044513576877,1659.542029916,40.40096529191465,0.9843072538054567,True,True,True,True
169,136,2675.0,46.40029947000001,2.3069786255506886,2628.59970053,50.801363528340595,0.9826540936560748,True,True,True,True
170,886,2127.0,274.134883338,13.791445483975771,1852.865116662,40.04576779004636,0.8711166509929478,True,True,True,True
171,834,2265.0,266.346517909,13.383607994068116,1998.6534820910001,41.87203620781671,0.8824077183624724,True,True,True,True
172,750,2056.0,236.75378278,11.872944354342653,1819.24621722,40.00640756849147,0.8848473819163425,True,True,True,True
173,82,1654.0,24.405130694000004,1.1897553878520384,1629.594869306,40.0549094065804,0.9852447819262394,True,True,True,True
174,92,1900.0,30.299106568,1.528486437007885,1869.700893432,42.876637315502045,0.9840531018063158,True,True,True,True
175,83,1766.0,29.191141179000002,1.4759900999782067,1736.808858821,41.31190902097503,0.9834704749835788,True,True,True,True
176,971,2190.0,308.006343621,15.438943015722543,1881.993656379,40.07473283548712,0.8593578339630137,True,True,True,True
177,712,2043.0,229.697077796,11.501335663361251,1813.302922204,40.0052646209942,0.8875687333352912,True,True,True,True
178,698,2007.0,209.84512905600002,10.428609821723414,1797.1548709439999,40.011645894285564,0.8954433836292974,True,True,True,True
179,721,2024.0,219.01874485899998,10.872567288619031,1804.981255141,40.01327395903602,0.8917891576783596,True,True,True,True
180,132,2546.0,44.291891304,2.2253531720251956,2501.708108696,49.55845059517516,0.9826033419858602,True,True,True,True
181,816,2100.0,260.51738634500003,13.072243762407638,1839.482613655,40.01644598524627,0.8759441017404762,True,True,True,True
182,87,1697.0,22.006029857999998,1.119980721598192,1674.993970142,40.64705282509156,0.9870323925409547,True,True,True,True
183,82,1683.0,26.920428389000005,1.3796371433868118,1656.079571611,40.35164171350885,0.9840044988775994,True,True,True,True
184,91,1823.0,30.119400181000003,1.524677737094639,1792.880599819,41.973626820855074,0.9834781129012616,True,True,True,True
185,750,2042.0,226.652780775,11.419720292764016,1815.3472192250001,40.0609127474554,0.8890045148016651,True,True,True,True
186,610,1983.0,192.359649971,9.61164095017038,1790.640350029,40.11409835572842,0.9029956379369642,True,True,True,True
187,729,2038.0,225.465981676,11.27655021647298,1812.534018324,40.0392451361585,0.8893689981962709,True,True,True,True
188,95,1664.0,31.217237288000003,1.5745433730846474,1632.782762712,40.007956528989226,0.9812396410528846,True,True,True,True
189,83,1656.0,27.32408199,1.3798722961867687,1628.67591801,40.0058631191802,0.9834999504891304,True,True,True,True
190,747,2120.0,216.10522716800003,10.804216114490544,1903.894772832,41.24498669001476,0.898063572090566,True,True,True,True
191,85,1662.0,27.621206566999998,1.3824633590138051,1634.378793433,40.073443173369434,0.9833807421377858,True,True,True,True
192,92,1786.0,31.28744639,1.5524262570161185,1754.71255361,41.50272275390227,0.9824818329283315,True,True,True,True
193,88,1666.0,29.716005733,1.4717993721380556,1636.283994267,40.07093104585241,0.982163261864946,True,True,True,True
194,645,1983.0,195.524701575,9.933294199346673,1787.475298425,40.03996300942883,0.9013995453479576,True,True,True,True
195,136,2529.0,42.304577376,2.0917274541132422,2486.695422624,49.42750090534611,0.9832722113973903,True,True,True,True
196,841,2129.0,276.91623544099997,13.977269590680216,1852.083764559,40.00846069517985,0.869931312615782,True,True,True,True
197,574,1947.0,175.21613517100002,8.828267848949512,1771.7838648289999,40.06317674315714,0.9100071211242937,True,True,True,True
198,93,1860.0,32.034357888,1.6057308327015039,1827.965642112,42.36665487825272,0.9827772269419355,True,True,True,True
199,85,1661.0,27.342340739,1.3807873339370687,1633.657659261,40.06782772070044,0.9835386268880192,True,True,True,True
200,112,1982.0,38.405451118,1.9487216598611923,1943.594548882,43.635549650682854,0.9806228803642785,True,True,True,True
201,526,1908.0,155.94435761399998,7.800467710367837,1752.055642386,40.02881716297202,0.9182681563867925,True,True,True,True
202,617,1989.0,198.80027842700002,9.989436679143319,1790.199721573,40.04019977485095,0.900050136537456,True,True,True,True
203,521,1940.0,171.210252321,8.616435988552409,1768.789747679,40.069417739658235,0.9117472926180412,True,True,True,True
204,919,2184.0,307.80753706999997,15.540604488240072,1876.1924629300001,40.00473474701677,0.8590624830265569,True,True,True,True
205,510,1903.0,152.982743645,7.686594615946473,1750.017256355,40.035716276012145,0.9196096985575407,True,True,True,True
206,552,1951.0,178.516071543,8.91574159363665,1772.483928457,40.037191516654694,0.9085002196089186,True,True,True,True
207,517,1932.0,168.270452212,8.425575031583849,1763.729547788,40.03902521798906,0.9129034926438924,True,True,True,True
208,545,1955.0,180.83819150199997,9.109170325020887,1774.161808498,40.03228819107993,0.9074996462905371,True,True,True,True
209,93,1708.0,30.252059349999996,1.5452616970536701,1677.74794065,40.57760522341343,0.9822880214578454,True,True,True,True
210,502,1918.0,160.652998282,8.091448044223501,1757.347001718,40.04230536647436,0.9162393126788321,True,True,True,True
211,107,1824.0,31.179740388,1.5245488886003524,1792.820259612,41.960718153792904,0.9829058440855263,True,True,True,True
212,464,1906.0,155.800900651,7.900834786525704,1750.1990993489999,40.00624037799209,0.9182576596794333,True,True,True,True
213,92,1689.0,31.077278588999995,1.5380361125078834,1657.922721411,40.32290477421074,0.9816001902966253,True,True,True,True
214,95,1742.0,31.526098518999998,1.5803247007664938,1710.473901481,40.96335057235953,0.9819023544667049,True,True,True,True
215,435,1863.0,129.297346625,6.446839551336722,1733.702653375,40.09756997218824,0.9305972374530327,True,True,True,True
216,435,1857.0,127.34326271799999,6.321347688867066,1729.656737282,40.069695583507645,0.9314252758653743,True,True,True,True
217,128,2437.0,45.06097808999999,2.2441625060628305,2391.93902191,48.430891866076585,0.9815096519942552,True,True,True,True
218,108,1955.0,34.440011572,1.732394254410805,1920.559988428,43.41723471539571,0.9823836257943734,True,True,True,True
219,458,1864.0,133.413826216,6.750713454076423,1730.586173784,40.01154024833329,0.9284260588969957,True,True,True,True
220,489,1926.0,165.306280875,8.296198098515672,1760.693719125,40.03338617152218,0.9141711937305296,True,True,True,True
221,403,1874.0,133.639914879,6.713011373401786,1740.3600851209999,40.13080298307337,0.9286873453153681,True,True,True,True
222,130,1703.0,41.712021879999995,2.0703327299438006,1661.28797812,40.23219923739855,0.97550673994128,True,True,True,True
223,574,1960.0,180.78806931399998,9.010931023767188,1779.211930686,40.09623720358885,0.9077611891255102,True,True,True,True
224,97,1676.0,30.422435671000002,1.5262100340404612,1645.577564329,40.17757314236697,0.9818481887404535,True,True,True,True
225,450,1890.0,141.464482411,7.06438207613046,1748.535517589,40.14518128366291,0.9251510675074074,True,True,True,True
226,380,1847.0,123.332115073,6.230734653368057,1723.667884927,40.039518203297945,0.933225709218733,True,True,True,True
227,87,1667.0,31.960677421,1.613184102447576,1635.039322579,40.026753485630294,0.9808274280617877,True,True,True,True
228,412,1863.0,133.053742946,6.725468203940583,1729.946257054,40.00770963474874,0.9285809216607622,True,True,True,True
229,440,1881.0,140.45513406499998,7.076582207671963,1740.544865935,40.05672322794215,0.9253295406353004,True,True,True,True
230,103,1674.0,33.985772051,1.6835910622943357,1640.014227949,40.06375093676755,0.9796978661583036,True,True,True,True
231,426,1873.0,136.83926881399998,6.843861204149755,1736.160731186,40.04322429732442,0.9269411271681794,True,True,True,True
232,382,1857.0,124.282226491,6.217182539548849,1732.717773509,40.141730412423584,0.9330736529396876,True,True,True,True
233,371,1846.0,115.78165455,5.780220449348461,1730.21834545,40.20741866162567,0.9372797104279523,True,True,True,True
234,374,1858.0,129.805478611,6.540757145167503,1728.1945213889999,40.022727642136225,0.9301369867540366,True,True,True,True
235,363,1815.0,106.5773471,5.375961415219297,1708.4226529,40.04190909974335,0.9412796985674932,True,True,True,True
236,107,1691.0,35.34018840099999,1.7840493383216538,1655.659811599,40.24114487596713,0.9791010121815494,True,True,True,True
237,402,1840.0,120.77400378000002,6.065637963395046,1719.22599622,40.013763430126055,0.9343619544673913,True,True,True,True
238,390,1861.0,130.392870276,6.608228100072566,1730.607129724,40.04567323378695,0.92993397620849,True,True,True,True
239,358,1830.0,112.572321223,5.623405210486752,1717.427678777,40.085440885777594,0.9384850703699453,True,True,True,True
240,346,1827.0,112.04800394600001,5.648225534596648,1714.951996054,40.0601353853031,0.9386710432698412,True,True,True,True
241,98,1707.0,30.930800993,1.5203666536623788,1676.069199007,40.54916028656823,0.9818800228512009,True,True,True,True
242,429,2287.0,142.988387077,7.126780963004556,2144.011612923,44.762921757853015,0.9374777494197639,True,True,True,True
