case,domain,scenario,Lc_kpc,q,activation_weighted_mean,activation_median,activation_p90,activation_maximum,activation_r80_kpc,activation_active_pixels,geometry_weighted_mean,cancellation_weighted_mean,trace_length_weighted_mean_kpc
CVnIdwA,sealed_galaxy_baryons_only,low,100.0,1.0,7.006731723157984e-05,7.152971946889289e-06,0.00014432831290017573,0.004682819803978021,1.4437871090776333,723,7.367864438881407e-05,0.011472577027050757,0.8160030958821122
CVnIdwA,sealed_galaxy_baryons_only,low,100.0,2.0,7.803813863763132e-07,5.295914057686877e-08,1.1366385947117324e-06,0.00013396155084958246,1.4437871090776333,723,8.194288544418725e-07,0.011472577027050757,0.8160030958821122
CVnIdwA,sealed_galaxy_baryons_only,nominal,3.0,0.5,0.0053880473248816875,0.0006488235635585054,0.014739486250972905,0.13729239970913978,1.4380676828974952,721,0.005683365148318704,0.017983982366215085,0.7961102802085851
CVnIdwA,sealed_galaxy_baryons_only,nominal,3.0,1.0,0.0025768789423006285,0.00038297347262044765,0.007392787895221897,0.06121329265389762,1.4380676828974952,721,0.002724035420594563,0.017983982366215085,0.7961102802085851
CVnIdwA,sealed_galaxy_baryons_only,nominal,3.0,2.0,0.0007484274140598501,0.00010050167339036347,0.0018175016818407952,0.024725122450003575,1.4380676828974952,721,0.0007929908778828048,0.017983982366215085,0.7961102802085851
CVnIdwA,sealed_galaxy_baryons_only,nominal,10.0,0.5,0.003235565703585401,0.00039982702458492655,0.008861855255417299,0.07850174909272165,1.4380676828974952,721,0.0034135424463893485,0.017983982366215085,0.7961102802085851
CVnIdwA,sealed_galaxy_baryons_only,nominal,10.0,1.0,0.0008485917436962056,0.00012565786878676355,0.0024018780884372194,0.019815202191332735,1.4380676828974952,721,0.0008972229662346717,0.017983982366215085,0.7961102802085851
CVnIdwA,sealed_galaxy_baryons_only,nominal,10.0,2.0,7.820107368793652e-05,9.222361609584733e-06,0.0001761406323399948,0.005217034156370898,1.4380676828974952,721,8.284310936470797e-05,0.017983982366215085,0.7961102802085851
CVnIdwA,sealed_galaxy_baryons_only,nominal,30.0,0.5,0.001961761808975411,0.00024514978225298315,0.005373144434748297,0.04634306986452134,1.4380676828974952,721,0.0020698767735789123,0.017983982366215085,0.7961102802085851
CVnIdwA,sealed_galaxy_baryons_only,nominal,30.0,1.0,0.0002911468663337783,4.3343043509805766e-05,0.0008350278115174907,0.006752681033403435,1.4380676828974952,721,0.000307848812049206,0.017983982366215085,0.7961102802085851
CVnIdwA,sealed_galaxy_baryons_only,nominal,30.0,2.0,8.865958516905042e-06,1.027010745552019e-06,1.9585893437192823e-05,0.0006599001253391093,1.4380676828974952,721,9.3918027275489e-06,0.017983982366215085,0.7961102802085851
CVnIdwA,sealed_galaxy_baryons_only,nominal,100.0,0.5,0.0011082188922581161,0.00013913015172738739,0.0030687131446688436,0.02573678025238919,1.4380676828974952,721,0.0011693674024626662,0.017983982366215085,0.7961102802085851
CVnIdwA,sealed_galaxy_baryons_only,nominal,100.0,1.0,8.825570633053605e-05,1.3083477940214122e-05,0.0002538160668209319,0.0020416161486380086,1.4380676828974952,721,9.33203677651904e-05,0.017983982366215085,0.7961102802085851
CVnIdwA,sealed_galaxy_baryons_only,nominal,100.0,2.0,7.99869027945899e-07,9.245404822808561e-08,1.7628811081861274e-06,6.0295844712829786e-05,1.4380676828974952,721,8.473046226528782e-07,0.017983982366215085,0.7961102802085851
