R_kpc,V_obs,eV_obs,V_gas,V_disk,V_bul,V_bar
0.87,27.3,5.8,3.85,86.56,0.0,86.64557749821972
1.74,52.7,6.7,8.29,117.08,0.0,117.37312511814619
2.71,69.2,6.7,12.5,131.94,0.0,132.53080245739102
3.58,83.5,6.4,15.95,142.69,0.0,143.57868435112505
4.45,95.9,6.3,20.91,152.97,0.0,154.39251601032998
5.32,110.0,7.6,21.98,140.24,0.0,141.95202710775214
