R_kpc,V_obs,eV_obs,V_gas,V_disk,V_bul,V_bar
0.68,20.5,2.47,1.03,19.12,0.0,19.147723102238555
1.37,34.6,2.45,11.15,29.14,0.0,31.20035416465653
2.05,46.0,2.45,16.87,32.19,0.0,36.34271591392146
2.74,51.8,2.46,20.26,33.36,0.0,39.03020881317444
3.42,56.8,2.44,21.81,33.94,0.0,40.343521165113984
4.11,61.4,2.44,23.37,34.3,0.0,41.50478165223857
