R_kpc,V_obs,eV_obs,V_gas,V_disk,V_bul,V_bar
1.26,21.7,10.0,5.7,11.4,0.0,12.745587471748802
2.51,40.3,10.0,10.7,17.23,0.0,20.2820832263355
3.78,57.7,7.0,14.75,19.15,0.0,24.17198791990431
5.03,68.5,7.0,18.18,18.51,0.0,25.94479716629136
6.29,73.5,7.0,21.5,20.41,0.0,29.644866334662396
7.54,78.5,5.0,24.72,20.52,0.0,32.127072695781045
8.8,83.1,6.0,27.11,18.68,0.0,32.922553060174415
