R_kpc,V_obs,eV_obs,V_gas,V_disk,V_bul,V_bar
1.02,56.1,3.4,4.05,24.58,0.0,24.911421075482625
2.04,71.1,3.0,7.98,36.06,0.0,36.93242477823518
3.05,80.7,1.5,14.47,40.35,0.0,42.866110157092635
4.07,82.8,1.5,19.07,42.21,0.0,46.31791230182984
5.09,83.7,1.5,21.9,39.32,0.0,45.007470491019596
6.11,86.0,1.5,24.6,37.93,0.0,45.20890288427712
7.13,88.3,2.3,26.68,36.09,0.0,44.881070620028666
8.14,90.0,3.0,25.72,33.53,0.0,42.25848198882681
