R_kpc,V_obs,eV_obs,V_gas,V_disk,V_bul,V_bar
1.92,26.9,8.0,-8.25,24.52,0.0,25.87069577726892
3.83,46.8,5.0,-11.91,32.41,0.0,34.52906312079724
5.75,47.6,5.0,-2.02,32.86,0.0,32.922029099069825
7.67,48.1,8.0,17.45,32.97,0.0,37.30312855512256
9.59,52.2,10.0,24.22,33.05,0.0,40.974515250335784
