R_kpc,V_obs,eV_obs,V_gas,V_disk,V_bul,V_bar
0.91,26.0,4.1,-3.26,30.14,0.0,30.315791264619833
1.82,45.1,3.02,5.75,35.45,0.0,35.91329837260844
2.73,57.0,2.97,15.79,36.37,0.0,39.64972887675274
3.63,62.0,2.85,22.36,38.25,0.0,44.306118087686265
4.55,66.9,2.75,25.59,37.1,0.0,45.06948080464207
5.45,70.6,2.86,27.95,35.74,0.0,45.371247503237115
6.37,72.8,2.66,28.63,34.29,0.0,44.670807022036215
7.28,73.3,2.66,31.18,33.63,0.0,45.86032381045734
8.18,74.3,2.67,32.26,33.14,0.0,46.248969718254266
