subset,predictor,systems,spearman_rho,spearman_p_value,LOO_RMSE_dex,constant_LOO_RMSE_dex,LOO_RMSE_to_constant_ratio,minimum_reliable_systems_pass,LOO_predictions_json,correlation_pass,LOO_improvement_pass,all_selection_gates_pass
non_boundary_descriptive,log10_baryonic_acceleration_at_pivot,5,-0.09999999999999999,0.8728885715695383,0.16298931256073315,0.14196045142898978,1.1481318277031702,False,"[0.9071519809627926, 0.7744848753008693, 0.8865962927480366, 0.9354539401703295, 0.9997196557327328]",False,False,False
non_boundary_descriptive,log10_baryonic_enclosed_mass_proxy_at_pivot,5,0.49999999999999994,0.39100221895577053,0.1006295393457595,0.14196045142898978,0.7088561520677857,False,"[0.9376588246474302, 0.8824777168097757, 1.030561436257476, 1.0091558354377934, 0.8210633634949369]",False,True,False
non_boundary_descriptive,baryonic_acceleration_log_slope_at_pivot,5,-0.49999999999999994,0.39100221895577053,0.12253239421957832,0.14196045142898978,0.8631445799597954,False,"[0.9526112138831752, 1.1207687636241355, 0.9648277957318395, 0.7738074263474538, 0.8935550485527812]",False,False,False
non_boundary_descriptive,log10_baryonic_reduced_deflection_at_pivot,5,0.3,0.6238376647810728,0.27579524666904714,0.14196045142898978,1.9427611274327559,False,"[0.8964948543973896, 0.9298773307374549, 0.902678721038355, 1.3220995395192252, 1.0862703586228837]",False,False,False
non_boundary_descriptive,log10_annulus_pivot_radius_kpc,5,0.7999999999999999,0.10408803866182788,0.10208098306281792,0.14196045142898978,0.7190804342706671,False,"[0.9366068512284142, 0.8409567563476293, 1.077653119325674, 0.9846842736949626, 0.8603253799100379]",True,True,False
non_boundary_descriptive,log10_annulus_width_ratio,5,0.19999999999999998,0.747060078104662,0.3180636514132511,0.14196045142898978,2.2405088756170244,False,"[0.8352646215321621, 0.8948370342366647, 0.4229054856422916, 0.9559341014570927, 0.9700643993745143]",False,False,False
