system_label,variant_id,source_family,source_redshift,root_index,root_x_arcsec,root_y_arcsec,root_radius_arcsec,closure_arcsec,signed_jacobian_determinant,signed_magnification,parity,assigned,assigned_image_id,relative_to_faintest_assigned_abs_magnification,potentially_observable_surplus
RXJ2129,mass_planarity_blended_projected_routing_P0703,1,0.6786,0,-4.066306249947388,-0.9040317838418871,4.165587591751916,2.220446049250313e-16,-0.1174984942845015,-8.510747359695348,negative,True,1b,2.1903964458766305,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,1,0.6786,1,-5.501924720014059,3.2059699163655746,6.367842549038322,2.482534153247273e-16,0.11157459176619726,8.962614016060966,positive,True,1a,2.3066925919472663,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,1,0.6786,2,0.001674931193737173,-7.058427117668662,7.058427316395264,3.3306690738754696e-16,0.25736828427662767,3.885482637499996,positive,True,1c,1.0,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,2,0.916,0,-0.66243989157477,-4.172659581407806,4.224915927242098,1.1102230246251565e-16,-0.07234376192476386,-13.822891889973612,negative,True,2b,5.323245769196662,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,2,0.916,1,0.12705782126489554,-5.264636123737419,5.266169120461813,1.1102230246251565e-16,0.07022519399441261,14.239903702929803,positive,True,2c,5.483838529864511,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,2,0.916,2,-6.528289795253217,10.985533063307486,12.778908573733098,7.771561172376096e-16,0.3851036245937698,2.596703682170895,positive,True,2a,1.0,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,3,1.5194,0,-1.6322950940472745,8.712766982853212,8.864349709456857,2.220446049250313e-16,0.14467103152668162,6.9122338414762075,positive,True,3a,3.3441148507274447,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,3,1.5194,1,1.5025443320617842,4.477298216349608,4.722694018030214,4.965068306494546e-16,-0.17899996545736818,-5.5865932568471175,negative,True,3c,2.7027745159741863,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,3,1.5194,2,7.618336124810531,-13.404974355616204,15.41857265719889,4.965068306494546e-16,0.4837965449984344,2.0669845833711693,positive,True,3d,1.0,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,4,1.5202,0,-2.8491220487568425,11.088028990716477,11.448226209665908,7.632783294297951e-17,0.27318988856760773,3.6604575859055806,positive,True,4a,1.5322453670029055,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,4,1.5202,1,2.625187901578194,3.412075115229232,4.305097921134791,7.632783294297951e-17,-0.27301562670670987,-3.6627940021699246,negative,True,4b,1.5332233766949768,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,4,1.5202,2,7.089237497545219,-11.849513712320643,13.808267940443368,7.632783294297951e-17,0.41859394106975695,2.3889500107058503,positive,True,4c,1.0,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,5,1.521,0,11.965024542496131,2.3144795511910727,12.186821894793423,0.0,-0.024858982837491876,-40.22690737337079,negative,True,5b,8.182323274180392,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,5,1.521,1,12.292933175701664,1.292428219580656,12.360686743261274,0.0,0.024865374860155814,40.21656643521576,positive,True,5c,8.180219883577744,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,5,1.521,2,5.496093209854957,13.72879769390481,14.788067037026163,8.881784197001252e-16,0.20340423384366071,4.916318510698326,positive,True,5a,1.0,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,6,3.0815,0,0.5380169025810836,-5.657872823534647,5.683395734484346,0.0,-0.01847737215862284,-54.12024996927551,negative,True,6b,32.80011835854942,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,6,3.0815,1,0.7745333610516049,-5.958910305337722,6.009036025390595,0.0,0.017765705286494855,56.28822407406368,positive,True,6c,34.1140407309644,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,6,3.0815,2,-9.20626020527116,18.087419141135104,20.29556498731336,1.2560739669470201e-15,0.606059993757795,1.6500016669960873,positive,True,6a,1.0,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,7,3.427,0,-7.207443077343024,-1.852920602319271,7.441810967206779,4.440892098500626e-16,-0.3503117495352559,-2.8546002277304674,negative,True,7b,1.3178209634641234,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,7,3.427,1,2.0166038182178982,-15.82208602332357,15.950081413243696,4.440892098500626e-16,0.46164816728535363,2.166151781518675,positive,True,7c,1.0,False
RXJ2129,mass_planarity_blended_projected_routing_P0703,7,3.427,2,-10.501396237836122,10.316873829467507,14.721318166427563,6.280369834735101e-16,0.329240431354846,3.0372940403611257,positive,True,7a,1.4021612272394406,False
