galaxy,R_kpc,V_obs_kms,V_bar_kms,V_pred_kms,Sigma_req,Sigma_pred,dSigma,need_Sigma_lt_1,f_bulge,f_bulge_r,f_disk_r,f_gas_r,R_d_kpc,R_over_Rd,g_bar_SI,Omega_bar_SI,tau_dyn_Myr,dlnVbar_dlnR,dlnGbar_dlnR,h_term,C_term,A_use
D564-8,1.02,15.1,8.11829415579406,16.55704175184968,3.4595875684869672,4.159450125290654,-0.6998625568036867,0,0.0,0.0,0.5689527771835035,0.43104722281649666,1.53,0.6666666666666666,2.093791696847242e-12,2.579103019262851e-16,122.86476180810301,0.35546667049660785,-0.2890666590067852,6.626332348366661,0.40664756495076687,1.17251960642002
D564-8,1.53,19.8,9.028269490882513,21.294902215800807,4.809737251969553,5.563425439570874,-0.7536881876013215,0,0.0,0.0,0.5068608440841055,0.49313915591589463,1.53,1.0,1.7263214856043948e-12,1.9121288828914288e-16,165.72150600074485,0.15544689530853262,-0.6891062093829348,7.3250275507164595,0.5313266298259725,1.17251960642002
D564-8,2.04,21.9,9.238011149592753,23.979226293993243,5.619934650287639,6.737726348618942,-1.1177916983313034,0,0.0,0.0,0.44856888582665855,0.5514311141733413,1.53,1.3333333333333333,1.355597861309138e-12,1.4674131037056586e-16,215.94524223619794,0.002125204679474635,-0.9957495906410543,8.297656812584387,0.5897449751994716,1.17251960642002
D564-8,2.56,24.0,9.114655780664458,25.581774667419925,6.93333108642048,7.877361833031277,-0.9440307466107978,0,0.0,0.0,0.4017293605506702,0.5982706394493297,1.53,1.673202614379085,1.051585664087816e-12,1.15373052959237e-16,274.6576171926803,-0.10668260846320798,-1.2133652169264195,9.450548619455807,0.6206471133917385,1.17251960642002
D564-8,3.07,25.0,8.878223358307675,26.600138507310948,7.929172822347832,8.976678318636367,-1.0475054962885348,0,0.0,0.0,0.371228013196681,0.6287719868033189,1.53,2.0065359477124183,8.319894828172205e-13,9.371125834975729e-17,338.1460069158385,-0.1446696471106756,-1.2893392942213562,10.648889505927391,0.6388481536532861,1.17251960642002
D631-7,0.45,8.41,10.97542937656655,17.546326853355833,0.5871498476050773,2.555814861813489,-1.9686650142084114,1,0.0,0.0,0.4142456357937756,0.5857543642062243,2.69,0.16728624535315986,8.674303305249515e-12,7.90338401135346e-16,40.0943289210141,0.6652750909539729,0.33055018190794705,3.050851700172888,0.43492733604526607,1.17251960642002
D631-7,0.9,17.8,17.40561116421943,31.20331446420202,1.045830853594573,3.2138300057859324,-2.167999152191359,0,0.0,0.0,0.3975345537774055,0.6024654462225945,2.69,0.3345724907063197,1.0907874270900844e-11,6.266872313753665e-16,50.564438251732554,0.6265486058834941,0.25309721176698474,2.663776538605902,0.7088043372986603,1.17251960642002
D631-7,1.35,26.0,22.234630646808597,40.98027559566954,1.3673725491465247,3.3969559129498026,-2.029583363803278,0,0.0,0.0,0.43587791385876584,0.5641220861412342,2.69,0.5018587360594796,1.1866705071889779e-11,5.337037192292215e-16,59.373931026362534,0.41088343867325516,-0.178233122653495,2.5311895548507053,0.8076352445277075,1.17251960642002
D631-7,1.8,30.9,24.057781485415482,46.31206503057656,1.649703162799272,3.705758734815244,-2.056055572015972,0,0.0,0.0,0.3945189756639369,0.6054810243360631,2.69,0.6691449814126395,1.041940033844603e-11,4.3309896819715347e-16,73.16592774611284,0.15330419999485834,-0.6933916000102727,2.738013443780804,0.8428171793571729,1.17251960642002
D631-7,2.25,34.7,24.38059064091762,49.343466714834484,2.025678433789829,4.0961030263762295,-2.0704245925864004,0,0.0,0.0,0.33377993624636887,0.6662200637536314,2.69,0.8364312267657993,8.56071433714985e-12,3.5112825867239316e-16,90.24647555807894,0.04301980859448662,-0.9139603828110268,3.0743618509601127,0.8588954615557792,1.17251960642002
D631-7,2.69,38.8,24.510016319864008,51.73060089576199,2.5059722086510177,4.454591104145916,-1.948618895494898,0,0.0,0.0,0.292919626414649,0.7070803735853509,2.69,1.0,7.236673838199616e-12,2.9525373397384045e-16,107.3249350229607,-0.04585983370762747,-1.0917196674152763,3.386691179443797,0.8699633163182358,1.17251960642002
D631-7,3.14,42.5,24.091859621042126,53.16848704717914,3.111982973641224,4.870437298666212,-1.7584543250249878,0,0.0,0.0,0.25961441217247505,0.7403855878275248,2.69,1.1672862453531598,5.9898380192445035e-12,2.4862497596544626e-16,127.45335697260334,-0.13063981491909082,-1.2612796298381852,3.7680374639886423,0.876041561357336,1.17251960642002
D631-7,3.59,45.6,23.620823440346022,54.289731047016616,3.726830306950545,5.282570643213028,-1.5557403362624833,0,0.0,0.0,0.23868231771938114,0.7613176822806186,2.69,1.3345724907063197,5.0361620545296675e-12,2.1320857281916556e-16,148.6248296446571,-0.1700366925767529,-1.3400733851535023,4.148139916291804,0.8805033758424604,1.17251960642002
D631-7,4.04,48.8,23.09681471545373,55.134628567361545,4.464115917350197,5.698292331435863,-1.234176414085666,0,0.0,0.0,0.22141832369395548,0.7785816763060446,2.69,1.5018587360594795,4.278848344166885e-12,1.8525707535351065e-16,171.0492716867154,-0.2466513560255308,-1.4933027120510758,4.534272851068687,0.8837150912177882,1.17251960642002
D631-7,4.49,51.8,22.382807017887636,55.52305678383327,5.355874832244671,6.153435252098867,-0.7975604198541957,0,0.0,0.0,0.20954517958989408,0.7904548204101058,2.69,1.6691449814126396,3.615653782366518e-12,1.6153710209255708e-16,196.16600399252178,-0.30713218065065107,-1.6142643613013092,4.965462847050493,0.8851502037166049,1.17251960642002
D631-7,4.94,54.8,21.717368625135045,55.82427973094351,6.367173892348065,6.60741904219438,-0.24024514984631473,0,0.0,0.0,0.1995555547074585,0.8004444452925416,2.69,1.8364312267657994,3.093795015231383e-12,1.4245717649470277e-16,222.43939262131357,-0.35925673480927145,-1.7185134696185287,5.396209020783001,0.8862456876026528,1.17251960642002
D631-7,5.39,56.6,20.97537603953741,55.86306908472652,7.281374214030889,7.093001846424926,0.18837236760596276,0,0.0,0.0,0.19324384771200712,0.8067561522879929,2.69,2.003717472118959,2.6450557127346313e-12,1.261028983580008e-16,251.28754554132297,-0.41570321650934616,-1.8314064330187136,5.862575819363455,0.8863856648781014,1.17251960642002
D631-7,5.84,58.4,20.26237276332661,55.8180925541319,8.307016876185486,7.58873489532779,0.7182819808576957,0,0.0,0.0,0.18876788318501087,0.8112321168149891,2.69,2.171003717472119,2.2780950092774264e-12,1.1242982428003738e-16,281.8477038183485,-0.45329209219562117,-1.9065841843912494,6.340722367148642,0.8862233373389108,1.17251960642002
D631-7,6.29,58.5,19.56233498332957,55.677616064294526,8.94273474825702,8.100650236187725,0.8420845120692952,0,0.0,0.0,0.18595570586196294,0.8140442941380369,2.69,2.3382899628252787,1.9714910766814998e-12,1.0077994668640246e-16,314.4285034465533,-0.4893562417668953,-1.9787124835337693,6.8372963941607745,0.8857141854889886,1.17251960642002
D631-7,6.74,57.7,18.892824034537558,55.483575794959215,9.32734126970786,8.62452382031593,0.7028174493919295,0,0.0,0.0,0.18461203993513733,0.8153879600648626,2.69,2.505576208178439,1.7160816244896544e-12,9.083245688164582e-17,348.863048539118,-0.5253435595748464,-2.0506871191497,7.347619246289483,0.8850054984748607,1.17251960642002
D631-7,7.19,57.3,18.238533384019668,55.21969446111312,9.870278775423944,9.166597743289865,0.7036810321340798,0,0.0,0.0,0.18453115506933696,0.8154688449306631,2.69,2.672862453531599,1.499184256235482e-12,8.219872862963011e-17,385.50581429073793,-0.5453336607460626,-2.09066732149217,7.878676616557367,0.8840315724449688,1.17251960642002
DDO064,0.1,6.29,0.802433797892387,0.8191205507452214,61.44447895635966,1.0420227933734347,60.402456162986226,0,0.0,0.0,2.983071905575399,1.983071905575399,0.89,0.11235955056179776,2.0865197666882704e-13,2.6002391376940605e-16,121.86605206677461,1.3983549597755816,1.7967099195511613,21.4021313554624,0.0016745872453649549,1.17251960642002
DDO064,0.3,13.9,3.729014615149691,4.474765867280119,13.894452215122742,1.4399667447152544,12.454485470407487,0,0.0,0.0,1.43166217805121,0.43166217805120993,0.89,0.33707865168539325,1.5020036724994596e-12,4.027883576528074e-16,78.67180669939626,1.279782779535118,1.5595655590702293,7.871050962804424,0.0476723996566197,1.17251960642002
DDO064,0.49,15.6,6.807705193381982,10.480002248008901,5.251068888991979,2.3698522515073757,2.881216637484603,0,0.0,0.0,1.008838090963721,0.008838090963720888,0.89,0.550561797752809,3.0648517994365608e-12,4.502033669754111e-16,70.38616353964245,1.192044518393192,1.384089036786385,5.4232131298834565,0.2154254168442519,1.17251960642002
DDO064,0.69,18.4,10.152994632127017,18.373591977525116,3.2843341258962395,3.274913416203937,0.009420709692302687,0,0.0,0.0,0.9398534971232002,0.06014650287679963,0.89,0.7752808988764044,4.8410916058497e-12,4.768141598864914e-16,66.45794206609237,0.6541980287929068,0.30839605758581,4.239073888836598,0.4576924746297918,1.17251960642002
DDO064,0.89,22.5,10.881622121724316,21.22503661583151,4.275409869292802,3.804605360400274,0.4708045088925279,0,0.0,0.0,0.9704677910677927,0.029532208932207416,0.89,1.0,4.311231585922653e-12,3.9619383375899556e-16,79.98127460334173,0.5284026516393556,0.05680530327872191,4.515753021528907,0.5296896231715106,1.17251960642002
DDO064,1.09,26.5,12.623190959499901,25.646213420604333,4.407105465218695,4.127700707271776,0.279404757946919,0,0.0,0.0,0.8449847328076603,0.15501526719233957,0.89,1.2247191011235956,4.73713634228567e-12,3.752724931029122e-16,84.44020917178979,0.9734334598711243,0.9468669197422486,4.289756882683946,0.6218310372508733,1.17251960642002
DDO064,1.29,35.3,15.383169374351956,31.351399968193853,5.2657200605640835,4.153576691049496,1.1121433695145875,0,0.0,0.0,0.6352966232945223,0.3647033767054778,0.89,1.449438202247191,5.944372434651111e-12,3.864205281755554e-16,82.00415222152141,1.3327085704714996,1.6654171409430063,3.7841070267723844,0.7107549160672229,1.17251960642002
DDO064,1.48,40.5,18.806440386208124,37.48864327942707,4.637637969906319,3.973619183923118,0.6640187859832007,0,0.0,0.0,0.47550541135516583,0.5244945886448342,0.89,1.6629213483146068,7.743825646774447e-12,4.117645597863088e-16,76.95681199585012,1.1829632634077427,1.365926526815457,3.257908153112837,0.7784422509990143,1.17251960642002
DDO064,1.68,44.2,21.14650798595362,41.88160540828317,4.368850838642964,3.9225575134715402,0.44629332517142384,0,0.0,0.0,0.4087600642970041,0.5912399357029957,0.89,1.8876404494382022,8.6252584637225e-12,4.0788098297136106e-16,77.68954459015289,0.7935076295511951,0.5870152591024009,3.0609476085958915,0.8143049160227149,1.17251960642002
DDO064,1.88,46.3,22.818663413968835,45.25802343102644,4.117006733739026,3.9337862789424576,0.18322045479656834,0,0.0,0.0,0.36663904954066856,0.6333609504593318,0.89,2.1123595505617976,8.974838322692736e-12,3.9331130662099314e-16,80.56744690679479,0.5474072946514639,0.09481458930289932,2.990747986867611,0.8366205740075705,1.17251960642002
DDO064,2.08,46.4,23.835574253623513,47.71272157786452,3.7895245246460956,4.006979684685316,-0.21745516003922027,0,0.0,0.0,0.32105948132713624,0.6789405186728636,0.89,2.337078651685393,8.850992696545191e-12,3.7133540825850477e-16,85.33548675748507,0.2791411147820071,-0.4417177704359858,3.015156543694264,0.850551305047585,1.17251960642002
DDO064,2.27,46.3,24.145089562890426,49.15090977655986,3.677090685040369,4.143863875590574,-0.46677319055020483,0,0.0,0.0,0.3021627387377744,0.6978372612622256,0.89,2.550561797752809,8.322156192096752e-12,3.4467282345009044e-16,91.93671696201332,0.23475107355977798,-0.530497852880444,3.1252455315710375,0.8579450582357335,1.17251960642002
DDO064,2.37,46.4,24.435919258337716,50.04950394746818,3.6056087433198485,4.195098785362285,-0.5894900420424367,0,0.0,0.0,0.29000493456736864,0.7099950654326311,0.89,2.662921348314607,8.16418984880678e-12,3.341061067723531e-16,94.84438378021022,0.25750827009325095,-0.4849834598134315,3.1601209771692638,0.8623041332202332,1.17251960642002
DDO064,2.98,46.9,25.290333133432625,54.08244920192139,3.4390349170056735,4.573025277211373,-1.1339903602056998,0,0.0,0.0,0.23153819580787052,0.7684618041921295,0.89,3.3483146067415728,6.954996476836286e-12,2.750061234915925e-16,115.2268444487845,0.15005711287515192,-0.6998857742496996,3.464043511136624,0.8796960392311695,1.17251960642002
DDO154,0.49,13.8,9.4739458516502,15.450501303209546,2.121760579974631,2.6596430477689124,-0.5378824677942813,0,0.0,0.0,0.8441591142173221,0.1558408857826777,2.47,0.19838056680161942,5.935670638962003e-12,6.265257087075403e-16,50.577474114188064,0.4176256119047116,-0.16474877619058123,3.7872030972879176,0.3737455080598798,1.17251960642002
DDO154,0.99,21.6,12.70837715839438,25.08021879878608,2.8888654286905773,3.894775695877706,-1.0059102671871285,0,0.0,0.0,0.6554141304627132,0.34458586953728676,2.47,0.40080971659919024,5.2862667504598805e-12,4.159670967089685e-16,76.17931337535461,0.3289651189569165,-0.3420697620861688,4.038823460752677,0.6112796440918759,1.17251960642002
DDO154,1.48,28.9,14.212957116659432,30.7011630889345,4.134536156090732,4.665957363667527,-0.5314212075767948,0,0.0,0.0,0.415088450639244,0.5849115493607558,2.47,0.5991902834008097,4.422942101206845e-12,3.1119084261659964e-16,101.82847138940404,0.3086441171740466,-0.382711765651905,4.453400978623005,0.7020620468170455,1.17251960642002
DDO154,1.97,34.3,15.620761825211982,35.55571355506472,4.821518293237686,5.181009353004585,-0.3594910597668992,0,0.0,0.0,0.27288345227742344,0.7271165477225766,2.47,0.7975708502024291,4.01367564668998e-12,2.5694493595132404e-16,123.32637612298372,0.27064106971277724,-0.4587178605744384,4.694075098048576,0.7596455396256806,1.17251960642002
DDO154,2.47,38.2,16.430736441194593,39.11306340076072,5.4052111889842225,5.666691960642638,-0.2614807716584151,0,0.0,0.0,0.19193381761097847,0.8080661823890216,2.47,1.0,3.5417767585622407e-12,2.1555800442896865e-16,147.00492286507,0.28354006631171913,-0.43291986737656885,5.020706103061132,0.7927280425159431,1.17251960642002
DDO154,2.96,42.0,17.446856450375236,42.690495266721896,5.795143643345046,5.9872585229282835,-0.19211487958323747,0,0.0,0.0,0.1378245477554003,0.8621754522445998,2.47,1.1983805668016194,3.3323203307001095e-12,1.909983234044687e-16,165.90767525704658,0.3678823559181694,-0.26423528816364694,5.187008112957281,0.820020746883982,1.17251960642002
DDO154,3.46,44.6,18.56848001318363,46.27757911462219,5.769218777485151,6.2113865145718075,-0.44216773708665613,0,0.0,0.0,0.10159403541504941,0.8984059645849507,2.47,1.4008097165991902,3.229094006495866e-12,1.7390190280535657e-16,182.21817762107253,0.21944744523056592,-0.5611051095388717,5.274746074553421,0.8426197100474312,1.17251960642002
DDO154,3.95,46.3,18.733780985161538,48.149278537751364,6.108169847064242,6.605849742383919,-0.4976798953196768,0,0.0,0.0,0.08601241955689136,0.9139875804431087,2.47,1.5991902834008096,2.8791073611327596e-12,1.5368533257718843e-16,206.18810710588542,-0.09386479927129265,-1.1877295985425889,5.605929445971569,0.8528520775220447,1.17251960642002
DDO154,4.44,47.4,18.224227006926796,48.76690680633991,6.764854348147797,7.160645718042372,-0.39579136989457453,0,0.0,0.0,0.08000678665353698,0.9199932133464631,2.47,1.7975708502024292,2.4239259106806088e-12,1.3300569125699025e-16,238.24610446783083,-0.2785430712718764,-1.557086142543767,6.1379162540584575,0.8560224650746489,1.17251960642002
DDO154,4.94,48.2,17.617064170854345,49.07926132203057,7.4856066782886215,7.761201568419501,-0.2755948901308791,0,0.0,0.0,0.07647885470127608,0.9235211452987242,2.47,2.0,2.035842619535527e-12,1.1556083350730046e-16,274.21131236498985,-0.3735122266700053,-1.7470244533400034,6.723950603361222,0.8575891063530507,1.17251960642002
DDO154,5.43,47.4,16.92600514002049,49.061746055658574,7.842377551859201,8.4018913982754,-0.5595138464161984,0,0.0,0.0,0.07487617790031857,0.9251238220996814,2.47,2.198380566801619,1.709673521123735e-12,1.0100868497796435e-16,313.7164672616211,-0.4469260677487483,-1.893852135497525,7.3618591717562625,0.8575018977039653,1.17251960642002
DDO154,5.92,45.5,16.25433480644471,48.93568336311111,7.835818918303096,9.063854235845072,-1.228035317541976,0,0.0,0.0,0.07416180109718497,0.9258381989028152,2.47,2.396761133603239,1.446174747333205e-12,8.89716352317173e-17,356.15944038232686,-0.4686670462535254,-1.9373340925070508,8.026137715010442,0.8568719928186568,1.17251960642002
DDO161,0.6,16.0,11.214564191264857,19.41506926339874,2.0355190116282995,2.9971817961194764,-0.9616627844911769,0,0.0,0.0,0.6301684590763277,0.36983154092367243,3.9,0.15384615384615385,6.792312054439403e-12,6.056688372901737e-16,52.319164967781404,0.7235511896221818,0.4471023792443633,3.5108303651942845,0.4851629626734555,1.17251960642002
DDO161,0.73,16.6,12.924341375869023,23.324186150330338,1.6496785772869267,3.256837997775733,-1.6071594204888064,0,0.0,0.0,0.6052744694938775,0.3947255305061224,3.9,0.18717948717948718,7.414776409591706e-12,5.737063262222243e-16,55.233987086547515,0.6775287123102185,0.35505742462044054,3.34000713699296,0.576279110204449,1.17251960642002
DDO161,0.85,18.6,14.250489465278028,26.376049718001774,1.7035948776926126,3.4257837318236626,-1.72218885413105,0,0.0,0.0,0.5741012805768466,0.42589871942315316,3.9,0.21794871794871795,7.741849338568871e-12,5.432690124386423e-16,58.328539063523074,0.7131527090948531,0.4263054181896848,3.2583860377578127,0.634935236611381,1.17251960642002
DDO161,0.98,20.0,15.923218895688146,29.87213293065658,1.5776049511553782,3.519417066399488,-1.9418121152441097,0,0.0,0.0,0.572594872231747,0.4274051277682529,3.9,0.2512820512820513,8.383777295753039e-12,5.265127202404588e-16,60.18484757511077,0.7648851519505051,0.5297703039010173,3.111900678583945,0.6904849643624967,1.17251960642002
DDO161,1.07,21.4,17.01626721698975,32.11115601973568,1.58160836336378,3.5610927689968253,-1.9794844056330452,0,0.0,0.0,0.5613488844111111,0.4386511155888887,3.9,0.2743589743589744,8.768976263014762e-12,5.153290172981916e-16,61.49098294554768,0.7455660610328938,0.4911321220658049,3.0315957553302537,0.720499868824683,1.17251960642002
DDO161,1.54,28.9,21.9869324827271,42.03841048410757,1.7276923089652751,3.655638878631741,-1.9279465696664657,0,0.0,0.0,0.5208185258029578,0.47918147419704227,3.9,0.3948717948717949,1.017214736009292e-11,4.626451356088051e-16,68.4932908077157,0.6319989816674063,0.26399796333480907,2.777543860677895,0.8154324288374695,1.17251960642002
DDO161,2.02,32.9,25.72335125911863,49.695560583382324,1.6358244666542139,3.732330480787436,-2.096506014133222,0,0.0,0.0,0.46925724220436504,0.530742757795635,3.9,0.517948717948718,1.061470197570632e-11,4.126484869246394e-16,76.79196414893444,0.5033265302220524,0.006653060444108405,2.707738162071079,0.8606101178210721,1.17251960642002
DDO161,2.49,35.2,28.235113776997604,55.38165686461107,1.5541976312359311,3.8472712288602837,-2.2930735976243524,0,0.0,0.0,0.4190945516845912,0.5809054483154089,3.9,0.6384615384615385,1.0374897516182682e-11,3.67446633936883e-16,86.23861232450989,0.3583376811254979,-0.2833246377490184,2.7450275155259756,0.8846307348423167,1.17251960642002
DDO161,2.96,37.6,29.668475693907837,59.49710835010967,1.6061467468672121,4.021622021243351,-2.4154752743761385,0,0.0,0.0,0.3842910245746383,0.6157089754253618,3.9,0.7589743589743589,9.636134088560368e-12,3.2479370318775987e-16,97.56373816062067,0.22511099684776958,-0.5497780063044502,2.868231196928017,0.8984747326593656,1.17251960642002
DDO161,3.43,40.6,30.43407465325667,62.588115664273836,1.779638792791748,4.2292518678666235,-2.4496130750748755,0,0.0,0.0,0.34717488441621974,0.6528251155837802,3.9,0.8794871794871796,8.75044544250438e-12,2.8752132411451576e-16,110.21126141380743,0.17470443466574181,-0.6505911306685306,3.035340988723887,0.9073489047264157,1.17251960642002
DDO161,3.9,42.7,31.130924335779046,65.41706428162398,1.881359186024189,4.415684840453379,-2.53432565442919,0,0.0,0.0,0.3227106930312921,0.677289306968708,3.9,1.0,8.052365937152069e-12,2.586613185750291e-16,122.50802705483497,0.14174580771937606,-0.7165083845612372,3.1854077611638605,0.9145188147473441,1.17251960642002
DDO161,4.37,45.5,31.52709469646704,67.7243100546297,2.082835114613026,4.614464149103746,-2.53162903449072,0,0.0,0.0,0.30145669176867385,0.6985433082313263,3.9,1.1205128205128205,7.370391270237924e-12,2.3377958994311835e-16,135.54685343463507,0.10264668373602959,-0.7947066325279195,3.3514875412052554,0.9197847370858747,1.17251960642002
DDO161,4.86,48.9,31.84605784080661,69.87609333818374,2.357796719568309,4.814441050306256,-2.4566443307379466,0,0.0,0.0,0.27692064674669387,0.723079353253306,3.9,1.2461538461538462,6.762062307140438e-12,2.123359299585184e-16,149.23563722926912,0.09031264695472885,-0.8193747060905991,3.519710254148636,0.9242806914645688,1.17251960642002
DDO161,5.34,51.5,32.106294554183606,71.80389219239271,2.5729662325648137,5.001676523335226,-2.428710290770412,0,0.0,0.0,0.2497230465841006,0.7502769534158994,3.9,1.3692307692307693,6.255228699867226e-12,1.94828733328622e-16,162.64586476872455,0.0674350677549711,-0.8651298644900578,3.677667091018001,0.928003154046166,1.17251960642002
DDO161,5.81,53.0,32.2432016090214,73.44312153042355,2.701938263163496,5.188310235928616,-2.4863719727651197,0,0.0,0.0,0.2241810873844252,0.7758189126155747,3.9,1.4897435897435898,5.798347821431082e-12,1.7983163991409429e-16,176.2097472345043,0.08092530438476686,-0.8381493912304734,3.8369565228313856,0.9309617795625073,1.17251960642002
DDO161,6.28,55.0,32.51784433199716,75.18555204851047,2.8607630227134186,5.345954897010904,-2.485191874297485,0,0.0,0.0,0.20575723593360462,0.7942427640663956,3.9,1.6102564102564103,5.456170459564665e-12,1.6779004179547844e-16,188.85559282864946,0.11707820468548036,-0.7658435906290606,3.968784005274403,0.933915616459337,1.17251960642002
DDO161,6.75,57.6,32.81144541162428,76.88685425805649,3.081727558642399,5.491025498309845,-2.4092979396674465,0,0.0,0.0,0.18782068528441564,0.8121793147155846,3.9,1.7307692307692308,5.168339454165765e-12,1.5751636020078384e-16,201.1733116079917,0.16327313486963746,-0.6734537302607748,4.089402785904221,0.9366245107680331,1.17251960642002
DDO161,7.22,59.7,33.2548071712948,78.73507809532606,3.2228477861385234,5.6056716734179215,-2.382823887279398,0,0.0,0.0,0.16981211922933565,0.8301878807706644,3.9,1.8512820512820514,4.9633596817366605e-12,1.4925239698941875e-16,212.31208646032988,0.2460141288059532,-0.5079717423880936,4.1814648555374925,0.9393867073343272,1.17251960642002
DDO161,7.69,60.5,33.86794059283795,80.76851016300577,3.1910467784223937,5.687305604814251,-2.4962588263918577,0,0.0,0.0,0.15243182131637553,0.8475681786836242,3.9,1.971794871794872,4.83342870651215e-12,1.4271398325100037e-16,222.03912393291589,0.3034896279938053,-0.39302074401234677,4.2427553045189645,0.9422261887418877,1.17251960642002
DDO161,8.16,61.8,34.509787017598356,82.8007738360822,3.206951501748136,5.75684098084904,-2.5498894791009037,0,0.0,0.0,0.13693704072480106,0.863062959275199,3.9,2.0923076923076924,4.729317569542399e-12,1.3704279215431469e-16,231.22768673851246,0.25533325520758154,-0.4893334895848227,4.293634740074318,0.944872966384465,1.17251960642002
DDO161,8.64,62.9,34.89942764573654,84.47067150357499,3.248363947865549,5.858349590997642,-2.6099856431320934,0,0.0,0.0,0.12529080661712497,0.8747091933828752,3.9,2.2153846153846155,4.568008936715391e-12,1.3089065480056487e-16,242.09587661022383,0.21268499654078,-0.574630006918369,4.375795089688239,0.9469164731030791,1.17251960642002
DDO161,9.11,63.0,35.323005251535434,86.1280296253059,3.181015660070367,5.945299423928861,-2.764283763858494,0,0.0,0.0,0.11499567970145744,0.8850043202985424,3.9,2.3358974358974356,4.438139951468087e-12,1.2564446087936326e-16,252.20441547720966,0.11765983958081705,-0.7646803208383517,4.445096598786922,0.9488362647712946,1.17251960642002
DDO161,9.58,64.5,35.34630390861257,87.19121511350093,3.3299017129713966,6.084956050314985,-2.7550543373435885,0,0.0,0.0,0.10816471649671848,0.8918352835032813,3.9,2.4564102564102566,4.2259716924842085e-12,1.1955908327530951e-16,265.0412410829596,-0.025620382185614687,-1.0512407643713004,4.564959116208746,0.9500144207956681,1.17251960642002
