galaxy,R_kpc,V_obs_kms,V_bar_kms,V_pred_kms,Sigma_req,Sigma_pred,dSigma,need_Sigma_lt_1,f_bulge,f_bulge_r,f_disk_r,f_gas_r,R_d_kpc,R_over_Rd,g_bar_SI,Omega_bar_SI,tau_dyn_Myr,dlnVbar_dlnR,dlnGbar_dlnR,h_term,C_term,A_use,omega2,shear2,theta2,tidal2
D564-8,1.02,15.1,8.11829415579406,23.967112535999902,3.4595875684869672,8.715691778123979,-5.256104209637012,0,0.0,0.0,0.5689527771835035,0.43104722281649666,1.53,0.6666666666666666,2.093791696847242e-12,2.579103019262851e-16,122.86476180810301,0.35546667049660785,-0.2890666590067852,6.626332348366661,0.9930738416692454,1.17251960642002,786.835332037526,103.83062868010096,0.0,14.5658203125
D564-8,1.53,19.8,9.028269490882513,27.82564671069011,4.809737251969553,9.499079125823007,-4.689341873853454,0,0.0,0.0,0.5068608440841055,0.49313915591589463,1.53,1.0,1.7263214856043948e-12,1.9121288828914288e-16,165.72150600074485,0.15544689530853262,-0.6891062093829348,7.3250275507164595,0.9895608306405149,1.17251960642002,419.14851148729167,87.9332268650201,0.0,1.0076371368398331
D564-8,2.04,21.9,9.238011149592753,28.880248258982366,5.619934650287639,9.773382143492288,-4.1534474932046495,0,0.0,0.0,0.44856888582665855,0.5514311141733413,1.53,1.3333333333333333,1.355597861309138e-12,1.4674131037056586e-16,215.94524223619794,0.002125204679474635,-0.9957495906410543,8.297656812584387,0.901761032203066,1.17251960642002,101.44833907619154,213.04100459602134,0.0,19.747531272194347
D564-8,2.56,24.0,9.114655780664458,16.664928073404624,6.93333108642048,3.342922768490532,3.5904083179299477,0,0.0,0.0,0.4017293605506702,0.5982706394493297,1.53,1.673202614379085,1.051585664087816e-12,1.15373052959237e-16,274.6576171926803,-0.10668260846320798,-1.2133652169264195,9.450548619455807,0.2114369271919644,1.17251960642002,4.481834056322251,325.0646685387556,0.0,22.852563439771586
D564-8,3.07,25.0,8.878223358307675,28.469276096286556,7.929172822347832,10.282547274636643,-2.3533744522888114,0,0.0,0.0,0.371228013196681,0.6287719868033189,1.53,2.0065359477124183,8.319894828172205e-13,9.371125834975729e-17,338.1460069158385,-0.1446696471106756,-1.2893392942213562,10.648889505927391,0.7434345413862363,1.17251960642002,37.09089938854259,247.5526763006299,0.0,20.8918749199026
D631-7,0.45,8.41,10.97542937656655,23.418574516441776,0.5871498476050773,4.55279266762828,-3.9656428200232026,1,0.0,0.0,0.4142456357937756,0.5857543642062243,2.69,0.16728624535315986,8.674303305249515e-12,7.90338401135346e-16,40.0943289210141,0.6652750909539729,0.33055018190794705,3.050851700172888,0.9931815721644405,1.17251960642002,4573.676968465889,570.72632339589,0.0,142.90786419753078
D631-7,0.9,17.8,17.40561116421943,35.30581433662709,1.045830853594573,4.114470108205344,-3.068639254610771,0,0.0,0.0,0.3975345537774055,0.6024654462225945,2.69,0.3345724907063197,1.0907874270900844e-11,6.266872313753665e-16,50.564438251732554,0.6265486058834941,0.25309721176698474,2.663776538605902,0.9971632489005284,1.17251960642002,3170.326070178989,128.21750340175024,0.0,130.16140864197527
D631-7,1.35,26.0,22.234630646808597,44.23409020267913,1.3673725491465247,3.9578046956276296,-2.590432146481105,0,0.0,0.0,0.43587791385876584,0.5641220861412342,2.69,0.5018587360594796,1.1866705071889779e-11,5.337037192292215e-16,59.373931026362534,0.41088343867325516,-0.178233122653495,2.5311895548507053,0.996608784380445,1.17251960642002,2363.1541077617294,141.18713417919324,0.0,48.84853313139657
D631-7,1.8,30.9,24.057781485415482,49.20456887029405,1.649703162799272,4.183114092610149,-2.5334109298108767,0,0.0,0.0,0.3945189756639369,0.6054810243360631,2.69,0.6691449814126395,1.041940033844603e-11,4.3309896819715347e-16,73.16592774611284,0.15330419999485834,-0.6933916000102727,2.738013443780804,0.9915086687464542,1.17251960642002,1392.3968672226108,220.9587247642323,0.0,43.58574312872765
D631-7,2.25,34.7,24.38059064091762,52.00381607646892,2.025678433789829,4.549691841492093,-2.524013407702264,0,0.0,0.0,0.33377993624636887,0.6662200637536314,2.69,0.8364312267657993,8.56071433714985e-12,3.5112825867239316e-16,90.24647555807894,0.04301980859448662,-0.9139603828110268,3.0743618509601127,0.9847263436021888,1.17251960642002,884.2690244125166,241.49476867698075,0.0,81.79307208070799
D631-7,2.69,38.8,24.510016319864008,54.14077835104308,2.5059722086510177,4.8793479525978265,-2.373375743946809,0,0.0,0.0,0.292919626414649,0.7070803735853509,2.69,1.0,7.236673838199616e-12,2.9525373397384045e-16,107.3249350229607,-0.04585983370762747,-1.0917196674152763,3.386691179443797,0.97692905129759,1.17251960642002,583.7160184350384,239.56707510788,0.0,90.08261403308217
D631-7,3.14,42.5,24.091859621042126,55.403092543633356,3.111982973641224,5.288437384660051,-2.1764544110188275,0,0.0,0.0,0.25961441217247505,0.7403855878275248,2.69,1.1672862453531598,5.9898380192445035e-12,2.4862497596544626e-16,127.45335697260334,-0.13063981491909082,-1.2612796298381852,3.7680374639886423,0.9706524333918048,1.17251960642002,407.72845961997183,216.04526462841864,0.0,76.02266739201505
D631-7,3.59,45.6,23.620823440346022,55.931455564107665,3.726830306950545,5.606891814131918,-1.8800615071813733,0,0.0,0.0,0.23868231771938114,0.7613176822806186,2.69,1.3345724907063197,5.0361620545296675e-12,2.1320857281916556e-16,148.6248296446571,-0.1700366925767529,-1.3400733851535023,4.148139916291804,0.9471843274582434,1.17251960642002,240.1465598434215,242.7874897662599,0.0,62.32306871053635
D631-7,4.04,48.8,23.09681471545373,53.592013984197294,4.464115917350197,5.3838874869775815,-0.9197715696273843,0,0.0,0.0,0.22141832369395548,0.7785816763060446,2.69,1.5018587360594795,4.278848344166885e-12,1.8525707535351065e-16,171.0492716867154,-0.2466513560255308,-1.4933027120510758,4.534272851068687,0.8245777948982866,1.17251960642002,81.57098609892036,326.43361622719357,0.0,51.34871610126539
D631-7,4.49,51.8,22.382807017887636,54.950829187910976,5.355874832244671,6.027252693818905,-0.6713778615742338,0,0.0,0.0,0.20954517958989408,0.7904548204101058,2.69,1.6691449814126396,3.615653782366518e-12,1.6153710209255708e-16,196.16600399252178,-0.30713218065065107,-1.6142643613013092,4.965462847050493,0.8634771814114345,1.17251960642002,72.19146593398463,211.44230740369827,0.0,41.85198466563971
D631-7,4.94,54.8,21.717368625135045,54.42761701104357,6.367173892348065,6.280934063419513,0.08623982892855153,0,0.0,0.0,0.1995555547074585,0.8004444452925416,2.69,1.8364312267657994,3.093795015231383e-12,1.4245717649470277e-16,222.43939262131357,-0.35925673480927145,-1.7185134696185287,5.396209020783001,0.8346451379863291,1.17251960642002,51.96081310658842,191.89009168181585,0.0,34.73755428690738
D631-7,5.39,56.6,20.97537603953741,51.62059216480893,7.281374214030889,6.056565991051893,1.2248082229789956,0,0.0,0.0,0.19324384771200712,0.8067561522879929,2.69,2.003717472118959,2.6450557127346313e-12,1.261028983580008e-16,251.28754554132297,-0.41570321650934616,-1.8314064330187136,5.862575819363455,0.7356091005631953,1.17251960642002,25.31191906684007,170.31279186930445,0.0,28.850187125928652
D631-7,5.84,58.4,20.26237276332661,58.02881586020575,8.307016876185486,8.201755440263945,0.10526143592154114,0,0.0,0.0,0.18876788318501087,0.8112321168149891,2.69,2.171003717472119,2.2780950092774264e-12,1.1242982428003738e-16,281.8477038183485,-0.45329209219562117,-1.9065841843912494,6.340722367148642,0.9686781821340599,1.17251960642002,91.28511346381093,49.35026745834392,0.0,23.962329958820767
D631-7,6.29,58.5,19.56233498332957,21.97237638097659,8.94273474825702,1.2615738450840515,7.6811609031729695,0,0.0,0.0,0.18595570586196294,0.8140442941380369,2.69,2.3382899628252787,1.9714910766814998e-12,1.0077994668640246e-16,314.4285034465533,-0.4893562417668953,-1.9787124835337693,6.8372963941607745,0.03262795060135652,1.17251960642002,0.4102167776890011,231.51878751809804,0.0,29.07469051502316
D631-7,6.74,57.7,18.892824034537558,54.73959078988367,9.32734126970786,8.39478028122445,0.9325609884834094,0,0.0,0.0,0.18461203993513733,0.8153879600648626,2.69,2.505576208178439,1.7160816244896544e-12,9.083245688164582e-17,348.863048539118,-0.5253435595748464,-2.0506871191497,7.347619246289483,0.8583383517616109,1.17251960642002,240.28921051659094,779.5520541507852,0.0,33.76187361806492
D631-7,7.19,57.3,18.238533384019668,55.94471647132195,9.870278775423944,9.408888662256754,0.4613901131671909,0,0.0,0.0,0.18453115506933696,0.8154688449306631,2.69,2.672862453531599,1.499184256235482e-12,8.219872862963011e-17,385.50581429073793,-0.5453336607460626,-2.09066732149217,7.878676616557367,0.9102594862980083,1.17251960642002,457.62725624575154,889.7333436141104,0.0,31.245338660578394
DDO064,0.1,6.29,0.802433797892387,4.076731358864238,61.44447895635966,25.811055400445806,35.63342355591385,0,0.0,0.0,2.983071905575399,1.983071905575399,0.89,0.11235955056179776,2.0865197666882704e-13,2.6002391376940605e-16,121.86605206677461,1.3983549597755816,1.7967099195511613,21.4021313554624,0.9887081172451329,1.17251960642002,8776.545114689512,1944.8547529001266,0.0,149.39608695652177
DDO064,0.3,13.9,3.729014615149691,11.9130393749993,13.894452215122742,10.206033357205126,3.6884188579176165,0,0.0,0.0,1.43166217805121,0.43166217805120993,0.89,0.33707865168539325,1.5020036724994596e-12,4.027883576528074e-16,78.67180669939626,1.279782779535118,1.5595655590702293,7.871050962804424,0.9975156230066738,1.17251960642002,4395.041118181043,160.9838569828099,0.0,144.60166003769712
DDO064,0.49,15.6,6.807705193381982,18.45616032229338,5.251068888991979,7.349896565469439,-2.09882767647746,0,0.0,0.0,1.008838090963721,0.008838090963720888,0.89,0.550561797752809,3.0648517994365608e-12,4.502033669754111e-16,70.38616353964245,1.192044518393192,1.384089036786385,5.4232131298834565,0.9985960989799284,1.17251960642002,3986.677696724861,56.03651809035508,0.0,139.9018105700527
DDO064,0.69,18.4,10.152994632127017,24.79135471273726,3.2843341258962395,5.96227777431223,-2.67794364841599,0,0.0,0.0,0.9398534971232002,0.06014650287679963,0.89,0.7752808988764044,4.8410916058497e-12,4.768141598864914e-16,66.45794206609237,0.6541980287929068,0.30839605758581,4.239073888836598,0.9983664337059658,1.17251960642002,3396.761391097248,55.69203105242579,0.0,138.42026376146788
DDO064,0.89,22.5,10.881622121724316,27.27943885189488,4.275409869292802,6.284686001858564,-2.0092761325657618,0,0.0,0.0,0.9704677910677927,0.029532208932207416,0.89,1.0,4.311231585922653e-12,3.9619383375899556e-16,79.98127460334173,0.5284026516393556,0.05680530327872191,4.515753021528907,0.9980881361877987,1.17251960642002,2940.25292304815,56.24754779566034,0.0,140.74231646442357
DDO064,1.09,26.5,12.623190959499901,30.96918446118448,4.407105465218695,6.018956899423986,-1.611851434205291,0,0.0,0.0,0.8449847328076603,0.15501526719233957,0.89,1.2247191011235956,4.73713634228567e-12,3.752724931029122e-16,84.44020917178979,0.9734334598711243,0.9468669197422486,4.289756882683946,0.9978394567709689,1.17251960642002,2600.9300107392464,60.299129660992506,0.0,130.5862610814008
DDO064,1.29,35.3,15.383169374351956,35.83961839850007,5.2657200605640835,5.427940896984452,-0.1622208364203681,0,0.0,0.0,0.6352966232945223,0.3647033767054778,0.89,1.449438202247191,5.944372434651111e-12,3.864205281755554e-16,82.00415222152141,1.3327085704714996,1.6654171409430063,3.7841070267723844,0.9979718487643436,1.17251960642002,2429.96320792331,44.83620983343927,0.0,134.5815399084312
DDO064,1.48,40.5,18.806440386208124,41.25384387890076,4.637637969906319,4.811889415935316,-0.17425144602899767,0,0.0,0.0,0.47550541135516583,0.5244945886448342,0.89,1.6629213483146068,7.743825646774447e-12,4.117645597863088e-16,76.95681199585012,1.1829632634077427,1.365926526815457,3.257908153112837,0.99788694986329,1.17251960642002,2305.991856485798,41.746458119138005,0.0,139.53821014718497
DDO064,1.68,44.2,21.14650798595362,45.22773355929666,4.368850838642964,4.57438094210749,-0.20553010346452627,0,0.0,0.0,0.4087600642970041,0.5912399357029957,0.89,1.8876404494382022,8.6252584637225e-12,4.0788098297136106e-16,77.68954459015289,0.7935076295511951,0.5870152591024009,3.0609476085958915,0.9959208533893501,1.17251960642002,1788.8075454934406,106.36934899543942,0.0,100.16600692361064
DDO064,1.88,46.3,22.818663413968835,48.29262724416043,4.117006733739026,4.479002046401048,-0.3619953126620219,0,0.0,0.0,0.36663904954066856,0.6333609504593318,0.89,2.1123595505617976,8.974838322692736e-12,3.9331130662099314e-16,80.56744690679479,0.5474072946514639,0.09481458930289932,2.990747986867611,0.9920984053694406,1.17251960642002,1293.1593724496438,188.61974178247175,0.0,43.17542301474501
DDO064,2.08,46.4,23.835574253623513,50.33914091396827,3.7895245246460956,4.460261895607757,-0.6707373709616613,0,0.0,0.0,0.32105948132713624,0.6789405186728636,0.89,2.337078651685393,8.850992696545191e-12,3.7133540825850477e-16,85.33548675748507,0.2791411147820071,-0.4417177704359858,3.015156543694264,0.9787662637380304,1.17251960642002,802.8903349484555,339.6644543894394,0.0,21.50426907955512
DDO064,2.27,46.3,24.145089562890426,48.45040706281765,3.677090685040369,4.026588223104971,-0.34949753806460215,0,0.0,0.0,0.3021627387377744,0.6978372612622256,0.89,2.550561797752809,8.322156192096752e-12,3.4467282345009044e-16,91.93671696201332,0.23475107355977798,-0.530497852880444,3.1252455315710375,0.8259411068933766,1.17251960642002,1733.0994625213466,7151.921339190672,0.0,381.62706291091234
DDO064,2.37,46.4,24.435919258337716,50.869690085827116,3.6056087433198485,4.333719724156758,-0.7281109808369095,0,0.0,0.0,0.29000493456736864,0.7099950654326311,0.89,2.662921348314607,8.16418984880678e-12,3.341061067723531e-16,94.84438378021022,0.25750827009325095,-0.4849834598134315,3.1601209771692638,0.8997156239137173,1.17251960642002,4735.949670964555,10362.090077391855,0.0,488.52245973061434
DDO064,2.98,46.9,25.290333133432625,45.72424550030084,3.4390349170056735,3.268767231461713,0.17026768554396066,0,0.0,0.0,0.23153819580787052,0.7684618041921295,0.89,3.3483146067415728,6.954996476836286e-12,2.750061234915925e-16,115.2268444487845,0.15005711287515192,-0.6998857742496996,3.464043511136624,0.558581424034036,1.17251960642002,45.83447994887035,688.4933084442174,0.0,89.55463430012611
DDO154,0.49,13.8,9.4739458516502,22.02784169745638,2.121760579974631,5.406075381863959,-3.2843148018893276,0,0.0,0.0,0.8441591142173221,0.1558408857826777,2.47,0.19838056680161942,5.935670638962003e-12,6.265257087075403e-16,50.577474114188064,0.4176256119047116,-0.16474877619058123,3.7872030972879176,0.9922319647942556,1.17251960642002,2675.340983740457,398.980793485325,0.0,49.54481218274113
DDO154,0.99,21.6,12.70837715839438,30.40025377771688,2.8888654286905773,5.722347498818686,-2.8334820701281087,0,0.0,0.0,0.6554141304627132,0.34458586953728676,2.47,0.40080971659919024,5.2862667504598805e-12,4.159670967089685e-16,76.17931337535461,0.3289651189569165,-0.3420697620861688,4.038823460752677,0.99720158023532,1.17251960642002,1802.3039764479697,82.23560650512799,0.0,47.05345801277923
DDO154,1.48,28.9,14.212957116659432,35.4022020468334,4.134536156090732,6.204283885401728,-2.069747729310996,0,0.0,0.0,0.415088450639244,0.5849115493607558,2.47,0.5991902834008097,4.422942101206845e-12,3.1119084261659964e-16,101.82847138940404,0.3086441171740466,-0.382711765651905,4.453400978623005,0.9966646729210207,1.17251960642002,1345.9588111873136,87.62250460007496,0.0,5.91017148087115
DDO154,1.97,34.3,15.620761825211982,39.68649360717964,4.821518293237686,6.454773957730563,-1.6332556644928768,0,0.0,0.0,0.27288345227742344,0.7271165477225766,2.47,0.7975708502024291,4.01367564668998e-12,2.5694493595132404e-16,123.32637612298372,0.27064106971277724,-0.4587178605744384,4.694075098048576,0.9910752062007644,1.17251960642002,788.1980588147024,130.20688324595707,0.0,29.130027024715265
DDO154,2.47,38.2,16.430736441194593,42.86081118710985,5.4052111889842225,6.804664443512539,-1.399453254528317,0,0.0,0.0,0.19193381761097847,0.8080661823890216,2.47,1.0,3.5417767585622407e-12,2.1555800442896865e-16,147.00492286507,0.28354006631171913,-0.43291986737656885,5.020706103061132,0.9860347159348242,1.17251960642002,510.76824574103983,135.62690195145228,0.0,22.389839345004777
DDO154,2.96,42.0,17.446856450375236,46.11725432891014,5.795143643345046,6.987028427864855,-1.191884784519809,0,0.0,0.0,0.1378245477554003,0.8621754522445998,2.47,1.1983805668016194,3.3323203307001095e-12,1.909983234044687e-16,165.90767525704658,0.3678823559181694,-0.26423528816364694,5.187008112957281,0.9844060620604747,1.17251960642002,376.5972095975956,111.40146911836419,0.0,19.53404529551574
DDO154,3.46,44.6,18.56848001318363,47.40277540767342,5.769218777485151,6.517106696440464,-0.7478879189553123,0,0.0,0.0,0.10159403541504941,0.8984059645849507,2.47,1.4008097165991902,3.229094006495866e-12,1.7390190280535657e-16,182.21817762107253,0.21944744523056592,-0.5611051095388717,5.274746074553421,0.892051056250886,1.17251960642002,113.43957118447791,266.7358224196527,0.0,19.292937781946993
DDO154,3.95,46.3,18.733780985161538,45.64260185305325,6.108169847064242,5.935945563083141,0.1722242839811008,0,0.0,0.0,0.08601241955689136,0.9139875804431087,2.47,1.5991902834008096,2.8791073611327596e-12,1.5368533257718843e-16,206.18810710588542,-0.09386479927129265,-1.1877295985425889,5.605929445971569,0.7509354730262546,1.17251960642002,35.70288059069942,228.85354411891478,0.0,19.703675117120685
DDO154,4.44,47.4,18.224227006926796,51.378213624851604,6.764854348147797,7.9480349349491055,-1.183180586801308,0,0.0,0.0,0.08000678665353698,0.9199932133464631,2.47,1.7975708502024292,2.4239259106806088e-12,1.3300569125699025e-16,238.24610446783083,-0.2785430712718764,-1.557086142543767,6.1379162540584575,0.965430291669144,1.17251960642002,111.56326361110311,71.3117855472942,0.0,21.215613626697856
DDO154,4.94,48.2,17.617064170854345,17.852216736864904,7.4856066782886215,1.026874168351397,6.458732509937224,0,0.0,0.0,0.07647885470127608,0.9235211452987242,2.47,2.0,2.035842619535527e-12,1.1556083350730046e-16,274.21131236498985,-0.3735122266700053,-1.7470244533400034,6.723950603361222,0.0034087127542691362,1.17251960642002,0.05458098744498181,307.37074428002063,0.0,29.208681575786724
DDO154,5.43,47.4,16.92600514002049,48.70169031321729,7.842377551859201,8.279023829881892,-0.43664627802269074,0,0.0,0.0,0.07487617790031857,0.9251238220996814,2.47,2.198380566801619,1.709673521123735e-12,1.0100868497796435e-16,313.7164672616211,-0.4469260677487483,-1.893852135497525,7.3618591717562625,0.8432678097668938,1.17251960642002,185.30308200981733,675.3618574120092,0.0,33.398287095542976
DDO154,5.92,45.5,16.25433480644471,50.060100715001184,7.835818918303096,9.485168183286296,-1.6493492649831998,0,0.0,0.0,0.07416180109718497,0.9258381989028152,2.47,2.396761133603239,1.446174747333205e-12,8.89716352317173e-17,356.15944038232686,-0.4686670462535254,-1.9373340925070508,8.026137715010442,0.9016411703344782,1.17251960642002,290.05622016160004,620.52612895024,0.0,30.531572899430028
DDO161,0.6,16.0,11.214564191264857,25.30887385513374,2.0355190116282995,5.093084012588987,-3.0575650009606874,0,0.0,0.0,0.6301684590763277,0.36983154092367243,3.9,0.15384615384615385,6.792312054439403e-12,6.056688372901737e-16,52.319164967781404,0.7235511896221818,0.4471023792443633,3.5108303651942845,0.9943074635856692,1.17251960642002,6591.6664254838,595.4500102660122,0.0,398.0359497645213
DDO161,0.73,16.6,12.924341375869023,28.603434237365303,1.6496785772869267,4.898008305692707,-3.24832972840578,0,0.0,0.0,0.6052744694938775,0.3947255305061224,3.9,0.18717948717948718,7.414776409591706e-12,5.737063262222243e-16,55.233987086547515,0.6775287123102185,0.35505742462044054,3.34000713699296,0.995348695913515,1.17251960642002,8017.500732190962,578.9892770469319,0.0,425.58644903338774
DDO161,0.85,18.6,14.250489465278028,31.26854266328096,1.7035948776926126,4.814550186815956,-3.1109553091233435,0,0.0,0.0,0.5741012805768466,0.42589871942315316,3.9,0.21794871794871795,7.741849338568871e-12,5.432690124386423e-16,58.328539063523074,0.7131527090948531,0.4263054181896848,3.2583860377578127,0.9984370385776988,1.17251960642002,6855.673706590658,89.91959611671571,0.0,311.5519999396241
DDO161,0.98,20.0,15.923218895688146,34.31704985900622,1.5776049511553782,4.6447052660276515,-3.067100314872273,0,0.0,0.0,0.572594872231747,0.4274051277682529,3.9,0.2512820512820513,8.383777295753039e-12,5.265127202404588e-16,60.18484757511077,0.7648851519505051,0.5297703039010173,3.111900678583945,0.9988874884146967,1.17251960642002,6343.791322281032,63.083581529494936,0.0,195.31576474056018
DDO161,1.07,21.4,17.01626721698975,36.29945242345673,1.58160836336378,4.550630294012478,-2.9690219306486982,0,0.0,0.0,0.5613488844111111,0.4386511155888887,3.9,0.2743589743589744,8.768976263014762e-12,5.153290172981916e-16,61.49098294554768,0.7455660610328938,0.4911321220658049,3.0315957553302537,0.9988816852124374,1.17251960642002,6978.8506142031565,80.27442677881952,0.0,189.73304548213474
DDO161,1.54,28.9,21.9869324827271,45.1897598504952,1.7276923089652751,4.224261365244153,-2.4965690562788785,0,0.0,0.0,0.5208185258029578,0.47918147419704227,3.9,0.3948717948717949,1.017214736009292e-11,4.626451356088051e-16,68.4932908077157,0.6319989816674063,0.26399796333480907,2.777543860677895,0.9900319269397335,1.17251960642002,1658.8278140226885,323.76295702728476,0.0,25.437323065567924
DDO161,2.02,32.9,25.72335125911863,52.42646939685407,1.6358244666542139,4.153805211466256,-2.5179807448120424,0,0.0,0.0,0.46925724220436504,0.530742757795635,3.9,0.517948717948718,1.061470197570632e-11,4.126484869246394e-16,76.79196414893444,0.5033265302220524,0.006653060444108405,2.707738162071079,0.9933632456650981,1.17251960642002,1357.8724477778997,178.20579216253273,0.0,7.843903408943703
DDO161,2.49,35.2,28.235113776997604,57.847446702317704,1.5541976312359311,4.197486470641493,-2.643288839405562,0,0.0,0.0,0.4190945516845912,0.5809054483154089,3.9,0.6384615384615385,1.0374897516182682e-11,3.67446633936883e-16,86.23861232450989,0.3583376811254979,-0.2833246377490184,2.7450275155259756,0.9934405888350124,1.17251960642002,1114.5465383843582,141.46662644138394,0.0,14.040067198490442
DDO161,2.96,37.6,29.668475693907837,61.740281794728666,1.6061467468672121,4.33058679478089,-2.724440047913678,0,0.0,0.0,0.3842910245746383,0.6157089754253618,3.9,0.7589743589743589,9.636134088560368e-12,3.2479370318775987e-16,97.56373816062067,0.22511099684776958,-0.5497780063044502,2.868231196928017,0.9903449402345262,1.17251960642002,834.7809194914904,148.58242876520484,0.0,35.22040065589559
DDO161,3.43,40.6,30.43407465325667,64.65656819024233,1.779638792791748,4.513413214040933,-2.7337744212491852,0,0.0,0.0,0.34717488441621974,0.6528251155837802,3.9,0.8794871794871796,8.75044544250438e-12,2.8752132411451576e-16,110.21126141380743,0.17470443466574181,-0.6505911306685306,3.035340988723887,0.9871920067100275,1.17251960642002,639.5201875379929,147.83718810194193,0.0,45.02372828123365
DDO161,3.9,42.7,31.130924335779046,67.33614298434875,1.881359186024189,4.678562558588914,-2.7972033725647254,0,0.0,0.0,0.3227106930312921,0.677289306968708,3.9,1.0,8.052365937152069e-12,2.586613185750291e-16,122.50802705483497,0.14174580771937606,-0.7165083845612372,3.1854077611638605,0.9849019532516817,1.17251960642002,510.5347136013503,138.05837008074423,0.0,45.92060315874767
