k_hMpc,rmse_D,rmse_f,rel_err_D_at_1,rel_err_f_at_1,D_sigma_1,D_lcdm_1,f_sigma_1,f_lcdm_1
0.0001,0.49881958281330585,0.4443231778917649,1.2975934364245905,-0.0435445911667263,1.7901588734924108,0.7791451895328244,0.49045973297542567,0.5127889167083178
0.0003,0.4947583989266306,0.44210078555435006,1.2858818377773058,-0.045371653358141556,1.78103383774464,0.7791451895328244,0.4895228357335311,0.5127889167083178
0.001,0.4879278464499549,0.4383425706900884,1.2661950497911219,-0.04846492973695032,1.765694971587852,0.7791451895328244,0.48793663789016234,0.5127889167083178
0.003,0.47841411621397845,0.4330650887997261,1.2387982213460254,-0.05281648789655328,1.7443488644963991,0.7791451895328244,0.4857052070955063,0.5127889167083178
0.01,0.4625281948792733,0.42413953142312427,1.193112452173377,-0.0601977426165805,1.708753017215423,0.7791451895328244,0.4819201814836754,0.5127889167083178
0.03,0.44065823303213136,0.41161471514482273,1.1303444092590305,-0.07060446173947751,1.6598475985223202,0.7791451895328244,0.4765837312581573,0.5127889167083178
0.1,0.4048649590993652,0.3905036230573803,1.0279403623833594,-0.08828933973779579,1.5800599780104472,0.7791451895328244,0.4675151218272809,0.5127889167083178
0.2,0.3767564643767824,0.37337381674776754,0.9478119195920475,-0.10279086195819884,1.5176282872648403,0.7791451895328244,0.4600789019572588,0.5127889167083178
